cell_id,UMAP_1,UMAP_2
c_1_1_1,1.0464861,0.62074006
c_1_1_2,2.0267537,1.3252856
c_1_1_3,0.8223653,0.47996444
c_1_1_4,1.6091833,-1.6093994
c_1_1_10,-1.148087,0.052904844
c_1_1_11,2.0873022,-3.6521761
c_1_1_12,1.0332198,-2.9088504
c_1_1_14,1.8825969,3.9138584
c_1_1_16,0.69672793,3.7804897
c_1_1_17,0.5659379,1.0059791
c_1_1_18,-0.8932593,1.1685463
c_1_1_19,2.276182,-1.1653428
c_1_1_21,1.7583015,2.0853672
c_1_1_22,-0.12960725,-1.8067935
c_1_1_23,-1.3448504,1.9860201
c_1_1_25,0.6709511,2.5552688
c_1_1_26,-0.19609927,2.3789947
c_1_1_27,1.9877573,-2.088826
c_1_1_28,2.5931406,-2.1654036
c_1_1_29,1.2473375,-2.4533687
c_1_1_30,2.829023,-0.5745508
c_1_1_31,1.5195464,-3.583709
c_1_1_32,2.5676568,2.2570536
c_1_1_33,2.1932344,-0.49096125
c_1_1_34,1.0215023,-2.2074955
c_1_1_35,1.791408,0.1619528
c_1_1_36,-0.35463983,1.6342634
c_1_1_37,1.0895804,0.57499886
c_1_1_38,0.37195677,-1.828123
c_1_1_39,-0.82128525,-1.0504657
c_1_1_40,1.2771517,-0.11959482
c_1_1_41,-0.83480734,3.3189085
c_1_1_42,1.5855023,0.21115007
c_1_1_43,-0.14358325,-0.48254842
c_1_1_44,1.0456839,-0.00916717
c_1_1_45,1.6040217,3.3603961
c_1_1_47,2.0414166,2.2306373
c_1_1_48,1.9849353,0.17604612
c_1_1_49,1.0539544,-0.5297292
c_1_1_50,1.930334,-2.6423092
c_1_1_51,-0.88596165,0.7647644
c_1_1_52,1.2084247,-3.0075262
c_1_1_53,1.8020664,-1.7599403
c_1_1_54,0.7912498,-3.6438887
c_1_1_55,3.3775003,1.145305
c_1_1_56,2.2559874,1.0021114
c_1_1_57,-0.95345116,4.5272765
c_1_1_58,2.2996721,0.861126
c_1_1_59,1.3818762,-2.5702763
c_1_1_60,-0.33268353,3.3623102
c_1_1_61,2.8221467,-0.5186794
c_1_1_62,2.4017627,0.31369168
c_1_1_63,0.96157104,-0.7617302
c_1_1_66,-0.43560407,3.7104208
c_1_1_67,1.2084124,2.4643996
c_1_1_68,1.3361014,0.32205138
c_1_1_69,2.067918,-0.43964127
c_1_1_70,1.5190946,3.9883184
c_1_1_71,1.066843,1.218065
c_1_1_72,2.4526484,0.7224465
c_1_1_73,3.3389752,-1.4200652
c_1_1_74,-0.80652124,5.4011617
c_1_1_75,1.7733923,-0.12722346
c_1_1_76,-0.061743017,3.4699311
c_1_1_77,0.7314813,2.1726596
c_1_1_78,1.1462892,1.5354726
c_1_1_79,-0.32701686,4.401767
c_1_1_80,2.422239,1.071623
c_1_1_81,1.1650435,0.2788128
c_1_1_82,-0.21232055,-1.2970488
c_1_1_83,1.9471233,-0.538058
c_1_1_84,-0.17073178,2.8316703
c_1_1_85,0.9853716,-0.8564359
c_1_1_86,2.7140884,2.5895631
c_1_1_87,1.2706153,-2.7303803
c_1_1_88,1.7290672,-2.6754446
c_1_1_89,1.742027,-0.13165772
c_1_1_90,1.4688858,-2.6505046
c_1_1_91,2.083216,-2.508784
c_1_1_92,2.943654,-0.115655325
c_1_1_93,1.4216638,1.9568069
c_1_1_94,-0.3312616,3.9753742
c_1_1_95,3.352567,3.3383362
c_1_1_96,1.4127803,-3.2515516
c_1_1_97,-0.43792546,0.3838063
c_1_1_98,0.946451,0.8941849
c_1_1_99,1.1757582,-2.925426
c_1_1_100,2.848561,-0.356952
c_1_1_101,1.5626822,2.3679485
c_1_1_102,1.2439,-4.1141877
c_1_1_103,0.823385,-2.897155
c_1_1_104,0.08426867,-2.0181656
c_1_1_105,0.8511193,2.7396946
c_1_1_106,-0.37352702,-0.051629633
c_1_1_107,1.1829506,2.699145
c_1_1_108,0.10753152,1.3021562
c_1_1_109,0.7899141,0.963563
c_1_1_110,-0.39320415,-0.8880275
c_1_1_111,0.3414173,0.57989204
c_1_1_112,0.5579451,-2.1575363
c_1_1_113,1.8969487,3.381827
c_1_1_114,0.015489615,-1.2944279
c_1_1_115,1.9326482,0.44612128
c_1_1_116,0.88212645,2.0966866
c_1_1_117,2.2435625,0.64050335
c_1_1_118,-0.83646816,4.169385
c_1_1_119,1.0287094,-2.6976972
c_1_1_120,1.5485184,0.19534464
c_1_1_121,2.8050528,2.080877
c_1_1_122,-1.3642555,5.2522902
c_1_1_123,1.8892901,-3.1736
c_1_1_124,-0.12789162,0.07479758
c_1_1_125,0.08725025,1.5332928
c_1_1_126,0.29409444,1.8799477
c_1_1_127,-0.09900619,3.653503
c_1_1_128,2.0497267,0.32657835
c_1_1_129,1.0340765,-0.7720698
c_1_1_130,0.5458226,2.8821664
c_1_1_131,0.0791655,0.6935361
c_1_1_132,-0.81480587,2.7293904
c_1_1_133,2.5906603,-0.48105013
c_1_1_134,-0.5038508,4.510369
c_1_1_135,2.7736464,-1.3460634
c_1_1_136,1.6545365,-1.330485
c_1_1_137,2.9363341,-0.41790694
c_1_1_138,3.1576016,0.83675903
c_1_1_139,0.38100302,0.78754157
c_1_1_141,3.7785847,1.5291934
c_1_1_142,-0.68173677,3.4160452
c_1_1_143,2.027985,-2.0255055
c_1_1_144,-0.057994712,3.2895782
c_1_1_145,2.0009444,1.2603269
c_1_1_146,1.8667327,2.139981
c_1_1_147,1.315629,3.7892718
c_1_1_148,4.2480755,0.8918882
c_1_1_149,1.599199,1.0111254
c_1_1_150,1.8507478,-0.2648055
c_1_1_151,2.4441152,-0.5420573
c_1_1_152,-0.12060875,2.0571334
c_1_1_153,1.2052456,-1.5193812
c_1_1_154,2.1063774,1.7280762
c_1_1_155,-1.1029164,4.976652
c_1_1_156,-0.51142204,-0.0948532
