cell_id,cell_type
c_1_20_434,Lymphoid-B
c_1_20_435,Myeloid
c_1_20_436,Lymphoid-DC
c_1_20_437,Lymphoid-Plasma
c_1_20_438,Endothelial
c_1_20_439,Lymphoid-Plasma
c_1_20_440,Lymphoid-T
c_1_20_441,Lymphoid-Other
c_1_20_442,Lymphoid-B
c_1_20_443,Lymphoid-Other
c_1_20_444,Epithelial
c_1_20_445,Lymphoid-DC
c_1_20_446,Endothelial
c_1_20_447,Neuronal-Glial
c_1_20_448,Mesenchymal-Stromal
c_1_20_449,Lymphoid-Other
c_1_20_450,Endothelial
c_1_20_451,Endothelial
c_1_20_452,Lymphoid-B
c_1_20_453,Lymphoid-Plasma
c_1_20_454,Neuronal-Glial
c_1_20_455,Lymphoid-T
c_1_20_456,Mesenchymal-Stromal
c_1_20_457,Lymphoid-Plasma
c_1_20_458,Lymphoid-T
c_1_20_459,Endothelial
c_1_20_460,Lymphoid-DC
c_1_20_461,Lymphoid-Other
c_1_20_462,Endothelial
c_1_20_463,Lymphoid-B
c_1_20_464,Lymphoid-Other
c_1_20_465,Epithelial
c_1_20_466,Lymphoid-Plasma
c_1_20_467,Myeloid
c_1_20_468,Endothelial
c_1_20_469,Endothelial
c_1_20_470,Endothelial
c_1_20_471,Endothelial
c_1_20_472,Lymphoid-DC
c_1_20_473,Epithelial
c_1_20_474,None
c_1_20_475,Lymphoid-Plasma
c_1_20_476,Endothelial
c_1_20_477,Endothelial
c_1_20_478,Endothelial
c_1_20_479,Lymphoid-B
c_1_20_480,Endothelial
c_1_20_481,Mesenchymal-Stromal
c_1_20_482,Lymphoid-T
c_1_20_483,Lymphoid-T
c_1_20_484,Lymphoid-DC
c_1_20_485,None
c_1_20_486,Endothelial
c_1_20_487,Lymphoid-T
c_1_20_488,Endothelial
c_1_20_489,Epithelial
c_1_20_490,Mesenchymal-Stromal
c_1_20_491,None
c_1_20_492,Lymphoid-Plasma
c_1_20_493,Lymphoid-Other
c_1_20_494,Endothelial
c_1_20_495,Lymphoid-Other
c_1_20_496,Endothelial
c_1_20_497,Neuronal-Glial
c_1_20_498,Lymphoid-Other
c_1_20_499,Lymphoid-T
c_1_20_500,Myeloid
c_1_20_501,Endothelial
c_1_20_502,Lymphoid-T
c_1_20_503,Epithelial
c_1_20_504,Lymphoid-Plasma
c_1_20_505,Lymphoid-Plasma
c_1_20_506,Epithelial
c_1_20_507,Lymphoid-Plasma
c_1_20_508,Lymphoid-Other
c_1_20_509,Mesenchymal-Stromal
c_1_20_510,Lymphoid-T
c_1_20_511,Endothelial
c_1_20_512,Epithelial
c_1_20_513,Epithelial
c_1_20_514,Lymphoid-Other
c_1_20_515,Lymphoid-T
c_1_20_516,Epithelial
c_1_20_517,Epithelial
c_1_20_518,Lymphoid-Other
c_1_20_519,Endothelial
c_1_20_520,Epithelial
c_1_20_521,Epithelial
c_1_20_522,Stem
c_1_20_523,Myeloid
c_1_20_524,Epithelial
c_1_20_525,Lymphoid-T
c_1_20_526,Mesenchymal-Stromal
c_1_20_527,Lymphoid-Plasma
c_1_20_528,Lymphoid-Plasma
c_1_20_529,Epithelial
c_1_20_530,Endothelial
c_1_20_531,Lymphoid-Plasma
c_1_20_532,Mesenchymal-Stromal
c_1_20_533,Myeloid
c_1_20_534,Endothelial
c_1_20_535,Mesenchymal-Stromal
c_1_20_536,Epithelial
c_1_20_537,Myeloid
c_1_20_538,Endothelial
c_1_20_539,Mesenchymal-Stromal
c_1_20_540,Epithelial
c_1_20_541,Stem
c_1_20_542,None
c_1_20_543,None
c_1_20_544,Myeloid
c_1_20_545,Endothelial
c_1_20_546,Lymphoid-Plasma
c_1_20_547,Endothelial
c_1_20_548,Endothelial
c_1_20_549,Epithelial
c_1_20_550,Endothelial
c_1_20_551,Lymphoid-T
c_1_20_552,Lymphoid-Plasma
c_1_20_553,Lymphoid-Other
c_1_20_554,Endothelial
c_1_20_555,Lymphoid-Plasma
c_1_20_556,Endothelial
c_1_20_557,Lymphoid-Plasma
c_1_20_558,Mesenchymal-Stromal
c_1_20_559,Epithelial
c_1_20_560,Endothelial
c_1_20_561,Endothelial
c_1_20_562,Epithelial
c_1_20_563,Epithelial
c_1_20_564,Epithelial
c_1_20_565,Lymphoid-T
c_1_20_566,None
c_1_20_567,Endothelial
c_1_20_568,Epithelial
c_1_20_569,Lymphoid-Plasma
c_1_20_570,Lymphoid-T
c_1_20_571,None
c_1_20_572,Lymphoid-T
c_1_20_573,Lymphoid-Plasma
c_1_20_574,Epithelial
c_1_20_575,Endothelial
c_1_20_576,Endothelial
c_1_20_577,Lymphoid-Plasma
c_1_20_578,Endothelial
