cell_id,PC_1,PC_2
c_1_20_1,-1.7489151,6.0862527
c_1_20_2,-2.6325898,4.9642954
c_1_20_3,-1.6641996,4.470249
c_1_20_4,-1.1898491,6.669672
c_1_20_5,-2.7629523,5.261561
c_1_20_6,-1.1883284,5.035225
c_1_20_7,-2.0577903,7.1117573
c_1_20_8,-2.6829605,5.915894
c_1_20_9,-4.52093,4.843143
c_1_20_10,-2.5539215,6.3087063
c_1_20_11,-6.824402,2.6459138
c_1_20_12,1.522477,5.8337345
c_1_20_13,-0.96985143,5.9113593
c_1_20_14,1.1218374,7.3721404
c_1_20_15,-4.027519,1.5614779
c_1_20_16,-1.7719135,5.041417
c_1_20_17,0.53373337,6.3539615
c_1_20_18,-1.5961229,5.111131
c_1_20_19,-0.3454834,5.0575995
c_1_20_20,1.4955167,7.8829446
c_1_20_21,0.71844643,7.3180237
c_1_20_22,0.84229076,7.10883
c_1_20_23,0.47160447,6.4269958
c_1_20_24,-1.4923296,5.6437902
c_1_20_25,0.21331605,6.977581
c_1_20_26,-0.7298577,5.1819277
c_1_20_27,-3.3725252,0.11665969
c_1_20_28,-0.1532166,6.9721193
c_1_20_29,-0.2985927,6.5173283
c_1_20_30,0.8649765,5.688613
c_1_20_31,1.2455637,5.349657
c_1_20_32,0.4064233,7.071248
c_1_20_33,1.7543328,5.943049
c_1_20_34,-1.1235002,5.473279
c_1_20_35,-0.771309,5.936249
c_1_20_36,1.5338851,5.356914
c_1_20_37,-0.21315756,4.888644
c_1_20_38,0.031054363,5.5728025
c_1_20_39,-1.3910925,5.8500853
c_1_20_40,-1.1693157,5.233822
c_1_20_41,-0.5878919,7.1086435
c_1_20_42,0.13770615,6.4773474
c_1_20_43,-3.8213305,2.005536
c_1_20_44,2.111196,6.0215516
c_1_20_45,-0.21686581,7.1993966
c_1_20_46,1.2100296,6.9283223
c_1_20_47,-0.6454298,6.474047
c_1_20_48,3.7202885,5.43793
c_1_20_49,-2.2011073,5.3903136
c_1_20_50,-1.2524124,5.517367
c_1_20_51,-1.2080581,6.994047
c_1_20_52,-0.4785553,6.2371674
c_1_20_53,-0.4607653,6.8640265
c_1_20_54,-5.177325,3.03101
c_1_20_55,2.4630244,4.6222553
c_1_20_56,2.035053,8.027466
c_1_20_57,-1.951852,2.9364045
c_1_20_58,-1.3820571,5.966373
c_1_20_59,-2.5553095,5.320791
c_1_20_60,-5.0892777,1.3851345
c_1_20_61,-0.4299861,7.0389814
c_1_20_62,-2.3380904,5.612936
c_1_20_63,-7.76485,-2.0882168
c_1_20_64,-1.0254738,5.4933934
c_1_20_65,-3.0397692,5.2446365
c_1_20_66,0.48259094,7.471442
c_1_20_67,-0.53541195,7.433214
c_1_20_68,-3.307571,5.0173464
c_1_20_69,-6.48622,1.6520189
c_1_20_70,-0.21934654,7.749132
c_1_20_71,-1.7058611,6.9410686
c_1_20_72,-0.095447086,4.2418776
c_1_20_73,1.512879,7.770565
c_1_20_74,-2.237592,4.4768863
c_1_20_75,0.9005713,5.481279
c_1_20_76,-2.2869341,2.9665844
c_1_20_77,-2.5545983,5.2336426
c_1_20_78,-3.2984593,5.1104693
c_1_20_79,-1.0163244,7.062036
c_1_20_80,-3.1056964,5.327835
c_1_20_81,-5.665196,0.9220839
c_1_20_82,2.403386,6.921228
c_1_20_83,-0.9126328,4.0670276
c_1_20_84,-2.7781558,3.0115736
c_1_20_85,-0.5318562,3.4845886
c_1_20_86,-1.221797,3.7147262
c_1_20_87,0.12910016,7.676424
c_1_20_88,-1.237865,2.352933
c_1_20_89,-0.7847637,5.7145863
c_1_20_90,-2.6264584,5.711894
c_1_20_91,-3.7527282,3.5046563
c_1_20_92,0.3465969,7.28526
c_1_20_93,-2.8942907,5.216809
c_1_20_94,-0.07646888,6.756183
c_1_20_95,-1.1501969,5.522262
c_1_20_96,2.4860647,8.491368
c_1_20_97,1.8719814,3.3316152
c_1_20_98,-4.717902,2.250337
c_1_20_99,-2.2702026,2.737288
c_1_20_100,1.1102506,3.482342
c_1_20_101,-1.1632328,3.9276264
c_1_20_102,-0.9598397,3.6975515
c_1_20_103,-0.5420906,5.2956734
c_1_20_104,-1.1438661,3.9056947
c_1_20_105,-1.649777,5.897252
c_1_20_106,-1.2136543,3.33962
c_1_20_107,2.1105485,7.666066
c_1_20_108,-1.354078,3.9849157
c_1_20_109,-0.71612054,2.5100846
c_1_20_110,-0.19050004,6.2995143
c_1_20_111,-2.2376893,5.971197
c_1_20_112,-1.188238,4.2707205
c_1_20_113,0.39142886,3.8357582
c_1_20_114,0.49138233,4.4409933
c_1_20_115,-2.1489234,4.975708
c_1_20_116,-1.5615588,5.032336
c_1_20_117,1.7831054,4.8739986
c_1_20_118,1.110344,5.584929
c_1_20_119,-2.5887356,5.300463
c_1_20_120,-1.1657683,3.631513
c_1_20_121,1.7135497,4.576606
c_1_20_122,0.1758651,3.5974157
c_1_20_123,-0.57412887,5.511779
c_1_20_124,-0.7083555,3.2900674
c_1_20_125,-1.3694106,1.6923786
c_1_20_126,-0.99668497,3.556697
c_1_20_127,0.6543426,4.928521
c_1_20_128,2.9697797,5.256487
c_1_20_129,1.9402404,5.747121
c_1_20_130,-1.7326003,5.396766
c_1_20_131,-0.2615865,4.458335
c_1_20_132,-1.7153682,5.8025045
c_1_20_133,1.2597746,4.8297076
c_1_20_134,4.9752235,4.6673985
c_1_20_135,-0.5929844,5.795567
c_1_20_136,-1.0053494,2.17532
c_1_20_137,2.9004369,5.292045
c_1_20_138,-10.392625,-1.8544226
c_1_20_139,1.109138,4.943005
c_1_20_140,2.8902788,5.9805326
c_1_20_141,-1.2224369,5.1006813
c_1_20_142,1.1626675,4.4775434
c_1_20_143,-1.0057731,5.1794295
c_1_20_144,6.6173215,5.3650703
c_1_20_145,-1.1963764,3.267737
c_1_20_146,-0.32127538,5.1280427
c_1_20_147,2.5178149,5.5008864
c_1_20_148,-0.90002644,2.4410732
c_1_20_149,0.5148303,5.4232507
c_1_20_150,-0.9702012,5.2288227
c_1_20_151,-0.78994864,4.999714
c_1_20_152,0.15721875,4.848356
c_1_20_153,-1.1239806,4.131236
c_1_20_154,1.0745981,4.8805695
c_1_20_155,0.87008893,4.481428
c_1_20_156,-2.6712582,4.7513704
c_1_20_157,-0.6207899,1.0027409
c_1_20_158,-0.19166982,0.44406384
c_1_20_159,0.6917434,4.069594
c_1_20_160,-0.56203294,4.099323
c_1_20_161,-1.1148189,2.0600388
c_1_20_162,0.32073593,3.8398547
c_1_20_163,1.0338486,2.8898761
c_1_20_164,1.1827825,5.321362
c_1_20_165,-0.89471376,3.08636
c_1_20_166,-0.25365534,1.9969811
c_1_20_167,2.5234709,4.789622
c_1_20_168,-3.1446033,5.6529946
c_1_20_169,0.6434664,5.0604453
c_1_20_170,0.58834624,4.2484603
c_1_20_171,-3.1684265,3.8166847
c_1_20_172,-1.6443341,5.5005407
c_1_20_173,2.0942485,5.6563106
c_1_20_174,-0.054847308,5.279593
c_1_20_175,-0.83254844,2.3957565
c_1_20_176,-1.0196269,3.3188968
c_1_20_177,-0.054106794,4.124878
c_1_20_178,-0.2191437,-1.6968586
c_1_20_179,-0.51610965,6.234702
c_1_20_180,-0.77606004,0.34349233
c_1_20_181,0.11648365,3.1473274
c_1_20_182,-0.63393533,5.540776
c_1_20_183,-0.028352765,2.518251
c_1_20_184,-0.42991784,4.2329373
c_1_20_185,-1.086377,2.1697018
c_1_20_186,-2.2356453,2.422939
c_1_20_187,1.8660853,1.1501324
c_1_20_188,0.36398858,5.001377
c_1_20_189,-0.9939613,4.735313
c_1_20_190,-0.9360902,3.1035666
c_1_20_191,1.4732969,4.9137964
c_1_20_192,2.798884,6.261584
c_1_20_193,-2.8470492,5.4875913
c_1_20_194,2.4317706,2.7130811
c_1_20_195,0.900214,2.6774716
c_1_20_196,1.6560955,5.055824
c_1_20_197,2.0660508,-0.20651068
c_1_20_198,1.3437991,5.938266
c_1_20_199,-0.0350346,4.2133007
c_1_20_200,1.1957127,5.5371103
c_1_20_201,0.06411561,3.4510553
c_1_20_202,0.41103163,0.50185025
c_1_20_203,-3.6598947,-2.0467806
c_1_20_204,0.6395193,3.1453805
c_1_20_205,2.918722,5.996631
c_1_20_206,0.4090816,5.3279214
c_1_20_207,3.065674,5.0950356
c_1_20_208,-0.074366905,2.8515882
c_1_20_209,0.463969,4.511388
c_1_20_210,-0.15163963,1.0914899
c_1_20_211,2.6860178,4.8904343
c_1_20_212,4.5625944,-0.47360423
c_1_20_213,3.0853338,5.5912237
c_1_20_214,-1.7031974,4.350632
c_1_20_215,1.425263,4.6866736
c_1_20_216,1.4521543,5.590354
c_1_20_217,1.3533889,5.061136
c_1_20_218,0.048169076,4.749739
c_1_20_219,-1.1681855,1.7153941
c_1_20_220,-3.650521,5.430962
c_1_20_221,-0.009964258,4.4223013
c_1_20_222,-0.26026616,5.5038157
c_1_20_223,-2.6708503,4.176458
c_1_20_224,3.1258085,5.2274437
c_1_20_225,3.5924966,6.139603
c_1_20_226,2.024864,5.2545457
c_1_20_227,-0.28044423,1.3224015
c_1_20_228,1.733618,5.644206
c_1_20_229,-0.49725884,5.9070992
c_1_20_230,-1.8577125,3.9967291
c_1_20_231,8.868525,-0.72903
c_1_20_232,0.38559356,4.563461
c_1_20_233,1.1826987,4.519661
c_1_20_234,0.7889728,1.1681079
c_1_20_235,-2.6143415,5.053973
c_1_20_236,4.0125227,4.564944
c_1_20_237,2.445956,-0.23819806
c_1_20_238,-1.2111644,5.130845
c_1_20_239,1.8644848,5.9741187
c_1_20_240,2.6639807,5.885729
c_1_20_241,-1.000782,5.2729344
c_1_20_242,-1.55884,5.108372
c_1_20_243,-1.811002,5.388145
c_1_20_244,1.709023,6.043435
c_1_20_245,-4.950338,4.624974
c_1_20_246,4.4711733,6.5991163
c_1_20_247,1.9986516,5.6558065
c_1_20_248,-0.40589646,-0.0073647867
c_1_20_249,0.47400203,0.2692341
c_1_20_250,2.2970066,5.611598
c_1_20_251,2.3351371,5.944498
c_1_20_252,2.0292685,6.085566
c_1_20_253,-0.463371,0.17152132
c_1_20_254,-1.4001164,5.347812
c_1_20_255,-2.7467191,-2.7440526
c_1_20_256,2.4824696,6.564813
c_1_20_257,-0.2128077,5.730233
c_1_20_258,-1.9347774,5.521254
c_1_20_259,2.1717138,5.4219837
c_1_20_260,-1.0755079,0.7092588
c_1_20_261,-2.418807,5.375089
c_1_20_262,-2.5041134,-0.15645592
c_1_20_263,0.8372869,5.3409557
c_1_20_264,3.5436006,0.1540255
c_1_20_265,-1.2551373,4.6838684
c_1_20_266,2.3942614,6.4894705
c_1_20_267,0.8201376,6.350894
c_1_20_268,-2.8872676,4.9924135
c_1_20_269,5.65194,6.411033
c_1_20_270,1.9422145,1.420111
c_1_20_271,-3.5749261,2.122802
c_1_20_272,3.2579505,6.594435
c_1_20_273,1.7144377,6.3644557
c_1_20_274,0.66802764,4.506014
c_1_20_275,6.961193,0.4094393
c_1_20_276,1.7396753,5.5145993
c_1_20_277,-2.4238038,5.8428745
c_1_20_278,-2.9328477,4.575634
c_1_20_279,0.53638804,0.677991
c_1_20_280,-0.1369971,2.1106522
c_1_20_281,2.529049,6.754222
c_1_20_282,1.1243544,5.2133517
c_1_20_283,-0.5192373,5.586337
c_1_20_284,2.656257,5.4542146
c_1_20_285,-2.0537398,5.2650585
c_1_20_286,3.3013976,2.3208954
c_1_20_287,0.4806619,5.559874
c_1_20_288,-1.5410815,1.4687512
c_1_20_289,0.5759521,-0.04628339
c_1_20_290,2.1382754,0.56802744
c_1_20_291,-2.5015612,4.5214715
c_1_20_292,-3.4999938,4.5787024
c_1_20_293,2.5665033,6.2196407
c_1_20_294,1.5115985,7.0494137
c_1_20_295,3.2054849,4.5976152
c_1_20_296,-3.585981,-1.0275081
c_1_20_297,2.9425662,5.261972
c_1_20_298,-1.9484695,4.0734587
c_1_20_299,-0.27904707,-0.5682511
c_1_20_300,-3.037005,4.3938136
c_1_20_301,-0.8775999,5.5511866
c_1_20_302,1.3101377,-1.6017038
c_1_20_303,-1.443881,4.582477
c_1_20_304,1.3067193,6.248751
c_1_20_305,-0.5154124,3.5432892
c_1_20_306,-2.8068292,4.8773823
c_1_20_307,0.23976217,1.2292663
c_1_20_308,-2.7465901,4.843647
c_1_20_309,0.11747509,5.483337
c_1_20_310,-1.7451689,-2.5658474
c_1_20_311,-4.2095265,4.29358
c_1_20_312,1.2059959,5.5803375
c_1_20_313,2.3161788,5.5855646
c_1_20_314,0.1510187,-2.068502
c_1_20_315,-4.8589773,5.141421
c_1_20_316,2.8361793,6.1895614
c_1_20_317,-0.096501365,4.611546
c_1_20_318,-0.78711134,4.8875046
c_1_20_319,0.11769106,3.6677177
c_1_20_320,-3.700556,5.3050256
c_1_20_321,-0.71697134,0.038968246
c_1_20_322,-3.8431773,3.786996
c_1_20_323,2.2075186,4.3300376
c_1_20_324,2.003303,-2.994371
c_1_20_325,6.6162257,-2.0183642
c_1_20_326,4.185962,-0.92526346
c_1_20_327,-2.6343174,3.5730271
c_1_20_328,-5.8515415,3.655711
c_1_20_329,-4.3248277,5.157046
c_1_20_330,-2.0486598,3.5505102
c_1_20_331,-1.9686804,3.3135066
c_1_20_332,-4.2665396,3.8922498
c_1_20_333,-5.9554205,-3.380404
c_1_20_334,-0.44655982,5.7951837
c_1_20_335,-3.5243425,3.3634253
c_1_20_336,3.599296,-3.2912164
c_1_20_337,-3.6873653,2.7087224
c_1_20_338,2.6535723,-1.4099817
c_1_20_339,-2.553812,3.9241102
c_1_20_340,-0.08053114,6.419485
c_1_20_341,-1.4057854,6.0490155
c_1_20_342,-2.2461815,5.8102326
c_1_20_343,10.439185,-0.32618266
c_1_20_344,-1.3897737,5.507395
c_1_20_345,-1.2760484,-1.0978849
c_1_20_346,-3.0250475,5.743727
c_1_20_347,-1.4839655,5.161934
c_1_20_348,-4.80366,2.4537306
c_1_20_349,-1.69954,5.8763103
c_1_20_350,-2.5116937,4.3506193
c_1_20_351,-0.9595139,3.789599
c_1_20_352,-0.9458476,5.188217
c_1_20_353,3.6981468,-0.879526
c_1_20_354,-1.3415662,6.550787
c_1_20_355,-1.6594417,4.9515266
c_1_20_356,-2.6685424,5.222483
c_1_20_357,-3.507497,5.0541277
c_1_20_358,-2.8018496,-3.0210757
c_1_20_359,8.011682,-0.55448306
c_1_20_360,-2.3156543,6.237247
c_1_20_361,-4.7161264,3.7359433
c_1_20_362,-0.06606632,4.8990836
c_1_20_363,-1.6121826,5.1144514
c_1_20_364,-1.6134409,5.130202
c_1_20_365,-1.1257005,4.6265464
c_1_20_366,-2.4157822,4.512214
c_1_20_367,7.152383,-1.083673
c_1_20_368,-0.122937776,5.5709834
c_1_20_369,-1.735991,4.832832
c_1_20_370,-4.1652265,5.0477424
c_1_20_371,-0.4689379,4.6669335
c_1_20_372,-2.4669478,3.0725656
c_1_20_373,-1.5444351,5.2080374
c_1_20_374,-3.2936475,-0.4995525
c_1_20_375,-3.376071,4.0510736
c_1_20_376,-0.9138684,4.9601965
c_1_20_377,0.031600986,5.0227985
c_1_20_378,-0.055202223,3.887648
c_1_20_379,5.1155596,-1.6180743
c_1_20_380,-0.04048623,3.1045704
c_1_20_381,2.4925034,-1.7724106
c_1_20_382,-1.158451,4.393109
c_1_20_383,0.6183734,0.38545108
c_1_20_384,4.9091644,-0.7708142
c_1_20_385,5.071577,-1.3213923
c_1_20_386,-2.7482727,3.011791
c_1_20_387,-1.2595942,3.90291
c_1_20_388,5.4035425,3.095703
c_1_20_389,-3.6200228,3.2116294
c_1_20_390,-0.35851002,3.3629236
c_1_20_391,0.017519176,6.3727355
c_1_20_392,0.28797302,-2.7992735
c_1_20_393,-1.3834596,4.803358
c_1_20_394,-0.3797609,4.2974997
c_1_20_395,-1.3502963,4.0613303
c_1_20_396,-0.6465806,4.2999673
c_1_20_397,0.44778022,5.8084264
c_1_20_398,-2.0768676,0.4430852
c_1_20_399,-0.34447333,0.76156217
c_1_20_400,-0.6469734,4.1543384
c_1_20_401,-1.7157558,4.569893
c_1_20_402,-2.7475755,3.9771967
c_1_20_403,-0.029856132,-2.6944766
c_1_20_404,4.0383496,4.2041526
c_1_20_405,-1.3058482,-0.8108821
c_1_20_406,-3.0120406,3.976975
c_1_20_407,-2.5476768,4.6737485
c_1_20_408,0.2809862,5.81095
c_1_20_409,-2.009678,3.5416422
c_1_20_410,-1.3671693,4.7338037
c_1_20_411,-1.3521703,4.1784844
c_1_20_412,4.0665507,3.8738618
c_1_20_413,2.6183844,1.6673752
c_1_20_414,-0.462973,-2.1165986
c_1_20_415,-0.2948936,3.2567012
c_1_20_416,-1.0649827,4.279934
c_1_20_417,-2.6118283,4.8511887
c_1_20_418,0.057844568,0.42152753
c_1_20_419,-0.6130927,4.997748
c_1_20_420,3.168606,-1.8544197
c_1_20_421,-1.6782442,5.199133
c_1_20_422,-0.13265534,1.4956498
c_1_20_423,0.043880425,5.2845163
c_1_20_424,-0.66881335,4.1405334
c_1_20_425,-6.9318156,4.187229
c_1_20_426,0.4002124,3.8891237
c_1_20_427,-1.9911928,4.7315993
c_1_20_428,2.8779602,3.1261415
c_1_20_429,0.21366596,5.184813
c_1_20_430,-0.33164138,2.2901247
c_1_20_431,1.2966813,1.9615972
c_1_20_432,4.8969297,-1.3499699
c_1_20_433,3.3270788,2.3053877
c_1_20_434,-4.2260547,3.9077523
c_1_20_435,1.8525218,2.3669815
c_1_20_436,-4.5262694,2.3333383
c_1_20_437,1.2914053,2.5463116
c_1_20_438,0.36995938,1.1084929
c_1_20_439,-0.6217734,4.072336
c_1_20_440,0.4411255,3.2716727
c_1_20_441,0.030912096,3.061851
c_1_20_442,0.062321175,3.537948
c_1_20_443,-2.2590663,3.433144
c_1_20_444,6.5294156,-1.1403866
c_1_20_445,0.45828268,3.872246
c_1_20_446,0.5914379,1.9847593
c_1_20_447,1.7341424,-3.0051434
c_1_20_448,-1.5558339,1.8615646
c_1_20_449,-0.98905694,3.436965
c_1_20_450,3.8211565,2.3268905
c_1_20_451,0.06711208,0.06412646
c_1_20_452,-1.659003,4.385269
c_1_20_453,8.162483,2.295421
c_1_20_454,1.6830901,2.428667
c_1_20_455,-2.076164,4.054679
c_1_20_456,2.3930566,-2.0863893
c_1_20_457,-2.4185748,3.3507695
c_1_20_458,1.1275784,1.8492738
c_1_20_459,3.0556114,-2.8889518
c_1_20_460,-2.203897,3.4629402
c_1_20_461,0.26944634,3.1997244
c_1_20_462,0.47448978,0.6198391
c_1_20_463,-2.2822804,3.9467435
c_1_20_464,13.802787,-0.092963815
c_1_20_465,-0.45155618,-2.6662514
c_1_20_466,-0.07161815,2.7463717
c_1_20_467,2.217968,1.6435454
c_1_20_468,0.56917554,2.0929494
c_1_20_469,2.3124473,1.3028706
c_1_20_470,-1.2400516,1.9559451
c_1_20_471,4.2304897,1.3845773
c_1_20_472,0.7864224,3.3634171
c_1_20_473,4.8155484,-1.4509295
c_1_20_474,0.48001456,2.0108964
c_1_20_475,10.144499,1.0414696
c_1_20_476,3.0087435,0.020425275
c_1_20_477,-1.6341461,-2.0104554
c_1_20_478,1.5915835,-0.08081593
c_1_20_479,4.9238925,-1.5324883
c_1_20_480,-0.38149005,1.7239038
c_1_20_481,-4.976951,-3.8800015
c_1_20_482,3.9339783,-2.2349677
c_1_20_483,0.27820215,2.9426434
c_1_20_484,0.90205353,3.6161416
c_1_20_485,3.005045,3.1354518
c_1_20_486,9.982835,-0.07594246
c_1_20_487,2.6166053,-1.0630015
c_1_20_488,4.1673174,-0.47569096
c_1_20_489,11.82037,-0.7157969
c_1_20_490,1.1793451,1.120312
c_1_20_491,-0.31907162,4.0607285
c_1_20_492,3.5770988,-0.074878
c_1_20_493,9.747409,-0.6334237
c_1_20_494,2.6821764,0.5159956
c_1_20_495,5.2435064,1.1587571
c_1_20_496,-1.4150536,-1.5180488
c_1_20_497,5.915705,-2.0122414
c_1_20_498,5.027402,-1.4673667
c_1_20_499,5.325276,-0.92940724
c_1_20_500,5.1125555,2.1198764
c_1_20_501,2.9314625,0.63489044
c_1_20_502,7.6752224,-1.1994799
c_1_20_503,9.682532,0.20462954
c_1_20_504,4.718482,0.69729024
c_1_20_505,2.6783328,-0.30577916
c_1_20_506,13.028507,-0.47116458
