cell_id,UMAP_1,UMAP_2
c_1_20_1,5.5546126,-0.8905172
c_1_20_2,4.6208243,-0.8412151
c_1_20_3,4.962365,-1.0841331
c_1_20_4,2.7021747,-1.3428293
c_1_20_5,5.142499,-0.99075055
c_1_20_6,4.804333,-1.3492572
c_1_20_7,2.0115829,-1.6446111
c_1_20_8,5.240464,-0.7646361
c_1_20_9,3.4161797,-0.47408164
c_1_20_10,1.4653852,-1.0293491
c_1_20_11,3.1590805,0.94343215
c_1_20_12,2.5127833,-1.0896887
c_1_20_13,4.497037,-0.75592154
c_1_20_14,2.0816305,-1.6309673
c_1_20_15,3.7969577,3.0490336
c_1_20_16,4.9627924,-1.875637
c_1_20_17,3.3048463,-0.9555658
c_1_20_18,4.706495,-0.61630344
c_1_20_19,4.83056,-1.5090269
c_1_20_20,2.4312234,-1.201244
c_1_20_21,2.8698397,-1.3426881
c_1_20_22,3.006916,-1.3792391
c_1_20_23,6.2567935,-0.9876418
c_1_20_24,6.5623426,-0.92977005
c_1_20_25,1.959848,-1.858049
c_1_20_26,4.9558816,-1.9137276
c_1_20_27,3.620482,3.5769868
c_1_20_28,2.0455112,-1.7576864
c_1_20_29,1.7699387,-1.4919417
c_1_20_30,4.943699,-2.6670122
c_1_20_31,4.423123,-4.2714124
c_1_20_32,1.1488069,-2.01702
c_1_20_33,2.534538,-1.0353447
c_1_20_34,4.368061,-0.718021
c_1_20_35,4.4513755,-0.50163263
c_1_20_36,5.235232,-3.3270023
c_1_20_37,5.0892897,-2.2402036
c_1_20_38,5.1552167,-2.062274
c_1_20_39,6.599081,-1.1088194
c_1_20_40,5.3785872,-1.8206547
c_1_20_41,2.4277337,-1.3330809
c_1_20_42,2.2973742,-1.6075617
c_1_20_43,3.6829138,-3.2536533
c_1_20_44,2.6538296,-1.0450499
c_1_20_45,1.907136,-1.7122037
c_1_20_46,1.0562572,-2.0856829
c_1_20_47,2.142527,-1.6188679
c_1_20_48,5.2360206,-3.9540253
c_1_20_49,5.797641,-1.1113688
c_1_20_50,6.2672,-0.114634
c_1_20_51,2.3812153,-1.2069942
c_1_20_52,2.8003886,-1.4225183
c_1_20_53,1.9947646,-1.743097
c_1_20_54,3.8290038,-2.3034494
c_1_20_55,5.1418514,-3.8344164
c_1_20_56,2.0099025,-1.8366301
c_1_20_57,3.956248,-3.724324
c_1_20_58,3.4251578,-0.38986775
c_1_20_59,5.5993924,-0.71447915
c_1_20_60,3.5798118,-2.8669102
c_1_20_61,1.9139229,-1.7185549
c_1_20_62,5.295117,-0.9070722
c_1_20_63,0.1649462,4.9092064
c_1_20_64,5.3842044,-1.2793442
c_1_20_65,5.0754333,-1.7390134
c_1_20_66,2.1562564,-1.3358734
c_1_20_67,2.1285262,-1.6061163
c_1_20_68,5.3683443,-1.6965384
c_1_20_69,3.500135,-2.5433547
c_1_20_70,2.019156,-1.7209531
c_1_20_71,3.6655226,-0.5916638
c_1_20_72,5.222479,-1.5693485
c_1_20_73,1.9211936,-1.7145365
c_1_20_74,3.0811188,0.7017357
c_1_20_75,5.098155,-3.0633717
c_1_20_76,3.8214774,-3.8250792
c_1_20_77,2.9381797,0.49923852
