cell_id,UMAP_1,UMAP_2
c_1_1_1,2.0734832,5.0854473
c_1_1_2,6.701458,3.6092186
c_1_1_3,3.2333372,4.7789025
c_1_1_5,-0.75524324,2.4989567
c_1_1_7,2.1170402,1.2116232
c_1_1_8,2.6715198,2.8406198
c_1_1_9,-1.4597974,2.7496066
c_1_1_10,1.2777272,8.454149
c_1_1_11,-1.0587816,2.9188316
c_1_1_12,5.3401923,3.7249835
c_1_1_13,4.4436154,2.8719826
c_1_1_14,6.2936645,3.742516
c_1_1_15,2.604127,2.5921123
c_1_1_16,1.0741384,2.6031954
c_1_1_17,2.2136538,4.0844
c_1_1_18,2.5097704,2.592128
c_1_1_19,0.67673635,3.941927
c_1_1_20,0.8796856,2.7446733
c_1_1_21,0.28310233,2.5135984
c_1_1_23,1.9589041,3.2400856
c_1_1_24,4.451652,5.5412607
c_1_1_26,0.4499467,3.4521928
c_1_1_28,2.3783493,1.9082758
c_1_1_29,3.3984094,4.563787
c_1_1_30,1.5989984,3.3815134
c_1_1_31,0.021276338,4.8767204
c_1_1_32,2.1726,2.7134683
c_1_1_33,1.4706264,4.400769
c_1_1_34,3.3414404,0.881809
c_1_1_35,-0.95933306,4.5269556
c_1_1_36,2.1904435,4.295948
c_1_1_37,1.9891673,1.6100346
c_1_1_38,1.8379127,3.1677094
c_1_1_39,0.39006352,2.0503447
c_1_1_40,2.307963,2.752339
c_1_1_41,3.340734,5.5650783
c_1_1_42,-0.18810542,2.6996965
c_1_1_43,0.08424864,3.174932
c_1_1_44,-0.52815187,1.8560641
c_1_1_45,0.4587261,3.1994708
c_1_1_46,2.5661836,1.6898646
c_1_1_47,3.079798,2.4470274
c_1_1_48,-2.2789164,7.7963963
c_1_1_49,3.3621287,0.9345701
c_1_1_50,-0.15904234,3.9884331
c_1_1_51,-0.17239274,2.0738325
c_1_1_52,1.2504883,2.902704
c_1_1_54,-1.5798048,7.70359
c_1_1_55,2.1016538,4.7247605
c_1_1_56,1.5111183,5.477781
c_1_1_57,3.1235406,4.0214653
c_1_1_58,-3.416359,5.9924135
c_1_1_59,2.7370486,4.1197977
c_1_1_60,3.227567,1.1066313
c_1_1_61,-1.4607208,1.8279206
c_1_1_62,0.7052391,3.9094563
c_1_1_64,-0.85528123,2.33898
c_1_1_65,3.263354,6.2043853
c_1_1_66,-0.591987,5.4834747
c_1_1_67,2.3529854,5.2747774
c_1_1_68,5.8785915,3.6939585
c_1_1_69,0.28775433,4.2000003
c_1_1_70,4.6211114,5.5923676
c_1_1_71,1.9477127,1.7322882
c_1_1_72,0.19862771,4.5885687
c_1_1_73,2.795602,4.3668866
c_1_1_74,0.9539598,4.8233633
c_1_1_76,-0.55752987,5.917141
c_1_1_77,3.6221454,4.6831255
c_1_1_78,-1.395638,5.1528206
c_1_1_79,2.782949,4.296038
c_1_1_80,1.2701603,4.7687263
c_1_1_81,4.6691155,2.8635118
c_1_1_82,-2.1616292,6.0292387
