cell_id,PC_1,PC_2
c_1_1_1,0.16596116,0.046890374
c_1_1_2,4.9661283,0.84027016
c_1_1_3,0.26939437,-1.2018071
c_1_1_5,-0.35955828,-0.78269416
c_1_1_7,-0.6303123,1.4814248
c_1_1_8,-0.556065,-1.3276632
c_1_1_9,-0.80674386,-0.21202037
c_1_1_10,-1.7739114,-0.057602935
c_1_1_11,-0.25874415,-1.3760004
c_1_1_12,3.979425,-0.3686223
c_1_1_13,3.863327,-0.70289326
c_1_1_14,2.8593507,-2.3507075
c_1_1_15,-0.07448901,-0.9126482
c_1_1_16,-0.098039016,-0.92216176
c_1_1_17,1.6106212,-2.2166977
c_1_1_18,0.51433456,0.7894813
c_1_1_19,1.0034387,-1.4870523
c_1_1_20,-1.2311121,0.08712872
c_1_1_21,-1.5110061,0.76572
c_1_1_23,-0.610868,-0.53837687
c_1_1_24,-0.004961192,-1.3318886
c_1_1_26,0.4756398,-1.2862124
c_1_1_28,0.34392557,-1.6426449
c_1_1_29,0.3629537,-0.07898002
c_1_1_30,0.034800008,-1.1839856
c_1_1_31,-1.3672522,-1.5231255
c_1_1_32,-0.29516733,-0.8561768
c_1_1_33,-0.9840561,-1.4948852
c_1_1_34,-1.7235004,-1.5172187
c_1_1_35,-0.8296136,-0.47453874
c_1_1_36,-0.6129806,-0.2961245
c_1_1_37,-0.11006932,-0.72764206
c_1_1_38,-0.11078898,-0.5200106
c_1_1_39,0.9328404,0.42431808
c_1_1_40,0.3143012,-0.6474937
c_1_1_41,1.0810571,-2.0093637
c_1_1_42,-3.0542023,0.8617412
c_1_1_43,-0.2913377,-1.5495977
c_1_1_44,-1.0640223,0.11585864
c_1_1_45,-0.013736459,-1.0392947
c_1_1_46,-0.8141103,-0.57953584
c_1_1_47,0.47448507,-1.4526182
c_1_1_48,-1.987177,-3.700742
c_1_1_49,-1.1885417,-1.0551139
c_1_1_50,-0.9908271,-0.48334107
c_1_1_51,-1.3688256,0.8420294
c_1_1_52,-0.18219613,-0.62156117
c_1_1_54,-0.695318,-2.669093
c_1_1_55,-0.74311274,-0.95201117
c_1_1_56,-0.7146947,0.70565516
c_1_1_57,-0.11388177,-0.19504555
c_1_1_58,-0.7877625,-2.279505
c_1_1_59,-0.9125236,0.23343223
c_1_1_60,-1.6281761,-0.7026989
c_1_1_61,-1.3913447,-0.42901906
c_1_1_62,-0.7293122,0.21453884
c_1_1_64,-0.8312648,-0.3003576
c_1_1_65,0.788926,-1.815617
c_1_1_66,0.75565463,-0.28165323
c_1_1_67,-0.0051051243,-1.8320146
c_1_1_68,4.8709817,-1.0232235
c_1_1_69,-1.0082223,-2.477784
c_1_1_70,0.7492457,-2.6583092
c_1_1_71,-0.4493369,-0.20851292
c_1_1_72,-0.4255981,-0.34050083
c_1_1_73,0.84196997,-0.5908792
c_1_1_74,-0.34928983,-0.23472007
c_1_1_76,0.038625915,-0.6353274
c_1_1_77,1.6104435,-0.32334235
c_1_1_78,-0.06328503,-0.6391877
c_1_1_79,0.5401616,-0.86082417
c_1_1_80,-0.46933684,-1.1196187
c_1_1_81,2.9089785,-1.76482
c_1_1_82,0.077304386,-0.5068508
c_1_1_83,-2.0117803,0.707134
c_1_1_84,1.9120928,0.093977116
c_1_1_85,0.71910244,-1.0459024
c_1_1_86,0.29823145,-1.390673
c_1_1_87,-1.4821203,0.04000547
c_1_1_88,-0.016093541,-2.4263594
c_1_1_89,0.19231525,-0.5932864
c_1_1_90,1.1507428,-0.5913164
c_1_1_93,-0.8239733,-1.6539036
c_1_1_95,2.4466455,-1.3825412
c_1_1_96,6.341466,-0.93824905
c_1_1_97,-0.7077769,-0.27249035
c_1_1_99,0.53805155,-0.55406195
c_1_1_100,-1.069274,-2.4815505
c_1_1_102,-1.2803826,-1.9147875
c_1_1_103,0.7739439,-0.3040928
c_1_1_104,-0.40571603,1.2934217
c_1_1_106,0.6638863,-0.5341701
c_1_1_108,0.4143191,0.8920232
c_1_1_110,0.43323138,-2.4662957
c_1_1_112,0.64581203,-0.15655911
c_1_1_113,-1.3557826,-2.9531682
c_1_1_114,-1.0114298,0.70031875
c_1_1_115,2.3363068,-1.6759218
c_1_1_116,2.70728,-1.2268596
c_1_1_117,1.3693293,-0.9425644
c_1_1_118,-0.92910767,-0.6240606
c_1_1_119,1.3740704,-0.6274893
c_1_1_120,-0.8820504,-1.8517897
c_1_1_121,-0.07510607,-0.63968116
c_1_1_122,-0.0016624148,-1.7879677
c_1_1_123,-0.23029423,0.41884562
c_1_1_124,0.7425198,0.27451652
c_1_1_125,2.1595335,0.44630557
c_1_1_126,1.4369454,-0.62363243
c_1_1_127,-0.3638064,-1.0498277
c_1_1_128,0.14072281,0.21221863
c_1_1_130,1.1497093,-0.23627093
c_1_1_131,2.8240528,-0.39009887
c_1_1_132,0.09729585,-1.180816
c_1_1_133,-0.14777005,-0.92904377
c_1_1_135,0.09676388,-1.2381054
c_1_1_136,0.45647922,0.43920064
c_1_1_137,0.8779431,-0.39892793
c_1_1_138,-2.0311587,-1.3990045
c_1_1_142,0.37687618,-0.4285951
c_1_1_143,-0.5275103,-1.6780655
c_1_1_145,1.0395823,-1.0964482
c_1_1_146,-1.0241592,-0.936243
c_1_1_147,1.2196618,0.96345246
c_1_1_148,0.7663902,-0.6689896
c_1_1_149,-0.7520021,-1.332903
c_1_1_151,-0.5062517,-0.67588836
c_1_1_152,-2.0704076,-2.9645877
c_1_1_153,-1.5033574,-0.4956564
c_1_1_154,2.5292697,-1.8698121
c_1_1_155,1.0325118,-0.5611113
c_1_1_156,2.1595,-3.1207914
c_1_1_157,0.022859523,-0.4789238
c_1_1_158,-1.2368023,-3.2725077
c_1_1_159,-0.8364338,-1.5386773
c_1_1_160,0.8954672,-0.8690673
c_1_1_161,1.9879609,0.9352275
c_1_1_162,0.005251055,-1.0948638
c_1_1_163,0.7312522,-1.5801976
c_1_1_164,1.559778,0.10744223
c_1_1_165,4.655514,-2.5588052
c_1_1_166,1.239698,0.6783367
c_1_1_167,0.3298493,0.416202
c_1_1_168,0.36383486,-0.2499988
c_1_1_169,0.7698793,-0.81863403
c_1_1_170,-0.08544909,-1.1973932
c_1_1_171,-0.2104815,-0.920529
c_1_1_172,2.8454778,0.119845055
c_1_1_173,0.23099788,-0.45592487
c_1_1_174,0.13504279,-0.40024018
c_1_1_175,-0.7252457,0.021098081
c_1_1_176,0.33566636,-1.0596336
c_1_1_177,5.4958205,0.10204142
c_1_1_178,-0.8383084,0.23385823
c_1_1_179,0.22609928,-0.47779799
c_1_1_180,0.39515665,-1.0891346
c_1_1_181,3.6765769,-1.5783429
c_1_1_182,3.6899,-0.0013380154
c_1_1_184,1.0998746,-1.2327144
c_1_1_185,3.735052,0.6361872
c_1_1_187,4.5717435,1.1731361
c_1_1_188,0.86123854,0.14622115
c_1_1_189,-1.930389,0.03517567
c_1_1_190,1.7352829,1.9519477
c_1_1_191,1.836779,-0.04198855
c_1_1_192,2.5598624,-0.23517425
c_1_1_193,-1.087522,0.7577675
c_1_1_195,3.0327222,-0.51985484
c_1_1_196,1.6182448,0.9476999
c_1_1_197,0.47605544,0.19212423
c_1_1_198,0.03869205,-0.2301871
c_1_1_199,1.0681925,-1.0797569
c_1_1_200,-0.40851748,0.08434361
c_1_1_201,4.6528616,-0.39130935
c_1_1_204,0.4763736,-0.058454424
c_1_1_205,-0.72914666,0.16730915
c_1_1_206,0.6213358,0.8077046
c_1_1_207,0.7117412,1.5608016
c_1_1_208,3.265309,-0.36203858
c_1_1_209,4.462888,1.9156669
c_1_1_211,-0.7806552,-1.8921359
c_1_1_212,-0.6092801,-0.7197922
c_1_1_213,1.5962901,-1.118538
c_1_1_214,5.9216685,0.78218293
c_1_1_215,2.0473988,-1.3998386
c_1_1_216,0.3008335,-0.023043675
c_1_1_218,0.054168027,-1.66685
c_1_1_219,2.4618797,-0.9930084
c_1_1_220,2.4701593,0.111323014
c_1_1_221,-0.82214665,-1.5439247
c_1_1_222,-0.8504423,-0.48407054
c_1_1_223,-1.76011,-1.9239805
c_1_1_224,-0.2469776,-0.1406418
c_1_1_225,-1.6374885,0.034015335
c_1_1_227,-1.1395385,-0.18681811
c_1_1_229,-0.8951505,-1.4922636
c_1_1_230,-0.09007644,-0.8830414
c_1_1_231,0.80320084,-1.8996588
c_1_1_232,-0.10540853,-0.9289948
c_1_1_233,1.8066183,-0.5314872
c_1_1_234,-0.22929779,-0.51228154
c_1_1_235,-0.49164668,-0.88523024
c_1_1_236,0.20517145,-0.69274634
c_1_1_237,-1.2450984,1.2314146
c_1_1_238,-0.015053461,-0.18010208
c_1_1_239,-0.7180713,-1.6432687
c_1_1_240,-1.203738,-0.1554998
c_1_1_242,1.7338337,-0.29204795
c_1_1_243,-0.39197975,-1.6470327
c_1_1_244,-0.611621,1.102308
c_1_1_245,0.011823235,0.013188779
c_1_1_246,-1.319814,-0.1053156
c_1_1_247,-1.048026,-2.0728216
c_1_1_248,-1.1477371,-1.0330697
c_1_1_249,2.910466,0.03933879
c_1_1_250,-1.0484275,-1.326043
c_1_1_251,-0.6754493,0.7554523
c_1_1_252,-0.44524813,0.34600666
c_1_1_253,-0.11450292,0.74453264
c_1_1_256,-0.035609484,-0.81665546
c_1_1_257,-0.23016396,-0.3882181
c_1_1_258,-0.9042551,-0.9652138
c_1_1_259,0.64860684,-2.0999649
c_1_1_260,-0.45448413,-0.06575448
c_1_1_261,-0.88022643,-1.315078
c_1_1_262,1.2591302,-1.2586097
c_1_1_263,0.5065908,-0.11764576
c_1_1_264,-0.62621105,-0.6872299
c_1_1_265,0.2898997,-0.78071797
c_1_1_266,-1.2090484,-1.4660789
c_1_1_267,-0.65753764,-2.4787989
c_1_1_268,-0.588771,-2.7220836
c_1_1_269,-0.29557824,-1.3022987
c_1_1_270,-1.2407746,0.0081770085
c_1_1_271,-0.08062396,-1.9302062
c_1_1_272,3.1318026,-1.2154466
c_1_1_273,-0.12065846,-0.82969457
c_1_1_274,-0.18144351,0.47258374
c_1_1_275,3.6700993,0.7313757
c_1_1_276,2.2140357,-2.3199863
c_1_1_277,4.682629,0.8076514
c_1_1_278,-1.1300905,-0.31966197
c_1_1_279,-0.84160465,-4.1005816
c_1_1_280,-0.5829486,-1.5759338
c_1_1_281,-0.7746469,-0.050728578
c_1_1_282,-0.46780908,0.24140386
c_1_1_283,1.3848726,-1.9151253
c_1_1_284,1.3266537,-0.14903793
c_1_1_285,-0.6658615,-1.581381
c_1_1_286,-0.2512702,-2.2686234
c_1_1_287,3.6223886,-0.2847766
c_1_1_288,0.8825514,-0.6523463
c_1_1_289,1.400988,-1.4573193
c_1_1_290,-1.9398687,3.412694
c_1_1_292,0.1362592,-1.8134947
c_1_1_294,-1.3428113,-1.1723542
c_1_1_295,4.2377477,-0.6516306
c_1_1_297,-0.24344358,-0.810147
c_1_1_298,-0.5624624,-0.24513969
c_1_1_299,0.15696734,-1.5218246
c_1_1_300,1.0419501,-2.0769205
c_1_1_301,0.12887771,-1.3151842
c_1_1_302,-1.3901732,-2.840034
c_1_1_303,2.176867,-1.2547598
c_1_1_305,0.2377059,-1.474095
c_1_1_306,-1.9365102,-2.285589
c_1_1_307,2.4390392,-0.7289116
c_1_1_308,-1.8396825,-2.6102679
c_1_1_309,-0.26341334,-0.957798
c_1_1_310,-0.6423396,-1.3767649
c_1_1_311,2.3598022,-1.1427379
c_1_1_313,3.0499573,-0.23641051
c_1_1_314,-1.0948435,-2.2035227
c_1_1_315,0.31999162,-0.001348713
c_1_1_317,-0.8965461,0.22109577
c_1_1_318,1.6641152,0.13236985
c_1_1_319,-1.3135468,-0.083178535
c_1_1_320,6.4456687,-0.88580805
c_1_1_321,0.58783704,0.8426964
c_1_1_322,5.0570126,-1.528726
c_1_1_324,3.0332365,-1.9347291
c_1_1_325,0.36901402,-0.3713025
c_1_1_326,-0.3845148,-0.24752046
c_1_1_327,2.7236562,-0.91157
c_1_1_328,4.298223,-0.20332736
c_1_1_329,0.16542985,1.0457221
c_1_1_330,0.19099249,-0.14796789
c_1_1_331,-0.37813517,-3.8418744
c_1_1_332,2.4775465,-0.14598942
c_1_1_333,6.155498,0.32751378
c_1_1_334,4.806003,1.7156781
c_1_1_335,0.5659552,-1.3690436
c_1_1_336,0.72971547,-0.23089033
c_1_1_337,2.347848,-1.0121973
c_1_1_338,-0.34399143,-1.5282842
c_1_1_339,-1.4084316,-2.062763
c_1_1_340,1.7593149,0.35268188
c_1_1_341,5.0424,1.4849818
c_1_1_342,1.6553651,-0.69527495
c_1_1_343,0.42617956,-0.47233066
c_1_1_344,1.8877909,-1.3219833
c_1_1_345,-0.07246475,0.6479391
c_1_1_346,5.1389356,-0.52533805
c_1_1_347,1.1479688,-0.5551556
c_1_1_348,0.5173341,-1.821823
c_1_1_349,-0.94332933,-1.0429947
c_1_1_350,-0.066160545,-0.35068834
c_1_1_351,-0.60910213,-1.2746861
c_1_1_352,1.7800678,-1.460288
c_1_1_353,1.2253464,-0.7926343
c_1_1_354,5.3143144,0.68173045
c_1_1_355,3.343413,-0.25769508
c_1_1_357,5.9090657,1.8075969
c_1_1_359,6.3404922,0.3964829
c_1_1_361,3.2969642,-0.0065883524
c_1_1_362,-1.8258028,0.7635574
c_1_1_363,3.339833,-0.42582363
c_1_1_365,0.5697286,0.09134843
c_1_1_366,5.7227316,0.5256304
c_1_1_367,1.9739426,0.29508802
c_1_1_368,-0.5991232,-0.43097714
c_1_1_369,-0.1782678,-0.68732256
c_1_1_370,3.2987654,-0.45992923
c_1_1_371,-0.47964844,0.28063193
c_1_1_372,2.5414934,-0.22648422
c_1_1_373,5.568585,-0.97851694
c_1_1_374,0.58399796,-1.0694777
c_1_1_376,4.6046567,-0.64210695
c_1_1_377,3.5287094,-0.3409151
c_1_1_378,0.37093747,-1.1127795
c_1_1_379,1.6925455,-0.8158958
c_1_1_380,0.90977186,-1.1010247
c_1_1_381,-1.1185285,-2.0111392
c_1_1_382,1.3152329,0.26213017
c_1_1_383,1.510012,-0.50228393
c_1_1_384,2.7345111,0.6470632
c_1_1_385,-0.708039,-0.7265544
c_1_1_386,1.0649914,-0.56305045
c_1_1_387,-0.9714478,-0.71856445
c_1_1_388,-1.5072271,-1.1363453
c_1_1_389,3.8001122,-1.8305801
c_1_1_390,1.0255288,-1.1475393
c_1_1_391,3.964322,0.503899
c_1_1_392,3.9120457,-1.2675483
c_1_1_393,11.693863,0.6480189
c_1_1_394,4.0664744,-1.0556581
c_1_1_395,0.63790715,-0.021538315
c_1_1_396,1.9773077,-0.9206518
c_1_1_398,2.7907941,0.33403704
c_1_1_399,4.3525662,0.9258727
