cell_id,UMAP_1,UMAP_2
c_1_12_1,-4.183144,-1.4546179
c_1_12_2,2.5671208,2.408603
c_1_12_3,-3.7971551,-0.96223754
c_1_12_4,-1.6515626,0.62215453
c_1_12_5,-4.229283,-2.1005027
c_1_12_6,3.094242,3.455297
c_1_12_7,3.60983,2.8487852
c_1_12_8,-0.0017840838,2.2711506
c_1_12_9,0.2782098,3.6064742
c_1_12_10,-0.38991252,0.89935267
c_1_12_11,-4.959423,-1.9053549
c_1_12_12,1.1100212,1.0885072
c_1_12_13,1.0753099,0.502511
c_1_12_14,2.3868535,1.7753038
c_1_12_15,-3.0697458,-0.52513736
c_1_12_16,-3.4403646,-0.30684915
c_1_12_17,-0.4400106,3.2650328
c_1_12_18,0.8405866,1.6184076
c_1_12_19,3.7446458,3.2698047
c_1_12_20,-0.85358864,0.109074645
c_1_12_21,0.2828337,1.1979123
c_1_12_22,3.5442593,3.1101372
c_1_12_23,1.4939762,2.5967321
c_1_12_24,2.305452,1.8984919
c_1_12_25,0.40310517,3.0709648
c_1_12_26,2.89029,2.7588925
c_1_12_27,-0.2862144,2.7526283
c_1_12_28,-0.4799857,1.8252237
c_1_12_29,1.6160876,2.3105721
c_1_12_30,3.292707,2.5317707
c_1_12_31,0.6415228,2.9172752
c_1_12_32,1.4582311,1.9373231
c_1_12_33,3.7566195,1.9824133
c_1_12_34,0.7080644,2.4517148
c_1_12_35,-0.15683375,1.0635695
c_1_12_36,-1.7266682,0.51519567
c_1_12_37,3.2548952,2.4483173
c_1_12_38,-1.7373692,1.3261566
c_1_12_39,-0.7814209,1.8504816
c_1_12_40,0.4542239,-1.6123995
c_1_12_41,-1.5468535,1.5958444
c_1_12_42,0.94370675,-1.0895305
c_1_12_43,1.3808296,3.1352806
c_1_12_44,0.88337225,1.5075094
c_1_12_45,-0.42103073,4.7936025
c_1_12_46,1.5031224,1.8609076
c_1_12_47,2.3043423,3.7822943
c_1_12_48,4.0517554,2.5825968
c_1_12_49,-0.30026963,2.0753663
c_1_12_50,3.6635988,3.206206
c_1_12_51,1.4801664,3.2673929
c_1_12_52,-0.68756896,2.3124819
c_1_12_53,3.489244,1.9555348
c_1_12_54,-0.9422887,2.5836258
c_1_12_55,3.190752,2.4244614
c_1_12_56,1.9596623,2.3670182
c_1_12_57,2.03397,2.5417535
c_1_12_58,-0.110646315,3.5153618
c_1_12_59,0.40086812,2.6947365
c_1_12_60,3.725821,2.829496
c_1_12_61,1.3596792,2.4855084
c_1_12_62,1.2936074,2.7795508
c_1_12_63,1.8542215,2.7887588
c_1_12_64,0.027513256,2.7500722
c_1_12_65,-0.35097346,2.7698808
c_1_12_66,2.4217436,1.8106418
c_1_12_67,0.13108131,2.2181726
c_1_12_68,1.5286173,2.185518
c_1_12_69,-1.4373,0.41603664
c_1_12_70,0.887305,1.1414652
c_1_12_71,3.0486577,3.29396
c_1_12_72,-4.9616303,-0.94826293
c_1_12_73,-3.8298612,-1.5949141
c_1_12_74,-0.11883817,1.5777011
c_1_12_75,-3.6667051,0.18179254
c_1_12_76,2.0719256,2.5707407
c_1_12_77,-4.589934,-0.03385985
c_1_12_78,-0.016277887,1.9385859
c_1_12_79,-4.108487,-0.37092343
c_1_12_80,-3.831811,-0.92125714
c_1_12_81,-0.057691447,2.1686544
c_1_12_82,1.9278643,1.9874582
c_1_12_83,2.2703557,2.0627818
c_1_12_84,-4.8714147,-0.737651
c_1_12_85,2.7548122,2.853541
c_1_12_87,-3.439372,-0.36923602
c_1_12_88,1.9026729,2.2977374
c_1_12_89,1.9241698,1.3656538
c_1_12_90,-4.644204,-0.33750093
c_1_12_91,-4.155972,-0.6084814
c_1_12_92,-3.2118566,-0.75531864
c_1_12_93,2.217031,3.2630122
c_1_12_94,2.0914543,3.1373181
c_1_12_95,-5.3044605,-1.4479141
c_1_12_96,1.6032429,3.5117683
c_1_12_97,-3.6323493,-0.880672
c_1_12_98,-0.026177496,3.4909286
c_1_12_99,-4.6908164,-1.1133882
c_1_12_100,1.8822573,2.9117599
c_1_12_101,1.1916963,1.2673305
c_1_12_102,0.8391429,1.095472
c_1_12_103,1.124142,3.0552425
c_1_12_104,-3.6953337,-1.8229188
c_1_12_105,2.4046125,2.9662113
c_1_12_106,2.7777784,4.3945804
c_1_12_107,-4.147465,-2.0805624
c_1_12_108,3.6492481,2.369227
c_1_12_109,-2.019664,0.84339184
c_1_12_110,-5.2573614,-1.2595184
c_1_12_111,-4.848233,-1.8490471
c_1_12_112,-4.9260874,-0.44835076
c_1_12_113,-4.718629,-0.63424265
c_1_12_114,3.5089674,2.7302825
c_1_12_115,2.035188,1.9602216
c_1_12_116,1.8610321,1.6276572
c_1_12_117,-5.5774765,-0.8715421
c_1_12_118,-5.150778,-1.2537513
c_1_12_119,-4.675152,-2.0851374
c_1_12_120,-5.218593,-1.5015037
c_1_12_121,2.1454384,1.7277751
c_1_12_122,-5.0635247,-1.0210284
c_1_12_123,-4.512839,-0.5699768
c_1_12_124,-5.667358,-1.5566167
c_1_12_125,-3.8164186,-1.7126338
c_1_12_126,-3.9824653,-2.392048
c_1_12_127,-4.6578217,-0.037550267
c_1_12_128,1.8440578,2.5573332
c_1_12_129,2.9052417,4.3536677
c_1_12_130,-4.769129,-1.7154781
c_1_12_131,-4.153294,-0.33667815
c_1_12_132,-4.3116918,-1.9658483
c_1_12_133,1.9202207,3.0025856
c_1_12_134,1.4313742,0.8801634
c_1_12_135,1.72599,2.5456133
c_1_12_136,-4.585263,-1.4669677
c_1_12_137,-0.21791792,3.4109175
c_1_12_138,-4.0114555,-1.3924869
c_1_12_139,0.069792785,1.5238394
c_1_12_140,-4.21087,-0.6323639
c_1_12_141,1.9740522,1.7266037
c_1_12_142,-4.457735,-1.7500495
c_1_12_143,-3.5127845,-1.5458311
c_1_12_144,-4.6966906,-1.8732692
c_1_12_145,-3.411091,-0.49373722
c_1_12_146,-5.293085,-1.0159093
c_1_12_147,-4.918282,-2.0776253
c_1_12_148,1.617422,1.4998336
c_1_12_149,-2.6582758,-0.8325108
c_1_12_150,2.958311,2.0648804
c_1_12_151,2.1468105,2.9365125
c_1_12_152,-4.1636696,-1.2632596
c_1_12_153,-1.1402371,2.801382
c_1_12_154,-3.3751612,0.08085418
c_1_12_155,1.4112908,3.756117
c_1_12_156,-1.3742675,-0.07527394
c_1_12_157,-2.468629,-0.65849406
c_1_12_158,1.4096397,2.707311
c_1_12_159,-2.5008855,0.81438166
c_1_12_160,2.3473315,2.8300784
c_1_12_161,-3.5313742,-0.19318376
c_1_12_162,-4.052747,-2.564124
c_1_12_163,-3.1808014,-1.4318681
c_1_12_164,-2.8421588,0.19224262
c_1_12_165,2.4334648,4.6851053
c_1_12_166,1.3146646,1.9685779
c_1_12_167,-0.42242187,4.44808
c_1_12_168,0.16618118,2.2281296
c_1_12_169,-0.065382555,2.3593462
c_1_12_170,0.71849155,3.3171632
c_1_12_171,-2.7916503,-0.4652665
c_1_12_172,-1.6749651,-1.9482867
c_1_12_173,-2.67261,-2.0667064
c_1_12_174,-2.4870398,1.9471804
c_1_12_175,-0.5542331,3.6358604
c_1_12_176,-3.1634588,-0.6362614
c_1_12_177,2.2466779,2.4345055
c_1_12_178,-2.3306036,-0.6161309
c_1_12_179,-1.3095754,1.6469146
c_1_12_180,-2.45718,-1.2707402
c_1_12_181,-3.1012268,-0.05205261
c_1_12_182,1.3673035,2.0341623
c_1_12_183,-1.6261321,1.7264004
c_1_12_184,0.0033624345,2.0621445
c_1_12_186,-0.21984123,0.096158676
c_1_12_187,-0.64930606,-3.1995792
c_1_12_188,-1.0871462,0.81549084
c_1_12_189,-0.5433118,2.0057635
c_1_12_190,1.3975452,3.4322822
c_1_12_191,-2.0732472,-3.0905762
c_1_12_192,-3.100921,-1.4174097
c_1_12_193,-3.6834373,-0.54841703
c_1_12_194,-2.0131419,2.4775262
c_1_12_195,-0.61101365,4.097607
c_1_12_196,0.27433372,-0.724812
c_1_12_197,-2.5597167,-0.7645289
c_1_12_198,-2.9313884,-0.7921274
c_1_12_199,1.3779546,3.3559277
c_1_12_200,-0.091025986,3.591179
c_1_12_201,-2.6975167,-1.2568355
c_1_12_202,1.9812405,2.4434712
c_1_12_203,2.3248913,4.7540107
c_1_12_204,1.6301979,-0.6270328
c_1_12_205,-0.7005317,5.339771
c_1_12_206,-1.6767988,0.43064445
c_1_12_207,-0.23957257,1.2857747
c_1_12_208,1.3959309,2.7871873
c_1_12_209,0.8198585,1.4745306
c_1_12_210,1.9833853,4.5188565
c_1_12_211,3.1421516,3.9377544
c_1_12_212,-2.1922746,-2.1416748
c_1_12_213,-0.22349131,2.9026558
c_1_12_214,-0.06448215,3.1879325
c_1_12_215,2.9915829,4.8811975
c_1_12_216,2.220872,3.5453005
c_1_12_217,-0.469539,3.4267416
c_1_12_218,-1.8735756,-3.055292
c_1_12_219,2.3677726,4.490441
c_1_12_220,2.6672058,3.7349308
c_1_12_221,-0.847327,0.075526156
c_1_12_222,-1.8655087,3.0232244
c_1_12_223,-0.5699414,1.1300102
c_1_12_224,2.857955,4.6817627
c_1_12_225,-1.8001621,0.49911964
c_1_12_226,-0.4130191,3.1162505
c_1_12_227,0.13975449,1.4408407
c_1_12_228,0.22657551,0.8401769
c_1_12_229,2.5042443,4.568526
c_1_12_230,1.3523029,1.7636285
