cell_id,PC_1,PC_2
c_1_12_1,2.1146998,-0.91455406
c_1_12_2,0.66696036,3.7595053
c_1_12_3,1.3312293,-0.38328627
c_1_12_4,1.237402,0.7960587
c_1_12_5,2.0735934,-0.30522212
c_1_12_6,1.7781116,4.52034
c_1_12_7,1.47777,4.692557
c_1_12_8,0.9389023,0.8527818
c_1_12_9,1.5200096,2.3458574
c_1_12_10,-0.17167228,0.100719556
c_1_12_11,2.0642178,-0.86216146
c_1_12_12,-0.29205483,1.3418537
c_1_12_13,-0.75540364,1.5538474
c_1_12_14,0.20765358,2.5279176
c_1_12_15,1.4439566,-0.55457866
c_1_12_16,2.0612757,-0.11000583
c_1_12_17,0.8410497,0.64495236
c_1_12_18,0.56947494,1.9796007
c_1_12_19,0.5262232,5.8305593
c_1_12_20,0.08772941,-0.0866151
c_1_12_21,0.21108074,0.8560311
c_1_12_22,0.45611897,5.1165366
c_1_12_23,0.032688472,3.3169136
c_1_12_24,1.2634021,2.9444847
c_1_12_25,0.9235358,1.9102819
c_1_12_26,-0.39582497,4.443641
c_1_12_27,0.8659696,1.5933911
c_1_12_28,0.71974266,1.0633621
c_1_12_29,0.8459788,2.8600032
c_1_12_30,0.70106936,3.4555755
c_1_12_31,1.1851221,2.0712378
c_1_12_32,-0.106740564,2.5115826
c_1_12_33,0.1791847,4.8154354
c_1_12_34,0.44857532,2.116239
c_1_12_35,-0.11085846,-0.11416031
c_1_12_36,0.5986001,0.22229885
c_1_12_37,0.21088345,4.372828
c_1_12_38,0.7711825,0.29499525
c_1_12_39,0.9594687,0.51705384
c_1_12_40,-3.188464,-1.3141342
c_1_12_41,0.3093501,-0.26827636
c_1_12_42,-1.6861033,-0.47324586
c_1_12_43,0.74605006,3.2416122
c_1_12_44,-0.98364633,2.054625
c_1_12_45,0.8871752,1.4969683
c_1_12_46,0.24496108,2.14538
c_1_12_47,-0.20435852,4.7304068
c_1_12_48,0.6556438,5.0959325
c_1_12_49,0.30674854,0.11876544
c_1_12_50,1.4423182,6.513106
c_1_12_51,-0.22734392,3.6221557
c_1_12_52,1.501065,0.1406506
c_1_12_53,-1.2809705,4.989618
c_1_12_54,1.2483069,0.67417276
c_1_12_55,-0.04230033,4.3907857
c_1_12_56,2.2039163,2.4295912
c_1_12_57,-0.31175065,3.8449926
c_1_12_58,1.3315862,1.076832
c_1_12_59,0.66574746,1.9324759
c_1_12_60,-0.002673368,5.00675
c_1_12_61,0.3245132,2.3094647
c_1_12_62,0.008288207,3.2551172
c_1_12_63,-1.4095197,2.7252417
c_1_12_64,-0.13496082,1.2605783
c_1_12_65,0.047645304,0.7791154
c_1_12_66,-0.3515296,2.8724875
c_1_12_67,0.12663202,1.1216159
c_1_12_68,1.0709518,2.158873
c_1_12_69,-0.31577793,0.7249333
c_1_12_70,-1.0451287,1.265651
c_1_12_71,-0.23242794,5.2075243
c_1_12_72,2.6713078,-0.79873365
c_1_12_73,2.1838677,-0.41652775
c_1_12_74,-0.26121783,0.7819267
c_1_12_75,1.7616072,0.13332485
c_1_12_76,1.7733668,3.3888915
c_1_12_77,2.5474677,-0.06979177
c_1_12_78,-0.7688842,2.0704699
c_1_12_79,2.087249,-0.3876569
c_1_12_80,2.1788485,-0.6920001
c_1_12_81,0.4055403,1.1413878
c_1_12_82,0.6389387,3.4258096
c_1_12_83,-1.7191353,4.245942
c_1_12_84,2.6247463,0.20716682
c_1_12_85,0.91630673,3.634664
c_1_12_87,2.1653728,-1.2304826
c_1_12_88,-0.6234996,3.6995006
c_1_12_89,-0.9676356,2.6373096
c_1_12_90,2.2536056,-0.46094313
c_1_12_91,2.2445605,-0.24874322
c_1_12_92,1.703043,1.0758929
c_1_12_93,0.44801068,5.163755
c_1_12_94,-0.09320148,4.184731
c_1_12_95,2.8287055,0.06506956
c_1_12_96,1.2525432,4.052437
c_1_12_97,1.7485248,-0.40451285
c_1_12_98,1.3975788,2.0634358
c_1_12_99,2.0461457,-0.30040574
c_1_12_100,1.1255753,3.3374736
c_1_12_101,-0.86391675,2.1781359
c_1_12_102,-0.570514,1.6510639
c_1_12_103,-1.9332488,2.604106
c_1_12_104,1.9594115,-0.04857255
c_1_12_105,-0.26919156,3.9640038
c_1_12_106,0.25608963,5.9578485
c_1_12_107,1.7267834,-0.21647358
c_1_12_108,0.29926288,3.9452605
c_1_12_109,1.3604918,1.1286885
c_1_12_110,2.35939,0.09762957
c_1_12_111,2.0612051,-0.29576477
c_1_12_112,2.5263119,-0.2167345
c_1_12_113,2.3991425,0.25031212
c_1_12_114,0.32137483,4.629729
c_1_12_115,-1.4584892,3.7778494
c_1_12_116,-0.39239943,2.953248
c_1_12_117,3.388778,0.31137353
c_1_12_118,2.021411,-0.1612431
c_1_12_119,1.8125921,-0.20133896
c_1_12_120,2.4414585,-0.13884303
c_1_12_121,0.04413376,2.3565514
c_1_12_122,2.5987458,-0.81260055
c_1_12_123,2.727248,-0.67668384
c_1_12_124,2.641079,-0.11446911
c_1_12_125,1.6290512,0.130568
