cell_id,cell_type
c_1_1_385,Lymphoid-Other
c_1_1_386,Erythroid
c_1_1_387,Endothelial
c_1_1_388,Lymphoid-DC
c_1_1_389,Mesenchymal-Stromal
c_1_1_390,Lymphoid-Other
c_1_1_391,Erythroid
c_1_1_392,Erythroid
c_1_1_393,Mesenchymal-Stromal
c_1_1_394,Mesenchymal-Stromal
c_1_1_395,Lymphoid-T
c_1_1_396,Endothelial
c_1_1_398,Lymphoid-T
c_1_1_399,Lymphoid-Other
c_1_1_400,Erythroid
c_1_1_401,Lymphoid-DC
c_1_1_402,Lymphoid-Other
c_1_1_403,Lymphoid-Plasma
c_1_1_404,Lymphoid-Other
c_1_1_405,Lymphoid-Plasma
c_1_1_406,Mesenchymal-Stromal
c_1_1_407,Lymphoid-Other
c_1_1_408,Endothelial
c_1_1_409,Lymphoid-Other
c_1_1_410,Lymphoid-Other
c_1_1_411,Erythroid
c_1_1_412,Endothelial
c_1_1_413,Mesenchymal-Stromal
c_1_1_414,Erythroid
c_1_1_415,Lymphoid-Other
c_1_1_416,Endothelial
c_1_1_417,Erythroid
c_1_1_418,Lymphoid-Other
c_1_1_419,Mesenchymal-Stromal
c_1_1_420,Endothelial
c_1_1_421,Endothelial
c_1_1_423,Endothelial
c_1_1_424,Endothelial
c_1_1_425,Mesenchymal-Stromal
c_1_1_426,Endothelial
c_1_1_427,Lymphoid-Other
c_1_1_428,Mesenchymal-Stromal
c_1_1_429,Endothelial
c_1_1_430,Endothelial
c_1_1_431,Myeloid
c_1_1_432,Endothelial
c_1_1_433,Lymphoid-Other
c_1_1_434,Endothelial
c_1_1_435,Endothelial
c_1_1_436,Endothelial
c_1_1_437,Lymphoid-Other
c_1_1_438,Endothelial
c_1_1_442,Lymphoid-T
c_1_1_443,Lymphoid-T
c_1_1_444,Lymphoid-Other
c_1_1_445,Lymphoid-Other
c_1_1_446,Endothelial
c_1_1_447,Endothelial
c_1_1_448,Endothelial
c_1_1_450,Lymphoid-Other
c_1_1_451,Epithelial
c_1_1_452,Lymphoid-DC
c_1_1_453,Lymphoid-Other
c_1_1_454,Neuronal-Glial
c_1_1_455,Endothelial
c_1_1_456,Endothelial
c_1_1_457,Lymphoid-Other
c_1_1_458,Lymphoid-Other
c_1_1_459,Lymphoid-Other
c_1_1_460,Lymphoid-Other
c_1_1_461,Lymphoid-Other
c_1_1_462,Lymphoid-Other
c_1_1_463,Lymphoid-Other
c_1_2_1,Lymphoid-Other
c_1_2_2,Endothelial
c_1_2_3,Endothelial
c_1_2_4,Lymphoid-Other
c_1_2_5,Lymphoid-Other
c_1_2_6,Lymphoid-Other
c_1_2_7,Lymphoid-Other
c_1_2_8,Lymphoid-DC
c_1_2_9,Lymphoid-DC
c_1_2_10,Lymphoid-DC
c_1_2_11,Lymphoid-Other
c_1_2_12,Lymphoid-Other
c_1_2_13,Lymphoid-Other
c_1_2_14,Lymphoid-Other
c_1_2_15,Lymphoid-Other
c_1_2_16,Endothelial
c_1_2_17,Lymphoid-Other
c_1_2_18,Lymphoid-Other
c_1_2_19,Endothelial
c_1_2_21,Lymphoid-Other
c_1_2_22,Lymphoid-Other
c_1_2_23,Lymphoid-Other
c_1_2_24,Lymphoid-Other
c_1_2_25,Lymphoid-T
c_1_2_26,Lymphoid-Other
c_1_2_27,Lymphoid-Other
c_1_2_28,Lymphoid-Other
c_1_2_29,Lymphoid-B
c_1_2_30,Lymphoid-Other
c_1_2_31,Lymphoid-Other
