cell_id,PC_1,PC_2
c_1_26_1,-1.3573014,0.6865544
c_1_26_2,-1.2931911,0.59828943
c_1_26_3,-1.8624195,-3.188925
c_1_26_4,-0.07304093,-2.6824656
c_1_26_5,0.2982484,-2.266537
c_1_26_6,-2.015487,1.7626286
c_1_26_7,-0.52160096,-1.9528598
c_1_26_8,-1.5329375,-1.9089606
c_1_26_9,-1.2511826,-0.59843206
c_1_26_10,-0.63653624,-0.04344496
c_1_26_11,-0.16855383,-0.79773164
c_1_26_13,0.5490479,-0.078105524
c_1_26_14,-1.2876657,0.3716015
c_1_26_15,-1.745986,-0.7783441
c_1_26_16,-1.8410312,-0.9831541
c_1_26_17,-1.2258382,-0.902698
c_1_26_18,-1.7440149,-0.33174545
c_1_26_19,-0.49452743,-0.8753406
c_1_26_20,-2.1037805,-0.73325616
c_1_26_21,-1.5841877,-0.16689976
c_1_26_22,-1.1420927,-1.1832355
c_1_26_23,-1.2115135,-0.10396446
c_1_26_24,-1.591928,-0.9604414
c_1_26_25,-0.0758512,-2.7177818
c_1_26_26,-1.6381958,-0.60091084
c_1_26_27,-1.9219848,-0.4388701
c_1_26_28,-1.1708379,-1.2243508
c_1_26_29,-0.5710963,-1.6185313
c_1_26_30,-1.4089621,-1.4869783
c_1_26_31,-1.3657229,-0.49112985
c_1_26_32,-1.9110811,-2.5049562
c_1_26_33,-0.7451897,-0.75240076
c_1_26_34,-1.4796015,-0.36308146
c_1_26_35,-1.7414234,-1.1605822
c_1_26_36,-1.6692457,-0.09863796
c_1_26_37,-1.7466373,0.6598375
c_1_26_38,0.0035347254,-1.8629959
c_1_26_39,-1.5751609,-1.1232896
c_1_26_40,-0.198388,-0.88985693
c_1_26_41,0.33473864,-3.0665877
c_1_26_42,-2.487275,1.9958562
c_1_26_43,-0.71954405,1.3005224
c_1_26_44,-2.5028195,-0.7381683
c_1_26_45,-2.2154753,0.52094233
c_1_26_46,-0.500272,-2.6205146
c_1_26_47,-0.39947888,-2.4731858
c_1_26_48,-0.48777327,0.16981328
c_1_26_49,-1.5921946,-0.32129246
c_1_26_50,-1.332348,1.5065786
c_1_26_51,-1.101055,-0.5227922
c_1_26_52,-1.4654921,-2.7886438
c_1_26_53,-1.3791405,-0.9166551
c_1_26_54,-1.3421116,-0.67185134
c_1_26_55,-1.545676,-1.3334783
c_1_26_56,-2.0383005,-1.3504261
c_1_26_57,-0.7113253,-2.4734743
c_1_26_58,-0.46114355,-1.0192083
c_1_26_59,-1.5582834,0.76761544
c_1_26_60,-0.71813494,-1.9616112
c_1_26_61,-0.50986356,-3.020051
c_1_26_62,-1.4823179,0.0039036702
c_1_26_63,0.036520433,-1.1910532
c_1_26_64,-1.6618611,0.31521213
c_1_26_65,-1.9916737,-1.77428
c_1_26_66,-1.441515,-0.32287756
c_1_26_67,-1.1805823,-0.9175991
c_1_26_68,-0.5884488,-2.3315063
c_1_26_69,0.69019705,-2.5234897
c_1_26_70,-1.5476805,-2.2435539
c_1_26_71,-0.99176216,-3.146983
c_1_26_72,-1.4559401,-0.46113798
c_1_26_73,-0.38356373,-0.045980457
c_1_26_74,-1.2261175,0.11906265
c_1_26_75,-0.5355367,-0.4587697
c_1_26_76,-1.2069681,-1.2502918
c_1_26_77,-1.3638064,-0.51742244
c_1_26_78,-1.0696869,-0.6161008
c_1_26_79,-1.1036956,-0.76256454
c_1_26_80,-1.6419566,-2.6200933
c_1_26_81,0.70947766,-0.16188206
c_1_26_82,-0.6082028,-1.9518691
c_1_26_83,-2.0020611,-1.5792276
c_1_26_84,-1.8895812,0.11993293
