cell_id,BECN1,BMP5,ELANE,ETV5,FZD3,HCAR2/3,IGHA1,IL10RA,IL11RA,IL15,IL34,KRAS,MMP14,MST1R,MZT2A/B,OAS2,PLAC8,POU5F1,PTGES,PXDN,RGS1,RYR2,SERPINB5,SLPI,SMAD2,SPRY2,SRSF2,TNFRSF10D,TNFRSF11B,XBP1
c_1_43_21,5.376180683391221,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,5.490122709250652,-0.20951760313727533,3.7438400614131977,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,4.532087416061705,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_22,-0.227435996828802,-0.16944645296311434,2.078043308216923,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,2.7272545980542593,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,1.5246375841744724,-0.24243284532738651,3.505047307679658,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,3.730360466280925,-0.3330659163217371,-0.19527113272145583,3.2714594905545957,-0.28183405664556366
c_1_43_23,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,4.43068240683934,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_24,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_25,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_26,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,10.970286533897035,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_27,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,2.3676473094216783,2.1827216674447816,-0.23366558387098313,1.9947200075669542,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,1.3132106198446503,2.526148329559669,3.0415330863348626,1.3715556963111717,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,1.0737652676969527,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_28,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,2.9146922166072216,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
c_1_43_29,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,1.431836166494754,-0.19527113272145583,3.29833061821928,-0.28183405664556366
c_1_43_30,-0.227435996828802,-0.16944645296311434,-0.24634655055492605,-0.17728091233954507,-0.2090343643663566,-0.23366558387098313,-0.21575548347813245,-0.16600691244817717,-0.24883081317823735,-0.2177463497430874,-0.2136168649091025,-0.22286986910458337,-0.23169207530666,-0.20951760313727533,-0.336297906638229,-0.24243284532738651,-0.253007536689685,-0.344943417664534,-0.23085519161396614,-0.31352890858496013,-0.2595183476843237,-0.22915801901020186,-0.16832102366406493,-0.20806067621553917,-0.23619557232786773,-0.23752180466864356,-0.3330659163217371,-0.19527113272145583,-0.18366593935085757,-0.28183405664556366
