cell_id,cell_type
c_1_40_1,Mesenchymal-Stromal
c_1_40_2,Mesenchymal-Stromal
c_1_40_3,Lymphoid-Other
c_1_40_4,Lymphoid-Other
c_1_40_5,Lymphoid-T
c_1_40_7,Mesenchymal-Stromal
c_1_40_8,Lymphoid-T
c_1_40_9,Lymphoid-Other
c_1_40_10,Lymphoid-Other
c_1_40_11,Mesenchymal-Stromal
c_1_40_12,Mesenchymal-Stromal
c_1_40_13,Mesenchymal-Stromal
c_1_40_14,Mesenchymal-Stromal
c_1_40_16,Lymphoid-Other
c_1_40_17,Mesenchymal-Stromal
c_1_40_18,Mesenchymal-Stromal
c_1_40_19,Mesenchymal-Stromal
c_1_40_20,Mesenchymal-Stromal
c_1_40_23,Lymphoid-Other
c_1_40_24,Lymphoid-Other
c_1_40_27,Mesenchymal-Stromal
c_1_40_29,Mesenchymal-Stromal
c_1_40_30,Mesenchymal-Stromal
c_1_40_32,Mesenchymal-Stromal
c_1_40_33,Mesenchymal-Stromal
c_1_40_35,Mesenchymal-Stromal
c_1_40_36,Mesenchymal-Stromal
c_1_40_37,Erythroid
c_1_40_39,Mesenchymal-Stromal
c_1_40_40,Mesenchymal-Stromal
c_1_40_41,Mesenchymal-Stromal
c_1_40_43,Mesenchymal-Stromal
c_1_40_45,Erythroid
c_1_40_47,Mesenchymal-Stromal
c_1_40_48,Neuronal-Glial
c_1_40_49,Mesenchymal-Stromal
c_1_40_50,Lymphoid-Other
c_1_40_51,Mesenchymal-Stromal
c_1_40_52,Mesenchymal-Stromal
c_1_40_53,Mesenchymal-Stromal
c_1_40_55,Myeloid
c_1_40_56,Mesenchymal-Stromal
c_1_40_57,Lymphoid-DC
c_1_40_59,Mesenchymal-Stromal
c_1_40_60,Mesenchymal-Stromal
c_1_40_61,Mesenchymal-Stromal
c_1_40_63,Lymphoid-Other
c_1_40_65,Lymphoid-Other
c_1_40_66,Mesenchymal-Stromal
c_1_40_67,Mesenchymal-Stromal
c_1_40_70,Mesenchymal-Stromal
c_1_40_71,Mesenchymal-Stromal
c_1_40_72,Mesenchymal-Stromal
c_1_40_73,Mesenchymal-Stromal
c_1_40_74,Mesenchymal-Stromal
c_1_40_75,Mesenchymal-Stromal
c_1_40_76,Mesenchymal-Stromal
c_1_40_78,Lymphoid-Other
c_1_40_79,Lymphoid-T
c_1_40_80,Mesenchymal-Stromal
c_1_40_81,Lymphoid-Other
c_1_40_82,Mesenchymal-Stromal
c_1_40_83,Mesenchymal-Stromal
c_1_40_84,Neuronal-Glial
c_1_40_85,Lymphoid-T
c_1_40_86,Mesenchymal-Stromal
c_1_40_87,Mesenchymal-Stromal
c_1_40_90,Mesenchymal-Stromal
c_1_40_91,Lymphoid-T
c_1_40_92,Mesenchymal-Stromal
c_1_40_93,Mesenchymal-Stromal
c_1_40_95,Myeloid
c_1_40_96,Lymphoid-Other
c_1_40_97,Mesenchymal-Stromal
c_1_40_98,Mesenchymal-Stromal
c_1_40_99,Mesenchymal-Stromal
c_1_40_101,Mesenchymal-Stromal
c_1_40_102,Mesenchymal-Stromal
c_1_40_103,Mesenchymal-Stromal
c_1_40_105,Mesenchymal-Stromal
c_1_40_106,Mesenchymal-Stromal
c_1_40_109,Lymphoid-Other
c_1_40_112,Mesenchymal-Stromal
c_1_40_113,Lymphoid-Other
c_1_40_114,Mesenchymal-Stromal
c_1_40_115,Mesenchymal-Stromal
c_1_40_116,Mesenchymal-Stromal
c_1_40_118,Mesenchymal-Stromal
c_1_40_119,Lymphoid-Other
c_1_40_120,Lymphoid-DC
c_1_40_121,Mesenchymal-Stromal
c_1_40_123,Mesenchymal-Stromal
c_1_40_124,Mesenchymal-Stromal
c_1_40_125,Mesenchymal-Stromal
c_1_40_126,Mesenchymal-Stromal
c_1_40_127,Mesenchymal-Stromal
c_1_40_128,Mesenchymal-Stromal
c_1_40_129,Mesenchymal-Stromal
c_1_40_130,Mesenchymal-Stromal
c_1_40_132,Mesenchymal-Stromal
c_1_40_133,Mesenchymal-Stromal
c_1_40_134,Mesenchymal-Stromal
c_1_40_137,Lymphoid-Other
c_1_40_138,Mesenchymal-Stromal
c_1_40_140,Mesenchymal-Stromal
c_1_40_141,Erythroid
c_1_40_143,Lymphoid-Other
c_1_40_144,Mesenchymal-Stromal
c_1_40_145,Erythroid
c_1_40_147,Mesenchymal-Stromal
c_1_40_148,Mesenchymal-Stromal
