cell_id,UMAP_1,UMAP_2
c_1_40_1,14.065451,13.777315
c_1_40_2,14.863782,12.424704
c_1_40_3,10.148336,8.391454
c_1_40_4,12.725421,11.263613
c_1_40_5,9.747644,7.7536426
c_1_40_7,14.425481,12.659011
c_1_40_8,10.679569,10.290123
c_1_40_9,10.332968,8.704544
c_1_40_10,11.124241,8.981785
c_1_40_11,12.463457,14.598249
c_1_40_12,13.627092,9.995763
c_1_40_13,14.532054,9.610684
c_1_40_14,11.264374,9.697159
c_1_40_16,12.745846,9.31111
c_1_40_17,11.590128,11.124062
c_1_40_18,15.152752,13.818366
c_1_40_19,15.210392,12.273725
c_1_40_20,10.526184,12.775154
c_1_40_23,10.138844,7.923974
c_1_40_24,9.047381,13.672703
c_1_40_27,10.479354,12.020909
c_1_40_29,13.856488,12.63246
c_1_40_30,12.03365,12.532748
c_1_40_32,12.766576,14.371518
c_1_40_33,14.485431,11.104094
c_1_40_35,12.639282,12.544294
c_1_40_36,11.260487,16.360922
c_1_40_37,10.326096,10.910793
c_1_40_39,14.8417,12.279861
c_1_40_40,9.4751425,12.863077
c_1_40_41,14.08883,10.376315
c_1_40_43,10.655145,13.23572
c_1_40_45,12.123963,10.0011635
c_1_40_47,13.804308,12.246808
c_1_40_48,14.4663315,9.958568
c_1_40_49,14.471738,13.128974
c_1_40_50,11.055027,11.1536
c_1_40_51,14.815197,11.049283
c_1_40_52,13.667289,10.988285
c_1_40_53,14.819261,10.973429
c_1_40_55,10.162414,7.3715715
c_1_40_56,14.530993,13.665651
c_1_40_57,9.909864,8.000989
c_1_40_59,12.742411,9.818488
c_1_40_60,11.496318,12.123745
c_1_40_61,13.985696,9.792908
c_1_40_63,12.245136,8.772378
c_1_40_65,10.258026,11.124219
c_1_40_66,14.854014,10.214782
c_1_40_67,14.085485,10.424769
c_1_40_70,10.837238,9.054704
c_1_40_71,10.515348,11.170002
c_1_40_72,14.857056,10.652911
c_1_40_73,12.300004,13.760569
c_1_40_74,10.830833,14.229994
c_1_40_75,11.331914,11.2983675
c_1_40_76,15.357913,11.341816
c_1_40_78,13.458049,9.472364
c_1_40_79,11.195606,10.292665
c_1_40_80,14.803573,10.789267
c_1_40_81,12.249115,11.619058
c_1_40_82,11.966052,9.018128
c_1_40_83,13.948962,11.833791
c_1_40_84,13.20412,9.31542
c_1_40_85,11.65097,16.44232
c_1_40_86,11.468997,11.869443
c_1_40_87,12.897218,9.060154
c_1_40_90,10.597019,12.865042
c_1_40_91,10.85796,10.532408
c_1_40_92,11.444155,11.341616
c_1_40_93,11.863071,9.7383175
c_1_40_95,11.260745,9.087358
c_1_40_96,10.358137,9.570358
c_1_40_97,12.473621,9.439826
c_1_40_98,11.232427,9.902235
c_1_40_99,13.426625,10.622297
c_1_40_101,13.950204,10.745864
c_1_40_102,12.460318,11.063772
c_1_40_103,12.612478,15.577906
c_1_40_105,14.125038,13.712865
c_1_40_106,14.854772,11.689056
c_1_40_109,11.138239,11.772313
c_1_40_112,12.882018,10.016683
c_1_40_113,14.958886,12.905184
c_1_40_114,13.17764,10.912886
c_1_40_115,12.664381,14.430317
c_1_40_116,13.944546,13.229231
c_1_40_118,13.559951,11.02819
c_1_40_119,12.653885,11.125964
c_1_40_120,10.708554,8.795823
c_1_40_121,14.537345,15.500797
c_1_40_123,10.416641,14.622575
c_1_40_124,13.116116,13.523567
c_1_40_125,13.472207,12.962742
c_1_40_126,12.543235,13.957366
c_1_40_127,12.643423,15.43789
c_1_40_128,13.586032,9.926195
c_1_40_129,14.386124,11.764511
c_1_40_130,13.665303,10.669216
c_1_40_132,11.705931,12.143215
c_1_40_133,11.148949,15.059456
c_1_40_134,11.102497,13.415237
c_1_40_137,12.367033,9.132941
c_1_40_138,11.825945,12.988957
c_1_40_140,12.705481,9.958121
c_1_40_141,10.9263525,10.801559
c_1_40_143,15.293661,12.36895
c_1_40_144,12.379372,11.023488
c_1_40_145,11.048632,10.496699
c_1_40_147,11.380957,15.392833
c_1_40_148,11.41541,10.07231
c_1_40_149,14.078325,9.654928
c_1_40_150,10.204098,8.995676
c_1_40_151,14.870306,12.833592
c_1_40_153,13.826835,10.815718
c_1_40_154,11.428661,14.882198
c_1_40_157,11.811639,9.652009
c_1_40_158,11.146485,10.1645565
c_1_40_160,9.768313,12.113338
c_1_40_161,12.169942,9.332399
c_1_40_162,10.3377695,13.996868
c_1_40_163,14.86051,13.700776
c_1_40_164,13.969947,11.649452
c_1_40_165,14.797546,11.422842
c_1_40_166,9.845648,8.085151
c_1_40_167,11.779855,14.184463
c_1_40_169,12.360363,14.639107
c_1_40_171,14.835884,14.467098
c_1_40_172,14.487673,14.241519
c_1_40_173,14.007876,14.280377
c_1_40_174,14.869842,14.6692505
c_1_40_175,11.912617,10.116131
c_1_40_176,13.983826,14.374
c_1_40_177,13.387031,13.977944
c_1_40_178,14.877423,14.494394
c_1_40_179,12.789587,15.524782
c_1_40_180,14.633316,10.411935
c_1_40_181,15.372292,11.898757
c_1_40_182,10.351415,12.59677
c_1_40_183,13.032807,14.775227
c_1_40_186,10.222372,14.432109
c_1_40_187,12.7013445,13.024289
c_1_40_188,10.088096,13.743702
c_1_40_189,10.722359,13.090942
c_1_40_191,12.135123,12.674032
c_1_40_192,11.400311,11.455293
c_1_40_193,14.62575,10.2303505
c_1_40_194,12.971552,14.851556
c_1_40_195,13.001554,16.048159
c_1_40_196,12.708664,12.79147
c_1_40_197,9.082582,13.999628
c_1_40_198,14.339357,12.180841
c_1_40_199,12.316471,12.076635
c_1_40_200,11.547884,11.600807
c_1_40_201,14.055129,11.777287
c_1_40_202,13.018302,9.3568535
c_1_40_203,11.3343525,14.598302
c_1_40_204,11.255551,10.748128
c_1_40_205,12.882136,14.81589
c_1_40_206,11.638218,12.563583
c_1_40_207,12.810032,14.033634
c_1_40_208,12.005132,14.610344
c_1_40_209,12.842105,13.90527
c_1_40_210,14.218383,14.548654
c_1_40_211,11.311431,10.734521
c_1_40_212,14.4162655,10.652029
c_1_40_213,13.590674,14.04423
c_1_40_214,10.583575,12.788729
c_1_40_215,12.034275,14.622079
c_1_40_217,14.058147,13.885055
c_1_40_218,11.851345,12.757551
c_1_40_219,10.557275,13.478636
c_1_40_220,11.847427,13.753088
c_1_40_221,11.906631,13.243588
c_1_40_222,13.849185,13.559788
c_1_40_223,14.096646,10.220358
c_1_40_224,12.960301,12.763448
c_1_40_225,12.555043,14.4176
c_1_40_226,14.457574,15.028942
c_1_40_227,12.249442,13.483789
c_1_40_228,13.276279,14.345325
c_1_40_229,11.079412,13.73274
c_1_40_230,11.553552,13.452936
c_1_40_231,13.9495125,15.681226
c_1_40_232,11.144915,15.452551
c_1_40_234,15.308433,10.270303
c_1_40_235,15.226411,13.52134
c_1_40_236,13.079534,13.03077
c_1_40_237,11.957489,14.857169
c_1_40_238,12.120808,16.094307
c_1_40_239,13.074495,10.310406
c_1_40_240,10.205439,15.171284
c_1_40_241,12.619644,13.57823
c_1_40_242,10.488275,11.534556
c_1_40_243,10.6795845,12.495864
c_1_40_244,12.481776,13.374647
c_1_40_245,12.042459,14.595131
c_1_40_246,12.9332485,12.94227
c_1_40_248,13.8660555,14.824939
c_1_40_249,11.293659,15.487438
c_1_40_250,11.895478,11.560806
c_1_40_251,11.84297,15.790327
c_1_40_252,10.597611,14.540751
c_1_40_253,13.3194065,13.577572
c_1_40_254,12.863666,15.215402
c_1_40_255,10.745319,14.173631
c_1_40_256,12.220741,14.284865
c_1_40_257,13.030702,10.664965
c_1_40_258,12.678643,14.283944
c_1_40_259,10.28427,7.593063
c_1_40_260,10.789144,9.256354
c_1_40_261,12.457149,12.953478
c_1_40_262,13.175553,15.185897
c_1_40_263,12.592722,13.41633
c_1_40_264,12.756567,14.694426
c_1_40_265,10.128767,13.345379
c_1_40_266,11.658319,13.906462
c_1_40_267,15.513424,10.076625
c_1_40_268,13.333927,12.937645
c_1_40_269,10.6820545,13.094031
c_1_40_270,11.015782,11.977146
c_1_40_271,12.181275,12.829959
c_1_40_272,11.843963,14.490027
c_1_40_273,11.515838,12.275174
c_1_40_275,13.9672785,10.066342
c_1_40_276,10.565227,9.295929
c_1_40_277,13.660753,11.306466
c_1_40_278,10.358153,7.6831493
c_1_40_279,13.451292,10.475535
c_1_40_280,11.60955,15.616894
c_1_40_281,12.717027,13.769982
c_1_40_282,10.95184,12.484067
c_1_40_283,10.861749,13.730589
c_1_40_284,15.17077,11.788584
c_1_40_285,15.117828,12.925553
c_1_40_287,10.315706,14.081514
c_1_40_289,13.959787,12.757917
c_1_40_290,11.580305,11.23878
c_1_40_291,12.901843,9.496276
c_1_40_292,11.842162,15.446962
c_1_40_293,11.637333,9.237386
c_1_40_294,12.046418,12.264351
c_1_40_295,14.241283,14.746827
c_1_40_296,13.005865,11.918259
c_1_40_297,14.330605,13.516909
c_1_40_298,13.090984,14.832646
c_1_40_299,11.681151,14.6882515
c_1_40_300,14.142559,14.902556
c_1_40_301,10.878979,14.805857
c_1_40_302,9.182861,14.271294
c_1_40_303,13.170022,13.256536
c_1_40_304,13.219934,12.633379
c_1_40_305,10.8093815,15.287958
c_1_40_306,12.599919,10.44106
c_1_40_307,13.118967,13.727019
c_1_40_308,13.660364,9.186745
c_1_40_309,11.108511,13.633106
c_1_40_310,11.868298,15.701122
c_1_40_311,11.272109,13.212201
c_1_40_312,12.818671,15.183239
c_1_40_314,13.420787,15.508954
c_1_40_315,12.700074,13.015827
c_1_40_316,13.687498,15.138965
c_1_40_318,10.16108,8.39416
c_1_40_319,11.102945,14.417545
c_1_40_320,13.188309,13.537427
c_1_40_321,12.865206,11.588363
c_1_40_322,11.759614,12.857439
c_1_40_323,13.120124,15.913484
c_1_40_324,11.268904,14.074114
c_1_40_325,12.48636,12.496164
c_1_40_326,13.540617,10.418909
c_1_40_327,11.958036,15.221173
c_1_40_329,11.693113,13.735564
c_1_40_330,11.63199,10.937226
c_1_40_331,11.140511,14.776721
c_1_40_333,13.382088,15.322202
c_1_40_335,14.112254,15.479334
c_1_40_337,14.195785,11.620356
c_1_40_338,11.255098,12.578269
c_1_40_340,10.871026,13.196364
c_1_40_341,10.574575,8.297317
c_1_40_342,10.487128,9.941811
c_1_40_345,13.026702,14.546514
c_1_40_346,11.3127,14.286168
c_1_40_349,13.115969,14.260899
c_1_40_350,13.3597975,15.590515
c_1_40_351,11.777952,15.519255
c_1_40_352,12.157299,13.10399
c_1_40_353,11.218307,12.1388645
c_1_40_355,11.029397,9.051059
c_1_40_357,10.082604,14.338105
c_1_40_359,10.966261,13.121378
c_1_40_361,11.888149,13.272796
c_1_40_362,13.288198,9.983532
c_1_40_363,11.709048,10.424203
c_1_40_364,13.013399,15.471312
c_1_40_365,12.9439945,12.267892
c_1_40_366,12.773407,14.51232
c_1_40_367,9.93332,13.556115
c_1_40_368,13.693101,14.080418
c_1_40_369,12.86813,13.15832
c_1_40_370,12.832405,14.518926
c_1_40_371,10.309403,12.336633
c_1_40_372,10.134796,12.378529
c_1_40_373,13.751021,15.136896
c_1_40_374,11.513362,12.903739
c_1_40_375,12.776281,13.358377
c_1_40_376,12.090555,15.111312
c_1_40_377,12.072073,14.136283
c_1_40_378,14.511941,15.153153
c_1_40_379,10.258699,14.450369
c_1_40_380,13.474868,10.239559
c_1_40_381,14.013171,15.280223
c_1_40_382,10.750941,8.149773
c_1_40_383,12.010013,13.31985
c_1_40_384,12.89136,15.194364
c_1_40_385,13.059874,14.994944
c_1_40_386,12.917576,15.170651
c_1_40_387,10.929571,13.215444
c_1_40_388,15.225066,9.876481
c_1_40_389,12.673614,11.899306
c_1_40_390,11.4828,11.86847
c_1_40_391,11.095758,8.601742
c_1_40_392,15.400857,10.777173
c_1_40_393,13.257762,12.661469
c_1_40_394,12.476981,10.673947
c_1_40_395,11.471537,9.872088
c_1_40_396,12.911825,13.530043
c_1_40_397,11.618858,13.699104
c_1_40_398,10.48106,13.329108
c_1_40_399,13.349022,9.443314
c_1_40_401,11.32278,11.922136
c_1_40_403,9.591476,13.045616
c_1_40_404,12.436984,12.685392
c_1_40_405,13.183953,14.209806
c_1_40_406,10.506027,13.6714115
c_1_40_407,10.488148,14.422888
c_1_40_408,9.419466,14.397421
c_1_40_409,9.902101,14.202073
c_1_40_410,14.125643,12.882744
c_1_40_411,12.9291725,14.472272
c_1_40_412,9.649028,14.324247
c_1_40_413,12.198389,12.369045
c_1_40_414,14.292288,15.82164
c_1_40_415,12.990174,14.825486
c_1_40_416,11.610774,11.698682
c_1_40_417,13.351282,15.771958
c_1_40_418,11.027181,12.53686
c_1_40_419,11.641849,11.078164
c_1_40_420,12.783675,10.211327
c_1_40_421,11.846046,13.909098
c_1_40_422,9.73047,13.825407
c_1_40_423,12.753531,14.785772
c_1_40_424,12.436456,10.96386
c_1_40_425,10.931847,13.83383
c_1_40_427,11.825056,9.944511
c_1_40_428,11.015353,14.745382
c_1_40_429,12.842415,15.717671
c_1_40_430,13.999977,13.475045
c_1_40_431,13.5477705,15.209698
c_1_40_432,10.98931,14.403277
