cell_id,PC_1,PC_2
c_1_23_1,-0.041319553,-0.7174969
c_1_23_2,-0.6525999,-1.6183981
c_1_23_3,-2.1045656,0.8697368
c_1_23_4,3.7449062,-0.5632619
c_1_23_5,3.6727192,2.169659
c_1_23_6,-1.8522056,-0.55347574
c_1_23_7,0.7003886,-0.072266445
c_1_23_8,2.2840316,1.9440831
c_1_23_9,4.695979,0.34262758
c_1_23_10,2.291941,1.3150885
c_1_23_12,1.960685,0.5957191
c_1_23_13,-0.6458769,0.6423673
c_1_23_14,-0.6258442,0.7587093
c_1_23_15,-1.2052604,-0.007750131
c_1_23_16,6.2588086,-0.2702362
c_1_23_17,-1.2592694,0.39655018
c_1_23_18,8.500785,0.38503098
c_1_23_19,0.53551877,-0.74758565
c_1_23_20,-1.4618801,-0.5642471
c_1_23_21,3.4442346,-0.80369306
c_1_23_22,6.153621,0.7893842
c_1_23_23,0.49115863,0.2156005
c_1_23_24,0.26114747,1.380107
c_1_23_25,-0.7440288,-0.74771523
c_1_23_26,-0.9906015,0.035161354
c_1_23_27,2.3381367,0.5802414
c_1_23_28,-1.6485064,2.3206367
c_1_23_29,-1.4979148,-1.1988132
c_1_23_30,7.002832,-0.35307944
c_1_23_31,-0.79002327,0.35609168
c_1_23_32,0.06642745,-0.039303925
c_1_23_33,-0.56239843,-0.011116833
c_1_23_34,0.74736714,-0.12599796
c_1_23_35,3.170675,0.8162402
c_1_23_36,3.1280887,-0.11163857
c_1_23_37,-0.23999752,0.30425653
c_1_23_38,0.6600671,-0.062164813
c_1_23_39,3.726528,-0.4009078
c_1_23_40,-2.183567,0.55640703
c_1_23_41,0.15583368,0.028990045
c_1_23_42,-0.035902902,-2.569903
c_1_23_43,-0.40269998,-0.845425
c_1_23_44,0.88695157,1.5400064
c_1_23_45,3.5949988,-0.32036453
c_1_23_46,3.9431772,-0.15536626
c_1_23_47,1.8741066,1.1297114
c_1_23_48,-0.42253947,-3.028372
c_1_23_49,2.6779504,-0.3497354
c_1_23_50,5.537704,0.5367383
c_1_23_51,2.0002654,-0.62524223
c_1_23_52,3.8668487,-0.10537512
c_1_23_53,1.9749732,0.8260823
c_1_23_54,1.0410904,0.078331895
c_1_23_55,2.9882529,0.78440946
c_1_23_56,-0.10355962,-0.88841486
c_1_23_57,-0.42210832,-0.32675013
c_1_23_58,0.73111415,-0.7081941
c_1_23_59,1.8465801,1.0299408
c_1_23_61,3.3163412,-1.2330343
