cell_id,PC_1,PC_2
aaaadkhm-1,-0.75322986,-0.14036144
aaabcdob-1,-2.4286318,1.5650653
aaacnofn-1,-0.7588046,0.46149847
aaadkiah-1,-0.07283768,-0.27399343
aaadnaml-1,0.029051088,0.47283646
aaafanek-1,0.55971384,-0.14996515
aaafceij-1,-2.980575,0.9232868
aaafkenf-1,-0.7532303,-0.14036664
aaafncin-1,0.2563138,-0.047468387
aaagcehf-1,-1.9034436,-2.7187612
aaagnfpa-1,-1.9400223,0.39345255
aaajfgid-1,-1.111401,-0.66613764
aaajpbjf-1,-1.9386057,-1.2274717
aaakffba-1,-2.0811126,0.44509265
aaaloepk-1,-0.7532266,-0.14036372
aaanafbn-1,-1.3325957,-0.19413221
aaandbhn-1,0.31110063,-1.3645587
aaanfjen-1,0.56020254,0.043844488
aaaobiac-1,-0.75322646,-0.14035809
aaapfnfo-1,-1.375152,-0.67492
aaapmpjf-1,0.32870722,-0.047144324
aaappcid-1,-1.857753,-0.6441231
aababhdk-1,-0.110803485,1.0416298
aabaoajd-1,0.10414787,-0.020117573
aabcdkon-1,-1.6114662,-0.36781973
aabcnice-1,-0.75323004,-0.14036489
aabdldfd-1,-0.7532289,-0.14036232
aabeckah-1,0.8341303,0.08072337
aabfbaaa-1,-0.75322497,-0.1403628
aabfgbok-1,-0.753222,-0.14035897
aabfihac-1,-1.2856153,-0.35231367
aabfpcbo-1,-0.9553438,0.08489129
aabheogd-1,-1.5716747,-0.30464077
aabiaaac-1,-1.2956623,0.38233736
aabijngj-1,-1.1721444,-0.43759817
aabjgdmf-1,-1.8732864,-0.35542247
aabkbomg-1,0.031446744,-0.22090267
aablepid-1,-0.5886542,0.2618176
aabligfi-1,-0.622058,0.5948169
aabljgge-1,-0.7532258,-0.1403622
aabllkkd-1,1.030269,0.11288277
aabmgjkh-1,-1.250059,0.12110717
aabofdpb-1,-1.357439,-0.21728836
aabofjgc-1,-2.2063339,-1.3905429
aaboipii-1,-0.82066506,-1.1147994
aabokhhm-1,-0.3855057,-0.019559288
aabokmmc-1,0.7313028,0.06472877
aabpndao-1,-1.7628735,-0.25502172
aacbonol-1,-0.75322944,-0.14030898
aacdnmih-1,-1.6447778,0.50655776
aaceaolp-1,-1.3624533,-1.4092547
aaceldhk-1,-0.7980232,0.0016652311
aacfjbda-1,-1.6699992,-0.44846424
aacgikoh-1,-0.7532272,-0.14036205
aacgokcc-1,-1.2798274,-0.29586884
aachdcpi-1,-4.3510714,-7.650411
aacilkfb-1,-3.6446896,-5.058898
aacjekeh-1,-2.693577,-4.275631
aackflpc-1,-4.5154734,-7.858521
aackphih-1,-3.6127713,-6.4790487
aaclijhm-1,-3.9535286,-5.8035445
aacniink-1,-3.5592375,-6.12144
aacohjpk-1,-1.2288231,-0.38868967
aacojofe-1,-1.3787497,-1.4250629
aacojphe-1,-2.6853485,-4.2496805
aacpblne-1,-2.8123927,-4.343298
aacpfjbg-1,-1.5611707,-1.1354498
aacpmbdl-1,-1.8766705,-3.004356
aadaahkh-1,-1.8917086,-2.6435244
aadamcbe-1,-2.4993665,-3.8569915
aadbmibh-1,-3.1967633,-4.7765746
aadcoong-1,-2.0123575,-3.2828734
aaddbmfb-1,-1.80646,-2.2600038
aadfjbbg-1,-3.1137698,-3.8117616
aadgnhme-1,-2.3899322,-2.7476609
aadhccob-1,-2.061196,-2.8645918
aadhgaib-1,-1.8946451,-4.451943
aadjacjj-1,-3.0267951,-4.33244
aadjcgkm-1,-2.8398416,-4.297986
aadlgehh-1,-1.1438345,-0.8096905
aadljogj-1,-3.4035273,-3.8297167
aadlngoc-1,-3.9425466,-5.6905594
aadmoobi-1,-3.5182788,-5.8035197
aadmpagd-1,-3.7209198,-5.5726357
aadohlap-1,-4.398385,-6.3965573
aadojbpo-1,-3.282889,-5.6029024
aadokban-1,-3.0640032,-4.3553424
aadokkcl-1,-1.5918152,-1.7532152
aadonija-1,-4.5074444,-7.076465
aadpmfno-1,-2.4043465,-3.5018291
aaeaapjd-1,-2.944487,-4.5947027
