cell_id,leiden_cluster
dnaoenja-1,0
dnapedfo-1,0
dnbahijj-1,0
dnballfn-1,0
dnbameim-1,0
dnbaoaga-1,0
dnbbhncb-1,1
dnbblnol-1,0
dnbbopkn-1,0
dnbccpdb-1,1
dnbddfcn-1,0
dnbdedfc-1,0
dnbdeokl-1,0
dnbdlaol-1,0
dnbdlcgn-1,3
dnbfdoon-1,0
dnbgibkd-1,0
dnbgklaa-1,3
dnbhcibj-1,0
dnbhckbb-1,0
dnbhmbcd-1,0
dnbhmbph-1,0
dnbjhoek-1,0
dnbjmkhg-1,0
dnbkankb-1,3
dnbkcldk-1,3
dnbkeggg-1,3
dnbkjkjf-1,3
dnbmabhp-1,0
dnbmbpjc-1,3
dnbmkaja-1,3
dnbnhglj-1,3
dnbnjpkb-1,3
dnbnmcpm-1,3
dnbnoaib-1,3
dnbplgfc-1,3
dnbpmhfo-1,1
dncadldl-1,3
dncafdpb-1,3
dncalahb-1,0
dncbneeo-1,0
dncbnolp-1,0
dncckndi-1,0
dncdkcok-1,3
dncdpebk-1,0
dncebfga-1,3
dncfnfaj-1,1
dncgdokh-1,3
dncgoepb-1,0
dnchhopb-1,0
dnchpdbn-1,3
dncihbnd-1,0
dncjiljo-1,0
dncjmgde-1,0
dnckfcia-1,0
dnckidgd-1,0
dnckmgcn-1,0
dnckmiac-1,3
dncmcmlp-1,0
dncnmfff-1,0
dndaknlk-1,3
dndaobbb-1,0
dndblhbh-1,3
dndchela-1,0
dnddckbc-1,0
dndfhikb-1,0
dndfpnll-1,3
dndgepdi-1,0
dndhofag-1,3
dndipfgg-1,0
dndjfkgd-1,3
dndjojka-1,3
dndkfffc-1,3
dndkpmec-1,3
dndlmpnb-1,0
dndnlfjb-1,0
dndnphcf-1,3
dneajnmc-1,0
dnebkmaa-1,0
dnecdfdp-1,0
dneeaodd-1,0
dneejcod-1,0
dneemdpo-1,0
dneflehg-1,0
dnehaomh-1,1
dneiepeb-1,0
dneihfij-1,1
dneijpad-1,3
dneikohg-1,3
dnejmpai-1,3
dnekball-1,3
dnekklok-1,0
dneljbja-1,0
dnellkbe-1,0
dnemjbka-1,3
dneobojc-1,0
dneofdak-1,0
dneojgfh-1,0
dnfakhgc-1,3
dnfalfbo-1,3
dnfalkdf-1,1
dnfbbdcj-1,1
dnfbeoie-1,0
dnfbmkgi-1,3
dnfbpopd-1,0
dnfcgdfh-1,0
dnfcgkcj-1,0
dnfcjhmf-1,1
dnfdgilc-1,0
dnfelppm-1,0
dnffemnc-1,0
dnffjjin-1,0
dnfgkeed-1,3
dnfhaebj-1,0
dnfhnjhj-1,3
dnfiimga-1,0
dnfjjeel-1,3
dnfladob-1,0
dnfldcmd-1,0
dnflkpif-1,0
dnfmfkib-1,0
dnfnlcom-1,3
dnfodgnf-1,0
dnfokpok-1,0
dngaadie-1,3
dngbacdm-1,0
dngbhafd-1,0
dngbhbkk-1,0
dngbhdei-1,0
dngbkacd-1,0
dngcmaki-1,0
dngcmlim-1,0
dngdhdef-1,0
dngefdce-1,0
dngegame-1,1
dngkeljm-1,0
dngklanp-1,3
dngkogpi-1,0
dnglkknb-1,3
dngmbegk-1,1
dngninnf-1,0
dngnojln-1,3
dngocggp-1,0
dngoioec-1,1
dngpglab-1,0
dnhboano-1,0
dnhcijbg-1,0
dnhcikjl-1,0
dnhcinkc-1,0
dnhddbgo-1,0
dnhfmfah-1,0
dnhhdgdh-1,0
dnhheegl-1,6
dnhibkgg-1,0
dnhidiae-1,0
dnhjhhgk-1,0
dnhjpapj-1,0
dnhkeojo-1,0
dnhkmddm-1,6
dnhlfdga-1,0
dnhlpmmf-1,0
dnhmgkld-1,0
dnhncenp-1,0
dnhnlmmm-1,0
dnhoilep-1,4
dnhpgffe-1,0
dnhpnabd-1,0
dniackfi-1,6
dniamagh-1,0
dniaoiof-1,0
dnibnobh-1,0
dnicfdol-1,1
dnicjdfi-1,3
dnicpalh-1,0
dnidcokk-1,0
dnidiiak-1,3
dnidnnfj-1,7
dnifdkpg-1,3
dnifpoop-1,0
dnignefi-1,0
dniicgjm-1,3
dniihehg-1,3
dniikgae-1,1
dnijlbim-1,3
dnikldlk-1,3
dnikncdf-1,3
dnilhpkm-1,0
dnilnlok-1,3
dnimhnjg-1,3
dninnkap-1,3
dnipfanl-1,3
dnjadbhj-1,3
dnjaghhm-1,3
dnjajplh-1,3
dnjbgdbo-1,1
dnjcibbl-1,1
dnjcpoib-1,1
dnjdeopj-1,0
dnjdlmac-1,0
dnjeaogi-1,0
dnjebgmp-1,3
dnjelgbe-1,3
dnjelkah-1,3
dnjepbbn-1,1
dnjfbbbo-1,3
dnjfmjca-1,0
dnjgoebo-1,0
dnjhojne-1,3
dnjhokak-1,1
dnjipbfi-1,3
dnjipccn-1,3
dnjjhmaj-1,3
dnjjjcgn-1,3
dnjkckak-1,3
dnjkdjhl-1,3
dnjlilmn-1,6
dnjmmgkk-1,3
dnjncoke-1,0
dnjnfndo-1,3
dnjnhgei-1,3
dnjnilbp-1,3
dnjnjigk-1,0
dnjoflei-1,0
dnjohjde-1,3
dnjohoka-1,3
dnkbafbg-1,0
dnkcljdj-1,0
dnkedgel-1,3
dnkfohnm-1,0
dnkhbbjd-1,0
dnkikadd-1,0
dnkjahbi-1,0
dnkjcpnn-1,0
dnkjdclc-1,0
dnkjgfkl-1,0
dnkjmeim-1,1
dnkjnabl-1,0
dnkkdihm-1,1
dnkmdfao-1,1
dnknbngo-1,0
dnknommh-1,0
dnkomobh-1,0
dnlbaejj-1,1
dnlbmdld-1,1
dnlcfnha-1,0
dnlclbpd-1,0
dnldlgnj-1,0
dnlefbjj-1,0
dnlfahhn-1,0
dnlfaked-1,0
dnlfnpoa-1,4
dnlhppjc-1,1
dnljcjhk-1,0
dnljnjae-1,3
dnlkbfnf-1,0
dnllokhp-1,3
dnlmggfh-1,0
dnlmnjig-1,1
dnlmoboj-1,3
dnmaabdi-1,3
dnmahahh-1,0
dnmckghg-1,3
dnmdenki-1,1
dnmdopbd-1,3
dnmedoba-1,1
dnmefbpj-1,1
dnmenofo-1,0
dnmfindb-1,3
dnmgglhb-1,0
dnmhmlim-1,0
dnmhmmkb-1,3
dnmjaihb-1,1
dnmjpame-1,0
dnmlhjlo-1,0
dnmlpbkm-1,0
dnmnchhn-1,0
dnmnmjna-1,0
dnnabjki-1,3
dnnbcakn-1,1
dnndgkfi-1,0
dnndgllj-1,3
dnnegfob-1,3
dnngmppb-1,1
dnnhbafa-1,3
dnnhpkme-1,3
dnnibomb-1,3
dnnicnob-1,0
dnnilbhn-1,3
dnnjknai-1,3
dnnkbkck-1,3
dnnkedjd-1,3
dnnklonc-1,3
dnnlegpm-1,6
dnnlepmp-1,0
dnnlpicc-1,0
dnnmfcbb-1,0
dnnmfooh-1,3
dnnmllom-1,0
dnnmpnhf-1,0
dnnonhgd-1,0
dnnpenfd-1,0
dnnphjpd-1,3
dnoacljc-1,0
dnoafnfo-1,3
dnobdffa-1,0
dnobiipn-1,0
dnobladj-1,0
dnobokaj-1,3
dnocdkka-1,0
dnodobfk-1,3
dnoggkcp-1,1
dnoghcga-1,0
dnoglljk-1,3
dnogpbcc-1,0
dnohmfml-1,0
dnojobmj-1,0
dnonalhc-1,3
dnonnoco-1,1
dnooiono-1,3
dnoolmap-1,3
dnpaaead-1,1
dnpajejb-1,0
dnpbhlan-1,3
dnpddnjk-1,0
dnpfcpgi-1,3
dnpfhknl-1,3
dnpflmpg-1,3
dnpghfcn-1,0
dnpiklfp-1,0
dnpinhkd-1,0
dnpjlihn-1,0
dnpkankm-1,3
dnpkapmc-1,3
dnplejga-1,0
dnplflog-1,0
dnpmcmmj-1,3
dnpmkjjn-1,0
dnpmmaol-1,0
dnpmmnbf-1,3
dnpmondi-1,3
dnpndbch-1,0
dnpndkda-1,3
dnpnkfid-1,0
dnpnljon-1,0
dnpnobpa-1,0
dnpongbl-1,3
dnppeohk-1,0
dnppjbki-1,0
dnppjcdb-1,3
doaaamgf-1,0
doaacjgf-1,0
doaamakl-1,0
doaaopim-1,3
doabagld-1,0
doachgjo-1,0
doaebjgg-1,1
doaekbkb-1,0
doafnolj-1,0
doagdhdd-1,1
doahggko-1,0
doaicpni-1,1
doainhjn-1,1
doaipjed-1,1
doakdabl-1,0
doalfnpg-1,0
doamhohh-1,1
doanggcn-1,0
doanmdgc-1,1
doaonioi-1,0
doaopimo-1,1
dobaahgc-1,4
dobbfbod-1,1
dobbglhd-1,6
dobcdgic-1,1
dobckkan-1,0
dobcncim-1,0
dobdibgb-1,8
dobdpfac-1,0
dobdpjkk-1,6
dobffbhe-1,1
dobflakm-1,0
dobglmld-1,1
dobhbljk-1,6
dobhglhj-1,1
dobhnnlk-1,0
dobholpb-1,2
dobicmni-1,1
dobjbfek-1,1
dobjgmkj-1,0
dobjmakp-1,0
dobjoffp-1,0
doblfppk-1,0
dobmepdd-1,1
dobpmiof-1,6
docaakpi-1,0
docaglac-1,0
docbfeml-1,1
docbkbbp-1,1
docbpbni-1,0
doceddoe-1,0
docedhij-1,1
docefbjj-1,2
docehbad-1,1
docflomh-1,0
docfmgbo-1,7
docgdble-1,0
docgipji-1,0
docgnjam-1,1
docgogpm-1,0
dochanog-1,0
dochldhk-1,0
dochpbjd-1,0
dociaoma-1,0
docijdom-1,3
docjbnln-1,1
docjhhdl-1,0
docjimlo-1,3
doclhngm-1,3
docmkkpo-1,3
docmpcdf-1,3
docphobm-1,3
docpkheo-1,3
docpnbnk-1,3
dodclgla-1,1
dodcnnoe-1,3
doddkohb-1,3
doddmfnc-1,3
dodfalof-1,3
dodfnjmm-1,1
dodgbdmk-1,3
dodghklp-1,3
dodhokkg-1,3
dodjmoeh-1,0
dodkdngl-1,0
dodkgbjn-1,3
dodkgfgh-1,3
dodlapjm-1,3
dodmadfp-1,0
dodnlbff-1,3
dodolgdl-1,3
dodolpmo-1,3
dodpngmp-1,3
doeaibpg-1,3
doebahkb-1,3
doeboook-1,3
doedhdne-1,0
doehidnc-1,3
doeinglo-1,3
doejbhdm-1,1
doejeemk-1,3
doekbloc-1,0
doelipim-1,0
doenokee-1,3
doeogpdp-1,0
doepgafi-1,3
dofcefbh-1,0
dofcmbgj-1,3
dofcmdbh-1,0
dofdakpo-1,0
dofdfjgd-1,3
dofdgdop-1,0
dofenpbc-1,0
dofgbpdc-1,1
dofgjmfe-1,0
dofgpmkd-1,0
dofhjcjl-1,0
dofibnmc-1,0
dofjllmb-1,0
dofjmhob-1,0
dofkndeo-1,0
dofldknp-1,0
dofmnjhp-1,3
dofnkmlg-1,0
dofnpchc-1,0
dofojnmh-1,0
dogbjgld-1,6
dogdgcjc-1,1
dogehngp-1,0
dogendba-1,1
dogfacbd-1,0
dogfcnkm-1,0
doggplfc-1,0
dogigiae-1,1
dogipofb-1,1
dogjfhli-1,1
dogjmibk-1,0
dogkkjmo-1,0
doglegin-1,0
doglnjbd-1,0
doglpdmc-1,6
dogmdpbe-1,0
dogmpklf-1,0
dognadkd-1,1
dogoemkj-1,0
dogpdaah-1,0
dogpkkdd-1,0
dogppghm-1,0
dohaaopa-1,0
dohahahn-1,0
dohaogoo-1,0
dohbjpdn-1,0
dohbmnkm-1,1
dohdkbkb-1,0
dohedhpa-1,0
doheegph-1,1
doheipjb-1,3
dohekhni-1,3
dohfpknj-1,0
dohikpkc-1,3
dohiphkl-1,0
dohkgjii-1,3
dohlbelk-1,7
dohmekjf-1,3
dohnciaj-1,3
dohngaim-1,0
dohopbcf-1,3
doiagcfi-1,0
doibieho-1,0
doicdolc-1,0
doicgppk-1,0
doicoenn-1,3
doidphab-1,3
doiefnad-1,3
doiegeak-1,0
doiellff-1,3
doifedeg-1,0
doigjifa-1,3
doihhhan-1,3
doiiehpk-1,0
doiijlfe-1,3
doijlaeo-1,0
doijpecp-1,7
doikihgc-1,0
doikjnbh-1,3
doikmjod-1,0
doilaehh-1,0
doilcjoh-1,0
doiljkpi-1,3
doimadmp-1,0
doiopehg-1,3
doipnlhc-1,3
dojacdpg-1,0
dojbheol-1,3
dojbmeom-1,3
dojcgpnp-1,3
dojdheko-1,0
dojeccnl-1,0
dojefcjo-1,0
dojfnelb-1,0
dojgekji-1,0
dojhdgmd-1,0
dojhfdjm-1,0
dojhlfdj-1,0
dojijnmf-1,0
dojjnglp-1,3
dojkogod-1,0
dojndmjb-1,0
dojpedhi-1,0
dokadphn-1,0
dokaieoc-1,0
dokbbpek-1,3
dokbfihc-1,3
dokbfmmb-1,3
dokbggpk-1,0
dokblcjd-1,3
dokefmin-1,3
dokeojmm-1,0
dokeomhf-1,0
dokepgeb-1,3
dokfgiom-1,0
dokgfokn-1,3
dokhppki-1,3
dokiemdm-1,3
dokjhnbj-1,3
dokkdllm-1,3
dokkjnpj-1,0
dokkoold-1,3
doklfaif-1,0
dokmfjok-1,0
dokncgob-1,3
dolafjkp-1,0
dolagndm-1,3
dolalcob-1,3
dolbdnpf-1,3
dolbocio-1,3
dolciajl-1,1
dolcjghc-1,3
dolcoapf-1,0
dolcofpp-1,3
doldbojm-1,0
doldeeeo-1,3
doldkpjo-1,0
doleeoic-1,0
dolemcho-1,0
dolfiaai-1,3
dolhbhmb-1,3
doliinhd-1,0
doljaiia-1,0
doljbekj-1,3
dolkklle-1,3
dollbagj-1,0
dolojneo-1,3
dolomaaa-1,0
domaneke-1,1
dombdhdl-1,3
dombncml-1,3
domclemd-1,3
domdjafg-1,3
domfcdnn-1,3
domfndgl-1,3
domggddl-1,3
domgnefa-1,0
domhgoao-1,0
domhkiai-1,3
domhodad-1,0
domjjkfe-1,3
domkfdnm-1,3
domlmoca-1,3
dommgija-1,3
dommkgla-1,3
dommlmpe-1,0
dommnlfp-1,3
dommohma-1,0
domnfkbn-1,3
domnhpkc-1,3
domnjhbk-1,3
domnmogj-1,3
domnpnlp-1,1
donaedeh-1,3
donaomek-1,3
donbdjbo-1,3
donbhmni-1,3
donbnihg-1,1
donbofal-1,3
donciegh-1,1
dondbmhl-1,3
dondclao-1,3
dondinkl-1,0
donecdkh-1,0
donenpmf-1,0
donffcji-1,3
donfhlnp-1,1
donhagdp-1,3
donhdjlg-1,3
donhidme-1,3
donigook-1,3
donigpdm-1,0
donimmho-1,3
donjhchj-1,0
donjjmma-1,3
donjndea-1,3
donkbikb-1,3
donkgbfo-1,3
donkmgok-1,0
donlcfdh-1,3
donnmkha-1,3
donobgph-1,0
doobafha-1,3
doocdmko-1,3
doochbae-1,3
dooekcpj-1,3
doofaica-1,3
doofpabl-1,0
doogehik-1,0
doohjhkb-1,1
dooindjm-1,3
doojiadf-1,1
doonkbok-1,6
doopapan-1,3
dopamgab-1,3
dopanhoc-1,3
dopbgglp-1,0
dopcdlcb-1,3
dopdkoek-1,3
dopdommi-1,3
dopenmfg-1,3
dopfocpb-1,3
dophdono-1,3
dopiaiok-1,3
dopiigia-1,3
dopjbgop-1,3
dopjmeho-1,3
doplcali-1,3
dopmchmj-1,3
dopoanae-1,3
dopolnbm-1,3
dopoophl-1,0
doppapei-1,3
doppcldl-1,3
doppjmba-1,3
dpaabkhd-1,3
dpabandl-1,3
dpadkcgd-1,0
dpaegonf-1,1
dpafabhp-1,0
dpafcfhl-1,0
dpafgmmd-1,1
dpaflcml-1,3
dpagbggj-1,1
dpagigcm-1,0
dpagojok-1,0
dpahejon-1,0
dpahgjpf-1,1
dpahnpln-1,3
dpajcicd-1,3
dpakdobi-1,0
dpambbnk-1,3
dpaogcgk-1,3
dpaojjob-1,0
dpapaika-1,3
dpbbjcie-1,3
dpbclgfh-1,0
dpbdpgdl-1,3
dpbecndd-1,0
dpbedojl-1,3
dpbfcocf-1,0
dpbfegcn-1,3
dpbfhkkj-1,0
dpbgbokf-1,0
dpbgcbfi-1,3
dpbhfkkd-1,3
dpbiabdj-1,3
dpbjcknn-1,0
dpbkgkii-1,3
dpbkmphd-1,3
dpblnkaa-1,3
dpbmadjf-1,0
dpbmdeaf-1,0
dpbndjmj-1,0
dpbnmjcj-1,4
dpbocbgm-1,7
dpbodkmd-1,1
dpbojllb-1,1
dpboknik-1,1
dpbpnhel-1,0
dpcaakod-1,1
dpcaeofi-1,0
dpcanlej-1,1
dpcbhnbi-1,0
dpcboebp-1,1
dpccnnmh-1,0
dpcdhpaa-1,0
dpcdjjmc-1,1
dpcefpko-1,0
dpchhlop-1,0
dpcighoe-1,1
dpciillc-1,1
dpcjeedo-1,0
dpcjpdpe-1,1
dpckgmeh-1,0
dpcndgnm-1,0
dpcneonj-1,0
dpcninpm-1,0
dpcnmdmp-1,3
dpcpogpf-1,3
dpdafbka-1,0
dpdbaidd-1,0
dpdbdkkf-1,3
dpdbgfmb-1,0
dpdcmmnp-1,0
dpdcphln-1,3
dpddphfk-1,0
dpdeehlk-1,0
dpdffkdl-1,3
dpdfhofk-1,0
dpdgpcli-1,3
dpdhcbma-1,0
dpdhekll-1,0
dpdhmboj-1,0
dpdiaphe-1,0
dpdijghk-1,0
dpdioilm-1,0
dpdjgimg-1,3
dpdjhfnp-1,0
dpdkddle-1,0
dpdknacd-1,3
dpdmekll-1,3
dpdmgipo-1,3
dpdmkpcp-1,3
dpdncamc-1,3
dpdnicap-1,3
dpdodkbi-1,0
dpdoemgl-1,0
dpdopgee-1,1
dpeaolce-1,0
dpebeajn-1,0
dpebehhp-1,0
dpebeihe-1,0
dpebjinh-1,0
dpedajjc-1,0
dpediimb-1,0
dpedkkbd-1,0
dpedmdnk-1,3
dpeefbjo-1,3
dpeenbnc-1,3
dpehceci-1,0
dpehdobn-1,0
dpeillpk-1,3
dpeinldm-1,3
dpejbkhl-1,3
dpekgbem-1,3
dpekohnh-1,0
dpembddi-1,0
dpemmnhi-1,3
dpeobiok-1,0
dpeocdhh-1,3
dpeogjog-1,3
dpeojgki-1,3
dpepiekk-1,0
dpfcjbml-1,0
dpfdehjg-1,3
dpfdifog-1,3
dpfeacem-1,3
dpfgncdb-1,3
dpfhamnh-1,1
dpfiaibn-1,3
dpfjhgcb-1,0
dpfjjedh-1,0
dpfjkifk-1,0
dpfkadop-1,6
dpflahic-1,0
dpflgohh-1,0
dpflmoee-1,1
dpfmegbf-1,1
dpfpfokj-1,3
dpgabnke-1,0
dpgbfgob-1,3
dpgbhojm-1,3
dpgbploi-1,1
dpgcblga-1,3
dpgdkafk-1,3
dpgfcobb-1,0
dpggbakb-1,0
dpggehgg-1,0
dpgggiee-1,0
dpghmcon-1,0
dpgiboka-1,3
dpgkiapj-1,4
dpgkipaf-1,0
dpgkklef-1,1
dpgkmfbo-1,0
dpgmfhed-1,0
dpgnmldi-1,0
dpgoljko-1,0
dpgpfgaj-1,0
dpgpjlba-1,0
dpgpjnam-1,3
dpgpkibi-1,0
dpgpojmi-1,0
dphbcdcf-1,0
dphcbfan-1,0
dphcganb-1,3
dphcpdhj-1,0
dphgdbbh-1,1
dphhjmco-1,3
dphidfmd-1,3
dphigpin-1,0
dphkeonk-1,3
dphliocm-1,0
dphmlhap-1,3
dphnjhbi-1,0
dphnlmej-1,0
dphnoiao-1,3
dphoimic-1,1
dphpaeei-1,3
dphphjcn-1,3
dpiaalae-1,0
dpiambdk-1,0
dpibcgfg-1,3
dpibfglc-1,3
dpichnbb-1,3
dpicoabp-1,1
dpicpjcn-1,0
dpideajd-1,0
dpidnelg-1,3
dpidojkh-1,0
dpifiikk-1,3
dpigjhbp-1,3
dpignbca-1,0
dpigopgl-1,0
dpihfkfc-1,0
dpiifiid-1,0
dpijaidf-1,1
dpijjijk-1,0
dpijnoad-1,0
dpikfmfj-1,0
dpiklblg-1,1
dpimgkcn-1,1
dpinaokn-1,0
dpinhnhc-1,0
dpioplna-1,0
dpipbomd-1,0
dpjafflh-1,1
dpjagohm-1,0
dpjbdmek-1,1
dpjbhcam-1,1
dpjcgogk-1,0
dpjchmaj-1,1
dpjebiek-1,1
dpjefhaa-1,0
dpjfchje-1,0
dpjfeedb-1,0
dpjfhdln-1,0
dpjfidnp-1,0
dpjjegih-1,0
dpjkchbc-1,3
dpjkjpdg-1,0
dpjlapeh-1,3
dpjlbdfa-1,3
dpjmdbeo-1,0
dpjmjjff-1,1
dpjmnkih-1,3
dpjnkfok-1,1
dpjpbgei-1,0
dpjphjde-1,1
dpjpikjb-1,1
dpjpnkmn-1,3
dpjpofli-1,0
dpkaeghb-1,3
dpkbkdjb-1,0
dpkbmfjl-1,0
dpkcoedi-1,3
dpkdomfn-1,0
dpkejpjp-1,3
dpkepmhk-1,0
dpkgafmo-1,3
dpkgbpjb-1,3
dpkglcpm-1,3
dpkigfki-1,3
dpkjfbgn-1,0
dpkjgmbo-1,3
dpkjhinn-1,0
dpkkecmg-1,0
dpkklpdc-1,3
dpklfgcb-1,3
dpkllode-1,0
dpknjobp-1,3
dpknnbch-1,0
dpkobihl-1,0
dpkpoacm-1,1
dplaaofh-1,1
dplanggi-1,3
dplapfcf-1,3
dplaphlf-1,3
dplbaicg-1,3
dplbcnfm-1,0
dplbkkcc-1,3
dplboodc-1,1
dplckanf-1,0
dpldgcji-1,3
dpldnmpo-1,0
dplebfmp-1,0
dplfhohp-1,0
dplfkmnh-1,1
dplgapap-1,0
dplhhnpi-1,0
dplhicbj-1,1
dplhmaff-1,0
dplidpde-1,0
dplildog-1,3
dpljooml-1,3
dpllfjnh-1,0
dplmgkcp-1,0
dplohoha-1,3
dplomiia-1,3
dplpgiih-1,3
dplpikgo-1,0
dplpljfp-1,0
dpmcimia-1,0
dpmcpakm-1,0
dpmddpbe-1,1
dpmdkhjc-1,3
dpmdopnp-1,3
dpmdpidi-1,0
dpmgibgh-1,3
dpmikobb-1,0
dpmkpjeg-1,3
dpmladbl-1,3
dpmloodm-1,0
dpmmipph-1,0
dpmmpgkp-1,0
dpmndgkj-1,3
dpmnilmo-1,0
dpmoplgi-1,0
dpmopoab-1,0
dpnbimmo-1,0
dpncelmb-1,3
dpnclgce-1,0
dpncmlbj-1,0
dpncnibe-1,0
dpnfmfmi-1,3
dpnhkfhh-1,0
dpnihnhj-1,3
dpnilgib-1,0
dpnjjgil-1,3
dpnkdfeb-1,0
dpnkjmhl-1,0
dpnlcbne-1,0
dpnlcegn-1,1
dpnlnbne-1,3
dpnmgnan-1,0
dpnobmdi-1,0
dpnofchm-1,0
dpnogllb-1,0
dpobajld-1,0
dpobclfk-1,0
dpodhnnb-1,0
dpodkdde-1,0
dpoemham-1,0
dpoeohnp-1,0
dpoeoklg-1,0
dpoepppp-1,0
dpofbooh-1,0
dpogcffo-1,0
dpohgfho-1,0
dpohnmdb-1,0
dpoipoeg-1,1
dpokacbn-1,0
dpomcfhm-1,0
dpomgdfi-1,0
dponcahd-1,1
dponelok-1,0
dponhipk-1,0
dponmnca-1,1
dpopldbm-1,0
dppbngif-1,0
dppcffaf-1,0
dppcgdol-1,3
dppchicg-1,0
dppcibgc-1,0
dppeakhk-1,1
dppggnnj-1,6
dppgmnpe-1,6
dppibbdm-1,6
dppiocpp-1,6
dppllapl-1,1
dpplljba-1,6
dpplnnaa-1,6
dppnbhfi-1,0
dppnpbao-1,0
dppoanko-1,1
dppocmlc-1,0
dppohjga-1,0
dppojojd-1,0
eaabjajl-1,0
eaaclghb-1,0
eaaddlmc-1,1
eaadllpf-1,0
eaaelced-1,0
eaaeldfj-1,0
eaaemoaj-1,1
eaaepnpe-1,0
eaaffdim-1,1
eaafjcac-1,0
eaagknmn-1,3
eaaifdlo-1,3
eaaimcio-1,0
eaajkcoa-1,1
eaaknjde-1,3
eaalajmc-1,0
eaalbhlf-1,3
eaalefop-1,3
eaalgdfl-1,3
eaallifd-1,3
eaamgahh-1,3
eaamlbon-1,3
eaamoiae-1,3
eaanofjm-1,3
eabbbkei-1,3
eabbenla-1,3
eabbnkme-1,3
eabdllee-1,0
eabdndhl-1,3
eabendjb-1,0
eabfiaoh-1,0
eabfnlmm-1,3
eabgamag-1,3
eabgjdic-1,3
eabhehae-1,3
eabhmkno-1,3
eabibdkd-1,3
eabiindh-1,0
eabinbaf-1,3
eabjgiad-1,3
eabkdgph-1,3
eabkpoek-1,3
eablbbdo-1,3
eablgjhi-1,3
eabmhilf-1,0
eabpejha-1,1
eabppbpd-1,0
eacahopo-1,0
eacanami-1,0
eacbhlgm-1,1
eacclcan-1,1
eacdmkln-1,1
eacdnklk-1,0
eaceifji-1,0
eacfkdmh-1,1
eacgejap-1,1
eachamab-1,4
eachnhno-1,1
eacieeoj-1,1
eaclblgk-1,1
eaclcffi-1,1
eaclkkdh-1,1
eacojnie-1,1
eadahnmd-1,0
eadbdcpp-1,0
eadbgnpo-1,3
eaddfbcc-1,3
eadebfca-1,3
eadgpdlc-1,1
eadjldpo-1,1
eadkpafg-1,3
eadloamd-1,8
eadmnjco-1,0
eadnnfgp-1,0
eadogmkm-1,0
eaecehgb-1,1
eaedmlgo-1,0
eaefhagn-1,1
eaefphgb-1,1
eaegbjoo-1,3
eaegomoo-1,1
eaekmimf-1,0
eaelalfp-1,0
eaeleped-1,0
eaenbkih-1,0
eaengagj-1,1
eaenjndd-1,0
eaenocec-1,1
eaephchc-1,1
eafafhdi-1,0
eafaikbj-1,0
eafblnfc-1,0
eafckdlo-1,3
eafclpkk-1,1
eafdbdpg-1,1
eafebhhg-1,0
eafebkgl-1,0
eafecgng-1,1
eaffafij-1,0
eaffekpm-1,0
eaffjalm-1,0
eafhafcc-1,1
eafhojfl-1,8
eafiiohm-1,1
eafjnbfb-1,1
eafkabek-1,1
eafknnok-1,0
eafkpged-1,1
eaflpidb-1,0
eafniboe-1,0
eafobdpe-1,0
eafodfbo-1,3
eafpijpm-1,3
eagbjmdl-1,3
eagbjmmn-1,3
eagconlh-1,0
eagcpelo-1,3
eagdfgij-1,0
eagdgngd-1,0
eagfckbj-1,3
eagfcldm-1,3
eagfdobj-1,3
eagfgicd-1,3
eagfjcbm-1,3
eagghhgn-1,3
eaggohlc-1,3
eagibhfn-1,7
eagifacl-1,1
eagiknfl-1,0
eagjalfa-1,0
eagjhlon-1,1
eagjljgc-1,0
eagkanng-1,0
eaglanne-1,0
eaglclam-1,0
eaglelhj-1,5
eagnflmk-1,0
eagnmlon-1,3
eagpfleb-1,1
eahaecnh-1,0
eahanjko-1,3
eahdlklh-1,0
eaheckgp-1,0
eahecmcb-1,0
eaheeiea-1,0
eahencnb-1,3
eahgmiai-1,0
eahhaemn-1,3
eahigkkl-1,3
eahiiafh-1,3
eahldlbk-1,0
eahldogm-1,3
eahlkfnb-1,3
eahlmfjm-1,0
eahlomgm-1,0
eahlppnj-1,3
eahmanbo-1,3
eahmbagl-1,3
eahmlelj-1,3
eahohgdg-1,3
eahpanod-1,3
eahpgdej-1,3
eaiaegke-1,3
eaiahcmd-1,3
eaiajnbe-1,3
eaiegfii-1,0
eaifbiim-1,3
eaighigj-1,3
eaignmjm-1,3
eaiianla-1,3
eaijdppj-1,0
eaijjnid-1,1
eaikcnng-1,0
eaikpbma-1,1
eailcjbm-1,1
eaimfabg-1,3
eainadlp-1,0
eainfmpd-1,3
eainjkih-1,3
eaiopaih-1,0
eaiphgfe-1,3
eaipkdgk-1,3
eajaoebc-1,3
eajapgjp-1,3
eajccone-1,3
eajdkpfo-1,3
eajebpma-1,0
eajehimb-1,0
eajeplja-1,0
eajfpplj-1,1
eajhfnmh-1,1
eajhpaof-1,1
eajidkbi-1,3
eajjempc-1,0
eajjhlha-1,0
eajkelim-1,0
eajkhjnc-1,3
eajlceei-1,0
eajlgimd-1,0
eajlkjnj-1,0
eajloefj-1,1
eajmgalo-1,1
eajmkhjg-1,0
eajnjjbn-1,0
eajnmica-1,0
eajpeadg-1,0
eakaidgc-1,0
eakaihfn-1,0
eakamdki-1,0
eakcgdnd-1,1
eakcibif-1,0
eakcikbo-1,3
eakckpbh-1,0
eakcljbc-1,3
