cell_id,cell_type
c_1_36_283,Lymphoid-B
c_1_36_284,Myeloid
c_1_36_285,Lymphoid-Plasma
c_1_36_286,Lymphoid-T
c_1_36_287,Lymphoid-B
c_1_36_288,Lymphoid-T
c_1_36_289,Mesenchymal-Stromal
c_1_36_290,Lymphoid-T
c_1_36_291,Lymphoid-T
c_1_36_292,Lymphoid-T
c_1_36_293,Myeloid
c_1_36_294,Lymphoid-T
c_1_36_295,Lymphoid-T
c_1_36_296,Endothelial
c_1_36_297,Lymphoid-Other
c_1_36_298,Lymphoid-B
c_1_36_299,Lymphoid-DC
c_1_36_300,Endothelial
c_1_36_301,Endothelial
c_1_36_302,Lymphoid-DC
c_1_36_303,Lymphoid-T
c_1_36_304,Lymphoid-T
c_1_36_305,Lymphoid-T
c_1_36_306,Lymphoid-T
c_1_36_307,Lymphoid-T
c_1_36_308,Myeloid
c_1_36_309,Lymphoid-T
c_1_36_310,Lymphoid-T
c_1_36_311,Lymphoid-B
c_1_36_312,Lymphoid-T
c_1_36_313,Lymphoid-T
c_1_36_314,Lymphoid-B
c_1_36_315,Lymphoid-T
c_1_36_316,Lymphoid-B
c_1_36_317,Lymphoid-Other
c_1_36_318,Lymphoid-DC
c_1_36_319,Lymphoid-DC
c_1_36_320,Lymphoid-Other
c_1_36_322,Lymphoid-T
c_1_36_323,Lymphoid-T
c_1_36_324,Lymphoid-T
c_1_36_325,Lymphoid-DC
c_1_36_326,Lymphoid-T
c_1_36_327,Lymphoid-T
c_1_36_328,Lymphoid-Other
c_1_36_329,Lymphoid-DC
c_1_36_330,Lymphoid-B
c_1_36_331,Lymphoid-T
c_1_36_332,Lymphoid-Other
c_1_36_333,Lymphoid-Other
c_1_36_334,Lymphoid-T
c_1_36_336,Lymphoid-T
c_1_36_337,Lymphoid-DC
c_1_36_338,Lymphoid-T
c_1_36_339,Lymphoid-T
c_1_36_340,Lymphoid-Other
c_1_36_341,Lymphoid-T
c_1_36_342,Lymphoid-T
c_1_36_343,Lymphoid-T
c_1_36_344,Lymphoid-T
c_1_36_345,Lymphoid-B
c_1_36_346,Lymphoid-B
c_1_36_347,Lymphoid-B
c_1_36_348,Lymphoid-T
c_1_36_349,Lymphoid-T
c_1_36_350,Lymphoid-Other
c_1_36_351,Endothelial
c_1_36_352,Endothelial
c_1_36_353,Lymphoid-T
c_1_36_354,Lymphoid-T
c_1_36_355,Lymphoid-DC
c_1_36_356,Lymphoid-T
c_1_36_357,Lymphoid-Other
c_1_36_358,Lymphoid-B
c_1_36_360,Lymphoid-T
c_1_36_361,Endothelial
c_1_36_362,Lymphoid-T
c_1_36_363,Lymphoid-DC
c_1_36_364,Lymphoid-B
c_1_36_365,Lymphoid-DC
c_1_36_366,Lymphoid-T
c_1_36_367,Endothelial
c_1_36_368,Lymphoid-T
c_1_36_369,Lymphoid-B
c_1_36_370,Lymphoid-B
c_1_36_371,Lymphoid-B
c_1_36_372,Lymphoid-DC
c_1_36_373,Lymphoid-B
c_1_36_374,Lymphoid-DC
c_1_36_375,Lymphoid-T
c_1_36_376,Lymphoid-B
c_1_36_377,Lymphoid-DC
c_1_36_378,Lymphoid-B
c_1_36_379,Lymphoid-Other
c_1_36_380,Endothelial
c_1_36_381,Lymphoid-T
c_1_36_382,Endothelial
c_1_36_383,Lymphoid-T
c_1_36_384,Lymphoid-B
c_1_36_385,Lymphoid-T
c_1_36_386,Lymphoid-Other
c_1_36_387,Lymphoid-DC
c_1_36_388,Lymphoid-B
c_1_36_389,Lymphoid-Plasma
c_1_36_390,Lymphoid-DC
c_1_36_391,Lymphoid-T
c_1_36_392,Lymphoid-B
c_1_36_393,Lymphoid-B
c_1_36_394,Lymphoid-B
c_1_36_395,Lymphoid-T
c_1_36_396,Lymphoid-B
c_1_36_397,Lymphoid-T
c_1_36_398,Lymphoid-B
c_1_36_399,Lymphoid-T
c_1_36_400,Lymphoid-T
c_1_36_401,Lymphoid-B
c_1_36_402,Lymphoid-T
c_1_36_404,Lymphoid-B
c_1_36_405,Myeloid
c_1_36_406,Lymphoid-T
c_1_36_407,Lymphoid-Plasma
c_1_36_408,Lymphoid-DC
c_1_36_409,Lymphoid-T
c_1_36_410,Lymphoid-B
c_1_36_411,Lymphoid-B
c_1_36_412,Lymphoid-Plasma
c_1_36_413,Lymphoid-B
c_1_36_414,Lymphoid-B
c_1_36_415,Lymphoid-T
c_1_36_416,Lymphoid-T
c_1_36_417,Lymphoid-T
c_1_36_418,Mesenchymal-Stromal
c_1_36_419,Lymphoid-Other
c_1_36_420,Lymphoid-B
c_1_36_421,Lymphoid-T
c_1_36_422,Endothelial
c_1_36_423,Lymphoid-T
c_1_36_424,Lymphoid-T
c_1_36_425,Lymphoid-B
c_1_36_426,Lymphoid-DC
