cell_id,PC_1,PC_2
c_1_36_5,3.1720598,-1.9040203
c_1_36_6,-1.7588054,-0.9110089
c_1_36_7,0.503351,-2.1063917
c_1_36_8,0.99070966,-1.2316996
c_1_36_9,-1.7216835,-1.1359848
c_1_36_10,1.6581978,-1.857717
c_1_36_11,-0.5462217,-0.7266371
c_1_36_12,-1.333958,0.0068309624
c_1_36_13,2.2518723,0.06938776
c_1_36_14,-0.20285921,-0.31289184
c_1_36_15,-1.513516,-1.1427541
c_1_36_16,-0.49475583,-2.5249758
c_1_36_17,-1.4561229,-0.41728222
c_1_36_18,-2.250297,-1.8070067
c_1_36_19,-1.37384,-1.2178458
c_1_36_20,-1.8170513,-1.2915548
c_1_36_21,-1.7258064,-1.590439
c_1_36_22,0.5933915,-0.5045848
c_1_36_23,0.55328965,-1.2544352
c_1_36_24,1.3059545,0.6817347
c_1_36_25,-0.81249475,-1.5644566
c_1_36_26,0.11396139,-0.80900747
c_1_36_27,-0.060188614,-0.4949131
c_1_36_28,-0.6904153,-0.045250252
c_1_36_29,-0.8921542,-0.17592517
c_1_36_30,-0.7764379,-0.67412513
c_1_36_31,3.046494,-0.12861268
c_1_36_32,2.308703,-0.50804096
c_1_36_33,4.1664453,-1.7994503
c_1_36_34,6.645827,0.88298064
c_1_36_35,-1.4195809,-0.51115125
c_1_36_36,0.28635207,-1.832016
c_1_36_37,-2.2364435,-0.6043987
c_1_36_38,-2.0364091,-0.50023746
c_1_36_39,-1.0263039,-1.091254
c_1_36_40,-0.26157045,0.7242582
c_1_36_42,-0.7713024,0.03942174
c_1_36_43,0.3305418,-2.133506
c_1_36_44,-1.1180339,-1.554711
c_1_36_45,-1.658769,-1.305916
c_1_36_46,-1.3253703,-1.39976
c_1_36_47,1.6007849,-2.186365
c_1_36_48,-0.3506574,-1.1456411
c_1_36_49,-1.8343257,-0.7798784
c_1_36_50,2.111063,0.011753516
c_1_36_51,-0.12651308,-1.3280708
c_1_36_52,-0.94834006,-0.72918826
c_1_36_53,-2.2585485,-1.0603312
c_1_36_54,-1.9313443,-0.053745646
c_1_36_55,-0.8192986,-1.0747486
c_1_36_56,1.0150193,-1.3677435
c_1_36_57,-0.2614131,-0.2833779
c_1_36_58,-0.09911643,0.24413627
c_1_36_59,0.53884417,-0.18397725
c_1_36_60,5.140735,-1.7393605
c_1_36_61,-1.821376,-0.1725301
c_1_36_62,-0.09816417,-0.83819485
c_1_36_63,-1.3818005,-2.3157277
c_1_36_64,-0.5084188,-2.2115564
c_1_36_65,0.2982717,-1.4013506
c_1_36_66,-0.45288128,-1.3648558
c_1_36_67,-1.0168022,-1.5926572
c_1_36_68,1.2707555,0.5344065
c_1_36_69,-0.5676972,-1.4562002
c_1_36_70,0.58332664,-0.5526602
c_1_36_71,-0.48923177,-1.223235
c_1_36_72,-0.07669632,-1.8882225
c_1_36_73,-0.7234108,-1.7563969
c_1_36_74,3.4922419,-1.9015472
c_1_36_75,1.3283309,-0.5799349
c_1_36_76,-1.7319493,-1.2717452
c_1_36_77,-0.6793098,-0.7686599
c_1_36_78,2.305229,-2.4245543
c_1_36_79,-1.7525766,-1.2123895
c_1_36_80,-2.0804796,0.12872311
c_1_36_81,-0.7108764,-1.3976356
c_1_36_82,3.4903123,0.60646087
c_1_36_83,-2.1227427,-1.8804668
c_1_36_84,2.4451609,-2.3724751
c_1_36_85,-1.5843995,-1.2037381
c_1_36_86,-1.5804175,-2.3180397
c_1_36_87,-0.9478522,-0.9526111
c_1_36_88,-1.980198,-0.35745728
c_1_36_89,-1.0181496,-2.0858
c_1_36_90,-0.94382536,-0.80112666
c_1_36_91,-1.2701708,-0.41003895
c_1_36_92,0.6879527,-0.62368536
c_1_36_93,-0.5217278,-1.5294431
c_1_36_94,-0.88542086,-1.8698927
c_1_36_95,-0.922727,-1.326521
c_1_36_96,-1.629603,-1.0554296
c_1_36_97,-0.63660437,-0.18674907
c_1_36_98,-1.722207,-0.8286122
c_1_36_99,2.6969364,-1.5152005
c_1_36_100,1.1493384,-0.27037257
c_1_36_101,-1.3925716,-2.5084448
c_1_36_102,-0.23769088,-1.3981189
c_1_36_103,-0.8107056,-0.8382655
c_1_36_104,-0.4343981,-1.1407977
c_1_36_105,-0.08662931,-1.2064815
c_1_36_106,-2.2183022,-1.0247692
c_1_36_107,-1.4942789,-0.5838587
c_1_36_108,0.36491746,-0.79974115
c_1_36_109,1.6199406,-1.100105
c_1_36_110,-2.312702,-0.97024554
c_1_36_111,-1.4586191,-1.6542969
c_1_36_112,-1.6497409,-2.3343563
c_1_36_113,-0.9096467,-0.40039515
c_1_36_114,3.193981,-2.603425
c_1_36_115,-0.7013162,-0.99595946
c_1_36_116,-1.6704967,0.581884
c_1_36_117,-0.45422578,-1.6646888
c_1_36_118,-0.43720022,-1.2973284
c_1_36_119,-1.9220536,-1.4878792
c_1_36_120,-0.8135643,-0.088889055
c_1_36_121,-1.8680102,-0.26738083
c_1_36_122,0.6457651,-2.1286473
c_1_36_123,-2.1070583,-1.3906151
c_1_36_124,1.4690942,-0.62921137
c_1_36_125,5.133741,0.5305028
c_1_36_126,-0.49140725,-1.7793882
c_1_36_127,0.030299742,0.21098134
c_1_36_128,2.6446683,-1.9645015
c_1_36_129,0.23390879,-0.20300245
c_1_36_130,3.1116457,-1.6933188
c_1_36_131,-0.32429963,-1.4200847
c_1_36_132,1.0503954,-2.081688
c_1_36_133,0.386839,-2.126878
c_1_36_134,-0.95656544,-0.7243167
c_1_36_135,-0.10731111,-0.94822425
c_1_36_136,-2.0307167,0.53200954
c_1_36_137,2.0760155,-1.5441389
c_1_36_138,1.992197,-1.7461691
c_1_36_139,0.61898106,-0.83834887
c_1_36_140,-0.7426118,-1.2443507
c_1_36_141,-0.48826203,-0.57555383
c_1_36_142,2.7190166,-1.3868067
c_1_36_143,-1.7101883,-0.64219457
c_1_36_144,-0.081871346,-2.1446588
c_1_36_145,0.19812769,-2.161753
c_1_36_146,-1.5055977,-1.0587163
c_1_36_147,-1.3689902,-2.0264087
c_1_36_148,0.25134024,-1.2070259
c_1_36_149,1.1566775,-1.7350633
c_1_36_150,-1.9500979,-0.55606514
c_1_36_151,1.6920681,-0.88914835
c_1_36_152,2.2932913,-1.9544494
c_1_36_153,-1.0844363,-1.4955113
c_1_36_154,-1.2110839,-0.8208134
c_1_36_155,1.9379356,-2.5758514
c_1_36_156,-1.7501479,0.101111494
c_1_36_157,-1.0593343,-0.054982405
c_1_36_158,-0.95610106,-1.1182833
c_1_36_159,-1.7829806,-0.7584843
c_1_36_160,1.3594464,-1.1160034
c_1_36_161,-0.8503956,-0.78242207
c_1_36_162,-1.5513213,-1.576665
c_1_36_163,0.038939543,-0.92192125
c_1_36_164,1.124863,-1.6520461
c_1_36_165,0.2214788,-0.528813
c_1_36_166,-0.4680701,-2.7389512
