cell_id,PC_1,PC_2
c_1_29_1,0.30018246,-4.7669687
c_1_29_2,-0.9372587,-8.22672
c_1_29_3,-5.9807677,-12.581417
c_1_29_4,-1.0389977,-11.499366
c_1_29_5,-2.4219177,-11.548193
c_1_29_6,-1.4648461,-5.8988905
c_1_29_7,0.099948205,-6.393386
c_1_29_8,6.875486,-3.018388
c_1_29_9,-1.5794852,-9.797777
c_1_29_10,10.138798,-2.8857813
c_1_29_11,1.8119389,-4.650542
c_1_29_12,2.5260565,-7.1338415
c_1_29_13,-9.078765,-13.067608
c_1_29_14,-8.982786,-13.698301
c_1_29_15,3.1838698,-5.7459555
c_1_29_16,-10.884175,-14.631065
c_1_29_17,-0.11850844,-4.632648
c_1_29_18,-10.010407,-13.991312
c_1_29_19,-1.5783751,-11.483721
c_1_29_20,-8.539328,-13.257743
c_1_29_21,-8.306011,-13.393444
c_1_29_22,0.90025926,-6.968252
c_1_29_23,-9.146822,-14.254263
c_1_29_24,0.04064788,-9.628535
c_1_29_25,4.404697,-4.5999064
c_1_29_26,-3.049098,-10.906666
c_1_29_27,2.519896,-6.4250007
c_1_29_28,-2.2754421,-9.286615
c_1_29_29,-4.311042,-10.7273
c_1_29_30,-5.0506163,-10.956741
c_1_29_31,-2.636751,-10.565676
c_1_29_32,-8.036424,-13.801511
c_1_29_33,-8.70798,-13.813195
c_1_29_34,9.835039,-2.2770023
c_1_29_35,2.6081398,-6.551737
c_1_29_36,4.789247,-4.2393866
c_1_29_37,3.9732583,-4.3341107
c_1_29_38,-5.5512466,-12.892622
c_1_29_39,1.6020334,-6.8353343
c_1_29_40,0.7248008,-9.460507
c_1_29_41,0.8035413,-6.844388
c_1_29_42,-7.855312,-12.455122
c_1_29_43,1.681089,-7.9733987
c_1_29_44,3.5567186,-2.5494094
c_1_29_45,1.0488971,-6.7267175
c_1_29_46,-1.337752,-10.612196
c_1_29_47,-8.76043,-13.653307
c_1_29_48,1.606949,-7.965115
c_1_29_49,8.122604,-3.2123578
c_1_29_50,-0.7324294,-10.050093
c_1_29_51,-0.7435424,-6.8789177
c_1_29_52,7.1547704,-2.8141303
c_1_29_53,9.600636,-1.9104348
c_1_29_54,-9.396113,-12.681182
c_1_29_55,8.040681,-3.4663184
c_1_29_56,8.903059,-3.3668158
c_1_29_57,0.36504465,-7.970686
c_1_29_58,3.8436027,-4.4047503
c_1_29_59,-3.5813496,-9.212414
c_1_29_60,5.1113176,-4.4098034
c_1_29_61,-7.0066032,-12.456411
c_1_29_62,1.3157145,-8.4711685
c_1_29_63,-1.0551933,-7.4414277
c_1_29_64,1.982525,-7.2587314
c_1_29_65,4.6169357,-4.1329007
c_1_29_66,-1.8365157,-8.9643
c_1_29_67,1.6353251,-7.1771064
c_1_29_68,-4.787716,-12.001836
c_1_29_69,-4.744298,-8.503125
c_1_29_70,2.3958316,-7.8183603
c_1_29_71,-3.1079843,-9.270852
c_1_29_72,0.6434624,-5.204968
c_1_29_73,1.2656642,-6.9994745
c_1_29_74,16.690619,1.7374395
c_1_29_75,0.48607686,-6.7440343
c_1_29_76,-0.9483602,-10.841559
c_1_29_77,-1.1372943,-7.725264
c_1_29_78,-3.7418594,-11.125693
c_1_29_79,3.415475,-4.3136535
c_1_29_80,3.7614706,-4.955368
c_1_29_81,3.332676,-8.125456
c_1_29_82,-0.17321746,-7.8180585
c_1_29_83,-3.8614378,-9.263816
c_1_29_84,-3.7867272,-8.004812
c_1_29_85,0.45536837,-6.436094
c_1_29_86,-2.6852365,-8.295097
c_1_29_87,3.4640443,-6.3822603
c_1_29_88,0.55130666,-7.3687005
c_1_29_89,-1.1869885,-9.736267
c_1_29_90,0.40640584,-9.592898
c_1_29_91,1.5695006,-6.148858
c_1_29_92,-5.1565695,-11.629324
c_1_29_93,-6.0332036,-12.704709
c_1_29_94,1.108905,-4.8821964
c_1_29_95,5.874545,-4.4601507
c_1_29_96,3.2238348,-4.321511
c_1_29_97,1.4864981,-7.1853814
c_1_29_98,-3.4888563,-8.622198
c_1_29_99,0.1841249,-6.296174
