cell_id,PC_1,PC_2
c_1_55_2,-1.0477835,0.5265196
c_1_55_3,1.2879815,-0.81354034
c_1_55_4,-0.75062615,0.62821215
c_1_55_5,0.7101817,2.0198889
c_1_55_6,-0.41286734,2.3972046
c_1_55_7,-0.71021,0.14344457
c_1_55_8,-0.35869545,-0.9016763
c_1_55_9,-0.91460574,3.5917475
c_1_55_10,-1.2144328,3.0189478
c_1_55_11,-0.69101906,0.09147465
c_1_55_12,-1.736231,3.2635133
c_1_55_13,0.0020179467,2.0531867
c_1_55_14,-0.28748602,0.8223926
c_1_55_16,-0.53762907,1.1405278
c_1_55_17,-0.5543111,2.189714
c_1_55_18,-0.94663864,0.6775334
c_1_55_19,-0.7140796,-0.51363873
c_1_55_20,1.3569455,0.3489802
c_1_55_21,-0.9189133,0.7233203
c_1_55_22,0.71048427,-0.12164352
c_1_55_23,-0.24725647,0.002242438
c_1_55_24,-0.40214908,2.615634
c_1_55_25,-1.1945131,1.2512664
c_1_55_26,0.19150746,-1.0016186
c_1_55_27,-1.0367042,0.7054357
c_1_55_28,-0.613784,0.2140844
c_1_55_29,-0.23250219,0.79660106
c_1_55_30,-0.58751756,0.656807
c_1_55_31,-0.6594396,1.2863799
c_1_55_32,0.80767906,1.0407426
c_1_55_33,0.12500967,1.0338598
c_1_55_34,-0.40180308,0.72544
c_1_55_35,-0.50729394,0.3141181
c_1_55_36,-0.5222509,0.51113486
c_1_55_37,-0.7443955,-0.71339244
c_1_55_38,-0.14884612,0.5065235
c_1_55_39,-1.133211,0.77653706
c_1_55_40,-0.3672639,0.46330824
c_1_55_41,0.32932705,0.11291427
c_1_55_42,0.08582247,-0.17397708
c_1_55_43,-0.69899976,0.5737008
c_1_55_44,-0.6509982,0.2719205
c_1_55_45,-0.8231842,0.44457212
c_1_55_46,-0.9295342,0.44424203
c_1_55_47,-1.0801452,1.616118
c_1_55_48,-0.3577993,0.34712684
c_1_55_49,0.09757851,0.24822469
c_1_55_50,1.0229726,0.7381755
c_1_55_51,-0.14092281,-0.13341701
c_1_55_52,-0.5345285,0.69280106
c_1_55_53,-0.80933505,0.9866374
c_1_55_54,-0.2322065,0.71254456
c_1_55_55,0.9775894,1.2531852
c_1_55_56,-1.2472005,0.73150593
c_1_55_57,-0.78648937,0.8916297
c_1_55_58,-0.749668,0.55635375
c_1_55_59,-0.056082707,0.4927766
c_1_55_60,-0.7605616,0.60695803
c_1_55_61,-0.8356448,-0.1579211
