cell_id,PC_1,PC_2
c_1_18_1,-0.9068379,1.1141642
c_1_18_2,0.44410416,2.2177503
c_1_18_3,-1.1786232,-0.24854487
c_1_18_5,0.91111374,1.6798655
c_1_18_6,-0.00774534,0.77760446
c_1_18_7,-1.19419,-0.674457
c_1_18_8,1.3253493,-0.4179725
c_1_18_9,-1.7393358,-0.5303274
c_1_18_10,-0.33010375,-0.8276205
c_1_18_11,-1.201785,-0.07496654
c_1_18_12,0.9908926,-1.1741586
c_1_18_13,-0.3748864,0.12792598
c_1_18_14,-0.2715939,1.0529566
c_1_18_15,0.13875908,1.6230725
c_1_18_16,-0.44080865,0.79094565
c_1_18_17,-0.21975689,-0.08194886
c_1_18_18,-0.9944048,-2.054372
c_1_18_19,-0.4848316,0.4792979
c_1_18_20,0.72472185,0.40958795
c_1_18_21,-0.9154332,-0.12073589
c_1_18_22,-0.875158,2.180307
c_1_18_23,1.3310462,1.4729964
c_1_18_24,0.08944163,0.54821235
c_1_18_25,0.6993625,1.8167629
c_1_18_26,-0.6034762,1.2282263
c_1_18_27,1.1816418,-0.8139647
c_1_18_28,-2.038859,-1.3485979
c_1_18_29,1.6576095,0.20689641
c_1_18_30,1.1953489,0.4129189
c_1_18_31,1.1303905,-0.18622282
c_1_18_32,-0.36509782,-1.2893702
c_1_18_33,-1.2460681,-0.06019879
c_1_18_34,-1.0108008,0.11401048
c_1_18_35,1.8476751,1.9913862
c_1_18_36,-0.99917024,0.22505163
c_1_18_37,-0.57063055,-0.39131317
c_1_18_39,-0.22405353,0.74090177
c_1_18_40,-0.11015795,1.6887147
c_1_18_41,-0.580687,1.1454835
c_1_18_42,-0.6180733,2.0388997
c_1_18_43,-1.8317972,-1.6161692
c_1_18_44,-0.77613014,1.0412108
c_1_18_45,-0.9248019,0.76468843
c_1_18_47,-0.77137417,0.29869473
c_1_18_48,1.9632043,-0.47314602
c_1_18_49,-1.3742115,-1.998119
c_1_18_50,-1.8630239,1.0876613
c_1_18_51,-1.9787537,1.8738072
c_1_18_52,-0.55569845,0.13475312
c_1_18_53,-0.10573427,-0.062429845
c_1_18_54,0.1641403,-1.4920025
c_1_18_55,2.5602348,1.2335666
c_1_18_56,-0.3351607,-2.484253
c_1_18_57,0.48946437,-0.445844
c_1_18_58,-0.02020735,-1.6343383
c_1_18_59,-1.0444661,-1.1384754
c_1_18_60,-0.65268266,-0.9331269
c_1_18_61,-0.82431996,2.7094574
c_1_18_62,-1.1640061,0.87983674
c_1_18_63,1.2664611,0.82811034
c_1_18_64,-0.41978252,2.9903905
c_1_18_65,-1.2515311,-0.1624411
c_1_18_68,-1.2374281,-1.3805146
