cell_id,cell_type
c_1_18_217,Mesenchymal-Stromal
c_1_18_218,Lymphoid-Other
c_1_18_219,Lymphoid-Other
c_1_18_220,Lymphoid-T
c_1_18_221,Lymphoid-T
c_1_18_222,Lymphoid-T
c_1_18_223,Stem
c_1_18_224,Lymphoid-T
c_1_18_225,Stem
c_1_18_226,Stem
c_1_18_227,Lymphoid-T
c_1_18_228,Lymphoid-Other
c_1_18_229,Lymphoid-Plasma
c_1_18_230,Lymphoid-T
c_1_18_231,Lymphoid-T
c_1_18_232,Endothelial
c_1_18_233,Stem
c_1_18_234,Stem
c_1_18_235,Lymphoid-Other
c_1_18_236,Stem
c_1_18_237,Stem
c_1_18_238,Lymphoid-T
c_1_18_239,Stem
c_1_18_240,Stem
c_1_18_241,Lymphoid-T
c_1_18_242,Stem
c_1_18_243,Endothelial
c_1_18_244,Lymphoid-Other
c_1_18_245,Stem
c_1_18_246,Epithelial
c_1_18_247,Epithelial
c_1_18_248,Lymphoid-T
c_1_18_249,Lymphoid-T
c_1_18_250,Stem
c_1_18_251,Lymphoid-T
c_1_18_252,Lymphoid-T
c_1_18_253,Epithelial
c_1_18_254,Epithelial
c_1_18_255,Lymphoid-Plasma
c_1_18_256,Epithelial
c_1_18_257,Lymphoid-T
c_1_18_258,Lymphoid-T
c_1_18_259,Lymphoid-Plasma
c_1_18_260,Epithelial
c_1_18_261,Lymphoid-T
c_1_18_262,Endothelial
c_1_18_263,Stem
c_1_18_264,Stem
c_1_18_265,Lymphoid-Other
c_1_18_266,Lymphoid-Plasma
c_1_18_267,Lymphoid-T
c_1_18_268,Lymphoid-T
c_1_18_269,Lymphoid-T
c_1_18_270,Lymphoid-Other
c_1_18_271,Epithelial
c_1_18_272,Lymphoid-T
c_1_18_273,Mesenchymal-Stromal
c_1_18_274,Stem
c_1_18_275,Epithelial
c_1_18_276,Epithelial
c_1_18_277,Lymphoid-T
c_1_18_278,Lymphoid-T
c_1_18_279,Lymphoid-T
c_1_18_280,Lymphoid-Other
c_1_18_281,Lymphoid-T
c_1_18_282,Stem
c_1_18_283,Stem
c_1_18_284,Lymphoid-T
c_1_18_285,Lymphoid-Other
c_1_18_286,Lymphoid-T
c_1_18_287,Lymphoid-Other
c_1_18_288,Lymphoid-T
c_1_18_289,Lymphoid-T
c_1_18_290,Endothelial
c_1_18_291,Lymphoid-T
c_1_18_292,Lymphoid-T
c_1_18_293,Lymphoid-Other
c_1_18_294,Endothelial
c_1_18_295,Lymphoid-T
c_1_18_296,Lymphoid-Other
c_1_18_297,Endothelial
c_1_18_298,Endothelial
c_1_18_299,Lymphoid-T
c_1_18_300,Lymphoid-T
c_1_18_301,Lymphoid-T
c_1_18_302,Lymphoid-Other
c_1_18_303,Lymphoid-B
c_1_18_304,Lymphoid-T
c_1_18_305,Lymphoid-T
c_1_18_306,Stem
c_1_18_307,Lymphoid-T
c_1_18_308,Endothelial
c_1_18_309,Lymphoid-T
c_1_18_310,Endothelial
c_1_18_311,Lymphoid-Plasma
c_1_18_312,Lymphoid-Plasma
c_1_18_313,Myeloid
c_1_18_314,Endothelial
c_1_18_315,Lymphoid-T
c_1_18_316,Stem
c_1_18_317,Lymphoid-T
c_1_18_318,Lymphoid-Plasma
c_1_18_319,Lymphoid-T
c_1_18_320,Stem
c_1_18_321,Mesenchymal-Stromal
c_1_18_322,Lymphoid-Plasma
c_1_18_323,Lymphoid-Other
c_1_18_325,Endothelial
c_1_18_326,Lymphoid-Plasma
c_1_18_327,Epithelial
c_1_18_328,Stem
c_1_18_329,Lymphoid-T
c_1_18_330,Lymphoid-Plasma
c_1_18_331,Mesenchymal-Stromal
c_1_18_332,Lymphoid-Other
c_1_18_333,Lymphoid-T
c_1_18_334,Mesenchymal-Stromal
c_1_18_335,Lymphoid-T
c_1_18_336,Lymphoid-Plasma
c_1_18_337,Stem
c_1_18_338,Stem
c_1_18_339,Epithelial
c_1_18_340,Mesenchymal-Stromal
c_1_18_341,Lymphoid-Plasma
c_1_18_342,Epithelial
c_1_18_343,Stem
c_1_18_344,Epithelial
c_1_18_345,Epithelial
c_1_18_346,Lymphoid-Other
c_1_18_347,Lymphoid-T
c_1_18_348,Myeloid
c_1_18_349,Epithelial
c_1_18_350,Lymphoid-T
c_1_18_351,Epithelial
c_1_18_352,Stem
c_1_18_353,Lymphoid-Other
c_1_18_354,Stem
c_1_18_355,Lymphoid-Plasma
c_1_18_356,Lymphoid-Plasma
c_1_18_357,Endothelial
c_1_18_358,Epithelial
c_1_18_359,Stem
c_1_18_360,Stem
c_1_18_361,Lymphoid-T
c_1_18_362,Lymphoid-Other
c_1_18_363,Lymphoid-T
c_1_18_364,Epithelial
c_1_18_365,Epithelial
c_1_18_366,Stem
c_1_18_367,Lymphoid-Other
c_1_18_368,Stem
c_1_18_369,Stem
c_1_18_370,Epithelial
c_1_18_371,Lymphoid-T
c_1_18_372,Epithelial
c_1_18_374,Stem
c_1_18_375,Stem
c_1_18_376,Lymphoid-Other
c_1_18_378,Lymphoid-T
c_1_18_379,Mesenchymal-Stromal
c_1_18_380,Lymphoid-Plasma
c_1_18_381,Lymphoid-T
c_1_18_382,Lymphoid-Plasma
c_1_18_383,Stem
c_1_18_384,Lymphoid-Other
c_1_18_385,Lymphoid-T
c_1_18_386,Lymphoid-Other
c_1_18_388,Lymphoid-T
c_1_18_389,Lymphoid-Other
c_1_18_390,Lymphoid-T
c_1_18_391,Lymphoid-Other
c_1_18_392,Lymphoid-T
c_1_18_393,Stem
c_1_18_394,Epithelial
c_1_18_396,Epithelial
c_1_18_397,Endothelial
c_1_18_398,Stem
c_1_18_399,Epithelial
c_1_18_400,Stem
c_1_18_401,Stem
c_1_18_402,Lymphoid-Other
c_1_18_403,Epithelial
c_1_18_404,Mesenchymal-Stromal
c_1_18_405,Mesenchymal-Stromal
c_1_18_406,Lymphoid-T
c_1_18_407,Stem
c_1_18_408,Lymphoid-Other
c_1_18_409,Epithelial
c_1_18_410,Lymphoid-T
c_1_18_411,Lymphoid-T
c_1_18_412,Stem
c_1_18_413,Lymphoid-T
c_1_18_414,Lymphoid-T
c_1_18_415,Lymphoid-Other
c_1_18_416,Lymphoid-Other
c_1_18_417,Endothelial
c_1_18_418,Lymphoid-Other
c_1_18_419,Lymphoid-T
c_1_18_420,Lymphoid-Other
c_1_18_421,Epithelial
c_1_18_422,Lymphoid-T
c_1_18_423,Lymphoid-Plasma
c_1_18_424,Lymphoid-T
c_1_18_425,Epithelial
c_1_18_426,Stem
c_1_18_427,Endothelial
c_1_18_428,Epithelial
c_1_18_429,Lymphoid-T
c_1_18_430,Epithelial
c_1_18_431,Lymphoid-Other
c_1_18_432,Lymphoid-T
c_1_18_433,Lymphoid-T
c_1_18_436,Lymphoid-Plasma
c_1_18_437,Lymphoid-T
c_1_18_438,Lymphoid-Other
c_1_18_439,Stem
c_1_18_441,Stem
c_1_18_442,Epithelial
c_1_18_443,Lymphoid-DC
c_1_18_444,Lymphoid-T
c_1_18_446,Lymphoid-Other
c_1_18_447,Lymphoid-Other
c_1_18_448,Stem
c_1_18_449,Epithelial
c_1_18_450,Lymphoid-T
c_1_18_451,Lymphoid-T
c_1_18_452,Lymphoid-T
c_1_18_453,Lymphoid-T
c_1_18_454,Myeloid
c_1_18_455,Lymphoid-T
c_1_18_456,Lymphoid-T
c_1_18_458,Lymphoid-Plasma
c_1_18_459,Lymphoid-DC
c_1_18_460,Lymphoid-T
c_1_18_461,Mesenchymal-Stromal
c_1_18_462,Lymphoid-T
c_1_18_463,Lymphoid-Plasma
c_1_18_464,Lymphoid-T
c_1_18_465,Endothelial
c_1_18_466,Lymphoid-T
c_1_18_467,Stem
c_1_18_468,Lymphoid-Other
c_1_18_469,Epithelial
c_1_18_470,Epithelial
c_1_18_471,Endothelial
c_1_18_472,Epithelial
c_1_18_473,Endothelial
c_1_18_474,Myeloid
c_1_18_475,Mesenchymal-Stromal
c_1_18_476,Lymphoid-T
c_1_18_477,Lymphoid-T
c_1_18_478,Stem
c_1_18_479,Lymphoid-T
c_1_18_480,Lymphoid-T
c_1_18_481,Stem
c_1_18_482,Lymphoid-T
c_1_18_483,Myeloid
c_1_18_484,Stem
c_1_18_485,Lymphoid-Plasma
c_1_18_486,Lymphoid-Other
c_1_18_487,Epithelial
c_1_18_488,Mesenchymal-Stromal
c_1_18_489,Epithelial
c_1_18_490,Lymphoid-Plasma
c_1_18_491,Epithelial
c_1_18_492,Endothelial
c_1_18_493,Lymphoid-Other
c_1_18_494,Endothelial
c_1_18_496,Stem
c_1_18_497,Stem
c_1_18_498,Lymphoid-T
c_1_18_500,Lymphoid-T
c_1_18_501,Lymphoid-Plasma
c_1_18_502,Lymphoid-Plasma
c_1_18_503,Lymphoid-Other
c_1_18_505,Mesenchymal-Stromal
c_1_18_506,Lymphoid-Plasma
c_1_18_508,Lymphoid-T
c_1_18_509,Lymphoid-B
c_1_18_511,Lymphoid-Plasma
c_1_18_512,Epithelial
c_1_18_514,Lymphoid-Other
c_1_18_515,Stem
c_1_18_516,Lymphoid-Plasma
c_1_18_517,Lymphoid-T
c_1_18_518,Lymphoid-Plasma
c_1_18_519,Endothelial
c_1_18_520,Stem
c_1_18_521,Stem
c_1_18_522,Lymphoid-Plasma
c_1_18_523,Lymphoid-Plasma
c_1_18_525,Stem
c_1_18_526,Lymphoid-Plasma
c_1_18_527,Lymphoid-Plasma
c_1_18_528,Stem
c_1_18_530,Endothelial
c_1_18_531,Lymphoid-T
c_1_18_532,Lymphoid-T
c_1_18_533,Lymphoid-T
c_1_18_534,Stem
c_1_18_535,Stem
c_1_18_536,Lymphoid-Plasma
c_1_18_537,Lymphoid-T
c_1_18_538,Lymphoid-Plasma
c_1_18_539,Lymphoid-Plasma
c_1_18_540,Lymphoid-Plasma
c_1_18_541,Stem
c_1_18_542,Epithelial
c_1_18_543,Stem
c_1_18_544,Lymphoid-T
c_1_18_545,Stem
c_1_18_546,Lymphoid-Plasma
c_1_18_547,Stem
c_1_18_548,Lymphoid-T
c_1_18_549,Lymphoid-Plasma
c_1_18_550,Lymphoid-T
c_1_18_551,Lymphoid-Plasma
c_1_18_552,Lymphoid-Plasma
c_1_18_553,Lymphoid-Plasma
c_1_18_554,Epithelial
c_1_18_555,Epithelial
c_1_18_556,Epithelial
c_1_18_557,Lymphoid-Other
c_1_18_558,Stem
c_1_18_559,Endothelial
c_1_18_560,Lymphoid-T
c_1_18_561,Lymphoid-Plasma
c_1_18_562,Lymphoid-T
c_1_18_563,Lymphoid-Other
c_1_18_564,Lymphoid-Other
c_1_18_565,Epithelial
c_1_18_566,Stem
c_1_18_567,Lymphoid-Plasma
c_1_18_568,Lymphoid-T
c_1_18_569,Stem
c_1_18_570,Mesenchymal-Stromal
c_1_18_571,Epithelial
c_1_18_572,Stem
c_1_18_573,Lymphoid-T
c_1_18_574,Epithelial
c_1_18_575,Lymphoid-T
c_1_18_576,Lymphoid-Other
c_1_18_577,Mesenchymal-Stromal
c_1_18_578,Stem
c_1_18_579,Epithelial
c_1_18_580,Lymphoid-Plasma
c_1_18_582,Neuronal-Glial
c_1_18_583,Epithelial
c_1_18_584,Endothelial
c_1_18_585,Stem
c_1_18_586,Epithelial
c_1_18_587,Stem
c_1_18_588,Epithelial
c_1_18_589,Endothelial
c_1_18_590,Endothelial
c_1_18_591,Lymphoid-Plasma
c_1_18_592,Stem
c_1_18_593,Lymphoid-Plasma
c_1_18_594,Epithelial
c_1_18_595,Neuronal-Glial
c_1_18_596,Lymphoid-Other
c_1_18_597,Lymphoid-Plasma
c_1_18_598,Lymphoid-Plasma
c_1_18_599,Lymphoid-Plasma
c_1_18_600,Stem
c_1_18_601,Lymphoid-T
c_1_18_602,Epithelial
c_1_18_603,Endothelial
c_1_18_604,Mesenchymal-Stromal
c_1_18_605,Lymphoid-Other
c_1_18_606,Epithelial
c_1_18_607,Epithelial
c_1_18_608,Lymphoid-Plasma
c_1_18_609,Lymphoid-Plasma
c_1_18_610,Lymphoid-Plasma
c_1_18_611,Myeloid
c_1_18_612,Endothelial
c_1_18_613,Myeloid
c_1_18_614,Lymphoid-Plasma
c_1_18_615,Epithelial
c_1_18_616,Lymphoid-Plasma
c_1_18_617,Epithelial
c_1_18_618,Lymphoid-Plasma
c_1_18_619,Lymphoid-T
c_1_18_620,Lymphoid-Other
c_1_18_623,Lymphoid-Plasma
c_1_18_624,Lymphoid-T
c_1_18_625,Epithelial
c_1_18_626,Lymphoid-Plasma
c_1_18_627,Lymphoid-T
c_1_18_628,Lymphoid-Plasma
c_1_18_629,Lymphoid-Plasma
c_1_18_630,Lymphoid-Other
c_1_18_631,Stem
c_1_18_632,Lymphoid-T
c_1_18_633,Lymphoid-Plasma
c_1_18_634,Lymphoid-Plasma
c_1_18_635,Lymphoid-T
c_1_18_636,Lymphoid-T
c_1_18_637,Lymphoid-T
c_1_18_638,Endothelial
c_1_18_639,Lymphoid-Plasma
c_1_18_640,Lymphoid-Plasma
c_1_18_641,Lymphoid-Plasma
c_1_18_642,Lymphoid-T
c_1_18_643,Lymphoid-Plasma
c_1_18_644,Lymphoid-Plasma
c_1_18_645,Endothelial
c_1_18_646,Stem
c_1_18_647,Lymphoid-T
c_1_18_648,Lymphoid-T
c_1_18_649,Lymphoid-T
c_1_18_650,Lymphoid-B
c_1_18_651,Lymphoid-Plasma
c_1_18_652,Epithelial
c_1_18_653,Myeloid
c_1_18_654,Endothelial
c_1_18_655,Epithelial
c_1_18_656,Epithelial
c_1_18_657,Stem
c_1_18_658,Epithelial
c_1_18_659,Lymphoid-T
c_1_18_660,Lymphoid-Plasma
c_1_18_661,Endothelial
c_1_18_662,Stem
c_1_18_663,Lymphoid-Plasma
c_1_18_664,Epithelial
c_1_18_665,Epithelial
c_1_18_666,Lymphoid-Plasma
c_1_18_667,Epithelial
c_1_18_668,Lymphoid-Plasma
c_1_18_669,Mesenchymal-Stromal
c_1_18_670,Lymphoid-Plasma
c_1_18_671,Epithelial
c_1_18_672,Myeloid
c_1_18_673,Lymphoid-Plasma
c_1_18_674,Lymphoid-Plasma
c_1_18_675,Stem
c_1_18_676,Lymphoid-T
c_1_18_677,Lymphoid-T
c_1_18_678,Lymphoid-Plasma
c_1_18_679,Lymphoid-Plasma
c_1_18_680,Stem
c_1_18_681,Lymphoid-Plasma
c_1_18_682,Stem
c_1_18_684,Epithelial
c_1_18_685,Stem
c_1_18_687,Lymphoid-T
c_1_18_688,Lymphoid-Plasma
c_1_18_689,Lymphoid-Other
c_1_18_690,Lymphoid-T
c_1_18_691,Lymphoid-Plasma
c_1_18_692,Mesenchymal-Stromal
c_1_18_693,Lymphoid-Plasma
c_1_18_694,Stem
c_1_18_695,Epithelial
c_1_18_696,Lymphoid-T
c_1_18_697,Stem
c_1_18_698,Epithelial
c_1_18_699,Stem
c_1_18_700,Lymphoid-DC
c_1_18_701,Lymphoid-T
c_1_18_703,Stem
c_1_18_704,Stem
c_1_18_705,Lymphoid-Plasma
c_1_18_706,Mesenchymal-Stromal
c_1_18_707,Stem
c_1_18_708,Lymphoid-T
c_1_18_709,Lymphoid-Plasma
c_1_18_710,Stem
c_1_18_711,Stem
c_1_18_712,Lymphoid-B
c_1_18_713,Lymphoid-T
c_1_18_714,Lymphoid-Plasma
c_1_18_715,Stem
c_1_18_716,Lymphoid-Plasma
c_1_18_717,Epithelial
c_1_18_718,Lymphoid-Other
c_1_18_719,Stem
c_1_18_720,Lymphoid-T
c_1_18_721,Stem
c_1_18_722,Endothelial
c_1_18_723,Lymphoid-Other
c_1_18_724,Epithelial
c_1_18_725,Stem
c_1_18_726,Stem
c_1_18_727,Epithelial
c_1_18_728,Lymphoid-Plasma
c_1_18_729,Stem
c_1_18_731,Epithelial
c_1_18_732,Stem
c_1_18_733,Lymphoid-T
c_1_18_734,Lymphoid-Plasma
c_1_18_735,Lymphoid-Plasma
c_1_18_736,Lymphoid-Plasma
c_1_18_737,Epithelial
c_1_18_738,Epithelial
c_1_18_739,Stem
c_1_18_740,Stem
c_1_18_741,Lymphoid-Plasma
c_1_18_742,Lymphoid-T
c_1_18_743,Epithelial
c_1_18_744,Lymphoid-Other
c_1_18_745,Stem
c_1_18_746,Lymphoid-Plasma
c_1_18_747,Stem
c_1_18_748,Epithelial
c_1_18_749,Lymphoid-Plasma
c_1_18_751,Stem
c_1_18_752,Epithelial
c_1_18_753,Stem
c_1_18_754,Neuronal-Glial
c_1_18_755,Lymphoid-Plasma
c_1_18_756,Stem
c_1_18_757,Epithelial
c_1_18_758,Stem
c_1_18_759,Lymphoid-Other
c_1_18_760,Epithelial
c_1_18_761,Stem
c_1_18_762,Mesenchymal-Stromal
c_1_18_763,Lymphoid-Plasma
c_1_18_764,Lymphoid-Other
c_1_18_765,Lymphoid-Plasma
c_1_18_766,Stem
c_1_18_767,Stem
c_1_18_768,Epithelial
c_1_18_769,Lymphoid-Plasma
c_1_18_770,Mesenchymal-Stromal
c_1_18_771,Epithelial
c_1_18_772,Stem
c_1_18_773,Lymphoid-T
c_1_18_774,Mesenchymal-Stromal
c_1_18_775,Lymphoid-T
c_1_18_776,Lymphoid-Other
c_1_18_777,Epithelial
c_1_18_778,Endothelial
c_1_18_779,Mesenchymal-Stromal
c_1_18_780,Myeloid
c_1_18_781,Lymphoid-T
c_1_18_782,Epithelial
c_1_18_783,Myeloid
c_1_18_784,Stem
c_1_18_785,Lymphoid-Plasma
c_1_18_786,Stem
c_1_18_787,Stem
c_1_18_788,Epithelial
c_1_18_789,Epithelial
c_1_18_790,Epithelial
c_1_18_791,Stem
c_1_18_792,Mesenchymal-Stromal
c_1_18_793,Lymphoid-Plasma
c_1_18_794,Lymphoid-T
c_1_18_795,Lymphoid-Other
c_1_18_796,Lymphoid-Other
c_1_18_797,Mesenchymal-Stromal
c_1_18_798,Lymphoid-Plasma
c_1_18_799,Lymphoid-DC
c_1_18_801,Epithelial
c_1_18_802,Stem
c_1_18_803,Epithelial
c_1_18_804,Epithelial
c_1_18_805,Epithelial
c_1_18_806,Stem
c_1_18_807,Stem
c_1_18_808,Lymphoid-Plasma
c_1_18_809,Lymphoid-T
c_1_18_810,Epithelial
c_1_18_811,Epithelial
c_1_18_812,Lymphoid-DC
c_1_18_813,Stem
c_1_18_814,Epithelial
c_1_18_815,Lymphoid-T
c_1_18_816,Lymphoid-T
c_1_18_817,Epithelial
c_1_18_818,Stem
c_1_18_819,Epithelial
c_1_18_820,Stem
c_1_18_821,Epithelial
c_1_18_822,Lymphoid-T
c_1_18_823,Lymphoid-Plasma
c_1_18_825,Epithelial
c_1_18_826,Lymphoid-T
c_1_18_827,Lymphoid-T
c_1_18_828,Epithelial
c_1_18_829,Epithelial
c_1_18_830,Lymphoid-T
c_1_18_831,Lymphoid-T
c_1_18_832,Stem
c_1_18_833,Endothelial
c_1_18_834,Epithelial
c_1_18_836,Lymphoid-DC
c_1_18_838,Lymphoid-Plasma
c_1_18_840,Lymphoid-T
c_1_18_841,Lymphoid-T
c_1_18_842,Epithelial
c_1_18_843,Epithelial
c_1_18_844,Epithelial
c_1_18_845,Epithelial
c_1_18_846,Epithelial
c_1_18_847,Lymphoid-T
c_1_18_848,Epithelial
c_1_18_849,Lymphoid-T
c_1_18_850,Epithelial
c_1_18_851,Stem
c_1_18_853,Epithelial
c_1_18_854,Epithelial
c_1_18_855,Stem
c_1_18_856,Epithelial
c_1_18_857,Epithelial
c_1_18_858,Epithelial
c_1_18_859,Endothelial
c_1_18_860,Epithelial
c_1_18_861,Lymphoid-T
c_1_18_862,Lymphoid-DC
c_1_18_863,Epithelial
c_1_18_864,Epithelial
c_1_18_865,Epithelial
c_1_18_866,Stem
c_1_18_868,Epithelial
c_1_18_869,Myeloid
c_1_18_870,Epithelial
c_1_18_871,Epithelial
c_1_18_872,Stem
c_1_18_873,Lymphoid-Other
c_1_18_874,Stem
c_1_18_875,Lymphoid-T
c_1_18_876,Stem
c_1_18_877,Lymphoid-T
c_1_18_878,Lymphoid-T
c_1_18_879,Epithelial
c_1_18_881,Lymphoid-Other
c_1_18_882,Lymphoid-T
c_1_18_883,Epithelial
c_1_18_884,Epithelial
c_1_18_885,Epithelial
c_1_18_886,Epithelial
c_1_18_887,Stem
c_1_18_888,Lymphoid-T
c_1_18_889,Epithelial
c_1_18_890,Epithelial
c_1_18_891,Stem
c_1_18_892,Stem
c_1_18_893,Endothelial
c_1_18_894,Lymphoid-T
c_1_18_895,Lymphoid-Other
c_1_18_896,Lymphoid-T
c_1_18_897,Epithelial
c_1_18_898,Epithelial
c_1_18_899,Lymphoid-T
c_1_18_900,Lymphoid-Plasma
c_1_18_901,Lymphoid-T
c_1_18_902,Epithelial
c_1_18_903,Lymphoid-T
c_1_18_904,Epithelial
c_1_18_905,Epithelial
c_1_18_906,Stem
c_1_18_907,Epithelial
c_1_18_908,Epithelial
c_1_18_909,Lymphoid-T
c_1_18_911,Epithelial
c_1_18_912,Epithelial
c_1_18_913,Epithelial
c_1_18_914,Lymphoid-T
c_1_18_915,Epithelial
c_1_18_917,Epithelial
c_1_18_918,Lymphoid-T
c_1_18_919,Epithelial
c_1_18_920,Lymphoid-T
c_1_18_922,Epithelial
c_1_18_924,Epithelial
