cell_id,PC_1,PC_2
c_1_25_1,0.64639914,3.9722092
c_1_25_2,-4.7019463,7.013022
c_1_25_3,-1.5317608,1.4941889
c_1_25_4,-0.77569073,-1.0955553
c_1_25_6,-1.9063042,8.298685
c_1_25_7,-1.0977896,4.888334
c_1_25_8,-0.35193813,3.3762088
c_1_25_9,-2.932493,5.496993
c_1_25_10,-1.6325374,7.536733
c_1_25_11,1.37757,2.0859337
c_1_25_12,0.3475601,3.770925
c_1_25_13,0.33611,-0.48605785
c_1_25_14,-1.9203262,3.4305403
c_1_25_15,-3.3571227,9.202096
c_1_25_17,-1.6389056,3.4228206
c_1_25_18,0.7020948,4.884443
c_1_25_19,1.4034102,3.0200655
c_1_25_20,3.3546271,0.1267556
c_1_25_21,0.694634,3.0986762
c_1_25_22,-1.184825,2.6863873
c_1_25_23,0.89274085,1.2113789
c_1_25_24,-1.0984523,1.2813534
c_1_25_25,-2.6575727,6.162268
c_1_25_26,-1.1230764,3.7260153
c_1_25_28,1.7846034,2.4949474
c_1_25_29,0.49951234,0.3501224
c_1_25_30,-0.22560161,5.0508184
c_1_25_31,-3.1867943,7.615077
c_1_25_32,1.3907908,0.58778423
c_1_25_33,-3.09868,7.863748
c_1_25_35,-0.25449404,7.274312
c_1_25_36,-3.041461,4.916055
c_1_25_37,-0.54469377,0.94164056
c_1_25_38,-1.171342,0.35424024
c_1_25_39,-0.40847063,0.30412626
c_1_25_40,-2.236511,2.372133
c_1_25_41,0.21029548,1.3809843
c_1_25_42,-0.15372983,4.2337084
c_1_25_43,-0.8021931,1.3236345
c_1_25_44,-0.63882715,1.6935463
c_1_25_45,-1.2111387,4.208323
c_1_25_46,0.054313768,2.0432081
c_1_25_47,0.15353876,0.8628848
c_1_25_48,2.1905038,4.752601
c_1_25_49,-0.23022705,0.23864813
c_1_25_50,-1.7794567,1.9100606
c_1_25_51,-1.3683345,3.5549586
c_1_25_53,0.23737878,-0.21851411
c_1_25_54,-3.0472488,9.382296
c_1_25_55,-0.19733384,3.2829392
c_1_25_56,-3.2331738,2.466364
c_1_25_57,-0.5474228,-0.041468933
c_1_25_58,1.1863328,1.0096916
c_1_25_59,-1.003848,6.620503
c_1_25_60,-0.219955,0.4950378
c_1_25_62,-1.9664662,5.21631
