cell_id,UMAP_1,UMAP_2
c_1_16_1,11.032671,14.072841
c_1_16_2,10.35461,14.116615
c_1_16_3,10.235023,13.135246
c_1_16_4,10.194018,11.270993
c_1_16_5,10.614617,14.246532
c_1_16_6,11.18607,14.199179
c_1_16_7,11.998157,10.393404
c_1_16_8,9.332918,12.382809
c_1_16_9,11.206398,10.421619
c_1_16_10,9.744103,13.293076
c_1_16_11,9.787308,12.86918
c_1_16_12,12.165853,10.076043
c_1_16_13,10.046283,12.433959
c_1_16_14,9.936455,13.656977
c_1_16_15,9.352061,13.369496
c_1_16_16,10.034801,13.820901
c_1_16_17,8.386685,10.220318
c_1_16_18,9.415611,13.350954
c_1_16_19,10.645822,11.274911
c_1_16_20,9.358555,13.474951
c_1_16_21,10.0875845,13.286573
c_1_16_22,9.426875,13.333687
c_1_16_23,10.248287,11.270776
c_1_16_24,9.76055,13.032706
c_1_16_25,9.490304,13.532627
c_1_16_26,8.962514,11.879227
c_1_16_27,10.726494,13.851946
c_1_16_28,9.298007,12.522823
c_1_16_29,8.022065,10.417097
c_1_16_30,9.324955,12.236622
c_1_16_31,9.664163,11.663523
c_1_16_32,9.10495,12.513835
c_1_16_33,9.221459,12.215847
c_1_16_34,9.292764,12.4171095
c_1_16_35,9.177933,12.301901
c_1_16_36,9.138469,12.293966
c_1_16_37,9.544268,11.798035
c_1_16_38,9.722948,13.279124
c_1_16_39,9.661642,12.23656
c_1_16_40,9.310375,12.668039
c_1_16_41,9.354397,11.97606
c_1_16_42,7.133656,10.574811
c_1_16_43,9.480306,11.883245
c_1_16_44,9.599511,12.080252
c_1_16_45,8.415415,10.083704
c_1_16_46,9.39253,12.985622
c_1_16_47,9.724543,13.678144
c_1_16_48,8.561564,10.185374
c_1_16_49,9.60887,13.568304
c_1_16_50,9.820066,11.725619
c_1_16_51,10.362666,13.676179
c_1_16_52,7.3475733,11.461563
c_1_16_53,9.182946,12.867122
c_1_16_54,8.605257,9.258529
c_1_16_55,9.694031,12.055274
c_1_16_56,9.106519,12.263087
c_1_16_57,8.348839,9.913075
c_1_16_58,8.329613,9.9505625
c_1_16_59,8.305048,9.845304
c_1_16_60,8.358053,9.758276
c_1_16_61,4.8870063,10.50351
c_1_16_62,9.203251,13.26422
c_1_16_63,12.541468,9.965926
c_1_16_64,4.58662,10.6436615
c_1_16_65,10.455746,12.984011
c_1_16_66,9.408527,13.461638
c_1_16_67,13.729339,9.224669
c_1_16_68,8.504492,9.776187
c_1_16_69,9.848875,13.392744
c_1_16_70,10.169756,12.795107
c_1_16_71,11.224714,14.27939
c_1_16_72,9.897435,13.758096
c_1_16_73,8.326462,9.787402
c_1_16_74,8.187255,9.547204
c_1_16_75,13.5658045,10.682852
c_1_16_76,9.773438,11.710345
c_1_16_77,13.249137,10.680167
c_1_16_78,13.420999,10.806196
c_1_16_79,14.319069,9.194722
c_1_16_80,10.403201,12.365475
c_1_16_81,8.008292,9.379938
c_1_16_82,13.944149,9.76118
c_1_16_83,13.614885,9.7827835
c_1_16_84,9.531197,12.456595
c_1_16_85,11.875675,10.34066
c_1_16_86,13.316424,10.223384
c_1_16_87,13.479603,10.722223
c_1_16_88,8.18624,9.511913
c_1_16_89,13.376327,10.506728
c_1_16_90,9.702724,13.734826
c_1_16_91,13.367718,9.7135935
c_1_16_92,13.611881,10.973496
c_1_16_93,13.494478,10.951424
c_1_16_94,14.154674,10.576657
c_1_16_95,12.382334,10.178879
c_1_16_96,5.809185,9.159465
c_1_16_97,8.531545,9.257489
c_1_16_98,12.757741,9.62515
c_1_16_99,14.065165,10.555907
c_1_16_100,12.865797,9.539031
c_1_16_101,13.691455,10.042152
c_1_16_102,8.693884,10.7582
c_1_16_103,13.846458,10.701653
c_1_16_104,7.6408205,11.361353
c_1_16_105,7.4291673,10.636745
c_1_16_106,8.659947,9.769861
c_1_16_107,8.727405,10.795627
c_1_16_108,9.179238,9.944431
c_1_16_109,10.892715,10.941593
c_1_16_110,9.624599,11.719388
c_1_16_111,9.03971,9.673612
c_1_16_112,7.869888,10.8363085
c_1_16_113,7.9600224,9.7560625
c_1_16_114,7.458972,9.044778
c_1_16_115,8.907795,10.014723
c_1_16_116,4.942721,11.599822
c_1_16_117,7.2027564,10.980688
c_1_16_118,9.0910845,10.327972
c_1_16_119,9.166953,11.9713545
c_1_16_120,8.789697,9.793309
c_1_16_121,10.341292,11.512891
c_1_16_122,13.765001,11.971488
c_1_16_123,13.966315,10.786654
c_1_16_124,7.932882,10.663587
c_1_16_125,9.132797,12.0806
c_1_16_126,9.600851,11.824247
c_1_16_127,13.79431,10.600483
c_1_16_128,13.746519,10.600179
c_1_16_129,9.157566,9.908237
c_1_16_130,7.3759413,11.045176
c_1_16_131,7.1900835,10.969171
c_1_16_132,9.26329,12.729061
c_1_16_133,13.783847,10.59422
c_1_16_134,7.332853,11.089736
c_1_16_135,13.977147,10.721617
c_1_16_136,13.789887,11.5633
c_1_16_137,13.732042,10.902412
c_1_16_138,13.8937435,10.96126
c_1_16_139,7.5593004,10.101807
c_1_16_140,14.0384,11.023421
c_1_16_141,8.483676,9.430492
c_1_16_142,8.677914,8.852196
c_1_16_143,13.738745,10.473557
c_1_16_144,13.59453,9.019176
c_1_16_145,13.880119,11.12764
c_1_16_146,8.250561,11.191932
c_1_16_147,9.706697,9.971339
c_1_16_148,7.4268684,11.62055
c_1_16_149,9.132519,9.415015
c_1_16_150,6.771421,9.358409
c_1_16_151,9.067382,9.80276
c_1_16_152,8.53831,10.346783
c_1_16_153,14.080994,10.43457
c_1_16_154,14.022999,10.684951
c_1_16_155,9.330761,10.070864
c_1_16_156,14.123657,10.605737
c_1_16_157,13.5113,12.117979
c_1_16_158,7.9323406,10.712747
c_1_16_159,10.683715,13.892137
c_1_16_160,10.095884,14.114186
c_1_16_161,7.230175,10.406967
c_1_16_162,8.766436,9.366463
c_1_16_163,8.815446,9.5322275
c_1_16_164,7.4889526,9.908013
c_1_16_165,14.208625,10.3141165
c_1_16_166,14.180196,10.259796
c_1_16_167,14.073517,10.772299
c_1_16_168,7.046826,11.999534
c_1_16_169,13.250695,9.201956
c_1_16_170,10.229954,13.481345
c_1_16_171,13.315832,9.644779
c_1_16_172,13.844888,11.308135
c_1_16_173,9.76248,10.207741
c_1_16_174,13.160387,8.991802
c_1_16_175,7.4142456,11.1881485
c_1_16_176,8.585961,10.424177
c_1_16_177,13.77968,10.665997
c_1_16_178,8.217503,9.9008
c_1_16_179,13.380859,8.987663
c_1_16_180,14.07251,9.96463
c_1_16_181,13.589516,9.92211
c_1_16_182,14.285056,10.29342
c_1_16_183,6.622683,10.8787365
c_1_16_184,13.969695,10.397342
c_1_16_185,4.521634,8.132732
c_1_16_186,4.0977445,9.93076
c_1_16_187,13.899875,9.640891
c_1_16_188,9.76931,13.337406
c_1_16_189,14.2673235,10.329239
c_1_16_190,14.151309,10.135252
c_1_16_191,12.953038,9.206618
c_1_16_192,13.893376,9.998133
c_1_16_193,13.747693,10.1691065
c_1_16_194,8.730234,10.427385
c_1_16_195,13.994196,11.238938
c_1_16_196,13.683704,12.073505
c_1_16_197,13.746179,11.714426
c_1_16_198,7.027599,9.642373
c_1_16_199,13.593929,10.014948
c_1_16_200,13.786248,11.823754
c_1_16_201,9.486425,12.603827
c_1_16_202,14.125877,11.215667
c_1_16_203,13.298165,12.511163
c_1_16_204,7.602242,10.755802
c_1_16_205,7.7977896,11.567812
c_1_16_206,8.71947,10.03145
c_1_16_207,11.872853,13.848551
c_1_16_208,10.351145,14.297053
c_1_16_209,10.159828,13.2562
c_1_16_210,8.94492,9.700527
c_1_16_211,11.523344,14.421862
c_1_16_212,13.479697,12.409517
c_1_16_213,9.421133,13.301498
c_1_16_214,7.8361406,10.188046
c_1_16_215,13.964981,11.579842
c_1_16_216,9.200131,10.179331
c_1_16_217,10.941649,9.821432
c_1_16_218,13.373523,9.48719
c_1_16_219,10.69308,14.243411
c_1_16_220,10.492912,13.938729
c_1_16_221,10.241737,13.688587
c_1_16_222,6.6860213,10.147978
c_1_16_223,5.8465686,8.748902
c_1_16_224,5.246848,10.876876
c_1_16_225,13.696075,9.843053
c_1_16_226,11.048358,14.293413
c_1_16_227,11.693374,13.961913
c_1_16_228,11.149313,14.253237
c_1_16_229,10.852464,14.050213
c_1_16_230,9.469054,12.512526
c_1_16_231,7.3247414,9.936547
c_1_16_232,9.517294,13.402884
c_1_16_233,14.205672,10.599124
c_1_16_234,7.605797,10.420989
c_1_16_235,2.2983887,10.15434
c_1_16_236,10.159518,12.898088
c_1_16_237,11.436741,13.959262
c_1_16_238,10.123595,14.020258
c_1_16_239,11.126035,14.101711
c_1_16_240,10.529048,14.229375
c_1_16_241,8.102521,10.271083
c_1_16_242,11.5256605,14.25483
c_1_16_243,6.8078113,9.455696
c_1_16_244,11.906849,13.7667675
c_1_16_245,11.270744,14.311505
c_1_16_246,10.730257,13.880206
c_1_16_247,12.1353035,14.085504
c_1_16_248,11.341005,14.429338
c_1_16_249,10.169947,14.192981
c_1_16_250,8.774925,9.83816
c_1_16_251,9.587427,12.416958
c_1_16_252,10.722691,14.130472
c_1_16_253,14.167646,10.439814
c_1_16_254,11.578489,14.100204
c_1_16_255,11.722652,14.269721
c_1_16_256,13.886544,9.673445
c_1_16_257,7.0928926,9.824061
c_1_16_258,13.806331,9.983064
c_1_16_259,10.256837,14.008632
c_1_16_260,11.874795,13.59686
c_1_16_261,10.135179,14.1110525
c_1_16_262,10.061833,13.528865
c_1_16_263,9.971455,13.444314
c_1_16_264,10.368603,13.254294
c_1_16_265,13.715755,9.790342
c_1_16_266,10.539625,13.7307205
c_1_16_267,9.541589,12.764721
c_1_16_268,10.504793,13.536235
c_1_16_269,13.923803,9.792612
c_1_16_270,2.6108975,11.65659
c_1_16_271,10.558885,13.789442
c_1_16_272,10.921422,13.933907
c_1_16_273,12.759967,8.226766
c_1_16_274,9.908751,14.154856
c_1_16_275,10.447365,14.019494
c_1_16_276,10.46043,13.892973
c_1_16_277,13.219321,9.86088
c_1_16_278,2.4310195,11.103459
c_1_16_279,5.35376,11.45042
c_1_16_280,3.2157762,11.414654
c_1_16_281,5.2917023,11.419862
c_1_16_282,6.1947966,10.838507
c_1_16_283,15.395058,11.461085
c_1_16_284,15.089099,11.84894
c_1_16_285,9.922885,11.783223
c_1_16_286,8.38544,12.413763
c_1_16_287,8.779951,10.302266
c_1_16_288,8.331989,10.139641
c_1_16_289,9.525351,12.07856
c_1_16_290,9.560815,10.740009
c_1_16_291,8.079048,10.171692
c_1_16_292,6.700155,11.21253
c_1_16_293,7.117545,11.070873
c_1_16_294,12.06139,11.491682
c_1_16_295,9.08716,12.148905
c_1_16_296,8.644562,9.2769375
c_1_16_297,8.061719,8.371495
c_1_16_298,13.238924,9.874045
c_1_16_299,8.482298,12.029794
c_1_16_300,7.2929034,11.250008
c_1_16_301,8.078479,9.724722
c_1_16_302,5.2213798,11.804137
c_1_16_303,8.923482,12.492761
c_1_16_304,8.210768,9.446804
c_1_16_305,9.119535,12.262706
c_1_16_306,8.247737,9.51256
c_1_16_307,8.196827,9.586024
c_1_16_308,7.881776,10.094091
c_1_16_309,8.178454,9.583949
c_1_16_310,8.046584,10.089302
c_1_16_311,8.64406,12.29045
c_1_16_312,8.673431,9.763044
c_1_16_313,8.600606,9.510164
c_1_16_314,8.954056,12.149843
c_1_16_315,8.199852,9.318723
c_1_16_316,6.7418838,11.315787
c_1_16_317,8.791882,9.44683
c_1_16_318,7.907828,10.7888565
c_1_16_319,8.456741,9.636218
c_1_16_320,8.7577505,10.279452
c_1_16_321,7.6673255,11.358528
c_1_16_322,9.230733,12.765205
c_1_16_323,7.907449,10.985024
c_1_16_324,8.297972,9.727574
c_1_16_325,8.249338,9.481815
c_1_16_326,9.709087,12.097538
c_1_16_327,7.0948906,10.685566
c_1_16_328,8.218461,9.786175
c_1_16_329,8.277542,9.431625
c_1_16_330,8.183797,9.563273
c_1_16_331,7.9777923,10.335057
c_1_16_332,7.6037917,11.317574
c_1_16_333,8.604582,9.343824
c_1_16_334,8.703147,10.4507
c_1_16_335,8.217133,9.901052
c_1_16_336,6.8551106,11.202746
c_1_16_337,12.447737,10.328444
c_1_16_338,8.173419,9.647629
c_1_16_339,11.958726,10.375161
c_1_16_340,8.565092,10.380491
c_1_16_341,9.240083,9.66386
c_1_16_342,7.639701,10.832904
c_1_16_343,8.30987,9.893488
c_1_16_344,12.856281,10.265485
c_1_16_345,13.210532,10.672671
c_1_16_346,8.70168,9.990781
c_1_16_347,13.45623,9.796943
c_1_16_348,13.848428,10.296146
c_1_16_349,9.657565,12.410802
c_1_16_350,8.20078,9.254429
c_1_16_351,7.747762,10.920761
c_1_16_352,13.786017,10.431586
c_1_16_353,13.561521,10.864667
c_1_16_354,13.373655,10.20052
c_1_16_355,13.965637,10.071017
c_1_16_356,7.6762424,11.315336
c_1_16_357,13.493597,10.590973
c_1_16_358,13.419306,10.043567
c_1_16_359,4.455042,10.758979
c_1_16_360,13.098958,10.119317
c_1_16_361,13.555912,10.216911
c_1_16_362,8.296086,9.754864
c_1_16_363,12.698193,9.414646
c_1_16_364,13.087481,10.068508
c_1_16_365,12.941135,10.296655
c_1_16_366,13.5777855,10.655162
c_1_16_367,9.819117,12.845983
c_1_16_368,7.40716,11.156668
c_1_16_369,9.070008,9.220706
c_1_16_370,13.920963,9.713355
c_1_16_371,13.784581,10.880907
c_1_16_372,13.299491,10.744211
c_1_16_373,14.224803,9.577711
c_1_16_374,7.953576,10.266142
c_1_16_375,13.76412,9.524387
c_1_16_376,12.962066,9.873043
c_1_16_377,13.127158,10.152246
c_1_16_378,8.76117,9.62519
c_1_16_379,7.873909,9.860352
c_1_16_380,13.802054,9.698706
c_1_16_381,13.67476,11.044364
c_1_16_382,13.398202,11.011713
c_1_16_383,11.885435,5.65113
c_1_16_384,2.974078,11.302118
c_1_16_385,13.234826,10.616891
c_1_16_386,13.591858,9.591248
c_1_16_387,13.615841,10.6683235
c_1_16_388,13.487168,10.774382
c_1_16_389,8.835946,12.659123
c_1_16_390,8.420196,9.269387
c_1_16_391,7.356999,11.060783
c_1_16_392,6.8174663,11.451342
c_1_16_393,13.493614,10.288688
c_1_16_394,13.684149,10.471144
c_1_16_395,12.857698,9.864577
c_1_16_396,13.910763,9.3368435
c_1_16_397,8.575738,10.576774
c_1_16_398,8.768255,10.244215
c_1_16_399,13.247979,10.468648
c_1_16_400,14.092926,10.191317
c_1_16_401,13.216681,11.078811
c_1_16_402,8.690894,10.645503
c_1_16_403,8.637797,9.31293
c_1_16_404,7.904188,10.298081
c_1_16_405,13.381931,11.130749
c_1_16_406,9.767325,10.205663
c_1_16_407,13.920156,9.986362
c_1_16_408,8.460455,10.963995
c_1_16_409,12.522392,9.174262
c_1_16_410,8.973166,9.2943945
c_1_16_411,13.3284,10.474213
c_1_16_412,13.0831375,9.871101
c_1_16_413,12.780576,9.421669
c_1_16_414,2.4570239,11.306208
c_1_16_415,8.234603,9.480852
c_1_16_416,7.8363523,11.166624
c_1_16_417,2.3118434,11.469839
c_1_16_418,13.657545,9.978489
c_1_16_419,8.504805,12.453489
c_1_16_420,12.182403,9.546055
c_1_16_421,7.834652,11.017901
c_1_16_422,10.015026,12.779942
c_1_16_423,13.359544,9.675822
c_1_16_424,11.878024,9.708847
