cell_id,PC_1,PC_2
c_1_16_1,-7.1069694,0.23784778
c_1_16_2,-4.053201,-0.27541304
c_1_16_3,-3.3470137,-0.21247832
c_1_16_4,1.4268552,0.3255865
c_1_16_5,-5.9235187,-1.5163665
c_1_16_6,-9.115278,-1.8677944
c_1_16_7,-1.5602373,0.13673092
c_1_16_8,-0.50549436,-1.2438895
c_1_16_9,1.3314085,1.2959406
c_1_16_10,-1.8979064,-1.1819264
c_1_16_11,-1.9991864,-0.7413847
c_1_16_12,-0.9341122,2.1897151
c_1_16_13,-2.6627607,2.8166065
c_1_16_14,-3.0780494,0.44840255
c_1_16_15,0.32880297,-2.745603
c_1_16_16,-4.005738,-0.60817796
c_1_16_17,2.4485757,3.5735276
c_1_16_18,-0.828126,-1.8803275
c_1_16_19,-0.18245618,0.54617256
c_1_16_20,-1.3613689,-2.5347805
c_1_16_21,-2.4296489,-1.4965587
c_1_16_22,-1.1958671,-2.4905984
c_1_16_23,0.58319986,0.578649
c_1_16_24,-0.76454353,-0.8145955
c_1_16_25,-2.3108711,-1.85795
c_1_16_26,1.7613043,0.6049956
c_1_16_27,-5.1202226,-1.3901812
c_1_16_28,-0.58358103,0.5350246
c_1_16_29,3.1252067,3.5735025
c_1_16_30,-0.5960752,0.41749504
c_1_16_31,2.3475196,-0.6864458
c_1_16_32,1.1412319,-1.9578794
c_1_16_33,0.0700494,0.5254073
c_1_16_34,-0.17734756,-0.77920234
c_1_16_35,0.6298118,-1.3268105
c_1_16_36,0.27679983,-0.14328885
c_1_16_37,-0.11309499,-0.81061643
c_1_16_38,-1.8564367,-1.9305103
c_1_16_39,-0.8955506,-0.51708007
c_1_16_40,-0.5613902,-1.2244191
c_1_16_41,0.7466352,0.3489482
c_1_16_42,3.644731,2.4799466
c_1_16_43,0.4742207,-0.0535606
c_1_16_44,-0.5634968,-0.0006097137
c_1_16_45,1.9826236,3.5086462
c_1_16_46,1.1753548,-2.4293015
c_1_16_47,-2.7085028,-2.088658
c_1_16_48,2.8164113,3.6774704
c_1_16_49,-1.5083045,-2.117375
c_1_16_50,-0.35223004,0.023242718
c_1_16_51,-3.4737911,-1.9699224
c_1_16_52,-0.5794687,1.2064773
c_1_16_53,-0.5058223,-1.8587477
c_1_16_54,2.533253,4.433515
c_1_16_55,0.9470983,-1.3801078
c_1_16_56,-0.7915649,0.750357
c_1_16_57,2.5413291,3.5228539
c_1_16_58,2.062922,3.795049
c_1_16_59,3.00817,3.8855228
c_1_16_60,1.853631,4.2296925
c_1_16_61,2.1369214,2.9659693
c_1_16_62,-0.21796943,-1.5319254
c_1_16_63,-1.024794,0.84716874
c_1_16_64,2.2169633,2.4550362
c_1_16_65,-3.0055594,-0.9034486
c_1_16_66,-1.4170223,-1.5749588
c_1_16_67,-1.2733245,0.32561535
c_1_16_68,2.7135327,4.3281736
c_1_16_69,-2.321423,-1.3988497
c_1_16_70,-2.7891147,-0.5045794
c_1_16_71,-6.987527,-1.1197067
c_1_16_72,-3.1549106,-1.9548869
c_1_16_73,3.7394345,4.0432696
c_1_16_74,1.7017021,3.4093187
c_1_16_75,-2.0453107,0.4009356
c_1_16_76,-0.5587251,0.2503178
c_1_16_77,-5.228521,0.41825324
c_1_16_78,-4.0813184,0.39127323
c_1_16_79,-3.1889234,1.0181353
c_1_16_80,-1.6596613,0.33788145
c_1_16_81,3.6072052,4.133968
c_1_16_82,-3.737202,1.0529475
c_1_16_83,-3.007078,-0.07063564
c_1_16_84,-0.24876226,0.2474925
c_1_16_85,-0.07562138,0.6677889
c_1_16_86,-2.8250804,0.4207085
c_1_16_87,-3.742132,0.18307865
c_1_16_88,2.3534243,3.5819361
c_1_16_89,-4.7627187,1.4953127
c_1_16_90,-2.6795945,-1.8705901
c_1_16_91,-2.2668512,-0.6632233
c_1_16_92,-5.3162975,0.5911716
c_1_16_93,-6.200705,0.72815907
c_1_16_94,-4.5178323,0.42584476
c_1_16_95,0.06120625,0.6543325
c_1_16_96,6.077287,2.1566992
c_1_16_97,2.3668075,5.3551526
c_1_16_98,-1.1355975,1.4609605
c_1_16_99,-4.368849,-0.15244529
c_1_16_100,-1.2496674,0.68224925
c_1_16_101,-3.2368698,-0.481317
