cell_id,UMAP_1,UMAP_2
c_1_1_1,4.169111,8.536413
c_1_1_2,3.9039552,8.066424
c_1_1_3,0.5306545,7.04947
c_1_1_4,3.9369342,10.699393
c_1_1_5,4.651847,9.029311
c_1_1_6,0.63796276,5.3875604
c_1_1_7,2.110134,7.5941014
c_1_1_8,-3.0925713,0.9555193
c_1_1_9,-1.2276101,3.8223162
c_1_1_10,1.933356,6.998682
c_1_1_11,3.7804368,9.009123
c_1_1_12,2.6753035,6.7637177
c_1_1_13,-0.71808773,5.72215
c_1_1_14,0.08239647,4.3007965
c_1_1_15,-1.6877321,2.7979221
c_1_1_16,4.1818547,9.983737
c_1_1_17,0.7804023,6.3161654
c_1_1_18,2.3622088,7.5714808
c_1_1_19,4.651365,11.07047
c_1_1_20,2.7104092,8.981719
c_1_1_21,0.29571018,6.024035
c_1_1_22,1.3913473,9.705775
c_1_1_23,0.7995436,4.812091
c_1_1_24,-0.6641665,4.096861
c_1_1_25,-4.6642737,5.5320086
c_1_1_26,1.6646628,6.08294
c_1_1_27,0.000249857,3.4919624
c_1_1_28,3.2407515,9.917915
c_1_1_29,1.1131606,9.634484
c_1_1_30,2.8042123,6.741325
c_1_1_31,1.2337605,6.9656987
c_1_1_32,-1.841198,2.351896
c_1_1_33,-4.6289415,5.6912727
c_1_1_34,1.2280695,7.4075522
c_1_1_35,4.5394397,9.203647
c_1_1_36,0.16410922,2.9461787
c_1_1_37,4.2185388,9.533704
c_1_1_38,3.5595624,9.28279
c_1_1_39,3.518715,7.5730634
c_1_1_40,1.4761161,5.150248
c_1_1_41,-2.707404,1.139674
c_1_1_42,-0.679299,2.6773186
c_1_1_43,-1.4453574,3.234751
c_1_1_44,1.3254355,5.0758333
c_1_1_45,1.7454695,5.5644
c_1_1_46,3.879895,9.814757
c_1_1_47,4.863931,9.41995
c_1_1_48,2.0257437,7.284645
c_1_1_49,1.4508048,5.368626
c_1_1_50,1.0284867,6.288375
c_1_1_51,2.8881812,6.45227
c_1_1_52,2.1027043,7.2958817
c_1_1_53,2.1191878,9.248293
c_1_1_54,-2.6709094,1.4403373
c_1_1_55,1.1377612,6.7135663
c_1_1_56,0.8041646,7.0014367
c_1_1_57,-3.2445567,0.820743
c_1_1_58,1.1652257,4.654565
c_1_1_59,1.068308,8.652435
c_1_1_60,1.6280508,5.2140536
c_1_1_61,1.0611299,8.331589
c_1_1_62,3.187488,6.6923943
c_1_1_63,1.7271309,6.4731603
c_1_1_64,0.20815887,3.7393284
c_1_1_65,3.8401818,9.792671
c_1_1_66,-0.63983923,4.130419
c_1_1_67,2.7209716,6.7059402
c_1_1_68,1.3970853,7.276742
c_1_1_69,1.9647179,6.933444
c_1_1_70,3.983303,8.195575
c_1_1_71,0.22197019,4.2829337
c_1_1_72,0.032874696,4.3841925
c_1_1_73,3.1766217,7.447188
c_1_1_74,3.867767,8.467041
c_1_1_75,1.2294127,7.785077
c_1_1_76,3.2800953,9.477592
c_1_1_77,3.5590415,9.1783905
c_1_1_78,4.3029237,6.93686
c_1_1_79,3.1476924,6.9482455
c_1_1_80,-0.559386,3.1689289
c_1_1_81,4.581204,11.011109
c_1_1_82,3.893538,10.365201
c_1_1_83,1.3911067,6.056558
c_1_1_84,2.751888,9.11739
c_1_1_85,2.0419042,6.6123023
c_1_1_86,2.9605372,7.198259
c_1_1_87,0.96880627,5.7867894
c_1_1_88,4.927196,11.33337
c_1_1_89,3.321086,8.05442
c_1_1_90,2.325033,8.60692
c_1_1_91,-0.3099258,2.4682744
c_1_1_92,1.1256478,5.7082214
c_1_1_93,4.398931,10.027136
c_1_1_94,0.11693268,5.152551
c_1_1_95,-0.8154732,2.8981106
c_1_1_96,0.0541871,5.162501
c_1_1_97,-2.298223,2.6385312
c_1_1_98,1.8825916,7.5138636
c_1_1_99,5.087188,10.584009
c_1_1_100,2.0817037,7.6425962
c_1_1_101,0.40096366,5.8266335
c_1_1_102,-0.8072478,5.472419
c_1_1_103,4.934591,9.306251
c_1_1_104,0.017300945,2.883418
c_1_1_105,0.15384308,3.5260253
c_1_1_106,-0.056535073,5.3304634
c_1_1_107,4.3828096,8.996808
c_1_1_108,0.16712421,3.8542228
c_1_1_109,-1.1716925,2.6065643
c_1_1_110,4.314523,9.656974
c_1_1_111,5.742728,10.261763
c_1_1_112,-0.44389868,4.322774
c_1_1_113,4.1661406,8.507426
c_1_1_114,4.97674,9.536734
c_1_1_115,5.7788596,10.147279
c_1_1_116,-0.12332527,5.3346276
c_1_1_117,-2.5365405,1.5124339
c_1_1_118,1.0658991,2.7454174
c_1_1_119,4.8536797,9.396336
c_1_1_120,5.013906,9.493025
c_1_1_121,0.56238765,4.66107
c_1_1_122,4.5814776,8.837779
c_1_1_123,0.9084089,3.0058768
c_1_1_124,2.133028,8.4508095
c_1_1_125,-0.18547294,3.8146393
c_1_1_126,4.8005686,9.196179
c_1_1_127,-1.832664,2.1115868
c_1_1_128,-2.1551344,1.7266566
c_1_1_129,3.5729346,6.8858347
c_1_1_130,4.9443245,9.53971
c_1_1_131,1.011446,5.1101246
c_1_1_132,3.4526088,6.500514
c_1_1_133,2.5127337,2.2936537
c_1_1_134,2.2114062,2.5214925
c_1_1_135,1.3808671,5.6314955
c_1_1_136,-2.2007704,2.8027847
c_1_1_137,-2.3726127,1.8644078
c_1_1_138,1.9348955,3.2372572
c_1_1_139,0.14405641,4.2524195
c_1_1_140,2.7169397,9.089043
c_1_1_141,0.1977763,6.703886
c_1_1_142,1.2391298,4.3940296
c_1_1_143,3.3463433,9.109525
c_1_1_144,-0.41795528,2.7242746
c_1_1_145,1.6997076,7.044526
c_1_1_146,1.9621402,7.099615
c_1_1_147,1.8002235,5.5884604
c_1_1_148,-0.18780929,3.5444527
c_1_1_149,-1.8680048,2.8328164
c_1_1_150,3.582783,9.691091
c_1_1_151,3.8153942,10.836241
c_1_1_152,0.7156607,8.512377
c_1_1_153,0.3914077,7.2319593
c_1_1_154,0.34889033,2.8583834
c_1_1_155,-0.010288025,5.431453
c_1_1_156,0.20985651,4.066664
c_1_1_157,-0.52527726,3.2006662
c_1_1_158,3.316804,9.060765
c_1_1_159,5.1073446,11.190166
c_1_1_160,0.05556869,3.2529058
c_1_1_161,2.2609782,8.731276
c_1_1_162,5.161775,11.136838
c_1_1_163,1.7048795,6.4293294
c_1_1_164,1.929668,9.799553
c_1_1_165,3.6367064,9.56891
c_1_1_166,-0.8316259,2.8999753
c_1_1_167,3.7634673,10.986544
c_1_1_168,-1.2018572,2.1551535
c_1_1_169,1.5417024,7.469831
c_1_1_170,-1.3731183,2.2928538
c_1_1_171,0.96986365,7.6382627
c_1_1_172,-0.52626115,2.726211
c_1_1_173,2.647274,7.4586735
c_1_1_174,-0.03767091,3.5085483
c_1_1_175,1.527964,3.5877228
c_1_1_176,-0.6419318,4.0659237
c_1_1_177,1.974033,5.7967005
c_1_1_178,2.2844005,6.2983074
c_1_1_179,2.323465,9.5171175
c_1_1_180,0.33866614,3.9326198
c_1_1_181,1.9399155,3.9989233
c_1_1_182,-0.56527025,2.7839882
c_1_1_183,3.824937,9.804192
c_1_1_184,5.4138336,10.8962
c_1_1_185,2.1098711,8.454337
c_1_1_186,3.1639853,7.7126694
c_1_1_187,1.9655676,5.0692406
c_1_1_188,0.4743179,3.661249
c_1_1_189,5.385408,10.947193
c_1_1_190,2.134787,7.7854204
c_1_1_191,-1.3437532,4.1859565
c_1_1_192,0.98988813,4.621942
c_1_1_193,-0.046372112,3.528061
c_1_1_194,0.11099136,3.4107873
c_1_1_195,1.4414954,5.01054
c_1_1_196,2.2679214,5.013536
c_1_1_197,2.0038874,5.050938
c_1_1_198,0.05242284,4.306321
c_1_1_199,1.3147974,4.501627
c_1_1_200,0.17813781,2.5838163
c_1_1_201,1.3339521,4.3840046
c_1_1_202,2.650894,3.755218
c_1_1_203,-1.1130586,1.5995657
c_1_1_204,0.9218785,6.109522
c_1_1_205,2.2299376,6.3274245
c_1_1_206,1.3103539,6.248756
c_1_1_207,-2.0674903,3.4047604
c_1_1_208,-2.7574024,1.1634153
c_1_1_209,-0.7616407,4.3221807
c_1_1_210,-2.0156116,2.5716147
c_1_1_211,3.9122324,7.851173
c_1_1_212,-1.3056433,3.9900713
c_1_1_213,-1.3890918,4.211934
c_1_1_214,0.79786295,6.614197
c_1_1_215,-1.2540084,4.1213403
c_1_1_216,3.7824414,7.69391
c_1_1_217,-0.61089,5.925949
c_1_1_218,0.6486888,8.109652
c_1_1_219,5.007187,9.55878
c_1_1_220,2.9203806,9.817971
c_1_1_221,1.4470122,8.276326
c_1_1_222,2.5107787,10.751771
c_1_1_223,-0.23862901,5.138694
c_1_1_224,0.5835176,5.7576275
c_1_1_225,2.032162,7.3826814
c_1_1_226,3.451271,10.21714
c_1_1_227,5.6111507,10.70443
c_1_1_228,-1.0148422,3.4776287
c_1_1_229,-1.1050137,4.669488
c_1_1_230,-1.0670693,4.040766
c_1_1_231,-2.4638429,1.2208571
c_1_1_232,-3.926985,0.5418002
c_1_1_233,3.1856327,10.366156
c_1_1_234,-2.6523292,1.2275203
c_1_1_235,0.07899965,4.001965
c_1_1_236,0.3929318,7.9480443
c_1_1_237,-0.05123127,4.792744
c_1_1_238,-1.467907,4.7996387
c_1_1_239,4.349619,11.275637
c_1_1_240,-1.8131127,1.6902218
c_1_1_241,-2.472319,1.7773342
c_1_1_242,-1.4562637,3.4657958
c_1_1_243,-1.9150634,2.7832983
c_1_1_244,-1.9985112,2.791995
c_1_1_245,2.676787,7.4722595
c_1_1_246,2.8214023,10.940058
c_1_1_247,-0.15901417,5.594128
c_1_1_248,-4.238124,0.5624348
c_1_1_249,-2.3929675,2.296627
c_1_1_250,1.4136714,9.118541
c_1_1_251,4.1019197,8.051325
c_1_1_252,-1.8117771,2.5323603
c_1_1_253,-1.0209478,4.0199475
c_1_1_254,1.5980468,9.77461
c_1_1_255,-1.1964666,4.7928624
c_1_1_256,1.5764247,5.790846
c_1_1_257,-2.6956904,1.4921992
c_1_1_258,-2.2758636,2.479576
c_1_1_259,-1.8260767,2.9318166
c_1_1_260,1.6070222,7.3856883
c_1_1_261,-2.9149127,1.1196245
c_1_1_262,3.082445,10.114662
c_1_1_263,-0.4655475,4.8433266
c_1_1_264,-0.76105005,5.3590436
c_1_1_265,3.270053,10.893697
c_1_1_266,1.0609076,5.7406383
c_1_1_267,-1.5008732,2.2460442
c_1_1_268,1.1485878,9.17541
c_1_1_269,-1.1361619,4.816354
c_1_1_270,1.225174,9.425799
c_1_1_271,2.4957185,8.857694
c_1_1_272,2.9935818,11.105147
c_1_1_273,-0.63987684,3.8618019
c_1_1_274,1.2126718,5.9356413
c_1_1_275,-3.79982,0.44250822
c_1_1_276,-2.1532366,2.2173057
c_1_1_277,-0.4568506,5.8101234
c_1_1_278,1.8953407,8.038104
c_1_1_279,0.51925594,5.667266
c_1_1_280,-4.3658323,0.5550773
c_1_1_281,-0.0913795,3.3273163
c_1_1_282,-1.3279228,2.5371294
c_1_1_283,-2.5000503,1.5210946
c_1_1_284,-4.611288,0.60678
c_1_1_285,0.44998357,7.377158
c_1_1_286,0.9067098,8.393027
c_1_1_287,1.9783955,7.3894076
c_1_1_288,-3.5630052,0.5233783
c_1_1_289,4.5653,11.305892
c_1_1_290,0.70894444,5.327017
c_1_1_291,-1.5929209,2.0451622
c_1_1_292,4.101223,9.13622
c_1_1_293,-3.2983928,0.5991159
c_1_1_294,0.5555642,7.0876274
c_1_1_295,0.36592638,6.6856823
c_1_1_296,2.7043505,10.637336
c_1_1_297,-2.7667506,1.0001124
c_1_1_298,-1.8844556,1.4120069
c_1_1_299,1.6326809,10.040026
c_1_1_300,-3.701238,0.8805535
c_1_1_301,1.425285,9.766092
c_1_1_302,2.3722856,10.122844
c_1_1_303,-4.1865077,0.5752907
c_1_1_304,0.45155928,6.6220574
c_1_1_305,2.0730803,9.420006
c_1_1_306,1.698127,7.997785
c_1_1_307,-3.8660579,0.53065765
c_1_1_308,-3.543158,0.64130354
c_1_1_309,-0.09119015,5.8603144
c_1_1_310,0.5733746,7.0467653
c_1_1_311,0.18589702,6.58015
c_1_1_312,1.2624092,7.2148194
c_1_1_313,0.4142589,6.2345514
c_1_1_314,-3.4266183,0.5097742
c_1_1_315,-2.7004025,1.2311515
c_1_1_316,-3.6557019,0.91041565
c_1_1_317,-3.1204634,0.9432183
c_1_1_318,2.4500551,10.783438
c_1_1_319,-1.8412313,2.3733764
c_1_1_320,-2.9591527,1.1250101
c_1_1_321,0.14961663,6.419048
c_1_1_322,-3.910829,0.5675179
c_1_1_323,0.88481194,7.1641717
c_1_1_324,-2.9553273,0.7856108
c_1_1_325,-1.5131115,4.767463
c_1_1_326,-0.27648628,5.028738
c_1_1_327,0.054365944,6.690121
c_1_1_328,-0.54701424,6.260181
c_1_1_329,-0.8766081,4.1951036
c_1_1_330,-0.5813938,4.503103
c_1_1_331,2.385187,9.457648
c_1_1_332,-0.31636506,6.2375364
c_1_1_333,2.4223163,10.322315
c_1_1_334,2.2789304,8.771581
c_1_1_335,-1.5465358,2.418221
c_1_1_336,-0.1847344,5.1233244
c_1_1_337,1.0858843,9.425156
c_1_1_338,2.8632493,10.585196
c_1_1_339,1.63909,9.999591
c_1_1_340,2.5539618,8.168138
c_1_1_341,-2.8947783,1.2793003
c_1_1_342,4.2432513,11.428952
c_1_1_343,2.8703375,9.22791
c_1_1_344,0.43239635,8.64399
c_1_1_345,1.3853517,9.237948
c_1_1_346,1.8605205,7.866043
c_1_1_347,-1.2086191,4.294156
c_1_1_348,3.4752698,9.522428
c_1_1_349,-0.26085326,6.189679
c_1_1_350,1.6645612,8.359691
c_1_1_351,0.67922926,7.6162443
c_1_1_352,-2.3839276,3.1640382
c_1_1_353,1.4278371,8.341285
c_1_1_354,-0.16597606,6.35854
c_1_1_355,-1.7086757,2.6521
c_1_1_356,-1.0437266,4.7982607
c_1_1_357,-0.41871312,5.5442405
c_1_1_358,-0.54656756,6.131746
c_1_1_359,2.155457,10.193679
c_1_1_360,-0.9655197,3.6082368
c_1_1_361,1.4543515,10.043635
c_1_1_362,0.80368733,8.127029
c_1_1_363,2.5891764,8.9650135
c_1_1_364,2.4013925,9.847744
c_1_1_365,-1.6769528,3.5442126
c_1_1_366,0.98402804,8.106786
c_1_1_367,-2.2401514,1.4474549
c_1_1_368,1.2247806,8.655862
c_1_1_369,0.17961621,7.365699
c_1_1_370,3.0315542,8.458
c_1_1_371,1.7002037,7.5866833
c_1_1_372,-1.3751694,4.0581775
c_1_1_373,-4.171867,0.6289701
c_1_1_374,-4.070019,0.5494373
c_1_1_375,-2.246854,1.2548835
c_1_1_376,1.2243087,9.149959
c_1_1_377,-0.22891356,4.9104657
c_1_1_378,4.4819984,11.506402
c_1_1_379,0.9593599,6.996269
c_1_1_380,0.67283994,7.2628417
c_1_1_381,0.7368599,8.309482
c_1_1_382,3.8605976,10.307289
c_1_1_383,-1.7248101,3.2821307
c_1_1_384,0.8863003,6.9724436
c_1_1_385,0.63172406,7.0957055
c_1_1_386,-2.9390361,1.0992646
c_1_1_387,-0.14408931,6.007749
c_1_1_388,0.6090649,4.9249916
c_1_1_389,-0.45247123,6.449969
c_1_1_390,-4.200695,0.41484332
c_1_1_391,0.28774244,4.5607843
c_1_1_392,-0.83698183,4.2445374
c_1_1_393,1.1543236,9.683773
c_1_1_394,-0.72074145,6.3162394
c_1_1_395,1.4166509,9.898246
c_1_1_396,1.2843317,8.487011
c_1_1_397,3.3024228,10.212772
c_1_1_398,0.0088672675,6.4661884
c_1_1_399,-0.5985116,5.5843153
c_1_1_400,-0.50339353,5.222268
c_1_1_401,-1.0532705,4.2437353
c_1_1_402,-0.37028632,5.5110683
c_1_1_403,1.2511944,9.956482
c_1_1_404,2.0898278,8.505534
c_1_1_405,2.1627965,7.123286
c_1_1_406,0.9769919,6.9379535
c_1_1_407,1.8775604,9.790688
c_1_1_408,-0.028968183,4.1375937
c_1_1_409,4.0735593,11.186024
c_1_1_410,0.6600321,4.8908024
c_1_1_411,1.3636365,6.3113065
c_1_1_412,-0.3576153,4.3600855
c_1_1_413,2.3207054,6.934809
c_1_1_414,3.2989326,10.33026
c_1_1_415,-0.3115859,5.865987
c_1_1_416,2.0071383,7.010393
c_1_1_417,-0.33236375,7.0976763
c_1_1_418,3.1048644,7.818083
c_1_1_419,0.29057762,7.1099706
c_1_1_420,0.5408578,6.781964
c_1_1_421,0.8009002,6.6600065
c_1_1_422,1.889429,9.495789
c_1_1_423,3.5745397,9.660976
c_1_1_424,-3.5595107,0.745678
c_1_1_425,2.988385,10.525576
c_1_1_426,-0.4648523,4.3396244
c_1_1_427,0.0074130297,5.9793468
c_1_1_428,0.84252673,5.0376306
c_1_1_429,0.2824758,3.5920825
c_1_1_430,1.9066777,9.676847
c_1_1_431,3.5871725,10.859155
c_1_1_432,-0.72857064,4.8092194
c_1_1_433,2.5868533,10.864593
