cell_id,PC_1,PC_2
c_1_42_1,2.8317735,2.262843
c_1_42_2,7.0133176,1.2467543
c_1_42_3,5.0544744,0.7968887
c_1_42_5,-0.7497542,-0.14020224
c_1_42_6,2.136294,-0.46574682
c_1_42_7,4.0011277,-0.45783836
c_1_42_8,7.3584867,0.13618979
c_1_42_9,0.9603029,-0.34342802
c_1_42_10,5.631518,0.562896
c_1_42_12,4.5423694,0.09830654
c_1_42_13,4.5971885,-0.2173767
c_1_42_14,2.8861632,0.81449676
c_1_42_15,-0.32770765,-0.36164397
c_1_42_17,10.204666,-0.78257626
c_1_42_19,3.3482437,-0.6207268
c_1_42_20,-2.0218153,-1.4049355
c_1_42_21,6.632857,-0.38704464
c_1_42_22,1.6225194,0.17156051
c_1_42_23,4.519361,-1.0395143
c_1_42_25,-2.636143,-2.215383
c_1_42_26,3.1058872,2.161593
c_1_42_27,1.8217732,-0.8219025
c_1_42_29,8.991584,-0.5963433
c_1_42_30,7.462299,-0.7168882
c_1_42_31,-0.37902278,0.40717486
c_1_42_32,2.9412496,-0.26830015
c_1_42_33,6.3145537,-0.2790641
c_1_42_34,7.04934,-1.0250036
c_1_42_35,6.9781957,-0.27965516
c_1_42_36,4.2065225,1.4862443
c_1_42_37,2.773702,-0.2573878
c_1_42_38,-2.4077263,-1.8144711
c_1_42_40,3.4525273,0.64950293
c_1_42_41,1.5681516,2.7383175
c_1_42_42,-1.5981994,-0.69719297
c_1_42_43,5.282226,1.2513024
c_1_42_44,3.657245,-0.6843283
c_1_42_45,3.2680686,-0.24340822
c_1_42_46,3.5801058,0.8671136
c_1_42_49,7.812096,0.43845496
c_1_42_50,9.017129,0.06180412
c_1_42_51,4.6021814,-0.7488287
c_1_42_52,2.0800617,1.1432012
c_1_42_53,2.2931757,-0.16705288
c_1_42_54,0.65742856,-0.38143477
c_1_42_55,4.770402,-0.026895443
c_1_42_56,8.983148,0.63200957
c_1_42_61,1.0204681,-0.1658892
c_1_42_65,-0.01389987,2.335025
c_1_42_66,2.2507086,1.2420473
c_1_42_69,2.7136264,0.71717715
c_1_42_71,2.075378,-0.71093243
c_1_42_72,2.308821,0.6562105
c_1_42_85,6.602451,1.8631692
c_1_42_89,0.74752253,0.910068
c_1_42_91,0.6989811,-0.04044719
c_1_42_92,4.0205436,0.024712492
c_1_42_93,0.64448255,-0.27980742
c_1_42_94,2.3536406,0.17215016
c_1_42_96,7.5618267,-0.60134447
c_1_42_103,6.4115076,0.012549115
c_1_42_104,6.8550496,0.5731559
c_1_42_105,4.380738,-0.33360764
c_1_42_106,2.9527514,-0.1380177
c_1_42_107,2.7541509,-0.0920855
c_1_42_113,-2.1058352,-1.14703
c_1_42_119,2.0202067,-0.36299765
c_1_42_120,0.8349901,-0.12785082
c_1_42_122,1.9610763,-0.40062517
c_1_42_123,7.97064,-0.4531312
c_1_42_126,2.5047684,0.90909255
c_1_42_128,2.717927,-1.5019485
c_1_42_129,2.6191192,1.2049297
c_1_42_130,0.46493185,1.012278
c_1_42_131,2.6639209,1.3525059
c_1_42_132,-1.0004303,-0.31422687
c_1_42_133,4.014638,0.1317532
c_1_42_134,4.232767,0.0025053164
c_1_42_135,-0.33418378,0.71681803
c_1_42_136,6.443794,-0.08452225
c_1_42_137,5.4924603,0.68859214
c_1_42_138,7.3121996,0.56223
c_1_42_144,7.4707685,0.33023843
c_1_42_145,4.10194,-0.5320118
c_1_42_146,2.324934,0.46785632
c_1_42_147,3.8693924,0.7973074
c_1_42_148,3.6554224,-0.6548512
c_1_42_149,3.235436,0.32681537
c_1_42_152,1.396499,1.4348626
c_1_42_153,7.8345103,-0.65765226
c_1_42_154,2.8652039,0.43702948
c_1_42_155,5.908367,-0.2794178
c_1_42_156,1.2320926,0.94694674
c_1_42_157,1.7728634,1.2973176
c_1_42_158,6.0296545,-0.071194224
c_1_42_160,1.4572034,0.3611749
c_1_42_163,9.574274,0.18815656
c_1_42_164,8.435142,-0.56767434
c_1_42_166,6.3308644,-0.17122409
c_1_42_169,3.273073,-0.76767695
c_1_42_170,9.937776,-0.2930165
c_1_42_171,8.236161,-0.5651509
c_1_42_176,8.56545,-0.31399608
c_1_42_177,0.8432473,-0.69142133
c_1_42_178,9.336981,-0.29484516
c_1_42_179,7.1121697,-1.0137298
c_1_42_181,4.373022,-0.18330239
c_1_42_182,6.8349423,-1.1947469
c_1_42_184,9.863355,-0.35270083
c_1_42_188,9.041741,-0.73836696
c_1_42_189,8.493264,1.0945247
c_1_42_193,7.5487957,-0.46258044
c_1_42_196,5.8230114,-1.0133743
c_1_42_197,8.031466,-0.43375129
c_1_42_198,2.8404346,2.1463666
c_1_42_201,9.786644,0.68063325
c_1_42_202,9.233126,-0.07430487
c_1_42_203,1.9468937,0.55950147
c_1_42_205,8.51928,-0.5591435
c_1_42_209,5.0656886,0.18153605
c_1_42_211,4.290094,-0.043184984
c_1_42_213,8.341997,-0.56894684
c_1_42_214,6.379475,-0.8046218
c_1_42_215,9.728536,-0.81827563
