cell_id,cell_type
c_1_25_1,Lymphoid-Other
c_1_25_2,Endothelial
c_1_25_3,Myeloid
c_1_25_4,Lymphoid-DC
c_1_25_6,Neuronal-Glial
c_1_25_7,Neuronal-Glial
c_1_25_8,Lymphoid-Other
c_1_25_9,Myeloid
c_1_25_10,Mesenchymal-Stromal
c_1_25_11,Lymphoid-Other
c_1_25_12,Erythroid
c_1_25_13,Lymphoid-DC
c_1_25_14,Mesenchymal-Stromal
c_1_25_15,Neuronal-Glial
c_1_25_17,Endothelial
c_1_25_18,Lymphoid-Other
c_1_25_19,Erythroid
c_1_25_20,Lymphoid-Other
c_1_25_21,Endothelial
c_1_25_22,Lymphoid-Other
c_1_25_23,Epithelial
c_1_25_24,Endothelial
c_1_25_25,Lymphoid-T
c_1_25_26,Neuronal-Glial
c_1_25_28,Erythroid
c_1_25_29,Endothelial
c_1_25_30,Myeloid
c_1_25_31,Mesenchymal-Stromal
c_1_25_32,Lymphoid-Other
c_1_25_33,Mesenchymal-Stromal
c_1_25_35,Mesenchymal-Stromal
c_1_25_36,Endothelial
c_1_25_37,Endothelial
c_1_25_38,Neuronal-Glial
c_1_25_39,Mesenchymal-Stromal
c_1_25_40,Myeloid
c_1_25_41,Lymphoid-T
c_1_25_42,Neuronal-Glial
c_1_25_43,Lymphoid-DC
c_1_25_44,Lymphoid-Other
c_1_25_45,Mesenchymal-Stromal
c_1_25_46,Lymphoid-Other
c_1_25_47,Lymphoid-Other
c_1_25_48,Erythroid
c_1_25_49,Endothelial
c_1_25_50,Myeloid
c_1_25_51,Endothelial
c_1_25_53,Endothelial
c_1_25_54,Mesenchymal-Stromal
c_1_25_55,Lymphoid-Other
c_1_25_56,Neuronal-Glial
c_1_25_57,Myeloid
c_1_25_58,Lymphoid-Other
c_1_25_59,Mesenchymal-Stromal
c_1_25_60,Myeloid
c_1_25_62,Endothelial
c_1_25_63,Myeloid
c_1_25_64,Mesenchymal-Stromal
c_1_25_66,Endothelial
c_1_25_67,Mesenchymal-Stromal
c_1_25_68,Endothelial
c_1_25_69,Endothelial
c_1_25_70,Lymphoid-Other
c_1_25_71,Endothelial
c_1_25_72,Endothelial
c_1_25_75,Lymphoid-Other
c_1_25_76,Mesenchymal-Stromal
c_1_25_77,Myeloid
c_1_25_78,Endothelial
c_1_25_80,Neuronal-Glial
c_1_25_81,Lymphoid-Other
c_1_25_82,Lymphoid-Other
c_1_25_83,Erythroid
c_1_25_84,Endothelial
c_1_25_85,Endothelial
c_1_25_86,Lymphoid-T
c_1_25_87,Endothelial
c_1_25_88,Endothelial
c_1_25_89,Lymphoid-Other
c_1_25_90,Lymphoid-Other
c_1_25_91,Lymphoid-T
c_1_25_92,Lymphoid-T
c_1_25_93,Myeloid
c_1_25_94,Endothelial
c_1_25_95,Lymphoid-Other
c_1_25_96,Endothelial
c_1_25_97,Lymphoid-T
c_1_25_98,Neuronal-Glial
c_1_25_99,Erythroid
c_1_25_100,Lymphoid-T
c_1_25_101,Lymphoid-Other
c_1_25_102,Endothelial
c_1_25_103,Lymphoid-T
c_1_25_104,Lymphoid-T
c_1_25_105,Myeloid
c_1_25_106,Myeloid
c_1_25_107,Lymphoid-T
c_1_25_108,Myeloid
c_1_25_109,Lymphoid-Other
c_1_25_110,Lymphoid-T
c_1_25_111,Mesenchymal-Stromal
c_1_25_112,Lymphoid-Other
c_1_25_113,Neuronal-Glial
c_1_25_114,Mesenchymal-Stromal
c_1_25_115,Lymphoid-Other
c_1_25_116,Lymphoid-T
c_1_25_117,Lymphoid-T
c_1_25_118,Lymphoid-Other
c_1_25_119,Lymphoid-Other
c_1_25_120,Lymphoid-Other
c_1_25_121,Lymphoid-Other
c_1_25_122,Lymphoid-Other
c_1_25_123,Mesenchymal-Stromal
c_1_25_124,Lymphoid-T
c_1_25_125,Lymphoid-Other
c_1_25_126,Lymphoid-Other
c_1_25_127,Lymphoid-T
c_1_25_128,Lymphoid-Other
c_1_25_130,Lymphoid-DC
c_1_25_131,Lymphoid-T
c_1_25_132,Lymphoid-Other
c_1_25_133,Lymphoid-DC
c_1_25_134,Lymphoid-T
c_1_25_135,Lymphoid-T
c_1_25_136,Myeloid
c_1_25_137,Lymphoid-Other
c_1_25_138,Lymphoid-Other
c_1_25_139,Lymphoid-Other
c_1_25_140,Lymphoid-T
c_1_25_141,Lymphoid-T
c_1_25_142,Lymphoid-T
c_1_25_143,Lymphoid-T
c_1_25_144,Lymphoid-Other
c_1_25_145,Lymphoid-DC
c_1_25_146,Lymphoid-T
c_1_25_147,Lymphoid-Other
c_1_25_148,Lymphoid-T
c_1_25_149,Lymphoid-Other
c_1_25_150,Lymphoid-T
c_1_25_151,Lymphoid-Other
c_1_25_152,Lymphoid-DC
c_1_25_153,Endothelial
c_1_25_154,Lymphoid-Other
c_1_25_155,Lymphoid-Other
c_1_25_156,Endothelial
c_1_25_157,Endothelial
c_1_25_158,Lymphoid-T
c_1_25_159,Lymphoid-T
c_1_25_160,Endothelial
c_1_25_161,Lymphoid-T
c_1_25_162,Lymphoid-T
c_1_25_163,Lymphoid-T
c_1_25_164,Lymphoid-Other
