cell_id,cell_type
c_1_39_411,Mesenchymal-Stromal
c_1_39_412,Mesenchymal-Stromal
c_1_39_413,Mesenchymal-Stromal
c_1_39_414,Mesenchymal-Stromal
c_1_39_416,Mesenchymal-Stromal
c_1_39_417,Mesenchymal-Stromal
c_1_39_418,Mesenchymal-Stromal
c_1_39_419,Mesenchymal-Stromal
c_1_39_422,Mesenchymal-Stromal
c_1_39_423,Mesenchymal-Stromal
c_1_39_424,Mesenchymal-Stromal
c_1_39_425,Mesenchymal-Stromal
c_1_39_426,Mesenchymal-Stromal
c_1_39_427,Mesenchymal-Stromal
c_1_39_428,Mesenchymal-Stromal
c_1_39_429,Mesenchymal-Stromal
c_1_39_430,Mesenchymal-Stromal
c_1_39_431,Mesenchymal-Stromal
c_1_39_432,Mesenchymal-Stromal
c_1_39_433,Mesenchymal-Stromal
c_1_39_434,Mesenchymal-Stromal
c_1_39_435,Mesenchymal-Stromal
c_1_39_436,Mesenchymal-Stromal
c_1_39_437,Mesenchymal-Stromal
c_1_39_438,Mesenchymal-Stromal
c_1_39_439,Mesenchymal-Stromal
c_1_39_440,Mesenchymal-Stromal
c_1_39_441,Mesenchymal-Stromal
c_1_39_442,Mesenchymal-Stromal
c_1_39_443,Mesenchymal-Stromal
c_1_39_444,Mesenchymal-Stromal
c_1_39_445,Mesenchymal-Stromal
c_1_39_446,Mesenchymal-Stromal
c_1_39_447,Mesenchymal-Stromal
c_1_39_448,Mesenchymal-Stromal
c_1_39_449,Mesenchymal-Stromal
c_1_39_450,Mesenchymal-Stromal
c_1_39_451,Mesenchymal-Stromal
c_1_39_452,Mesenchymal-Stromal
c_1_39_453,Mesenchymal-Stromal
c_1_39_454,Mesenchymal-Stromal
c_1_39_455,Mesenchymal-Stromal
c_1_39_456,Mesenchymal-Stromal
c_1_39_457,Mesenchymal-Stromal
c_1_39_458,Mesenchymal-Stromal
c_1_39_459,Mesenchymal-Stromal
c_1_39_460,Mesenchymal-Stromal
c_1_39_461,Mesenchymal-Stromal
c_1_39_462,Mesenchymal-Stromal
c_1_39_463,Mesenchymal-Stromal
c_1_39_464,Mesenchymal-Stromal
c_1_39_465,Mesenchymal-Stromal
c_1_39_466,Mesenchymal-Stromal
c_1_39_467,Mesenchymal-Stromal
c_1_39_468,Mesenchymal-Stromal
c_1_39_469,Mesenchymal-Stromal
c_1_39_470,Mesenchymal-Stromal
c_1_39_471,Mesenchymal-Stromal
c_1_39_472,Mesenchymal-Stromal
c_1_39_473,Mesenchymal-Stromal
c_1_39_474,Mesenchymal-Stromal
c_1_39_475,Mesenchymal-Stromal
c_1_39_476,Mesenchymal-Stromal
c_1_39_477,Mesenchymal-Stromal
c_1_39_478,Mesenchymal-Stromal
c_1_39_479,Mesenchymal-Stromal
c_1_39_480,Mesenchymal-Stromal
c_1_39_483,Mesenchymal-Stromal
c_1_39_484,Mesenchymal-Stromal
c_1_39_485,Mesenchymal-Stromal
c_1_39_486,Mesenchymal-Stromal
c_1_39_487,Mesenchymal-Stromal
c_1_39_488,Mesenchymal-Stromal
c_1_39_489,Mesenchymal-Stromal
c_1_39_490,Lymphoid-Other
c_1_39_491,Mesenchymal-Stromal
c_1_39_492,Mesenchymal-Stromal
c_1_39_493,Mesenchymal-Stromal
c_1_39_494,Mesenchymal-Stromal
c_1_39_495,Mesenchymal-Stromal
c_1_39_496,Mesenchymal-Stromal
c_1_39_497,Mesenchymal-Stromal
c_1_39_498,Mesenchymal-Stromal
c_1_39_499,Mesenchymal-Stromal
c_1_39_500,Mesenchymal-Stromal
c_1_39_501,Mesenchymal-Stromal
c_1_39_502,Mesenchymal-Stromal
c_1_39_503,Mesenchymal-Stromal
c_1_39_504,Mesenchymal-Stromal
c_1_39_505,Mesenchymal-Stromal
c_1_39_506,Mesenchymal-Stromal
c_1_39_507,Mesenchymal-Stromal
c_1_39_508,Mesenchymal-Stromal
c_1_39_509,Mesenchymal-Stromal
c_1_39_510,Mesenchymal-Stromal
c_1_39_511,Mesenchymal-Stromal
c_1_39_512,Mesenchymal-Stromal
c_1_39_513,Mesenchymal-Stromal
c_1_39_514,Mesenchymal-Stromal
c_1_39_515,Mesenchymal-Stromal
c_1_39_516,Mesenchymal-Stromal
c_1_39_517,Mesenchymal-Stromal
c_1_39_518,Mesenchymal-Stromal
c_1_39_519,Mesenchymal-Stromal
c_1_39_520,Mesenchymal-Stromal
c_1_39_521,Mesenchymal-Stromal
c_1_39_522,Mesenchymal-Stromal
c_1_39_523,Mesenchymal-Stromal
c_1_39_525,Mesenchymal-Stromal
c_1_39_526,Mesenchymal-Stromal
c_1_39_527,Mesenchymal-Stromal
c_1_39_528,Mesenchymal-Stromal
c_1_39_529,Mesenchymal-Stromal
c_1_39_530,Mesenchymal-Stromal
c_1_39_531,Mesenchymal-Stromal
c_1_39_532,Mesenchymal-Stromal
c_1_39_533,Mesenchymal-Stromal
c_1_39_534,Mesenchymal-Stromal
c_1_39_535,Mesenchymal-Stromal
c_1_39_536,Mesenchymal-Stromal
c_1_39_537,Mesenchymal-Stromal
c_1_39_540,Mesenchymal-Stromal
c_1_39_541,Mesenchymal-Stromal
c_1_39_542,Mesenchymal-Stromal
c_1_39_543,Mesenchymal-Stromal
c_1_39_544,Mesenchymal-Stromal
c_1_39_545,Mesenchymal-Stromal
c_1_39_546,Mesenchymal-Stromal
c_1_39_547,Mesenchymal-Stromal
c_1_39_548,Mesenchymal-Stromal
c_1_39_549,Mesenchymal-Stromal
c_1_39_550,Mesenchymal-Stromal
c_1_39_551,Mesenchymal-Stromal
c_1_39_553,Mesenchymal-Stromal
c_1_39_554,Mesenchymal-Stromal
c_1_39_555,Mesenchymal-Stromal
c_1_39_556,Mesenchymal-Stromal
c_1_39_558,Mesenchymal-Stromal
c_1_39_559,Mesenchymal-Stromal
c_1_39_560,Mesenchymal-Stromal
c_1_39_561,Mesenchymal-Stromal
c_1_39_562,Mesenchymal-Stromal
c_1_39_563,Mesenchymal-Stromal
c_1_39_564,Mesenchymal-Stromal
c_1_39_565,Mesenchymal-Stromal
c_1_39_566,Mesenchymal-Stromal
c_1_39_567,Mesenchymal-Stromal
c_1_39_570,Mesenchymal-Stromal
c_1_39_571,Mesenchymal-Stromal
c_1_39_572,Mesenchymal-Stromal
c_1_39_573,Mesenchymal-Stromal
c_1_39_574,Mesenchymal-Stromal
c_1_39_575,Mesenchymal-Stromal
c_1_39_576,Mesenchymal-Stromal
c_1_39_577,Mesenchymal-Stromal
c_1_39_578,Mesenchymal-Stromal
c_1_39_579,Mesenchymal-Stromal
c_1_39_580,Mesenchymal-Stromal
c_1_39_581,Mesenchymal-Stromal
c_1_39_582,Mesenchymal-Stromal
c_1_39_583,Mesenchymal-Stromal
c_1_39_585,Mesenchymal-Stromal
c_1_39_587,Mesenchymal-Stromal
c_1_39_588,Mesenchymal-Stromal
c_1_39_589,Mesenchymal-Stromal
c_1_39_590,Mesenchymal-Stromal
c_1_39_591,Lymphoid-Other
c_1_39_592,Mesenchymal-Stromal
c_1_39_593,Mesenchymal-Stromal
c_1_39_594,Mesenchymal-Stromal
c_1_39_595,Mesenchymal-Stromal
c_1_39_596,Mesenchymal-Stromal
c_1_39_597,Mesenchymal-Stromal
c_1_39_598,Mesenchymal-Stromal
c_1_39_599,Mesenchymal-Stromal
c_1_39_600,Mesenchymal-Stromal
c_1_39_601,Mesenchymal-Stromal
c_1_39_602,Mesenchymal-Stromal
c_1_39_603,Mesenchymal-Stromal
c_1_39_604,Mesenchymal-Stromal
c_1_39_605,Mesenchymal-Stromal
c_1_39_606,Mesenchymal-Stromal
c_1_39_607,Mesenchymal-Stromal
c_1_39_608,Mesenchymal-Stromal
c_1_39_609,Mesenchymal-Stromal
c_1_39_610,Mesenchymal-Stromal
c_1_39_612,Mesenchymal-Stromal
c_1_39_613,Mesenchymal-Stromal
c_1_39_614,Mesenchymal-Stromal
c_1_39_615,Mesenchymal-Stromal
c_1_39_616,Mesenchymal-Stromal
c_1_39_620,Mesenchymal-Stromal
c_1_39_621,Mesenchymal-Stromal
c_1_39_622,Mesenchymal-Stromal
c_1_39_623,Mesenchymal-Stromal
c_1_39_624,Mesenchymal-Stromal
c_1_39_625,Mesenchymal-Stromal
c_1_39_626,Mesenchymal-Stromal
c_1_39_627,Mesenchymal-Stromal
c_1_39_628,Mesenchymal-Stromal
c_1_39_629,Mesenchymal-Stromal
c_1_39_631,Mesenchymal-Stromal
c_1_39_632,Mesenchymal-Stromal
c_1_39_633,Mesenchymal-Stromal
c_1_39_635,Mesenchymal-Stromal
c_1_39_636,Mesenchymal-Stromal
c_1_39_637,Mesenchymal-Stromal
c_1_39_638,Mesenchymal-Stromal
c_1_39_639,Mesenchymal-Stromal
c_1_39_640,Neuronal-Glial
c_1_39_641,Mesenchymal-Stromal
c_1_39_642,Mesenchymal-Stromal
c_1_39_643,Mesenchymal-Stromal
c_1_39_644,Mesenchymal-Stromal
c_1_39_646,Mesenchymal-Stromal
c_1_39_647,Mesenchymal-Stromal
c_1_39_648,Mesenchymal-Stromal
c_1_39_650,Mesenchymal-Stromal
c_1_39_652,Mesenchymal-Stromal
c_1_39_653,Mesenchymal-Stromal
c_1_39_654,Mesenchymal-Stromal
c_1_39_655,Neuronal-Glial
c_1_39_656,Mesenchymal-Stromal
c_1_39_657,Mesenchymal-Stromal
c_1_39_658,Lymphoid-Other
c_1_39_659,Mesenchymal-Stromal
c_1_39_660,Mesenchymal-Stromal
c_1_39_661,Lymphoid-Other
c_1_39_663,Mesenchymal-Stromal
c_1_39_664,Mesenchymal-Stromal
c_1_39_666,Mesenchymal-Stromal
c_1_39_667,Mesenchymal-Stromal
c_1_39_668,Mesenchymal-Stromal
c_1_39_669,Mesenchymal-Stromal
c_1_39_670,Mesenchymal-Stromal
c_1_39_671,Mesenchymal-Stromal
c_1_39_672,Mesenchymal-Stromal
c_1_39_673,Mesenchymal-Stromal
c_1_39_675,Mesenchymal-Stromal
c_1_39_676,Mesenchymal-Stromal
c_1_39_677,Mesenchymal-Stromal
