cell_id,UMAP_1,UMAP_2
c_1_26_1,6.5134897,11.231764
c_1_26_2,6.6363077,11.894914
c_1_26_3,10.171957,13.323181
c_1_26_4,10.251566,8.235003
c_1_26_5,9.552671,8.396422
c_1_26_6,4.7371683,11.708999
c_1_26_7,9.28411,9.021731
c_1_26_8,7.586219,14.135144
c_1_26_9,6.588269,13.897172
c_1_26_10,6.7218585,13.743063
c_1_26_11,6.885011,13.689731
c_1_26_13,8.654313,11.540582
c_1_26_14,5.903287,12.875036
c_1_26_15,7.2105727,14.538816
c_1_26_16,8.1093,12.697472
c_1_26_17,6.9962106,14.9375725
c_1_26_18,6.4784083,13.853485
c_1_26_19,6.90154,12.639059
c_1_26_20,6.2281113,13.193864
c_1_26_21,5.5990047,12.672052
c_1_26_22,6.9783654,13.898756
c_1_26_23,7.631349,12.676395
c_1_26_24,7.318003,12.686816
c_1_26_25,10.359845,9.198432
c_1_26_26,6.2782044,14.067663
c_1_26_27,5.9388685,12.942201
c_1_26_28,6.354086,13.1509
c_1_26_29,8.324141,10.264433
c_1_26_30,10.707391,11.699959
c_1_26_31,6.1566615,10.764013
c_1_26_32,8.99062,14.00095
c_1_26_33,5.9283657,11.158461
c_1_26_34,6.373645,14.353523
c_1_26_35,8.034292,12.906776
c_1_26_36,5.6052094,12.967368
c_1_26_37,5.4664187,12.903948
c_1_26_38,8.301034,14.998535
c_1_26_39,7.9086375,13.996819
c_1_26_40,6.983221,14.302045
c_1_26_41,9.268532,8.5792265
c_1_26_42,6.2060804,13.647102
c_1_26_43,6.023396,13.73624
c_1_26_44,6.289872,14.387932
c_1_26_45,5.946557,13.037264
c_1_26_46,10.519941,10.096173
c_1_26_47,9.157326,9.300846
c_1_26_48,7.535705,15.392623
c_1_26_49,7.027665,12.577564
c_1_26_50,6.1506996,13.028374
c_1_26_51,7.6731725,14.910293
c_1_26_52,10.433824,13.699326
c_1_26_53,7.8195405,12.058979
c_1_26_54,10.86007,11.7775755
c_1_26_55,9.573324,12.229027
c_1_26_56,9.827989,13.863782
c_1_26_57,10.563515,13.688167
c_1_26_58,11.3035145,11.266078
c_1_26_59,3.336194,7.5928063
c_1_26_60,9.411523,13.584073
c_1_26_61,10.853514,9.732587
c_1_26_62,4.9913917,12.388436
c_1_26_63,7.9412255,11.511901
c_1_26_64,5.8612666,11.827746
c_1_26_65,10.253524,13.902782
c_1_26_66,6.434069,12.688814
c_1_26_67,11.031904,12.211121
c_1_26_68,8.714105,16.032436
c_1_26_69,9.292395,7.9092455
c_1_26_70,10.371191,10.051475
c_1_26_71,11.419664,12.803759
c_1_26_72,7.321713,15.018723
c_1_26_73,7.523849,14.933329
c_1_26_74,7.783147,11.901043
