cell_id,PC_1,PC_2
c_1_14_1,3.3581436,-0.032633435
c_1_14_2,5.5547857,-1.7727039
c_1_14_3,5.55835,-2.3832834
c_1_14_4,0.74549043,3.9887023
c_1_14_5,6.0564904,-1.909665
c_1_14_6,-0.9392965,0.45756766
c_1_14_7,5.515192,-2.042982
c_1_14_8,5.033884,-1.2610914
c_1_14_9,-0.91673917,2.19996
c_1_14_10,6.0873194,-2.463675
c_1_14_11,0.6153056,2.2576401
c_1_14_12,6.411398,-2.3495328
c_1_14_13,5.610669,-1.1818299
c_1_14_14,-0.6581106,3.2606566
c_1_14_15,7.318796,-2.4431183
c_1_14_16,9.574287,-3.9256353
c_1_14_17,0.060858976,2.1637704
c_1_14_18,5.883526,-1.58242
c_1_14_19,7.6757116,-2.473413
c_1_14_20,6.0191226,-1.6644825
c_1_14_21,4.191798,-1.1941099
c_1_14_22,5.6277905,-2.379488
c_1_14_23,6.7019215,-2.110864
c_1_14_24,6.5796514,-2.1308239
c_1_14_25,-1.1272727,1.5626048
c_1_14_26,6.2281027,-2.1228004
c_1_14_27,5.73089,-2.3818135
c_1_14_28,-2.2473774,-0.6252029
c_1_14_29,4.2730155,-1.443612
c_1_14_30,5.9904675,-1.8615887
c_1_14_31,0.32808617,2.0460238
c_1_14_32,5.816203,-1.9041015
c_1_14_33,5.74032,-2.0188992
c_1_14_34,5.6996965,-2.1844833
c_1_14_35,6.479897,-2.68853
c_1_14_36,0.9279718,3.700916
c_1_14_37,6.330826,-2.0487676
c_1_14_38,6.5471277,-2.1163785
c_1_14_39,7.5118847,-2.3666923
c_1_14_40,5.9324255,-1.7042239
c_1_14_41,5.672565,-2.1797924
c_1_14_42,5.99678,-2.0400217
c_1_14_43,7.4295373,-2.1116257
c_1_14_44,-1.0762191,-0.09914637
c_1_14_45,7.037469,-1.0730677
c_1_14_46,4.7542963,-1.5029533
c_1_14_47,0.048806444,3.8624158
c_1_14_48,-0.90282416,-0.49660453
c_1_14_49,3.924532,-0.0038668693
c_1_14_50,6.4551973,-1.968456
c_1_14_51,-0.6863855,3.402355
c_1_14_52,0.05734323,3.8384886
c_1_14_53,6.2092423,-1.766534
c_1_14_54,0.87023705,4.730228
c_1_14_55,-0.6517266,2.350777
c_1_14_56,1.8375789,-0.20273182
c_1_14_57,-0.18489248,4.4913907
c_1_14_58,0.32100144,4.0661488
c_1_14_59,0.055276677,4.2054477
c_1_14_60,6.3992424,-1.8784287
c_1_14_61,-0.07834141,3.9665568
c_1_14_62,1.8404197,-0.7409671
c_1_14_63,7.101141,-1.8568362
c_1_14_64,6.5513654,-2.147962
c_1_14_65,6.032268,-1.8217744
c_1_14_66,5.309373,-1.771462
c_1_14_67,0.15303138,2.1892211
c_1_14_68,5.5088263,-2.2332854
c_1_14_69,8.154264,-2.7987869
c_1_14_70,6.224202,-1.7764332
c_1_14_71,2.6861868,-2.223378
c_1_14_72,7.439197,-1.8157576
c_1_14_73,6.1347218,-0.83144045
c_1_14_74,7.1805477,-3.6175396
c_1_14_75,3.2259421,0.63217956
c_1_14_76,1.4875182,-1.3797772
c_1_14_77,2.2034566,0.30372167
c_1_14_78,7.3850775,-2.7663867
c_1_14_79,1.46083,0.9138094
c_1_14_80,6.572889,-2.1678643
c_1_14_81,3.6489966,-0.14537287
c_1_14_82,1.1799667,-1.4701357
c_1_14_83,-0.61035424,0.43992034
c_1_14_84,7.762009,-3.0225074
c_1_14_87,8.292311,-2.87996
c_1_14_88,0.736684,0.17836529
c_1_14_89,8.483204,-3.4363482
c_1_14_90,5.5083795,-2.8764825
c_1_14_91,5.9232135,-2.1973224
c_1_14_92,5.2469544,-1.7197977
c_1_14_93,8.134166,-2.6335034
c_1_14_94,0.4076578,-0.99557626
c_1_14_95,6.053125,-2.54301
c_1_14_96,6.267732,-2.0432565
c_1_14_97,6.475409,-1.6781695
c_1_14_98,5.6509833,-1.7742901
c_1_14_99,4.8454385,-1.8164368
c_1_14_100,6.375972,-2.8227425
c_1_14_101,7.0099206,-2.0032158
c_1_14_102,6.375621,-2.1901758
c_1_14_103,5.332356,-2.11918
c_1_14_104,6.863754,-2.290095
c_1_14_105,6.022852,-2.1214378
c_1_14_106,6.3374476,-2.132007
c_1_14_107,5.173821,-1.1689043
c_1_14_108,5.177783,-1.2690465
c_1_14_109,5.4101644,-1.7150416
c_1_14_110,5.9760056,-1.9942548
c_1_14_111,5.270246,-1.5423807
c_1_14_112,5.2913923,-1.8715911
c_1_14_113,6.0967994,-2.910584
c_1_14_114,5.3545365,-1.4175702
c_1_14_115,5.998196,-2.2384768
c_1_14_116,5.0503707,-1.5434217
c_1_14_117,5.083412,-2.3261456
c_1_14_118,5.6594296,-1.8835084
c_1_14_119,7.1611953,-1.7627532
c_1_14_120,6.194565,-2.7268808
c_1_14_121,8.537908,-3.588748
c_1_14_122,5.6327395,-1.7791009
c_1_14_123,5.488088,-2.1281507
c_1_14_124,5.8401318,-1.7780429
c_1_14_125,4.2064147,-1.2323307
c_1_14_126,4.019648,-1.6633962
c_1_14_127,5.8174515,-1.731323
c_1_14_128,5.2320805,-1.5207728
c_1_14_129,5.6076307,-2.3101978
c_1_14_130,6.6803274,-2.6739738
c_1_14_131,5.7632494,-1.5757896
c_1_14_132,5.7512994,-2.2990043
c_1_14_133,5.621544,-2.7535954
c_1_14_134,5.1270366,-1.5509483
c_1_14_135,3.8468516,-1.0659096
c_1_14_136,5.361219,-2.7551606
c_1_14_137,4.4102173,-2.222709
c_1_14_138,7.563423,-2.4318056
c_1_14_139,6.4734726,-2.571571
c_1_14_140,4.049566,-1.3807284
c_1_14_141,5.5652523,-1.8663956
c_1_14_142,5.5196934,-1.5348468
c_1_14_143,4.965256,-1.3336697
c_1_14_144,3.8752308,-0.27648693
c_1_14_145,5.292098,-2.2125673
c_1_14_146,0.044603366,0.9713133
c_1_14_147,4.793,-1.5426115
c_1_14_148,3.6930642,-1.4987422
c_1_14_149,5.2235518,-2.4717119
c_1_14_150,6.5748324,-2.5962362
c_1_14_151,5.831153,-1.8590258
c_1_14_152,4.126204,-2.3292267
c_1_14_153,6.2614465,-2.6883848
c_1_14_154,5.308102,-1.7471519
c_1_14_155,5.3145146,-1.591778
c_1_14_156,5.0602107,-1.7895322
c_1_14_157,-0.38877475,0.02331824
c_1_14_158,7.0231786,-2.420182
c_1_14_159,2.756096,-0.43463692
c_1_14_160,5.149494,-2.6121159
c_1_14_161,5.787806,-1.9688374
c_1_14_162,6.0539126,-2.123635
c_1_14_163,1.6620152,-0.6856639
c_1_14_164,7.3783364,-3.0671537
c_1_14_165,5.3921013,-1.3697912
c_1_14_166,5.6517515,-1.3877031
c_1_14_167,5.4964986,-2.094723
c_1_14_168,6.025017,-2.1147356
c_1_14_169,3.7696514,-1.7561266
c_1_14_170,5.3478026,-2.481138
c_1_14_171,4.540504,-0.8327307
c_1_14_172,5.5742702,-1.9480494
c_1_14_173,5.438266,-2.956661
c_1_14_174,6.184985,-1.5787001
c_1_14_175,5.4263763,-1.707589
c_1_14_176,5.388778,-1.4764923
c_1_14_177,6.026378,-1.3390484
c_1_14_178,5.0321875,-1.254059
c_1_14_179,4.0701547,-0.49209115
c_1_14_180,6.7422442,-2.300165
c_1_14_181,7.1017995,-2.4526298
c_1_14_182,4.848757,-1.8454278
c_1_14_183,5.0203977,-1.6179738
c_1_14_184,5.3622394,-2.2805805
c_1_14_185,4.9384766,-1.7431704
c_1_14_186,4.8301964,-1.8853507
c_1_14_187,4.787595,-1.7939277
c_1_14_188,4.296587,-0.96383816
c_1_14_189,4.9749794,-2.6125379
c_1_14_190,6.0016947,-2.6752398
c_1_14_191,5.319205,-1.7968149
c_1_14_192,3.6430445,-1.1810236
c_1_14_193,5.9591627,-1.9770339
c_1_14_194,4.8365555,-1.8949097
c_1_14_195,4.9996147,-1.7468443
c_1_14_196,7.0672297,-2.8638754
c_1_14_197,5.5515614,-1.4808443
c_1_14_198,6.323139,-2.0296898
c_1_14_199,6.3729787,-2.6820042
c_1_14_200,5.7513714,-2.8312612
c_1_14_201,4.9841475,-1.8455682
c_1_14_202,5.047489,-1.0488646
c_1_14_203,5.0997505,-1.2167683
c_1_14_204,3.7600112,-2.0708604
c_1_14_205,5.690234,-1.4160007
c_1_14_206,3.947965,-1.1305475
c_1_14_207,2.130953,0.6291181
c_1_14_208,6.0607414,-1.9787498
c_1_14_209,5.105915,-1.7534393
c_1_14_210,4.5242352,-1.297875
c_1_14_211,4.4847937,-1.6288267
c_1_14_212,5.070597,-0.23685105
c_1_14_213,6.5044966,-2.3419795
c_1_14_214,4.822233,-1.7602361
c_1_14_215,4.195763,-1.2859658
c_1_14_216,6.495331,-1.7210624
c_1_14_217,5.14799,-1.7183733
c_1_14_218,5.135003,-1.3951697
c_1_14_219,4.8933268,-1.8888977
c_1_14_220,6.18547,-2.753839
c_1_14_221,5.875887,-1.3963487
c_1_14_222,4.7328115,-1.9493325
c_1_14_223,6.9049478,-1.790211
c_1_14_224,5.5445433,-2.1846688
c_1_14_225,3.7956712,0.002060416
c_1_14_226,4.9989552,-1.847366
c_1_14_227,5.492246,-1.8168038
c_1_14_228,5.3939877,-2.1910791
c_1_14_229,4.343121,-1.8598747
c_1_14_230,6.178133,-2.059464
c_1_14_231,5.3416996,-2.8741386
c_1_14_232,5.4389625,-2.0096807
c_1_14_233,4.725857,-0.82661307
c_1_14_234,5.030118,-2.036225
c_1_14_235,4.77251,-1.862691
c_1_14_236,6.7570295,-2.6024387
c_1_14_237,6.5669875,-2.613988
c_1_14_238,5.7603264,-2.3728857
c_1_14_239,6.4555774,-2.3790927
c_1_14_240,5.852149,-2.038871
c_1_14_241,7.7341466,-2.3537722
c_1_14_242,6.577614,-2.646719
c_1_14_243,5.8689017,-2.049523
c_1_14_244,5.7189827,-1.5589861
c_1_14_245,1.5670058,1.1465524
c_1_14_246,6.3246183,-2.2767544
c_1_14_247,6.227419,-1.728936
c_1_14_248,4.1938987,-1.0866703
c_1_14_249,5.2397156,-1.6823522
c_1_14_250,5.234766,-2.2855587
c_1_14_251,6.4606514,-1.386446
c_1_14_253,3.940364,-1.2281841
c_1_14_254,4.3160405,-1.5806925
c_1_14_255,6.8159027,-2.4618194
c_1_14_257,5.9933867,-2.1420493
c_1_14_258,5.4661183,-1.7033356
c_1_14_259,-1.1534739,0.9138634
c_1_14_260,2.0263054,-0.44194016
c_1_14_261,5.849943,-2.2398782
c_1_14_262,4.9010434,-2.380398
c_1_14_263,6.3417764,-2.0626905
c_1_14_264,2.0463157,0.3094813
c_1_14_265,7.3332906,-2.4406219
c_1_14_266,4.6759796,-0.919754
c_1_14_267,4.9771357,-3.1872253
c_1_14_268,6.853376,-2.463012
c_1_14_269,5.7775545,-2.3776157
c_1_14_270,6.21662,-1.7570318
c_1_14_271,7.611198,-2.8557494
c_1_14_272,9.923985,-3.1311438
c_1_14_273,6.909384,-3.1203697
c_1_14_274,6.871762,-2.3659995
c_1_14_275,8.664463,-2.7031903
c_1_14_276,5.7185645,-2.1024292
c_1_14_277,6.4513445,-2.3590198
c_1_14_278,7.7448673,-2.81412
c_1_14_279,7.0055523,-2.6466587
c_1_14_280,8.480961,-3.4954212
c_1_14_281,6.225325,-2.2377975
c_1_14_282,6.4113593,-2.369511
c_1_14_283,6.3657265,-1.8745126
c_1_14_284,5.3210273,-1.7314386
c_1_14_285,8.279921,-3.1196826
c_1_14_286,5.227169,-1.6831733
c_1_14_287,5.4326468,-1.6790454
c_1_14_289,7.69476,-3.5878973
c_1_14_290,8.506172,-3.4675093
c_1_14_291,4.710965,-1.5669777
c_1_14_292,6.188433,-2.2498085
c_1_14_293,6.13717,-2.087191
c_1_14_294,5.374926,-1.8328954
c_1_14_295,5.9154863,-1.8507113
c_1_14_296,6.246129,-2.7674568
c_1_14_297,7.1178775,-2.854813
c_1_14_298,5.078187,-2.208765
c_1_14_300,5.1882296,-1.6384788
c_1_14_301,5.684171,-1.9723574
c_1_14_302,8.427903,-3.5165374
c_1_14_303,6.57834,-1.9482768
c_1_14_304,6.0568824,-1.6775525
c_1_14_305,6.254199,-2.0519662
c_1_14_306,5.630937,-1.7700943
c_1_14_307,9.939234,-3.7182178
c_1_14_308,7.26182,-3.2544677
c_1_14_309,5.6943474,-1.9303292
c_1_14_310,5.955324,-1.9312621
c_1_14_311,6.0797763,-1.976558
c_1_14_312,5.9466424,-2.253497
c_1_14_313,7.5326524,-2.973964
c_1_14_314,7.5289207,-2.810539
c_1_14_315,5.995181,-2.4892068
c_1_14_316,6.736296,-3.0707762
c_1_14_317,8.275833,-3.397902
c_1_14_318,7.7387137,-2.5943096
c_1_14_319,6.0446544,-3.020476
c_1_14_320,4.848443,-1.3800335
c_1_14_321,5.6738214,-2.3072715
c_1_14_322,7.0794554,-2.3322895
c_1_14_323,5.836239,-2.341248
c_1_14_324,5.1972857,-1.9053632
c_1_14_325,6.89596,-2.1260672
c_1_14_326,5.1503005,-1.4798045
c_1_14_327,7.4419394,-2.8415456
c_1_14_328,5.231686,-2.0653186
c_1_14_329,6.5812955,-2.0767572
c_1_14_330,6.345367,-2.8424642
c_1_14_331,8.09058,-3.6256266
c_1_14_332,5.017812,-1.6852553
c_1_14_333,0.5381348,1.5297726
c_1_14_334,5.8841133,-1.6420048
c_1_14_335,1.8561126,-1.4654803
c_1_14_336,5.100981,-1.6475133
c_1_14_337,6.9696655,-3.1824307
c_1_14_338,8.884859,-4.2258954
c_1_14_339,4.562601,-1.2680738
c_1_14_340,6.6586633,-2.1906116
c_1_14_341,5.5273867,-1.770194
c_1_14_342,5.3226585,-2.101547
c_1_14_343,7.8356023,-2.8004014
c_1_14_344,6.079459,-1.5794339
c_1_14_345,5.669758,-1.2362312
c_1_14_346,4.6049056,-1.6739659
c_1_14_347,5.289676,-1.832532
c_1_14_348,5.3908334,-1.32071
c_1_14_349,5.7066464,-1.8846018
c_1_14_350,6.4982095,-2.7168822
c_1_14_351,4.8752875,-2.2432802
c_1_14_352,9.040634,-4.254282
c_1_14_353,4.7852387,-1.8867173
c_1_14_354,5.617502,-2.8577442
c_1_14_355,7.1501164,-2.4539378
c_1_14_356,0.61170834,0.4505646
c_1_14_357,5.655584,-1.809179
c_1_14_358,4.805125,-1.3833609
c_1_14_359,6.880001,-1.6914265
c_1_14_360,4.6901703,-0.076458246
c_1_14_362,0.7887225,3.4180987
c_1_14_364,-0.35471213,2.7804565
c_1_14_365,-1.9390903,-1.6186785
c_1_14_366,-0.9463967,2.1096833
c_1_14_368,0.57997656,5.6423926
c_1_14_369,0.50826627,4.6896095
c_1_14_370,-2.563456,-0.8343492
c_1_14_371,-1.3335252,1.2318612
c_1_14_373,-0.7950036,2.1454825
c_1_14_374,0.24239314,3.4450312
c_1_14_375,-0.97946537,1.8919357
c_1_14_376,-2.4394093,-0.9877058
c_1_14_377,-0.92386353,1.0958464
c_1_14_378,0.045432985,2.8281755
c_1_14_379,-0.6259261,3.3263898
c_1_14_380,1.2144358,4.671833
c_1_14_381,0.23489684,1.1426474
c_1_14_382,2.108804,-1.2606659
c_1_14_383,-0.916852,2.6743689
c_1_14_384,-0.4809794,3.2571187
c_1_14_385,-1.4821959,2.1393175
c_1_14_386,-0.7326998,0.61568797
c_1_14_387,0.09347671,-0.086116955
c_1_14_388,-1.6546289,1.1221242
c_1_14_389,-0.23904835,4.304841
c_1_14_390,0.39405584,1.752388
c_1_14_391,-0.6925668,-0.7209214
c_1_14_392,-1.2544184,1.8912668
c_1_14_393,-0.040222097,2.8532882
c_1_14_394,0.13613237,1.7238201
c_1_14_395,-0.97988546,2.2849877
c_1_14_396,-0.3349589,-0.17086628
c_1_14_397,0.025924347,2.9672234
c_1_14_398,4.843288,-1.2498403
c_1_14_399,-0.48009977,1.6455971
c_1_14_400,-0.6643727,3.402885
c_1_14_401,-1.3208365,0.750976
c_1_14_402,0.6982122,4.003456
c_1_14_403,-2.191484,-1.6631405
c_1_14_404,-1.5756816,-0.43114004
c_1_14_405,0.41885602,5.875027
c_1_14_406,0.28266266,4.7635407
c_1_14_407,0.98311424,1.7726763
c_1_14_408,-1.5413138,-0.34756732
c_1_14_409,-0.504126,-0.13748439
c_1_14_410,-2.3429542,-1.7797412
c_1_14_411,-2.3329759,0.74233776
c_1_14_412,-1.1491092,0.9082343
c_1_14_413,0.48043096,4.2604446
c_1_14_414,0.13625792,2.8709557
c_1_14_415,-0.85800385,2.674974
c_1_14_416,0.37727463,4.1897717
c_1_14_417,-2.3300898,-0.8941991
c_1_14_418,-2.1844702,-2.8598819
c_1_14_419,0.041526895,2.368224
c_1_14_420,-2.1054797,-0.79170245
c_1_14_421,-0.27189153,0.13357684
c_1_14_422,-0.41605103,3.0458407
c_1_14_423,0.30191246,3.3664458
c_1_14_424,0.08850058,4.258691
c_1_14_425,-1.7906816,0.33542782
c_1_14_426,-1.9414797,2.7614825
c_1_14_427,-0.7330494,3.4202046
c_1_14_428,0.34265253,3.2168405
c_1_14_429,-0.8512374,0.93835527
c_1_14_430,-2.1783767,-1.0910547
c_1_14_431,-0.9657942,1.8879126
c_1_14_432,-1.1845322,3.28319
c_1_14_433,0.87995595,4.5351214
c_1_14_434,0.531729,5.0672398
c_1_14_435,-0.5000763,3.8617468
c_1_14_436,-0.052135862,3.808879
c_1_14_437,6.6892967,-2.4644578
c_1_14_438,5.3644547,-2.1176734
c_1_14_440,-1.5213165,1.5795903
c_1_14_441,-0.44253448,2.3930194
c_1_14_442,0.69370073,3.6563578
c_1_14_443,-1.6696527,0.6843937
c_1_14_444,-0.99541205,1.8286417
c_1_14_445,-0.03202562,2.8707418
c_1_14_446,-0.40426204,3.6908345
c_1_14_447,-2.293371,-1.3810316
c_1_14_448,3.6468005,-1.996843
