cell_id,cell_type
c_1_25_1,Epithelial
c_1_25_2,Epithelial
c_1_25_3,Epithelial
c_1_25_4,Epithelial
c_1_25_5,Epithelial
c_1_25_6,Epithelial
c_1_25_7,Lymphoid-Other
c_1_25_8,Lymphoid-Other
c_1_25_9,Epithelial
c_1_25_10,Epithelial
c_1_25_11,Epithelial
c_1_25_12,Epithelial
c_1_25_13,Lymphoid-Other
c_1_25_14,Epithelial
c_1_25_15,Lymphoid-Other
c_1_25_16,Lymphoid-Other
c_1_25_17,Lymphoid-Other
c_1_25_18,Epithelial
c_1_25_19,Lymphoid-Other
c_1_25_20,Myeloid
c_1_25_21,Mesenchymal-Stromal
c_1_25_22,Lymphoid-Other
c_1_25_23,Epithelial
c_1_25_24,Epithelial
c_1_25_25,Epithelial
c_1_25_26,Epithelial
c_1_25_27,Lymphoid-B
c_1_25_28,Lymphoid-Other
c_1_25_29,Lymphoid-Plasma
c_1_25_30,Lymphoid-Plasma
c_1_25_31,Lymphoid-Other
c_1_25_32,Myeloid
c_1_25_33,Epithelial
c_1_25_34,Lymphoid-T
c_1_25_35,Lymphoid-Other
c_1_25_37,Epithelial
c_1_25_38,Epithelial
c_1_25_39,Lymphoid-Plasma
c_1_25_40,Lymphoid-Plasma
c_1_25_41,Epithelial
c_1_25_42,Lymphoid-Other
c_1_25_43,Lymphoid-Other
c_1_25_44,Mesenchymal-Stromal
c_1_25_45,Lymphoid-Other
c_1_25_46,Lymphoid-Other
c_1_25_47,Lymphoid-Other
c_1_25_48,Lymphoid-Other
c_1_25_49,Lymphoid-Plasma
c_1_25_50,Epithelial
c_1_25_51,Lymphoid-Other
c_1_25_52,Lymphoid-Plasma
c_1_25_53,Lymphoid-Plasma
c_1_25_54,Lymphoid-Other
c_1_25_55,Lymphoid-Other
c_1_25_56,Lymphoid-Plasma
c_1_25_57,Lymphoid-DC
c_1_25_58,Lymphoid-Plasma
c_1_25_59,Lymphoid-Plasma
c_1_25_60,Lymphoid-Plasma
c_1_25_61,Lymphoid-Other
c_1_25_62,Lymphoid-Other
c_1_25_63,Lymphoid-Other
c_1_25_64,Lymphoid-Other
c_1_25_65,Lymphoid-B
c_1_25_66,Lymphoid-Other
c_1_25_67,Lymphoid-Other
c_1_25_68,Lymphoid-Other
c_1_25_69,Lymphoid-Other
c_1_25_70,Lymphoid-Plasma
c_1_25_71,Lymphoid-Plasma
c_1_25_72,Lymphoid-Other
c_1_25_73,Mesenchymal-Stromal
c_1_25_74,Lymphoid-B
c_1_25_75,Lymphoid-T
c_1_25_76,Lymphoid-Other
c_1_25_77,Lymphoid-Plasma
c_1_25_78,Lymphoid-Plasma
c_1_25_79,Lymphoid-Plasma
c_1_25_80,Lymphoid-Other
c_1_25_81,Lymphoid-B
c_1_25_82,Lymphoid-Other
c_1_25_83,Lymphoid-Other
c_1_25_84,Lymphoid-Other
c_1_25_85,Lymphoid-Other
c_1_25_86,Lymphoid-B
c_1_25_87,Lymphoid-Other
c_1_25_88,Lymphoid-B
c_1_25_89,Lymphoid-Plasma
c_1_25_90,Lymphoid-Other
c_1_25_91,Lymphoid-T
c_1_25_92,Lymphoid-Other
c_1_25_93,Lymphoid-Other
c_1_25_94,Lymphoid-B
c_1_25_95,Lymphoid-T
c_1_25_96,Mesenchymal-Stromal
c_1_25_97,Lymphoid-Other
c_1_25_98,Lymphoid-Other
c_1_25_99,Epithelial
c_1_25_100,Epithelial
c_1_25_101,Lymphoid-Other
c_1_25_102,Lymphoid-Other
c_1_25_103,Epithelial
c_1_25_104,Epithelial
c_1_25_105,Lymphoid-Other
c_1_25_106,Lymphoid-Other
c_1_25_107,Lymphoid-Other
c_1_25_108,Epithelial
c_1_25_109,Epithelial
c_1_25_110,Lymphoid-Other
c_1_25_111,Lymphoid-Other
c_1_25_112,Epithelial
c_1_25_113,Lymphoid-Other
c_1_25_114,Lymphoid-Plasma
c_1_25_115,Lymphoid-Other
c_1_25_116,Lymphoid-Other
c_1_25_117,Lymphoid-Other
c_1_25_118,Epithelial
c_1_25_119,Lymphoid-Other
c_1_25_120,Lymphoid-Other
c_1_25_121,Epithelial
c_1_25_122,Epithelial
c_1_25_123,Lymphoid-Other
c_1_25_124,Lymphoid-Other
c_1_25_125,Epithelial
c_1_25_126,Lymphoid-Other
c_1_25_127,Epithelial
c_1_25_128,Epithelial
c_1_25_129,Epithelial
c_1_25_130,Epithelial
c_1_25_131,Lymphoid-Other
c_1_25_132,Lymphoid-Other
c_1_25_133,Lymphoid-Other
c_1_25_134,Epithelial
c_1_25_135,Epithelial
c_1_25_136,Lymphoid-Other
c_1_25_137,Lymphoid-T
c_1_25_138,Epithelial
c_1_25_139,Epithelial
c_1_25_140,Lymphoid-DC
c_1_25_141,Epithelial
c_1_25_142,Lymphoid-Other
c_1_25_143,Lymphoid-Other
c_1_25_144,Epithelial
c_1_25_145,Epithelial
c_1_25_146,Epithelial
c_1_25_147,Epithelial
c_1_25_148,Lymphoid-Other
c_1_25_149,Lymphoid-Other
c_1_25_150,Lymphoid-Plasma
c_1_25_151,Epithelial
c_1_25_152,Epithelial
c_1_25_153,Lymphoid-Other
c_1_25_154,Lymphoid-Other
c_1_25_155,Epithelial
c_1_25_156,Epithelial
c_1_25_157,Lymphoid-Other
c_1_25_158,Epithelial
c_1_25_159,Epithelial
c_1_25_160,Epithelial
c_1_25_161,Lymphoid-Other
c_1_25_162,Epithelial
c_1_25_163,Epithelial
c_1_25_164,Epithelial
c_1_25_165,Lymphoid-Other
c_1_25_166,Epithelial
c_1_25_167,Lymphoid-Other
c_1_25_168,Epithelial
c_1_25_169,Epithelial
c_1_25_170,Epithelial
c_1_25_171,Lymphoid-Plasma
c_1_25_172,Lymphoid-Other
c_1_25_173,Epithelial
c_1_25_174,Lymphoid-Other
c_1_25_175,Mesenchymal-Stromal
c_1_25_176,Lymphoid-Other
c_1_25_177,Mesenchymal-Stromal
c_1_25_178,Lymphoid-Other
c_1_25_179,Epithelial
c_1_25_180,Lymphoid-Other
c_1_25_181,Epithelial
c_1_25_182,Myeloid
c_1_25_183,Lymphoid-Other
c_1_25_184,Lymphoid-Other
c_1_25_185,Lymphoid-Plasma
c_1_25_186,Lymphoid-Other
c_1_25_187,Lymphoid-B
c_1_25_188,Lymphoid-B
c_1_25_189,Mesenchymal-Stromal
c_1_25_190,Lymphoid-Other
c_1_25_191,Myeloid
c_1_25_192,Lymphoid-Other
c_1_25_193,Lymphoid-T
c_1_25_194,Lymphoid-Other
c_1_25_195,Lymphoid-Other
c_1_25_196,Lymphoid-Other
c_1_25_197,Lymphoid-Other
c_1_25_198,Lymphoid-Other
c_1_25_199,Lymphoid-B
c_1_25_200,Mesenchymal-Stromal
c_1_25_201,Lymphoid-B
c_1_25_202,Lymphoid-Other
c_1_25_203,Lymphoid-Other
c_1_25_204,Lymphoid-Plasma
c_1_25_205,Lymphoid-Other
c_1_25_206,Lymphoid-B
c_1_25_207,Lymphoid-Other
c_1_25_208,Lymphoid-T
c_1_25_209,Lymphoid-Other
c_1_25_210,Lymphoid-Plasma
c_1_25_211,Lymphoid-Other
c_1_25_212,Lymphoid-Other
c_1_25_213,Lymphoid-T
c_1_25_214,Lymphoid-Other
c_1_25_215,Lymphoid-Other
c_1_25_216,Lymphoid-DC
c_1_25_217,Lymphoid-Other
c_1_25_218,Lymphoid-B
c_1_25_219,Lymphoid-Other
c_1_25_220,Lymphoid-Other
c_1_25_221,Lymphoid-Other
c_1_25_222,Mesenchymal-Stromal
c_1_25_223,Lymphoid-DC
c_1_25_224,Myeloid
c_1_25_225,Lymphoid-Plasma
c_1_25_226,Myeloid
c_1_25_227,Lymphoid-Other
c_1_25_228,Lymphoid-Plasma
c_1_25_229,Lymphoid-Other
c_1_25_230,Lymphoid-Plasma
c_1_25_231,Lymphoid-Other
c_1_25_232,Lymphoid-Plasma
c_1_25_233,Lymphoid-T
c_1_25_234,Lymphoid-T
c_1_25_235,Lymphoid-Other
c_1_25_236,Lymphoid-Other
c_1_25_237,Lymphoid-Other
c_1_25_238,Lymphoid-Plasma
c_1_25_239,Lymphoid-Other
c_1_25_240,Lymphoid-T
c_1_25_241,Myeloid
c_1_25_242,Mesenchymal-Stromal
c_1_25_243,Lymphoid-Other
c_1_25_244,Lymphoid-Other
c_1_25_245,Endothelial
c_1_25_246,Lymphoid-Plasma
c_1_25_247,Endothelial
c_1_25_248,Lymphoid-Plasma
c_1_25_249,Lymphoid-Other
c_1_25_250,Lymphoid-Other
c_1_25_251,Lymphoid-Other
c_1_25_252,Lymphoid-Other
c_1_25_253,Lymphoid-Other
c_1_25_254,Lymphoid-Other
c_1_25_255,Lymphoid-Other
c_1_25_256,Lymphoid-Other
c_1_25_257,Myeloid
c_1_25_258,Lymphoid-B
c_1_25_259,Lymphoid-Plasma
c_1_25_260,Lymphoid-Other
c_1_25_261,Lymphoid-Other
c_1_25_262,Lymphoid-T
c_1_25_263,Lymphoid-Other
c_1_25_264,Lymphoid-Other
c_1_25_265,Lymphoid-Other
c_1_25_266,Lymphoid-B
c_1_25_267,Lymphoid-Other
c_1_25_268,Lymphoid-Other
c_1_25_269,Lymphoid-B
c_1_25_270,Lymphoid-Plasma
c_1_25_271,Lymphoid-Other
c_1_25_272,Lymphoid-Other
c_1_25_273,Lymphoid-Other
c_1_25_274,Lymphoid-Other
c_1_25_275,Lymphoid-Other
c_1_25_276,Lymphoid-Plasma
c_1_25_277,Myeloid
c_1_25_278,Lymphoid-Plasma
c_1_25_279,Lymphoid-DC
c_1_25_280,Lymphoid-Plasma
c_1_25_281,Lymphoid-Other
c_1_25_282,Lymphoid-Other
c_1_25_283,Lymphoid-Other
c_1_25_284,Lymphoid-Other
c_1_25_285,Lymphoid-Other
c_1_25_286,Lymphoid-Other
c_1_25_287,Lymphoid-Other
c_1_25_288,Lymphoid-Other
c_1_25_289,Lymphoid-Other
c_1_25_290,Lymphoid-Other
c_1_25_291,Lymphoid-B
c_1_25_292,Lymphoid-Other
c_1_25_293,Lymphoid-Other
c_1_25_294,Lymphoid-Other
c_1_25_295,Lymphoid-Other
c_1_25_296,Lymphoid-Other
c_1_25_297,Myeloid
c_1_25_298,Lymphoid-B
c_1_25_299,Lymphoid-T
c_1_25_300,Lymphoid-Other
c_1_25_301,Lymphoid-Plasma
c_1_25_302,Endothelial
c_1_25_303,Lymphoid-Other
c_1_25_304,Lymphoid-Other
c_1_25_305,Myeloid
c_1_25_306,Lymphoid-DC
c_1_25_307,Lymphoid-Other
c_1_25_308,Lymphoid-Other
c_1_25_309,Lymphoid-DC
c_1_25_310,Lymphoid-B
c_1_25_311,Lymphoid-Other
c_1_25_312,Lymphoid-B
c_1_25_313,Lymphoid-Other
c_1_25_314,Lymphoid-Other
c_1_25_315,Lymphoid-Other
c_1_25_316,Lymphoid-Other
c_1_25_317,Lymphoid-Other
c_1_25_318,Lymphoid-Other
c_1_25_319,Lymphoid-Plasma
c_1_25_320,Lymphoid-Other
c_1_25_321,Lymphoid-Other
c_1_25_322,Lymphoid-Plasma
c_1_25_323,Lymphoid-Other
c_1_25_324,Endothelial
c_1_25_325,Endothelial
c_1_25_326,Lymphoid-Other
c_1_25_327,Lymphoid-Plasma
c_1_25_328,Myeloid
c_1_25_329,Lymphoid-Other
c_1_25_330,Lymphoid-Other
c_1_25_331,Lymphoid-Other
c_1_25_332,Lymphoid-Other
c_1_25_333,Lymphoid-Plasma
c_1_25_334,Lymphoid-Other
c_1_25_335,Myeloid
c_1_25_336,Lymphoid-Other
c_1_25_337,Lymphoid-DC
c_1_25_338,Lymphoid-Other
c_1_25_339,Lymphoid-Other
c_1_25_340,Lymphoid-Other
c_1_25_341,Lymphoid-Other
c_1_25_342,Lymphoid-Other
c_1_25_343,Lymphoid-Plasma
c_1_25_344,Lymphoid-Other
c_1_25_345,Myeloid
c_1_25_346,Lymphoid-Other
c_1_25_347,Lymphoid-Plasma
c_1_25_348,Lymphoid-Plasma
c_1_25_349,Lymphoid-Other
c_1_25_350,Lymphoid-Other
c_1_25_351,Myeloid
c_1_25_352,Lymphoid-Other
c_1_25_353,Lymphoid-Other
c_1_25_354,Lymphoid-DC
c_1_25_355,Lymphoid-Plasma
c_1_25_356,Lymphoid-Plasma
c_1_25_357,Lymphoid-Other
c_1_25_358,Lymphoid-Other
c_1_25_359,Lymphoid-T
c_1_25_360,Myeloid
c_1_25_361,Lymphoid-Other
c_1_25_362,Lymphoid-Other
c_1_25_363,Lymphoid-T
c_1_25_364,Lymphoid-Other
c_1_25_365,Lymphoid-Other
c_1_25_366,Lymphoid-Other
c_1_25_367,Lymphoid-T
c_1_25_368,Lymphoid-Plasma
c_1_25_369,Mesenchymal-Stromal
c_1_25_370,Lymphoid-Other
c_1_25_371,Lymphoid-Other
c_1_25_372,Lymphoid-T
c_1_25_373,Lymphoid-Plasma
c_1_25_374,Myeloid
c_1_25_375,Lymphoid-Other
c_1_25_376,Lymphoid-Other
c_1_25_377,Lymphoid-T
c_1_25_378,Lymphoid-B
c_1_25_379,Myeloid
c_1_25_380,Lymphoid-Plasma
c_1_25_381,Lymphoid-Other
c_1_25_382,Lymphoid-Other
c_1_25_383,Lymphoid-Other
c_1_25_384,Lymphoid-Other
c_1_25_385,Lymphoid-T
c_1_25_386,Lymphoid-T
c_1_25_387,Mesenchymal-Stromal
c_1_25_388,Lymphoid-Other
c_1_25_389,Lymphoid-Other
c_1_25_390,Lymphoid-Other
c_1_25_391,Lymphoid-Other
c_1_25_392,Lymphoid-Other
c_1_25_393,Lymphoid-Other
c_1_25_394,Lymphoid-Other
c_1_25_395,Lymphoid-Other
c_1_25_396,Lymphoid-Other
c_1_25_397,Lymphoid-Plasma
c_1_25_398,Lymphoid-Other
c_1_25_399,Lymphoid-Other
c_1_25_400,Mesenchymal-Stromal
c_1_25_401,Lymphoid-Other
c_1_25_402,Lymphoid-Other
c_1_25_403,Lymphoid-Other
c_1_25_404,Lymphoid-Other
c_1_25_405,Lymphoid-B
c_1_25_406,Lymphoid-Other
c_1_25_407,Lymphoid-Other
c_1_25_408,Lymphoid-Other
c_1_25_409,Lymphoid-Other
c_1_25_410,Lymphoid-Other
c_1_25_411,Lymphoid-DC
c_1_25_412,Mesenchymal-Stromal
c_1_25_413,Endothelial
c_1_25_414,Myeloid
c_1_25_415,Lymphoid-Plasma
c_1_25_416,Lymphoid-Plasma
c_1_25_417,Lymphoid-Other
c_1_25_418,Lymphoid-Other
