cell_id,PC_1,PC_2
c_1_25_1,1.8455154,-0.95825464
c_1_25_2,4.276807,1.2025714
c_1_25_3,4.302835,-0.8035815
c_1_25_4,3.172134,-0.13953099
c_1_25_5,5.5315056,0.11366508
c_1_25_6,5.621213,0.43391085
c_1_25_7,-0.1460044,0.34731096
c_1_25_8,-0.05536062,-0.3107966
c_1_25_9,5.6723237,-0.31710953
c_1_25_10,4.096842,1.6720994
c_1_25_11,5.996566,-0.834858
c_1_25_12,5.0893526,0.22907884
c_1_25_13,0.81410944,-0.84154505
c_1_25_14,5.2034674,0.15090415
c_1_25_15,-1.0936189,1.0264072
c_1_25_16,0.6291684,-2.2975686
c_1_25_17,0.5658336,-0.9869323
c_1_25_18,4.765764,1.8877534
c_1_25_19,-1.009662,-0.54129595
c_1_25_20,-0.116812155,-0.64334255
c_1_25_21,-1.3165756,4.2001104
c_1_25_22,0.31023172,-0.73688805
c_1_25_23,5.1362534,0.8458009
c_1_25_24,4.9008565,-0.88848954
c_1_25_25,3.123199,0.69008225
c_1_25_26,4.904787,-0.7470533
c_1_25_27,-0.08828107,-0.77927285
c_1_25_28,0.16767947,1.0731398
c_1_25_29,-1.1675388,-1.4306608
c_1_25_30,-0.23819785,-1.4194754
c_1_25_31,0.23925357,0.17045334
c_1_25_32,0.20832403,-1.374816
c_1_25_33,4.6932473,-0.07812352
c_1_25_34,-0.2904311,0.07384683
c_1_25_35,-0.25346318,-1.8114187
c_1_25_37,3.1896563,1.189187
c_1_25_38,2.7013688,0.010863053
c_1_25_39,0.2780456,-1.857763
c_1_25_40,-0.43721563,-2.4895236
c_1_25_41,5.5963383,-0.07826589
c_1_25_42,-0.51087886,-0.6034826
c_1_25_43,-0.37318373,-0.50255054
c_1_25_44,-1.2091105,3.4648414
c_1_25_45,-0.080019385,-0.3961818
c_1_25_46,-1.9807409,0.25554276
c_1_25_47,1.6003056,0.47979409
c_1_25_48,-1.1081809,-0.4464952
c_1_25_49,0.64915514,-2.5863538
c_1_25_50,4.550032,1.2681304
c_1_25_51,-0.77155703,-0.43051347
c_1_25_52,-0.66558015,-1.8668042
c_1_25_53,-0.6674433,-1.8478829
c_1_25_54,-0.38589206,-1.0196447
c_1_25_55,-0.66510725,-0.9671701
c_1_25_56,0.098402485,-2.3142617
c_1_25_57,0.15704378,-0.027891539
c_1_25_58,-0.6714339,-1.9452015
c_1_25_59,-1.0932744,-1.3692272
c_1_25_60,-0.1635133,-2.5312738
c_1_25_61,0.16322844,-1.3596475
c_1_25_62,-0.020956168,-1.6596596
c_1_25_63,0.053376205,-1.4451637
c_1_25_64,-0.5914467,-0.33488816
c_1_25_65,-0.22688915,-3.0661829
c_1_25_66,-0.32720155,-0.7287216
c_1_25_67,-0.4399389,-0.9210672
c_1_25_68,-0.18004332,-0.033806268
c_1_25_69,-0.83882827,-1.9381224
c_1_25_70,-0.5669401,-0.28961512
c_1_25_71,0.27692464,-1.0732479
c_1_25_72,0.24265334,-2.0923963
c_1_25_73,-1.1758755,1.2223392
c_1_25_74,-1.3636822,1.6955632
c_1_25_75,-0.04543516,-0.42281052
c_1_25_76,-0.58612573,0.011524157
c_1_25_77,-0.79465115,-2.337241
c_1_25_78,-1.1882871,-1.3755258
c_1_25_79,-1.2319025,-2.8033268
c_1_25_80,-0.9932225,0.54594886
c_1_25_81,1.1472633,-1.3423629
c_1_25_82,-1.2590743,-3.204101
c_1_25_83,-0.26365995,-2.043381
c_1_25_84,-1.2336547,-1.3508323
c_1_25_85,-0.22449939,-0.9085871
c_1_25_86,-0.27434462,-1.4170558
c_1_25_87,-1.3976804,-1.6575717
c_1_25_88,-1.00437,-0.7971433
c_1_25_89,-0.0055375933,-2.740352
c_1_25_90,-0.4949844,-0.89582723
c_1_25_91,-0.9765014,-0.120893374
c_1_25_92,-1.4249022,-0.7683008
c_1_25_93,-1.2572875,-2.0472322
c_1_25_94,-0.7124771,-2.2286904
c_1_25_95,-1.0341606,-1.2243345
c_1_25_96,1.0095546,3.8276894
c_1_25_97,-0.3879547,-1.2768286
c_1_25_98,-0.6611594,-2.422469
c_1_25_99,4.504147,-0.19489618
c_1_25_100,6.2724934,-0.09699232
c_1_25_101,-0.8799747,-3.3571467
c_1_25_102,-0.33372602,-1.5647101
c_1_25_103,4.5006723,-0.17486884
c_1_25_104,3.6155465,-0.33813596
c_1_25_105,-1.2008829,-0.39546156
c_1_25_106,-1.000198,-0.37008974
