cell_id,PC_1,PC_2
c_1_1_1,-0.842377,-0.54184395
c_1_1_3,-1.7022297,-0.5641919
c_1_1_6,-2.2705495,-1.704687
c_1_1_7,0.69836575,1.8482541
c_1_1_9,-2.189104,5.4321027
c_1_1_10,-6.4043493,-3.1258523
c_1_1_11,-2.8818572,-1.88068
c_1_1_12,-0.37189007,0.7512361
c_1_1_13,1.6012322,-0.29079366
c_1_1_14,-1.1033982,-0.36374548
c_1_1_15,-2.125561,-2.7901747
c_1_1_17,2.550899,-0.99499464
c_1_1_19,-0.96970177,-1.5816325
c_1_1_20,-2.8589873,-1.8676995
c_1_1_21,-3.8111322,-3.0288045
c_1_1_22,-7.444549,-5.4989433
c_1_1_24,-1.9755042,3.1393876
c_1_1_25,-3.4474895,-1.3523424
c_1_1_26,-5.359932,-2.3587632
c_1_1_27,1.8966461,-0.5004308
c_1_1_30,-3.8100038,-0.7968197
c_1_1_31,-0.58364576,0.52334934
c_1_1_32,-3.399597,-1.0177522
c_1_1_34,-2.1684678,-2.2603457
c_1_1_36,-5.8655715,-1.0615845
c_1_1_37,-2.0585406,-1.7942752
c_1_1_38,-0.2800689,0.3492768
c_1_1_40,0.13205346,1.8410681
c_1_1_41,-4.4786887,-2.5973575
c_1_1_42,-3.163906,-1.9285092
c_1_1_43,-2.6442862,-0.4725099
c_1_1_45,0.032836974,0.48445854
c_1_1_48,0.2010796,1.8361763
c_1_1_50,-2.4108415,-2.0604463
c_1_1_54,-4.2632394,-1.374525
c_1_1_55,-2.5486426,-2.63827
c_1_1_56,-1.5097541,0.45173424
c_1_1_58,-3.6851363,-2.5257585
c_1_1_59,1.9801345,-0.44170412
c_1_1_60,-1.2203296,-0.08832865
c_1_1_61,-1.269454,0.3724168
c_1_1_64,-2.3431466,-1.6818253
c_1_1_65,-4.272969,-1.8212773
c_1_1_66,-2.4471393,0.060703266
c_1_1_67,1.4672571,-1.6320409
c_1_1_68,-2.848439,-0.08723026
c_1_1_69,-5.1075754,-2.8493845
c_1_1_70,-2.279376,-0.88843036
c_1_1_71,-4.004959,-3.1406775
c_1_1_72,-1.180912,0.8937563
c_1_1_73,-0.63936186,2.100578
c_1_1_75,-0.7492219,1.307609
c_1_1_76,-2.6140454,-1.2011089
c_1_1_77,-2.1111832,-2.0237086
c_1_1_79,1.3061774,-0.8507831
c_1_1_81,-0.22582185,-1.300784
c_1_1_83,0.20735817,0.057872247
