cell_id,cell_type
c_1_12_399,Lymphoid-Other
c_1_12_400,Lymphoid-B
c_1_12_401,Mesenchymal-Stromal
c_1_12_402,Lymphoid-Other
c_1_12_403,Lymphoid-Other
c_1_12_404,Lymphoid-Other
c_1_12_405,Lymphoid-Other
c_1_12_406,Lymphoid-T
c_1_12_407,Erythroid
c_1_12_408,Lymphoid-Other
c_1_12_409,Lymphoid-DC
c_1_12_410,Lymphoid-Other
c_1_12_411,Lymphoid-T
c_1_12_412,Lymphoid-Other
c_1_12_413,Lymphoid-Other
c_1_12_414,Lymphoid-Other
c_1_12_415,Lymphoid-Other
c_1_12_416,Lymphoid-Other
c_1_12_417,Lymphoid-Other
c_1_12_418,Lymphoid-Other
c_1_12_419,Lymphoid-Other
c_1_12_420,Lymphoid-Other
c_1_12_421,Lymphoid-Other
c_1_12_422,Lymphoid-Other
c_1_12_423,Lymphoid-Other
c_1_12_424,Lymphoid-Other
c_1_12_425,Lymphoid-Other
c_1_12_426,Lymphoid-T
c_1_12_427,Lymphoid-Other
c_1_12_428,Lymphoid-Other
c_1_12_429,Mesenchymal-Stromal
c_1_12_430,Lymphoid-Other
c_1_12_431,Lymphoid-Other
c_1_12_432,Lymphoid-Other
c_1_12_433,Lymphoid-T
c_1_12_434,Lymphoid-Other
c_1_12_435,Lymphoid-DC
c_1_12_436,Lymphoid-Other
c_1_12_437,Lymphoid-Other
c_1_12_438,Lymphoid-Other
c_1_12_439,Lymphoid-Other
c_1_12_440,Lymphoid-Other
c_1_12_441,Lymphoid-Other
c_1_12_442,Lymphoid-Other
c_1_12_443,Lymphoid-Other
c_1_12_444,Lymphoid-Other
c_1_12_445,Lymphoid-Other
c_1_12_446,Lymphoid-Other
c_1_12_447,Lymphoid-Other
c_1_12_448,Lymphoid-Other
c_1_12_449,Lymphoid-Other
c_1_12_450,Lymphoid-Other
c_1_12_451,Lymphoid-Other
c_1_12_452,Lymphoid-DC
c_1_12_453,Lymphoid-Other
c_1_12_454,Lymphoid-Other
c_1_12_455,Lymphoid-Other
c_1_12_456,Lymphoid-Other
c_1_12_457,Lymphoid-Other
c_1_12_458,Lymphoid-Other
c_1_12_459,Lymphoid-Other
c_1_12_460,Lymphoid-T
c_1_12_461,Lymphoid-Other
c_1_12_462,Lymphoid-Other
c_1_12_463,Lymphoid-Other
c_1_12_464,Lymphoid-Other
c_1_12_465,Lymphoid-Other
c_1_12_466,Lymphoid-Other
c_1_12_467,Lymphoid-Other
c_1_12_468,Lymphoid-Other
