cell_id,cell_type
c_1_41_1,Lymphoid-T
c_1_41_2,Lymphoid-T
c_1_41_3,Endothelial
c_1_41_4,Lymphoid-T
c_1_41_5,Erythroid
c_1_41_6,Endothelial
c_1_41_7,Lymphoid-Other
c_1_41_8,Lymphoid-T
c_1_41_9,Lymphoid-Other
c_1_41_10,Lymphoid-Other
c_1_41_11,Endothelial
c_1_41_12,Lymphoid-Other
c_1_41_13,Endothelial
c_1_41_14,Endothelial
c_1_41_15,Lymphoid-T
c_1_41_16,Endothelial
c_1_41_17,Neuronal-Glial
c_1_41_18,Lymphoid-T
c_1_41_19,Endothelial
c_1_41_20,Lymphoid-Other
c_1_41_21,Endothelial
c_1_41_22,Endothelial
c_1_41_23,Neuronal-Glial
c_1_41_24,Mesenchymal-Stromal
c_1_41_25,Neuronal-Glial
c_1_41_26,Epithelial
c_1_41_27,Neuronal-Glial
c_1_41_28,Endothelial
c_1_41_29,Lymphoid-Other
c_1_41_30,Lymphoid-Other
c_1_41_32,Mesenchymal-Stromal
c_1_41_33,Endothelial
c_1_41_34,Endothelial
c_1_41_35,Lymphoid-T
c_1_41_36,Neuronal-Glial
c_1_41_37,Lymphoid-DC
c_1_41_38,Endothelial
c_1_41_39,Lymphoid-Other
c_1_41_40,Mesenchymal-Stromal
c_1_41_41,Lymphoid-T
c_1_41_42,Endothelial
c_1_41_43,Endothelial
c_1_41_44,Mesenchymal-Stromal
c_1_41_46,Lymphoid-Other
c_1_41_47,Endothelial
c_1_41_48,Lymphoid-Other
c_1_41_49,Endothelial
c_1_41_50,Lymphoid-Other
c_1_41_51,Lymphoid-T
c_1_41_52,Lymphoid-T
c_1_41_53,Lymphoid-Other
c_1_41_54,Endothelial
c_1_41_55,Lymphoid-Other
c_1_41_56,Lymphoid-T
c_1_41_57,Lymphoid-Other
c_1_41_58,Endothelial
c_1_41_59,Lymphoid-T
c_1_41_60,Endothelial
c_1_41_61,Lymphoid-Other
c_1_41_62,Myeloid
c_1_41_63,Lymphoid-Other
c_1_41_64,Lymphoid-T
c_1_41_65,Mesenchymal-Stromal
c_1_41_66,Lymphoid-Other
c_1_41_67,Neuronal-Glial
c_1_41_68,Myeloid
c_1_41_69,Lymphoid-Other
c_1_41_70,Lymphoid-Other
c_1_41_71,Lymphoid-Other
c_1_41_72,Lymphoid-Other
c_1_41_73,Lymphoid-Other
c_1_41_74,Endothelial
c_1_41_75,Mesenchymal-Stromal
c_1_41_76,Lymphoid-Other
c_1_41_77,Lymphoid-Other
c_1_41_78,Lymphoid-B
c_1_41_79,Epithelial
c_1_41_80,Lymphoid-Other
c_1_41_81,Myeloid
c_1_41_82,Lymphoid-Other
c_1_41_83,Lymphoid-Other
c_1_41_84,Lymphoid-T
c_1_41_85,Lymphoid-Other
c_1_41_86,Lymphoid-Other
c_1_41_87,Lymphoid-T
c_1_41_88,Lymphoid-Other
c_1_41_89,Lymphoid-Other
c_1_41_90,Lymphoid-Other
c_1_41_91,Lymphoid-Other
c_1_41_92,Lymphoid-Other
c_1_41_93,Lymphoid-Other
c_1_41_94,Lymphoid-Other
c_1_41_95,Lymphoid-Plasma
c_1_41_96,Lymphoid-Other
c_1_41_97,Lymphoid-Other
c_1_41_98,Lymphoid-Other
c_1_41_99,Lymphoid-Other
c_1_41_100,Endothelial
c_1_41_101,Lymphoid-Other
c_1_41_102,Lymphoid-Other
c_1_41_103,Lymphoid-Other
c_1_41_104,Lymphoid-Other
c_1_41_105,Lymphoid-Other
c_1_41_106,Lymphoid-Other
c_1_41_107,Lymphoid-Other
c_1_41_108,Lymphoid-DC
c_1_41_109,Lymphoid-Other
c_1_41_110,Lymphoid-Other
c_1_41_111,Lymphoid-Other
c_1_41_112,Lymphoid-Other
c_1_41_113,Lymphoid-Other
c_1_41_114,Lymphoid-Other
c_1_41_115,Lymphoid-T
c_1_41_116,Lymphoid-Other
c_1_41_117,Lymphoid-Other
c_1_41_118,Myeloid
c_1_41_119,Lymphoid-T
c_1_41_120,Lymphoid-Other
c_1_41_121,Lymphoid-T
c_1_41_122,Lymphoid-Other
c_1_41_123,Lymphoid-Other
c_1_41_124,Lymphoid-Other
c_1_41_125,Lymphoid-Other
c_1_41_126,Lymphoid-Other
c_1_41_127,Lymphoid-T
c_1_41_128,Lymphoid-Other
c_1_41_129,Lymphoid-Other
c_1_41_130,Endothelial
c_1_41_131,Lymphoid-T
c_1_41_132,Lymphoid-T
c_1_41_133,Myeloid
c_1_41_134,Lymphoid-Other
c_1_41_135,Lymphoid-Other
c_1_41_136,Lymphoid-Other
c_1_41_137,Lymphoid-Other
c_1_41_138,Lymphoid-Other
c_1_41_139,Lymphoid-Other
c_1_41_140,Lymphoid-Other
c_1_41_141,Lymphoid-Other
c_1_41_142,Lymphoid-Other
c_1_41_143,Lymphoid-Other
c_1_41_144,Lymphoid-DC
c_1_41_145,Lymphoid-Other
c_1_41_146,Lymphoid-T
c_1_41_147,Lymphoid-Other
c_1_41_148,Lymphoid-Other
c_1_41_149,Lymphoid-DC
c_1_41_150,Lymphoid-Other
c_1_41_151,Lymphoid-Other
c_1_41_152,Lymphoid-T
c_1_41_153,Lymphoid-DC
c_1_41_154,Lymphoid-Other
c_1_41_155,Endothelial
c_1_41_156,Lymphoid-DC
c_1_41_157,Lymphoid-Other
c_1_41_158,Lymphoid-Other
c_1_41_159,Lymphoid-Other
c_1_41_160,Lymphoid-Other
c_1_41_161,Endothelial
c_1_41_162,Lymphoid-Other
c_1_41_163,Lymphoid-Other
c_1_41_164,Endothelial
c_1_41_165,Lymphoid-Other
c_1_41_166,Lymphoid-Other
c_1_41_167,Lymphoid-Other
c_1_41_168,Lymphoid-Other
c_1_41_169,Lymphoid-T
c_1_41_170,Lymphoid-Other
c_1_41_171,Lymphoid-Other
c_1_41_172,Lymphoid-Other
c_1_41_173,Lymphoid-Other
c_1_41_174,Lymphoid-Other
c_1_41_175,Lymphoid-Other
c_1_41_176,Lymphoid-Other
c_1_41_177,Lymphoid-Other
c_1_41_178,Lymphoid-Other
c_1_41_179,Lymphoid-Other
c_1_41_180,Lymphoid-Other
c_1_41_181,Lymphoid-Other
c_1_41_182,Lymphoid-Other
c_1_41_183,Lymphoid-Other
c_1_41_184,Lymphoid-Other
c_1_41_185,Endothelial
c_1_41_186,Lymphoid-Other
c_1_41_187,Epithelial
c_1_41_188,Endothelial
c_1_41_189,Lymphoid-T
c_1_41_190,Epithelial
c_1_41_191,Lymphoid-Other
c_1_41_192,Lymphoid-DC
c_1_41_193,Lymphoid-Other
c_1_41_194,Lymphoid-T
c_1_41_195,Lymphoid-T
c_1_41_196,Lymphoid-DC
c_1_41_197,Lymphoid-Other
c_1_41_198,Lymphoid-Other
c_1_41_199,Lymphoid-Other
c_1_41_200,Lymphoid-T
c_1_41_201,Lymphoid-Other
c_1_41_202,Lymphoid-DC
c_1_41_203,Endothelial
c_1_41_204,Lymphoid-Other
c_1_41_205,Lymphoid-Other
c_1_41_206,Lymphoid-Other
c_1_41_207,Lymphoid-Other
c_1_41_208,Mesenchymal-Stromal
c_1_41_209,Lymphoid-Other
c_1_41_210,Lymphoid-Other
c_1_41_211,Lymphoid-Other
c_1_41_212,Endothelial
c_1_41_213,Lymphoid-Other
c_1_41_214,Lymphoid-T
c_1_41_215,Lymphoid-DC
c_1_41_216,Neuronal-Glial
c_1_41_217,Lymphoid-Other
c_1_41_218,Lymphoid-Other
c_1_41_219,Lymphoid-Other
c_1_41_220,Endothelial
c_1_41_221,Lymphoid-T
c_1_41_222,Lymphoid-Other
c_1_41_224,Lymphoid-DC
c_1_41_225,Lymphoid-Other
c_1_41_226,Lymphoid-Other
c_1_41_227,Lymphoid-Other
c_1_41_228,Lymphoid-Other
c_1_41_229,Lymphoid-Other
c_1_41_230,Myeloid
c_1_41_231,Lymphoid-Other
c_1_41_232,Lymphoid-Other
c_1_41_233,Lymphoid-Other
c_1_41_234,Erythroid
c_1_41_235,Lymphoid-Other
c_1_41_236,Lymphoid-Other
c_1_41_237,Lymphoid-Other
c_1_41_238,Lymphoid-T
c_1_41_239,Lymphoid-T
c_1_41_240,Endothelial
c_1_41_241,Lymphoid-T
c_1_41_242,Lymphoid-Other
c_1_41_244,Lymphoid-Other
c_1_41_245,Lymphoid-Other
c_1_41_246,Lymphoid-Other
c_1_41_247,Lymphoid-DC
c_1_41_248,Lymphoid-Other
c_1_41_249,Lymphoid-Other
c_1_41_250,Lymphoid-Other
c_1_41_251,Lymphoid-Other
c_1_41_252,Lymphoid-DC
c_1_41_254,Lymphoid-Other
c_1_41_255,Lymphoid-Other
c_1_41_256,Lymphoid-Other
c_1_41_257,Lymphoid-Other
c_1_41_258,Lymphoid-DC
c_1_41_259,Lymphoid-T
c_1_41_260,Lymphoid-Other
c_1_41_262,Lymphoid-Other
c_1_41_263,Lymphoid-Other
c_1_41_264,Endothelial
c_1_41_265,Lymphoid-Other
c_1_41_266,Lymphoid-Other
c_1_41_267,Lymphoid-Other
c_1_41_268,Lymphoid-Other
c_1_41_269,Lymphoid-T
c_1_41_270,Lymphoid-Other
c_1_41_271,Erythroid
c_1_41_272,Lymphoid-DC
c_1_41_273,Lymphoid-Other
c_1_41_274,Lymphoid-Other
c_1_41_275,Lymphoid-Other
c_1_41_276,Endothelial
c_1_41_277,Endothelial
c_1_41_278,Mesenchymal-Stromal
c_1_41_279,Lymphoid-Other
c_1_41_280,Lymphoid-Other
c_1_41_281,Lymphoid-Other
c_1_41_282,Endothelial
c_1_41_283,Lymphoid-Other
c_1_41_284,Endothelial
c_1_41_285,Lymphoid-Other
c_1_41_286,Lymphoid-Other
c_1_41_287,Lymphoid-Other
c_1_41_288,Mesenchymal-Stromal
c_1_41_289,Lymphoid-Other
c_1_41_290,Lymphoid-Other
c_1_41_291,Lymphoid-Other
c_1_41_292,Lymphoid-Other
c_1_41_294,Lymphoid-Other
c_1_41_295,Lymphoid-Other
c_1_41_296,Lymphoid-Other
c_1_41_297,Lymphoid-Other
c_1_41_298,Lymphoid-T
c_1_41_299,Lymphoid-Other
c_1_41_300,Lymphoid-Other
c_1_41_301,Lymphoid-Other
c_1_41_302,Lymphoid-Other
c_1_41_303,Lymphoid-Other
c_1_41_304,Lymphoid-Other
c_1_41_305,Lymphoid-Other
c_1_41_306,Lymphoid-DC
c_1_41_307,Lymphoid-Other
c_1_41_308,Lymphoid-Other
c_1_41_309,Lymphoid-T
c_1_41_310,Lymphoid-Other
c_1_41_311,Lymphoid-Other
c_1_41_313,Lymphoid-Other
c_1_41_314,Lymphoid-Other
c_1_41_315,Endothelial
c_1_41_318,Mesenchymal-Stromal
c_1_41_319,Endothelial
c_1_41_321,Lymphoid-T
c_1_41_322,Lymphoid-Other
c_1_41_323,Endothelial
c_1_41_324,Mesenchymal-Stromal
c_1_41_329,Mesenchymal-Stromal
c_1_41_330,Lymphoid-Other
c_1_41_331,Endothelial
c_1_41_332,Mesenchymal-Stromal
c_1_41_333,Mesenchymal-Stromal
c_1_41_334,Mesenchymal-Stromal
c_1_41_335,Mesenchymal-Stromal
c_1_41_336,Lymphoid-T
c_1_41_337,Endothelial
c_1_41_338,Mesenchymal-Stromal
c_1_41_339,Lymphoid-Other
c_1_41_340,Lymphoid-Other
c_1_41_341,Erythroid
c_1_41_342,Lymphoid-T
c_1_41_343,Lymphoid-T
c_1_41_344,Lymphoid-Other
c_1_41_345,Lymphoid-Other
c_1_41_346,Lymphoid-Other
c_1_41_347,Mesenchymal-Stromal
c_1_41_348,Endothelial
c_1_41_349,Mesenchymal-Stromal
c_1_41_350,Mesenchymal-Stromal
c_1_41_351,Endothelial
c_1_41_352,Mesenchymal-Stromal
c_1_41_353,Lymphoid-T
c_1_41_354,Lymphoid-Other
c_1_41_355,Endothelial
c_1_41_356,Endothelial
c_1_41_357,Lymphoid-Other
c_1_41_358,Lymphoid-T
c_1_41_359,Mesenchymal-Stromal
c_1_41_360,Mesenchymal-Stromal
c_1_41_361,Endothelial
c_1_41_362,Mesenchymal-Stromal
c_1_41_363,Endothelial
c_1_41_364,Mesenchymal-Stromal
c_1_41_365,Lymphoid-T
c_1_41_366,Mesenchymal-Stromal
c_1_41_367,Lymphoid-Other
c_1_41_368,Mesenchymal-Stromal
c_1_41_369,Lymphoid-B
c_1_41_370,Mesenchymal-Stromal
c_1_41_371,Lymphoid-Other
c_1_41_372,Endothelial
c_1_41_373,Endothelial
c_1_41_374,Lymphoid-T
c_1_41_375,Endothelial
c_1_41_376,Mesenchymal-Stromal
c_1_41_377,Lymphoid-Other
c_1_41_378,Lymphoid-T
c_1_41_379,Erythroid
c_1_41_381,Endothelial
c_1_41_382,Endothelial
c_1_41_383,Endothelial
c_1_41_384,Mesenchymal-Stromal
c_1_41_385,Mesenchymal-Stromal
c_1_41_386,Endothelial
c_1_41_387,Mesenchymal-Stromal
c_1_41_389,Mesenchymal-Stromal
c_1_41_390,Endothelial
c_1_41_391,Endothelial
c_1_41_392,Lymphoid-T
c_1_41_393,Lymphoid-T
c_1_41_394,Endothelial
c_1_41_395,Endothelial
c_1_41_396,Lymphoid-Other
c_1_41_397,Endothelial
c_1_41_398,Mesenchymal-Stromal
c_1_41_399,Mesenchymal-Stromal
c_1_41_400,Endothelial
c_1_41_401,Lymphoid-Other
c_1_41_402,Mesenchymal-Stromal
c_1_41_403,Mesenchymal-Stromal
c_1_41_404,Lymphoid-Other
c_1_41_405,Lymphoid-Other
c_1_41_406,Mesenchymal-Stromal
c_1_41_407,Lymphoid-Other
c_1_41_408,Mesenchymal-Stromal
c_1_41_409,Mesenchymal-Stromal
c_1_41_410,Lymphoid-Other
c_1_41_411,Mesenchymal-Stromal
c_1_41_412,Mesenchymal-Stromal
c_1_41_413,Mesenchymal-Stromal
c_1_41_414,Mesenchymal-Stromal
c_1_41_415,Endothelial
c_1_41_416,Lymphoid-Other
c_1_41_417,Lymphoid-Other
c_1_41_418,Lymphoid-Other
c_1_41_419,Mesenchymal-Stromal
c_1_41_420,Myeloid
c_1_41_421,Mesenchymal-Stromal
c_1_41_422,Mesenchymal-Stromal
c_1_41_423,Endothelial
c_1_41_424,Endothelial
c_1_41_425,Endothelial
c_1_41_426,Mesenchymal-Stromal
c_1_41_427,Mesenchymal-Stromal
c_1_41_428,Endothelial
c_1_41_429,Mesenchymal-Stromal
c_1_41_430,Endothelial
c_1_41_431,Lymphoid-T
c_1_41_433,Mesenchymal-Stromal
c_1_41_434,Mesenchymal-Stromal
c_1_41_436,Mesenchymal-Stromal
c_1_41_437,Mesenchymal-Stromal
c_1_41_438,Lymphoid-Other
c_1_41_439,Lymphoid-T
c_1_41_440,Mesenchymal-Stromal
c_1_41_441,Mesenchymal-Stromal
c_1_41_442,Mesenchymal-Stromal
c_1_41_443,Myeloid
c_1_41_444,Endothelial
c_1_41_445,Mesenchymal-Stromal
c_1_41_446,Neuronal-Glial
c_1_41_447,Mesenchymal-Stromal
c_1_41_448,Mesenchymal-Stromal
c_1_41_449,Myeloid
c_1_41_450,Lymphoid-Other
c_1_41_451,Endothelial
c_1_41_453,Mesenchymal-Stromal
c_1_41_454,Myeloid
c_1_41_455,Mesenchymal-Stromal
c_1_41_456,Mesenchymal-Stromal
c_1_41_457,Lymphoid-Other
c_1_41_458,Mesenchymal-Stromal
c_1_41_459,Mesenchymal-Stromal
c_1_41_460,Lymphoid-DC
c_1_41_461,Endothelial
c_1_41_462,Mesenchymal-Stromal
c_1_41_463,Endothelial
c_1_41_464,Mesenchymal-Stromal
c_1_41_465,Mesenchymal-Stromal
c_1_41_466,Lymphoid-Other
c_1_41_467,Mesenchymal-Stromal
c_1_41_468,Mesenchymal-Stromal
c_1_41_469,Mesenchymal-Stromal
c_1_41_470,Endothelial
c_1_41_471,Mesenchymal-Stromal
c_1_41_472,Endothelial
c_1_41_473,Endothelial
c_1_41_474,Lymphoid-Other
c_1_41_475,Endothelial
c_1_41_477,Lymphoid-Other
c_1_41_478,Mesenchymal-Stromal
c_1_41_479,Mesenchymal-Stromal
c_1_41_480,Mesenchymal-Stromal
c_1_41_481,Mesenchymal-Stromal
c_1_41_482,Lymphoid-Other
c_1_41_483,Lymphoid-T
c_1_41_484,Endothelial
c_1_41_485,Mesenchymal-Stromal
c_1_41_486,Mesenchymal-Stromal
c_1_41_487,Mesenchymal-Stromal
c_1_41_488,Mesenchymal-Stromal
c_1_41_489,Lymphoid-Other
c_1_41_490,Mesenchymal-Stromal
c_1_41_491,Mesenchymal-Stromal
c_1_41_492,Lymphoid-Other
c_1_41_493,Mesenchymal-Stromal
c_1_41_494,Lymphoid-Other
c_1_41_495,Lymphoid-Other
c_1_41_496,Mesenchymal-Stromal
c_1_41_497,Endothelial
c_1_41_498,Mesenchymal-Stromal
c_1_41_499,Endothelial
c_1_41_500,Mesenchymal-Stromal
c_1_41_501,Mesenchymal-Stromal
c_1_41_502,Mesenchymal-Stromal
c_1_41_503,Lymphoid-Other
c_1_41_504,Myeloid
c_1_41_505,Lymphoid-T
c_1_41_506,Mesenchymal-Stromal
c_1_41_507,Mesenchymal-Stromal
c_1_41_508,Lymphoid-T
c_1_41_509,Endothelial
c_1_41_510,Mesenchymal-Stromal
c_1_41_511,Lymphoid-T
c_1_41_512,Mesenchymal-Stromal
c_1_41_513,Mesenchymal-Stromal
c_1_41_514,Endothelial
c_1_41_515,Mesenchymal-Stromal
c_1_41_516,Lymphoid-Other
c_1_41_517,Mesenchymal-Stromal
c_1_41_518,Lymphoid-T
c_1_41_519,Mesenchymal-Stromal
c_1_41_520,Mesenchymal-Stromal
c_1_41_521,Mesenchymal-Stromal
c_1_41_522,Endothelial
c_1_41_523,Lymphoid-Other
c_1_41_524,Endothelial
c_1_41_525,Lymphoid-T
c_1_41_526,Mesenchymal-Stromal
c_1_41_527,Endothelial
c_1_41_528,Mesenchymal-Stromal
c_1_41_529,Endothelial
c_1_41_530,Lymphoid-T
c_1_41_531,Myeloid
c_1_41_532,Endothelial
c_1_41_533,Lymphoid-Other
c_1_41_534,Mesenchymal-Stromal
c_1_41_535,Mesenchymal-Stromal
c_1_41_536,Lymphoid-T
c_1_41_537,Endothelial
c_1_41_539,Lymphoid-Other
c_1_41_540,Lymphoid-Other
c_1_41_541,Mesenchymal-Stromal
c_1_41_542,Mesenchymal-Stromal
c_1_41_543,Mesenchymal-Stromal
c_1_41_545,Mesenchymal-Stromal
c_1_41_546,Mesenchymal-Stromal
c_1_41_547,Mesenchymal-Stromal
c_1_41_548,Lymphoid-DC
c_1_41_549,Mesenchymal-Stromal
c_1_41_550,Lymphoid-Other
c_1_41_551,Endothelial
c_1_41_552,Mesenchymal-Stromal
c_1_41_553,Mesenchymal-Stromal
c_1_41_554,Mesenchymal-Stromal
c_1_41_555,Mesenchymal-Stromal
c_1_41_556,Endothelial
c_1_41_557,Mesenchymal-Stromal
c_1_41_558,Mesenchymal-Stromal
c_1_41_559,Lymphoid-T
c_1_41_560,Mesenchymal-Stromal
c_1_41_562,Lymphoid-T
c_1_41_563,Mesenchymal-Stromal
c_1_41_564,Mesenchymal-Stromal
c_1_41_565,Lymphoid-Other
c_1_41_566,Lymphoid-Other
c_1_41_567,Mesenchymal-Stromal
c_1_41_568,Lymphoid-Other
c_1_41_569,Mesenchymal-Stromal
c_1_41_570,Mesenchymal-Stromal
c_1_41_571,Endothelial
