cell_id,PC_1,PC_2
c_1_20_1,-1.4430008,-0.0259425
c_1_20_2,-1.2738781,0.44147497
c_1_20_3,-0.80717266,0.51552516
c_1_20_4,-0.74397665,-0.6145725
c_1_20_5,-0.5731808,-0.24096547
c_1_20_6,0.32165444,-0.026102597
c_1_20_7,-0.73230606,-0.1141774
c_1_20_8,-0.30595884,0.23843108
c_1_20_9,1.4558799,0.2295505
c_1_20_10,1.1082202,0.29638144
c_1_20_11,0.41265577,-0.008560983
c_1_20_12,1.1669074,0.18676232
c_1_20_13,-0.24783239,1.928194
c_1_20_14,-0.400264,1.9911067
c_1_20_15,-1.6365224,-0.26980433
c_1_20_16,0.5166533,-0.08816707
c_1_20_17,1.2577307,0.009549132
c_1_20_18,0.9452842,0.23243245
c_1_20_19,2.1021397,-0.089903794
c_1_20_20,-3.1490142,5.5655646
c_1_20_21,-0.31201106,-0.4164904
c_1_20_22,1.5656533,-0.4824578
c_1_20_23,-0.7133615,0.21068032
c_1_20_24,1.0832816,-0.06854368
c_1_20_25,1.2939892,-0.30652204
c_1_20_26,-0.7498211,-0.5401385
c_1_20_27,0.09367759,-0.5688097
c_1_20_28,0.6737582,0.1609131
c_1_20_29,1.2119318,-0.24835955
c_1_20_30,-0.020063205,-0.11027696
c_1_20_31,0.7208081,0.078561224
c_1_20_32,-8.177739,-6.7731943
c_1_20_33,0.25441736,2.9467294
c_1_20_34,0.23484592,-0.5605388
c_1_20_35,-0.72313035,-0.39894846
c_1_20_36,-0.774551,-0.3622848
c_1_20_37,-1.2311828,2.2646334
c_1_20_38,0.40723097,0.49402168
c_1_20_39,2.6141658,-0.2634684
c_1_20_40,0.96916425,-0.3038276
c_1_20_41,-0.26862922,-1.3937482
c_1_20_42,0.12514365,-0.13942437
c_1_20_43,-0.21708311,-0.49319923
c_1_20_44,1.4192853,-0.8046039
c_1_20_45,0.3506807,-0.3657997
c_1_20_46,1.3576005,0.900996
c_1_20_47,-0.09741658,-0.2345831
c_1_20_48,0.51319265,-1.6442324
c_1_20_49,-0.93541694,0.68459225
c_1_20_50,1.0303046,-0.06722474
c_1_20_51,-0.58030653,-0.78100455
c_1_20_52,0.8538514,-0.5154491
c_1_20_53,-0.38920295,-0.32066447
c_1_20_54,-1.0151364,0.99029595
c_1_20_55,-0.7588562,1.7803836
