cell_id,ACVR1B,ATF3,CCL21,CD59,CD8A,CIITA,COL6A3,CSF2RB,CST7,DDC,HBA1/2,HSP90AA1,IFNA1/13,IFNL2/3,IL1R1,IL24,IRF3,ITGA5,KRT17,LCN2,MARCKSL1,NELL2,NFKBIA,NUPR1,RAMP2,RELT,RORA,TNFRSF4,UPK3A,VHL
c_1_20_35,-0.32110695265625977,-0.2612566595853841,1.1116936978457834,-0.3096629713068041,-0.27773036679953095,1.3182787083930119,0.9575256747401145,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,1.150705961322625,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,0.6165437675347865,-0.22113992063408247,0.8190600242893349,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_36,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,2.43280227640104,-0.2834629368284173,1.2140566102439698,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_37,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,3.1647907272337212,4.567012452881512,4.194978095621607,3.396769601155215,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_38,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,1.5608047675281076,-0.2834629368284173,-0.4255983294349972,1.579114344756982,1.881724253169592,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,1.554393220955934,-0.23742288869627054,1.2692116265144453,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_39,-0.32110695265625977,-0.2612566595853841,2.767140862645954,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,-0.3594405325101027,1.2110443324545606,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,1.0731815580069681,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_40,-0.32110695265625977,1.579825655915635,-0.294010008460855,2.126213323652401,-0.27773036679953095,-0.2856431962226859,1.0327155711478289,-0.25839410861373174,-0.2834629368284173,0.71909030825647,-0.3594405325101027,-0.41925861082078963,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,1.4655570540028193,-0.394329310444269,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,1.6990193868867551,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,-0.39645716569644
c_1_20_41,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,2.0927497163185382,-0.25839410861373174,-0.2834629368284173,0.5827078323156321,1.4313462435234015,0.6426587205325239,1.1554662946653596,-0.3258442776521772,2.9762527091252124,1.1044967672349566,-0.3600628664201626,-0.2711742513691913,0.72955983486279,-0.23742288869627054,-0.4416991749433919,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,1.467153840558641,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,0.7136764182706844
c_1_20_42,1.0875254986754412,1.509572271443459,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,-0.3594405325101027,0.7402902724645158,1.2887519794435627,1.1775124271732358,-0.1910545237126144,1.2331721559770754,-0.3600628664201626,-0.2711742513691913,0.8328890095698374,-0.23742288869627054,1.6555557075694323,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,-0.29169043318165216,-0.24727645672476195,-0.23630529294564898,2.5012591812154743,0.8157409212733893
c_1_20_43,-0.32110695265625977,2.207684808409059,1.7014442912143668,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,-0.25839410861373174,-0.2834629368284173,-0.4255983294349972,2.1653820049027046,-0.41925861082078963,-0.2942533491016573,2.7833150230189876,-0.1910545237126144,-0.2950776809830077,-0.3600628664201626,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,1.0605202616242748,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,1.9815554709168304,-0.24727645672476195,-0.23630529294564898,-0.25195399740618407,1.293624847253572
c_1_20_44,-0.32110695265625977,-0.2612566595853841,-0.294010008460855,-0.3096629713068041,-0.27773036679953095,-0.2856431962226859,-0.32672585266892207,2.1925725746794176,-0.2834629368284173,-0.4255983294349972,-0.3594405325101027,1.9212507262099547,-0.2942533491016573,-0.3258442776521772,-0.1910545237126144,-0.2950776809830077,1.444416327623346,-0.2711742513691913,-0.394329310444269,-0.23742288869627054,1.7331067496751607,-0.22113992063408247,-0.3724087553806886,-0.3405966452200699,-0.24708002598100814,1.9197025965652226,-0.24727645672476195,2.553062213440659,-0.25195399740618407,-0.39645716569644
