cell_id,UMAP_1,UMAP_2
c_1_6_1,18.96156,-8.562843
c_1_6_3,15.4809,-10.819852
c_1_6_4,13.64241,-9.9829
c_1_6_5,15.688395,-8.382086
c_1_6_6,16.034895,-7.699277
c_1_6_8,16.183142,-10.719192
c_1_6_9,19.600506,-12.899839
c_1_6_10,20.478437,-9.7516775
c_1_6_12,14.757415,-10.014686
c_1_6_13,18.513115,-8.681173
c_1_6_14,14.867739,-8.989157
c_1_6_15,16.483274,-4.9633574
c_1_6_17,15.629393,-10.601689
c_1_6_18,14.281169,-10.316884
c_1_6_19,17.780521,-7.2764583
c_1_6_20,15.646667,-10.546651
c_1_6_21,18.284702,-13.289003
c_1_6_22,15.823385,-8.518385
c_1_6_23,18.440722,-8.235544
c_1_6_24,16.66888,-8.716158
c_1_6_25,18.518951,-8.71797
c_1_6_26,15.567425,-11.73802
c_1_6_28,16.346788,-7.2323127
c_1_6_29,15.731747,-9.11555
c_1_6_30,15.574756,-7.583131
c_1_6_31,16.455614,-6.0232677
c_1_6_32,20.571846,-12.0333185
c_1_6_33,19.571312,-9.013011
c_1_6_34,16.539608,-10.425676
c_1_6_35,19.131617,-8.417538
c_1_6_36,14.08124,-9.817367
c_1_6_37,18.068508,-10.075876
c_1_6_38,15.035282,-9.6289835
c_1_6_39,14.163753,-9.0250635
c_1_6_40,16.102951,-5.1841044
c_1_6_41,15.926499,-10.365092
c_1_6_42,19.029642,-7.926522
c_1_6_43,15.363768,-11.223929
c_1_6_44,16.132463,-8.079039
c_1_6_45,15.950772,-5.703117
c_1_6_46,16.740036,-8.247404
c_1_6_47,17.850458,-10.388307
c_1_6_48,18.065063,-11.257533
c_1_6_49,16.252121,-6.769784
c_1_6_50,20.237162,-13.502235
c_1_6_51,16.12554,-6.1322966
c_1_6_52,21.137323,-10.650837
c_1_6_53,19.53514,-13.120942
c_1_6_54,16.400824,-7.0011845
c_1_6_55,17.916325,-11.457057
c_1_6_56,16.247295,-8.53252
c_1_6_57,18.812267,-12.541803
c_1_6_58,17.094349,-8.834378
c_1_6_59,16.664553,-7.362817
c_1_6_60,14.473589,-10.074987
c_1_6_61,18.489601,-9.731353
c_1_6_62,16.235428,-8.361613
c_1_6_63,15.713009,-7.6571
c_1_6_64,20.165096,-7.511978
c_1_6_65,15.2704315,-9.23543
c_1_6_66,18.052147,-12.108976
c_1_6_67,16.474306,-8.2397
c_1_6_68,15.918028,-4.94002
c_1_6_69,16.482927,-9.169817
c_1_6_70,15.561216,-10.969218
c_1_6_71,20.834173,-11.211796
c_1_6_72,16.027882,-10.200469
c_1_6_73,15.245138,-10.819668
c_1_6_74,17.612171,-10.7637
c_1_6_76,16.480238,-6.5118504
c_1_6_77,15.721494,-11.12842
c_1_6_79,15.64403,-10.281917
c_1_6_80,16.464554,-6.0076556
c_1_6_81,16.858713,-6.997849
c_1_6_82,15.206145,-11.555559
c_1_6_83,15.803809,-9.955019
c_1_6_84,16.390472,-5.1421423
c_1_6_85,17.637426,-11.424726
c_1_6_86,20.329086,-12.6871195
c_1_6_87,16.283571,-11.515228
c_1_6_88,17.10172,-6.4300394
c_1_6_89,15.45273,-11.218251
c_1_6_90,20.911623,-10.622889
c_1_6_91,16.861431,-10.62879
c_1_6_92,21.473648,-11.686872
c_1_6_93,16.007067,-6.973963
c_1_6_95,14.159096,-9.342185
c_1_6_96,17.604681,-8.45447
c_1_6_97,14.839597,-9.811137
