cell_id,cell_type
c_1_39_1,Lymphoid-Plasma
c_1_39_2,Endothelial
c_1_39_3,Lymphoid-T
c_1_39_4,Lymphoid-T
c_1_39_5,Lymphoid-B
c_1_39_6,Lymphoid-B
c_1_39_7,Lymphoid-B
c_1_39_8,Lymphoid-B
c_1_39_9,Lymphoid-B
c_1_39_10,Lymphoid-Plasma
c_1_39_11,Lymphoid-T
c_1_39_12,Lymphoid-B
c_1_39_13,Lymphoid-Other
c_1_39_14,Lymphoid-Plasma
c_1_39_15,Lymphoid-Other
c_1_39_16,Lymphoid-B
c_1_39_17,Lymphoid-B
c_1_39_18,Lymphoid-B
c_1_39_19,Lymphoid-B
c_1_39_20,Lymphoid-Plasma
c_1_39_21,Lymphoid-B
c_1_39_22,Lymphoid-B
c_1_39_23,Lymphoid-B
c_1_39_24,Lymphoid-B
c_1_39_25,Lymphoid-Plasma
c_1_39_26,Lymphoid-B
c_1_39_27,Lymphoid-Plasma
c_1_39_28,Lymphoid-B
c_1_39_29,Lymphoid-Plasma
c_1_39_30,Lymphoid-Plasma
c_1_39_31,Lymphoid-B
c_1_39_32,Lymphoid-B
c_1_39_33,Lymphoid-B
c_1_39_34,Lymphoid-B
c_1_39_35,Lymphoid-B
c_1_39_36,Lymphoid-B
c_1_39_37,Lymphoid-B
c_1_39_38,Lymphoid-B
c_1_39_39,Lymphoid-B
c_1_39_40,Lymphoid-T
c_1_39_41,Lymphoid-T
c_1_39_42,Lymphoid-B
c_1_39_43,Lymphoid-B
c_1_39_44,Endothelial
c_1_39_45,Lymphoid-B
c_1_39_46,Lymphoid-Plasma
c_1_39_47,Lymphoid-Other
c_1_39_48,Lymphoid-B
c_1_39_49,Lymphoid-B
c_1_39_50,Lymphoid-B
c_1_39_51,Lymphoid-B
c_1_39_52,Lymphoid-B
c_1_39_53,Lymphoid-B
c_1_39_54,Lymphoid-B
c_1_39_55,Lymphoid-B
c_1_39_56,Lymphoid-B
c_1_39_57,Lymphoid-Other
c_1_39_58,Lymphoid-B
c_1_39_59,Lymphoid-Other
c_1_39_60,Lymphoid-B
c_1_39_61,Lymphoid-B
c_1_39_62,Lymphoid-B
c_1_39_63,Mesenchymal-Stromal
c_1_39_64,Lymphoid-B
c_1_39_65,Lymphoid-B
c_1_39_66,Lymphoid-B
c_1_39_67,Lymphoid-B
c_1_39_68,Lymphoid-B
c_1_39_69,Lymphoid-B
c_1_39_70,Lymphoid-B
c_1_39_71,Lymphoid-B
c_1_39_72,Lymphoid-B
c_1_39_73,Lymphoid-B
c_1_39_74,Lymphoid-B
c_1_39_75,Lymphoid-B
c_1_39_76,Lymphoid-B
c_1_39_77,Lymphoid-B
c_1_39_78,Lymphoid-B
c_1_39_79,Lymphoid-Other
c_1_39_80,Lymphoid-T
c_1_39_81,Lymphoid-B
c_1_39_82,Lymphoid-B
c_1_39_83,Lymphoid-B
c_1_39_84,Lymphoid-Other
c_1_39_85,Lymphoid-B
c_1_39_86,Lymphoid-B
c_1_39_87,Lymphoid-B
c_1_39_88,Lymphoid-Other
c_1_39_89,Lymphoid-B
c_1_39_90,Lymphoid-Plasma
c_1_39_91,Lymphoid-DC
c_1_39_92,Lymphoid-B
c_1_39_93,Lymphoid-B
c_1_39_94,Lymphoid-Plasma
c_1_39_95,Lymphoid-B
c_1_39_96,Lymphoid-Other
c_1_39_97,Lymphoid-Other
c_1_39_98,Lymphoid-B
c_1_39_99,Lymphoid-Plasma
c_1_39_100,Lymphoid-Other
c_1_39_101,Lymphoid-B
c_1_39_102,Lymphoid-B
c_1_39_103,Lymphoid-B
c_1_39_104,Lymphoid-Other
c_1_39_105,Lymphoid-B
c_1_39_106,Lymphoid-T
c_1_39_107,Lymphoid-B
c_1_39_108,Lymphoid-B
c_1_39_109,Lymphoid-Other
c_1_39_110,Lymphoid-T
c_1_39_111,Lymphoid-B
c_1_39_112,Lymphoid-Plasma
c_1_39_113,Lymphoid-Other
c_1_39_114,Lymphoid-B
c_1_39_115,Lymphoid-B
c_1_39_116,Lymphoid-T
c_1_39_117,Lymphoid-B
c_1_39_118,Lymphoid-B
c_1_39_119,Lymphoid-T
c_1_39_120,Lymphoid-B
c_1_39_121,Lymphoid-B
c_1_39_122,Lymphoid-T
c_1_39_123,Lymphoid-B
c_1_39_124,Lymphoid-Other
c_1_39_125,Lymphoid-T
c_1_39_126,Lymphoid-B
c_1_39_127,Lymphoid-B
c_1_39_128,Lymphoid-B
c_1_39_129,Lymphoid-B
c_1_39_130,Lymphoid-T
c_1_39_131,Lymphoid-B
c_1_39_132,Lymphoid-Plasma
c_1_39_133,Lymphoid-B
c_1_39_134,Lymphoid-Plasma
c_1_39_135,Lymphoid-B
c_1_39_136,Lymphoid-Other
c_1_39_137,Lymphoid-DC
c_1_39_138,Lymphoid-Other
c_1_39_139,Lymphoid-B
c_1_39_140,Lymphoid-B
c_1_39_141,Lymphoid-B
c_1_39_142,Lymphoid-Other
c_1_39_143,Lymphoid-T
c_1_39_144,Lymphoid-B
c_1_39_145,Lymphoid-Plasma
c_1_39_146,Lymphoid-T
c_1_39_147,Lymphoid-B
c_1_39_148,Lymphoid-B
c_1_39_149,Lymphoid-T
c_1_39_150,Lymphoid-Other
c_1_39_151,Lymphoid-B
c_1_39_152,Lymphoid-B
c_1_39_153,Lymphoid-B
c_1_39_154,Lymphoid-T
c_1_39_155,Lymphoid-B
c_1_39_156,Lymphoid-B
c_1_39_157,Lymphoid-B
c_1_39_158,Lymphoid-B
c_1_39_159,Lymphoid-B
c_1_39_160,Lymphoid-Plasma
c_1_39_161,Lymphoid-B
c_1_39_162,Lymphoid-Other
c_1_39_163,Lymphoid-Other
c_1_39_164,Lymphoid-B
c_1_39_165,Lymphoid-Plasma
c_1_39_166,Lymphoid-B
c_1_39_167,Lymphoid-Plasma
c_1_39_168,Lymphoid-B
c_1_39_169,Lymphoid-T
c_1_39_170,Lymphoid-Plasma
c_1_39_171,Lymphoid-B
c_1_39_172,Lymphoid-B
c_1_39_173,Lymphoid-T
c_1_39_174,Lymphoid-Plasma
c_1_39_175,Lymphoid-B
c_1_39_176,Lymphoid-B
c_1_39_177,Lymphoid-T
c_1_39_178,Lymphoid-B
c_1_39_179,Lymphoid-B
c_1_39_180,Lymphoid-Other
c_1_39_181,Lymphoid-B
c_1_39_182,Lymphoid-T
c_1_39_183,Lymphoid-B
c_1_39_184,None
c_1_39_185,Lymphoid-B
c_1_39_186,Lymphoid-B
c_1_39_187,Lymphoid-Other
c_1_39_188,Lymphoid-T
c_1_39_189,Lymphoid-B
c_1_39_190,Lymphoid-Plasma
c_1_39_191,Lymphoid-B
c_1_39_192,Lymphoid-Plasma
c_1_39_193,Lymphoid-Other
c_1_39_194,Lymphoid-B
c_1_39_195,Lymphoid-Plasma
c_1_39_196,Lymphoid-B
c_1_39_197,Lymphoid-Plasma
c_1_39_198,Lymphoid-Other
c_1_39_199,Lymphoid-B
c_1_39_200,Lymphoid-Other
c_1_39_201,Lymphoid-B
c_1_39_202,Lymphoid-B
c_1_39_203,Lymphoid-B
c_1_39_204,Lymphoid-B
c_1_39_205,Lymphoid-T
c_1_39_206,Lymphoid-B
c_1_39_207,Lymphoid-Other
c_1_39_208,Lymphoid-Plasma
c_1_39_209,Lymphoid-DC
c_1_39_210,Lymphoid-B
c_1_39_211,Lymphoid-B
c_1_39_212,Lymphoid-B
c_1_39_213,Lymphoid-T
c_1_39_214,Lymphoid-Other
c_1_39_215,Lymphoid-Other
c_1_39_216,Lymphoid-Plasma
c_1_39_217,Lymphoid-B
c_1_39_218,Lymphoid-B
c_1_39_219,Lymphoid-B
c_1_39_220,Lymphoid-B
c_1_39_221,Lymphoid-DC
c_1_39_222,Lymphoid-B
c_1_39_223,Lymphoid-T
c_1_39_224,Lymphoid-B
c_1_39_225,Lymphoid-B
c_1_39_226,Lymphoid-B
c_1_39_227,Lymphoid-B
c_1_39_228,Lymphoid-B
c_1_39_229,Lymphoid-T
c_1_39_230,Lymphoid-B
c_1_39_231,Lymphoid-B
c_1_39_232,Lymphoid-B
c_1_39_233,Lymphoid-B
c_1_39_234,Lymphoid-B
c_1_39_235,Lymphoid-B
c_1_39_236,Lymphoid-B
c_1_39_237,Lymphoid-B
c_1_39_238,Lymphoid-B
c_1_39_239,Lymphoid-B
c_1_39_240,Lymphoid-B
c_1_39_241,Lymphoid-B
c_1_39_242,Lymphoid-Plasma
c_1_39_243,Lymphoid-B
c_1_39_244,Lymphoid-B
c_1_39_245,None
c_1_39_246,Lymphoid-B
c_1_39_247,Lymphoid-Plasma
c_1_39_248,Lymphoid-B
c_1_39_249,Lymphoid-B
c_1_39_250,Lymphoid-B
c_1_39_251,Lymphoid-Other
c_1_39_252,Lymphoid-T
c_1_39_253,Lymphoid-B
c_1_39_254,Lymphoid-B
c_1_39_255,Lymphoid-B
c_1_39_256,Lymphoid-B
c_1_39_257,Lymphoid-Other
c_1_39_258,Lymphoid-B
c_1_39_259,Lymphoid-T
c_1_39_260,Lymphoid-B
c_1_39_261,Lymphoid-B
c_1_39_262,Lymphoid-B
c_1_39_263,Lymphoid-B
c_1_39_264,Lymphoid-B
c_1_39_265,Lymphoid-T
c_1_39_266,Lymphoid-Other
c_1_39_267,Lymphoid-Other
c_1_39_268,Lymphoid-B
c_1_39_269,Lymphoid-B
c_1_39_270,Lymphoid-B
c_1_39_271,Lymphoid-Plasma
c_1_39_272,Lymphoid-B
c_1_39_273,Lymphoid-B
c_1_39_274,Lymphoid-B
c_1_39_275,Lymphoid-B
c_1_39_276,Lymphoid-B
c_1_39_277,Lymphoid-B
c_1_39_278,Lymphoid-B
c_1_39_279,Lymphoid-B
c_1_39_280,Lymphoid-B
c_1_39_281,Lymphoid-B
c_1_39_282,Lymphoid-B
c_1_39_283,Lymphoid-B
c_1_39_284,Lymphoid-Plasma
c_1_39_285,Lymphoid-B
c_1_39_286,Lymphoid-Other
c_1_39_287,Lymphoid-B
c_1_39_288,Lymphoid-B
c_1_39_289,Lymphoid-B
c_1_39_290,Lymphoid-B
c_1_39_291,Lymphoid-B
c_1_39_292,Lymphoid-Plasma
c_1_39_293,Lymphoid-B
c_1_39_294,Lymphoid-Plasma
c_1_39_295,Lymphoid-B
c_1_39_296,Lymphoid-Plasma
c_1_39_297,Lymphoid-B
c_1_39_298,Lymphoid-Plasma
c_1_39_299,Lymphoid-B
c_1_39_300,Lymphoid-Plasma
c_1_39_301,Lymphoid-B
c_1_39_302,Lymphoid-B
c_1_39_303,Lymphoid-B
c_1_39_304,Lymphoid-B
c_1_39_305,Lymphoid-B
c_1_39_306,Lymphoid-T
c_1_39_307,Lymphoid-B
c_1_39_308,Lymphoid-Other
c_1_39_309,Lymphoid-Plasma
c_1_39_310,Lymphoid-B
c_1_39_311,Lymphoid-B
c_1_39_312,Lymphoid-Plasma
c_1_39_313,Lymphoid-Other
c_1_39_314,Lymphoid-B
c_1_39_315,Lymphoid-B
c_1_39_316,Lymphoid-Plasma
c_1_39_317,Lymphoid-B
c_1_39_318,Lymphoid-B
c_1_39_319,Lymphoid-B
c_1_39_320,Lymphoid-B
c_1_39_321,Lymphoid-B
