cell_id,PC_1,PC_2
c_1_39_1,0.98987794,1.0086752
c_1_39_2,-1.2783858,1.9597677
c_1_39_3,1.807314,2.2666152
c_1_39_4,-2.8643281,4.7852626
c_1_39_5,-1.426323,4.8571534
c_1_39_6,3.8872106,2.7415392
c_1_39_7,-0.42685923,2.771539
c_1_39_8,-1.5670717,4.034987
c_1_39_9,-2.374516,5.6564093
c_1_39_10,4.8577747,1.3340313
c_1_39_11,0.9499662,3.9401426
c_1_39_12,-0.7299073,5.3170176
c_1_39_13,3.6356301,2.1999495
c_1_39_14,0.57455325,2.2729514
c_1_39_15,4.0602727,1.4993585
c_1_39_16,-2.5142481,3.1756656
c_1_39_17,-0.33480546,4.670317
c_1_39_18,-0.45563892,3.696579
c_1_39_19,1.7748357,3.7112467
c_1_39_20,2.3554666,2.3127275
c_1_39_21,-0.29850346,3.9526124
c_1_39_22,-0.85871005,2.8090403
c_1_39_23,-2.1929252,4.489602
c_1_39_24,0.49802667,3.3715518
c_1_39_25,7.7659855,-0.36349162
c_1_39_26,-1.4020165,3.8031926
c_1_39_27,2.7205877,0.9639672
c_1_39_28,0.8145765,3.357685
c_1_39_29,14.737175,-2.3195906
c_1_39_30,2.190419,1.770457
c_1_39_31,0.9290351,1.7271929
c_1_39_32,-2.461161,3.6458507
c_1_39_33,0.63739264,2.6858532
c_1_39_34,1.7997319,3.7514322
c_1_39_35,-1.4857646,3.54536
c_1_39_36,-1.4575932,4.6456337
c_1_39_37,0.36699605,3.7143528
c_1_39_38,-0.960257,3.604425
c_1_39_39,-0.40947384,3.390855
c_1_39_40,1.6149784,1.0503515
c_1_39_41,0.49199498,2.1554697
c_1_39_42,-3.0629315,4.194822
c_1_39_43,4.8102274,1.9570096
c_1_39_44,-0.28184775,2.83229
c_1_39_45,-0.55365205,3.975334
c_1_39_46,7.6735563,-0.24664077
c_1_39_47,3.0204017,5.255806
c_1_39_48,0.2027268,4.0099874
c_1_39_49,0.5669269,3.8460653
c_1_39_50,-0.7654298,3.5320249
c_1_39_51,-1.9600028,3.9197285
c_1_39_52,-1.474831,3.1088138
c_1_39_53,-1.3086745,4.408681
c_1_39_54,0.3292522,2.026814
c_1_39_55,-1.2397537,4.033585
c_1_39_56,4.3511677,2.5958276
c_1_39_57,-1.2183976,4.235952
c_1_39_58,7.147131,0.960919
c_1_39_59,2.417878,4.4804187
c_1_39_60,-0.09578808,5.17052
c_1_39_61,-1.2610464,3.1975656
c_1_39_62,0.14873384,5.0843344
c_1_39_63,-0.47278315,1.3850913
c_1_39_64,-0.1918984,2.7089727
c_1_39_65,4.178426,2.5087078
c_1_39_66,-0.3834471,4.5528364
c_1_39_67,-0.5522107,3.7918065
c_1_39_68,1.3781776,3.7570338
c_1_39_69,-0.6511229,3.7840397
c_1_39_70,-3.1202037,4.36122
c_1_39_71,-3.273892,3.8075852
c_1_39_72,0.9589177,2.6555943
c_1_39_73,11.275422,-0.20720637
c_1_39_74,-0.29591125,3.1884077
c_1_39_75,-5.0518346,4.452317
c_1_39_76,-2.2255278,3.042487
c_1_39_77,1.5300995,3.2117264
c_1_39_78,1.8375049,3.3885982
