cell_id,cell_type
c_1_1_1,Lymphoid-Other
c_1_1_3,Lymphoid-Other
c_1_1_6,Epithelial
c_1_1_7,Lymphoid-Plasma
c_1_1_9,Lymphoid-Other
c_1_1_10,Epithelial
c_1_1_11,Lymphoid-Other
c_1_1_12,Lymphoid-Other
c_1_1_13,Lymphoid-Plasma
c_1_1_14,Lymphoid-T
c_1_1_15,Epithelial
c_1_1_17,Lymphoid-Plasma
c_1_1_19,Epithelial
c_1_1_20,Lymphoid-Other
c_1_1_21,Epithelial
c_1_1_22,Epithelial
c_1_1_24,Lymphoid-Other
c_1_1_25,Epithelial
c_1_1_26,Epithelial
c_1_1_27,Lymphoid-Plasma
c_1_1_30,Epithelial
c_1_1_31,Stem
c_1_1_32,Epithelial
c_1_1_34,Epithelial
c_1_1_36,Epithelial
c_1_1_37,Epithelial
c_1_1_38,Lymphoid-Other
c_1_1_40,Endothelial
c_1_1_41,Epithelial
c_1_1_42,Epithelial
c_1_1_43,Lymphoid-Other
c_1_1_45,Lymphoid-Plasma
c_1_1_48,Lymphoid-Other
c_1_1_50,Epithelial
c_1_1_54,Epithelial
c_1_1_55,Epithelial
c_1_1_56,Lymphoid-DC
c_1_1_58,Epithelial
c_1_1_59,Lymphoid-Plasma
c_1_1_60,Lymphoid-Other
c_1_1_61,Lymphoid-Other
c_1_1_64,Epithelial
c_1_1_65,Epithelial
c_1_1_66,Lymphoid-Other
c_1_1_67,Lymphoid-Plasma
c_1_1_68,Lymphoid-Other
c_1_1_69,Epithelial
c_1_1_70,Lymphoid-T
c_1_1_71,Lymphoid-Other
c_1_1_72,Endothelial
c_1_1_73,Lymphoid-Other
c_1_1_75,Lymphoid-Other
c_1_1_76,Lymphoid-Other
c_1_1_77,Lymphoid-Other
c_1_1_79,Lymphoid-Plasma
c_1_1_81,Lymphoid-Other
c_1_1_83,Lymphoid-Other
c_1_1_86,Lymphoid-Other
c_1_1_87,Lymphoid-Other
c_1_1_88,Lymphoid-Other
c_1_1_91,Lymphoid-Other
