cell_id,cell_type
c_1_23_254,Lymphoid-DC
c_1_23_255,Lymphoid-Other
c_1_23_256,Lymphoid-T
c_1_23_257,Epithelial
c_1_23_258,Lymphoid-Other
c_1_23_259,Lymphoid-Other
c_1_23_260,Lymphoid-Plasma
c_1_23_261,Lymphoid-Other
c_1_23_262,Lymphoid-Other
c_1_23_263,Epithelial
c_1_23_264,Lymphoid-Other
c_1_23_265,Epithelial
c_1_23_266,Epithelial
c_1_23_267,Lymphoid-Other
c_1_23_268,Lymphoid-Plasma
c_1_23_269,Lymphoid-Other
c_1_23_270,Lymphoid-B
c_1_23_271,Epithelial
c_1_23_272,Lymphoid-Plasma
c_1_23_273,Lymphoid-T
c_1_23_274,Lymphoid-Other
c_1_23_275,Lymphoid-Other
c_1_23_276,Lymphoid-Other
c_1_23_277,Lymphoid-Other
c_1_23_278,Lymphoid-DC
c_1_23_279,Epithelial
c_1_23_280,Lymphoid-Other
c_1_23_281,Lymphoid-Other
c_1_23_282,Lymphoid-T
c_1_23_283,Lymphoid-Other
c_1_23_284,Lymphoid-Other
c_1_23_285,Epithelial
c_1_23_286,Lymphoid-Other
c_1_23_287,Lymphoid-Other
c_1_23_288,Lymphoid-Other
c_1_23_289,Lymphoid-Other
c_1_23_290,Lymphoid-Other
c_1_23_291,Epithelial
c_1_23_292,Lymphoid-T
c_1_23_294,Epithelial
c_1_23_295,Epithelial
c_1_23_296,Lymphoid-Other
c_1_23_297,Epithelial
c_1_23_298,Epithelial
c_1_23_299,Epithelial
c_1_23_300,Epithelial
c_1_23_301,Lymphoid-Other
c_1_23_302,Lymphoid-Other
c_1_23_303,Epithelial
c_1_23_304,Lymphoid-Other
c_1_23_305,Epithelial
c_1_23_306,Epithelial
c_1_23_307,Epithelial
c_1_23_308,Lymphoid-Plasma
c_1_23_309,Lymphoid-Other
c_1_23_310,Lymphoid-Other
c_1_23_311,Lymphoid-Other
c_1_23_312,Epithelial
c_1_23_313,Lymphoid-Other
c_1_23_314,Lymphoid-Other
c_1_23_315,Epithelial
c_1_23_316,Lymphoid-B
c_1_23_317,Lymphoid-Other
c_1_23_318,Myeloid
c_1_23_319,Epithelial
c_1_23_320,Lymphoid-Other
c_1_23_321,Epithelial
c_1_23_322,Lymphoid-Other
c_1_23_323,Lymphoid-Other
c_1_23_324,Epithelial
c_1_23_325,Epithelial
c_1_23_326,Lymphoid-Other
c_1_23_327,Lymphoid-Other
c_1_23_328,Lymphoid-Other
c_1_23_329,Lymphoid-Other
c_1_23_330,Lymphoid-DC
c_1_23_331,Epithelial
c_1_23_332,Epithelial
c_1_23_333,Lymphoid-Other
c_1_23_334,Lymphoid-Other
c_1_23_335,Epithelial
c_1_23_336,Lymphoid-Other
c_1_23_337,Lymphoid-T
c_1_23_338,Lymphoid-Plasma
c_1_23_339,Epithelial
c_1_23_340,Lymphoid-Other
c_1_23_341,Lymphoid-Other
c_1_23_342,Lymphoid-B
c_1_23_343,Lymphoid-Other
c_1_23_344,Lymphoid-Other
c_1_23_345,Lymphoid-Other
c_1_23_346,Epithelial
c_1_23_347,Lymphoid-Other
c_1_23_348,Lymphoid-Plasma
c_1_23_350,Lymphoid-Other
c_1_23_351,Lymphoid-Other
c_1_23_352,Epithelial
c_1_23_353,Epithelial
c_1_23_354,Lymphoid-Other
c_1_23_355,Lymphoid-Other
c_1_23_356,Lymphoid-Other
c_1_23_357,Lymphoid-Other
c_1_23_358,Lymphoid-Other
c_1_23_359,Lymphoid-Other
c_1_23_361,Epithelial
c_1_23_362,Epithelial
c_1_23_363,Lymphoid-Other
c_1_23_364,Lymphoid-T
c_1_23_365,Lymphoid-Other
c_1_23_366,Lymphoid-Other
c_1_23_367,Lymphoid-Other
c_1_23_368,Lymphoid-Other
c_1_23_369,Epithelial
c_1_23_370,Lymphoid-Other
c_1_23_371,Epithelial
c_1_23_372,Lymphoid-T
c_1_23_373,Lymphoid-Other
c_1_23_374,Lymphoid-Other
c_1_23_375,Lymphoid-T
c_1_23_376,Epithelial
c_1_23_377,Lymphoid-Other
c_1_23_378,Lymphoid-Other
c_1_23_379,Lymphoid-Other
c_1_23_381,Lymphoid-Other
c_1_23_382,Lymphoid-Other
c_1_23_383,Lymphoid-Other
c_1_23_384,Lymphoid-Other
c_1_23_385,Lymphoid-Other
c_1_23_386,Lymphoid-Other
c_1_23_387,Lymphoid-Other
c_1_23_388,Lymphoid-Other
c_1_23_389,Lymphoid-Other
c_1_23_390,Epithelial
c_1_23_391,Epithelial
c_1_23_392,Lymphoid-Other
c_1_23_393,Lymphoid-Other
c_1_23_394,Lymphoid-T
c_1_23_395,Epithelial
c_1_23_396,Epithelial
c_1_23_397,Lymphoid-Other
c_1_23_398,Lymphoid-Other
c_1_23_399,Epithelial
c_1_23_400,Lymphoid-Other
c_1_23_401,Lymphoid-T
c_1_23_402,Lymphoid-Other
c_1_23_403,Lymphoid-Other
c_1_23_404,Epithelial
c_1_23_405,Lymphoid-Other
c_1_23_406,Lymphoid-DC
c_1_23_407,Lymphoid-Other
c_1_23_408,Lymphoid-Other
c_1_23_409,Epithelial
c_1_23_410,Epithelial
c_1_23_411,Epithelial
c_1_23_412,Epithelial
c_1_23_413,Lymphoid-Other
c_1_23_414,Lymphoid-Other
c_1_23_415,Lymphoid-Other
c_1_23_416,Epithelial
c_1_23_417,Epithelial
c_1_23_418,Lymphoid-Other
c_1_23_419,Epithelial
c_1_23_420,Lymphoid-Other
c_1_23_421,Lymphoid-Other
c_1_23_422,Lymphoid-Other
c_1_23_423,Lymphoid-Other
c_1_23_424,Lymphoid-Other
c_1_23_425,Lymphoid-Other
c_1_23_426,Epithelial
c_1_23_427,Lymphoid-Other
c_1_23_428,Lymphoid-Other
c_1_23_429,Lymphoid-Other
c_1_23_430,Lymphoid-Other
c_1_23_431,Epithelial
c_1_23_432,Lymphoid-Other
c_1_23_433,Lymphoid-DC
c_1_23_434,Epithelial
c_1_23_435,Lymphoid-Other
c_1_23_436,Lymphoid-Other
c_1_23_437,Lymphoid-Other
c_1_23_438,Lymphoid-Other
c_1_23_439,Lymphoid-Other
c_1_23_440,Epithelial
c_1_23_441,Epithelial
c_1_23_442,Mesenchymal-Stromal
c_1_23_443,Lymphoid-Other
c_1_23_444,Lymphoid-Plasma
c_1_23_445,Lymphoid-Other
c_1_23_446,Lymphoid-Other
c_1_23_447,Lymphoid-Other
c_1_23_448,Lymphoid-Other
c_1_23_449,Lymphoid-Other
c_1_23_450,Epithelial
c_1_23_451,Lymphoid-Other
c_1_23_452,Lymphoid-Other
c_1_23_453,Epithelial
c_1_23_454,Lymphoid-Other
c_1_23_455,Lymphoid-Plasma
c_1_23_456,Epithelial
c_1_23_457,Lymphoid-Other
c_1_23_458,Lymphoid-Other
c_1_23_459,Lymphoid-DC
c_1_23_460,Lymphoid-Other
c_1_23_461,Lymphoid-T
c_1_23_462,Epithelial
c_1_23_463,Lymphoid-DC
c_1_23_464,Lymphoid-Other
c_1_23_465,Lymphoid-Other
c_1_23_466,Lymphoid-Other
c_1_23_467,Epithelial
c_1_23_468,Epithelial
c_1_23_469,Lymphoid-Other
c_1_23_470,Epithelial
c_1_23_471,Lymphoid-Plasma
c_1_23_472,Lymphoid-Other
c_1_23_473,Lymphoid-Other
c_1_23_474,Lymphoid-Other
c_1_23_475,Epithelial
c_1_23_476,Lymphoid-Other
c_1_23_477,Lymphoid-Other
c_1_23_478,Epithelial
c_1_23_479,Lymphoid-Other
c_1_23_480,Lymphoid-Other
c_1_23_481,Lymphoid-Other
c_1_23_482,Lymphoid-Other
c_1_23_483,Epithelial
c_1_23_484,Epithelial
c_1_23_485,Lymphoid-Other
c_1_23_486,Lymphoid-Other
c_1_23_487,Lymphoid-Other
c_1_23_488,Epithelial
c_1_23_489,Lymphoid-Other
c_1_23_490,Epithelial
c_1_23_491,Lymphoid-Other
c_1_23_492,Lymphoid-Other
c_1_23_493,Lymphoid-Other
c_1_23_494,Lymphoid-Other
c_1_23_495,Epithelial
c_1_23_497,Lymphoid-T
c_1_23_498,Lymphoid-Other
c_1_23_499,Lymphoid-Plasma
c_1_23_500,Lymphoid-Other
c_1_23_501,Lymphoid-Plasma
c_1_23_502,Lymphoid-Other
c_1_23_503,Epithelial
c_1_23_505,Epithelial
c_1_23_506,Lymphoid-Plasma
c_1_23_507,Lymphoid-T
c_1_23_509,Lymphoid-Other
c_1_23_511,Lymphoid-Other
c_1_23_512,Lymphoid-T
c_1_23_513,Lymphoid-Other
c_1_23_515,Lymphoid-Other
c_1_23_516,Epithelial
c_1_23_517,Lymphoid-Other
c_1_23_518,Epithelial
c_1_23_519,Epithelial
c_1_23_520,Lymphoid-Plasma
c_1_23_521,Epithelial
c_1_23_522,Lymphoid-Other
c_1_23_523,Lymphoid-Other
c_1_23_524,Lymphoid-Other
c_1_23_525,Lymphoid-Other
c_1_23_526,Epithelial
c_1_23_527,Epithelial
c_1_23_528,Epithelial
c_1_23_529,Epithelial
c_1_23_530,Epithelial
c_1_23_531,Lymphoid-Other
c_1_23_532,Lymphoid-Other
c_1_23_533,Epithelial
c_1_23_534,Lymphoid-Other
c_1_23_535,Epithelial
c_1_23_536,Epithelial
c_1_23_537,Lymphoid-T
c_1_23_538,Lymphoid-Other
c_1_23_539,Lymphoid-Other
c_1_23_540,Lymphoid-Other
c_1_23_541,Epithelial
c_1_23_542,Lymphoid-Other
c_1_23_543,Lymphoid-Other
c_1_23_544,Lymphoid-Other
c_1_23_545,Lymphoid-Other
c_1_23_546,Lymphoid-Other
c_1_23_547,Epithelial
c_1_23_548,Lymphoid-Other
c_1_23_549,Epithelial
c_1_23_550,Lymphoid-T
c_1_23_551,Epithelial
c_1_23_552,Lymphoid-T
c_1_23_553,Epithelial
c_1_23_554,Lymphoid-Other
c_1_23_556,Myeloid
c_1_23_557,Epithelial
c_1_23_558,Epithelial
c_1_23_559,Erythroid
c_1_23_560,Epithelial
c_1_23_561,Lymphoid-Plasma
c_1_23_562,Lymphoid-T
c_1_23_563,Epithelial
c_1_23_564,Lymphoid-Other
c_1_23_566,Lymphoid-Other
c_1_23_567,Epithelial
c_1_23_568,Lymphoid-Other
c_1_23_569,Lymphoid-Other
c_1_23_570,Epithelial
c_1_23_571,Lymphoid-Plasma
c_1_23_572,Lymphoid-Other
c_1_23_573,Lymphoid-Other
c_1_23_574,Epithelial
c_1_23_575,Lymphoid-Other
c_1_23_576,Erythroid
c_1_23_577,Epithelial
c_1_23_578,Epithelial
c_1_23_579,Lymphoid-Other
c_1_23_580,Lymphoid-Other
c_1_23_581,Epithelial
c_1_23_582,Epithelial
c_1_23_583,Lymphoid-T
c_1_23_584,Lymphoid-B
c_1_23_585,Epithelial
c_1_23_586,Lymphoid-Other
c_1_23_587,Lymphoid-Other
c_1_23_588,Lymphoid-Other
c_1_23_589,Epithelial
c_1_23_590,Lymphoid-Other
c_1_23_591,Epithelial
c_1_23_592,Lymphoid-Other
c_1_23_593,Epithelial
c_1_23_594,Epithelial
c_1_23_595,Lymphoid-T
c_1_23_596,Epithelial
c_1_23_597,Epithelial
c_1_23_598,Epithelial
c_1_23_599,Epithelial
c_1_23_600,Epithelial
c_1_23_601,Lymphoid-Other
c_1_23_602,Epithelial
c_1_23_603,Epithelial
c_1_23_604,Lymphoid-Other
c_1_23_605,Lymphoid-Other
c_1_23_607,Epithelial
c_1_23_608,Epithelial
c_1_23_609,Epithelial
c_1_23_610,Epithelial
c_1_23_611,Lymphoid-Plasma
c_1_23_612,Epithelial
c_1_23_614,Epithelial
c_1_23_615,Epithelial
c_1_23_616,Epithelial
c_1_23_617,Lymphoid-Other
c_1_23_618,Epithelial
c_1_23_619,Lymphoid-Other
c_1_23_622,Epithelial
c_1_23_623,Epithelial
c_1_23_624,Epithelial
c_1_23_625,Epithelial
c_1_23_626,Lymphoid-Plasma
c_1_23_627,Epithelial
c_1_23_628,Epithelial
c_1_23_629,Lymphoid-Other
c_1_23_632,Epithelial
c_1_23_633,Epithelial
c_1_23_634,Epithelial
c_1_23_635,Lymphoid-Other
c_1_23_636,Lymphoid-Other
c_1_23_637,Lymphoid-Other
c_1_23_638,Lymphoid-Plasma
c_1_23_639,Epithelial
c_1_23_640,Epithelial
c_1_23_641,Lymphoid-Other
c_1_23_642,Epithelial
c_1_23_643,Epithelial
c_1_23_644,Lymphoid-Other
c_1_23_645,Lymphoid-Plasma
c_1_23_646,Epithelial
c_1_23_647,Lymphoid-Other
c_1_23_648,Lymphoid-Other
c_1_23_649,Mesenchymal-Stromal
c_1_23_650,Lymphoid-Other
c_1_23_651,Epithelial
c_1_23_652,Epithelial
c_1_23_653,Epithelial
c_1_23_654,Mesenchymal-Stromal
c_1_23_655,Epithelial
c_1_23_656,Epithelial
c_1_23_657,Lymphoid-Other
c_1_23_658,Lymphoid-Other
c_1_23_659,Mesenchymal-Stromal
c_1_23_660,Epithelial
c_1_23_661,Mesenchymal-Stromal
c_1_23_662,Lymphoid-Other
c_1_23_663,Lymphoid-Plasma
c_1_23_664,Epithelial
c_1_23_665,Lymphoid-Other
c_1_23_666,Epithelial
c_1_23_667,Lymphoid-Other
c_1_23_668,Lymphoid-B
c_1_23_669,Lymphoid-B
c_1_23_670,Lymphoid-T
c_1_23_671,Lymphoid-T
c_1_23_672,Lymphoid-Other
c_1_23_673,Lymphoid-T
c_1_23_674,Myeloid
c_1_23_675,Lymphoid-Other
c_1_23_676,Epithelial
c_1_23_677,Lymphoid-Plasma
c_1_23_678,Myeloid
c_1_23_679,Lymphoid-Other
c_1_23_680,Lymphoid-Other
c_1_23_681,Lymphoid-Other
c_1_23_682,Epithelial
c_1_23_683,Lymphoid-Other
c_1_23_684,Lymphoid-Other
c_1_23_685,Lymphoid-Other
c_1_23_686,Lymphoid-Other
c_1_23_687,Epithelial
c_1_23_688,Lymphoid-Other
c_1_23_689,Lymphoid-Other
c_1_23_690,Epithelial
c_1_23_691,Epithelial
c_1_23_692,Lymphoid-Other
c_1_23_693,Lymphoid-Other
c_1_23_694,Lymphoid-Other
c_1_23_695,Mesenchymal-Stromal
c_1_23_696,Mesenchymal-Stromal
c_1_23_697,Lymphoid-Other
c_1_23_698,Lymphoid-Other
c_1_23_699,Lymphoid-Other
c_1_23_700,Lymphoid-Other
c_1_23_701,Lymphoid-Plasma
c_1_23_702,Epithelial
c_1_23_703,Lymphoid-Other
c_1_23_704,Lymphoid-Other
c_1_23_705,Lymphoid-Plasma
c_1_23_706,Lymphoid-Plasma
c_1_23_707,Lymphoid-Other
c_1_23_708,Epithelial
c_1_23_709,Epithelial
c_1_23_710,Epithelial
c_1_23_711,Lymphoid-Plasma
c_1_23_712,Lymphoid-T
c_1_23_713,Lymphoid-T
c_1_23_714,Lymphoid-Plasma
c_1_23_715,Epithelial
c_1_23_716,Lymphoid-T
c_1_23_717,Epithelial
c_1_23_718,Epithelial
c_1_23_719,Lymphoid-Other
c_1_23_720,Lymphoid-Other
c_1_23_721,Epithelial
c_1_23_722,Epithelial
c_1_23_723,Lymphoid-Plasma
c_1_23_724,Epithelial
c_1_23_725,Lymphoid-Other
c_1_23_726,Lymphoid-Other
c_1_23_727,Lymphoid-Other
c_1_23_729,Lymphoid-Other
c_1_23_730,Mesenchymal-Stromal
c_1_23_731,Lymphoid-T
c_1_23_732,Lymphoid-Plasma
c_1_23_734,Lymphoid-Other
c_1_23_735,Lymphoid-Other
c_1_23_736,Lymphoid-Other
c_1_23_737,Lymphoid-Plasma
c_1_23_738,Lymphoid-Other
c_1_23_739,Epithelial
c_1_23_740,Lymphoid-Other
c_1_23_741,Epithelial
c_1_23_742,Stem
c_1_23_743,Epithelial
c_1_23_744,Epithelial
c_1_23_745,Epithelial
c_1_23_746,Epithelial
c_1_23_747,Lymphoid-DC
c_1_23_748,Epithelial
c_1_23_749,Lymphoid-Other
c_1_23_750,Epithelial
c_1_23_751,Lymphoid-Other
c_1_23_752,Epithelial
c_1_23_753,Lymphoid-Other
c_1_23_754,Epithelial
c_1_23_755,Lymphoid-Other
c_1_23_756,Epithelial
c_1_23_757,Lymphoid-Other
c_1_23_758,Mesenchymal-Stromal
c_1_23_759,Mesenchymal-Stromal
c_1_23_760,Lymphoid-Other
c_1_23_761,Endothelial
c_1_23_762,Epithelial
c_1_23_763,Lymphoid-Other
c_1_23_764,Lymphoid-T
c_1_23_765,Epithelial
c_1_23_766,Epithelial
c_1_23_767,Lymphoid-Other
c_1_23_768,Lymphoid-Other
c_1_23_769,Lymphoid-Other
c_1_23_770,Mesenchymal-Stromal
c_1_23_771,Epithelial
c_1_23_772,Lymphoid-Other
c_1_23_773,Lymphoid-Other
c_1_23_774,Epithelial
c_1_23_775,Mesenchymal-Stromal
c_1_23_776,Lymphoid-Other
c_1_23_777,Lymphoid-T
c_1_23_778,Lymphoid-Other
c_1_23_779,Lymphoid-Other
c_1_23_780,Lymphoid-Other
c_1_23_781,Lymphoid-T
c_1_23_782,Lymphoid-Other
c_1_23_783,Epithelial
c_1_23_784,Epithelial
c_1_23_785,Mesenchymal-Stromal
c_1_23_786,Lymphoid-Other
c_1_23_787,Lymphoid-Other
c_1_23_788,Lymphoid-Other
c_1_23_789,Epithelial
c_1_23_790,Lymphoid-Other
c_1_23_791,Lymphoid-Other
c_1_23_792,Lymphoid-Other
c_1_23_793,Lymphoid-Other
c_1_23_794,Lymphoid-Other
c_1_23_795,Lymphoid-Other
c_1_23_796,Epithelial
c_1_23_797,Epithelial
c_1_23_798,Epithelial
c_1_23_799,Lymphoid-Other
c_1_23_800,Mesenchymal-Stromal
c_1_23_801,Lymphoid-Other
c_1_23_802,Lymphoid-Other
c_1_23_803,Lymphoid-Other
c_1_23_804,Lymphoid-T
c_1_23_805,Lymphoid-Other
c_1_23_806,Epithelial
c_1_23_807,Lymphoid-Other
c_1_23_808,Lymphoid-Other
c_1_23_809,Lymphoid-B
c_1_23_810,Mesenchymal-Stromal
c_1_23_811,Lymphoid-Other
c_1_23_812,Lymphoid-Other
c_1_23_813,Lymphoid-Plasma
c_1_23_814,Lymphoid-Other
c_1_23_815,Epithelial
c_1_23_816,Epithelial
c_1_23_817,Lymphoid-Other
c_1_23_818,Epithelial
c_1_23_819,Lymphoid-Other
c_1_23_820,Lymphoid-Other
c_1_23_821,Lymphoid-Other
c_1_23_822,Lymphoid-Other
c_1_23_823,Mesenchymal-Stromal
c_1_23_824,Lymphoid-T
c_1_23_825,Epithelial
c_1_23_826,Lymphoid-T
c_1_23_827,Lymphoid-DC
c_1_23_828,Lymphoid-Other
c_1_23_829,Lymphoid-Other
c_1_23_830,Epithelial
c_1_23_831,Lymphoid-Other
c_1_23_832,Lymphoid-Other
c_1_23_833,Lymphoid-Other
c_1_23_834,Lymphoid-Other
c_1_23_835,Lymphoid-Other
c_1_23_836,Lymphoid-Other
c_1_23_837,Lymphoid-Other
c_1_23_838,Lymphoid-Other
c_1_23_839,Lymphoid-DC
c_1_23_840,Lymphoid-T
c_1_23_841,Epithelial
c_1_23_842,Lymphoid-Other
c_1_23_843,Lymphoid-Other
c_1_23_844,Lymphoid-Other
c_1_23_845,Lymphoid-Other
c_1_23_846,Lymphoid-Plasma
c_1_23_847,Lymphoid-Other
c_1_23_848,Lymphoid-Other
c_1_23_849,Lymphoid-Plasma
c_1_23_850,Lymphoid-Other
c_1_23_851,Lymphoid-Other
c_1_23_852,Lymphoid-Other
c_1_23_853,Lymphoid-Other
c_1_23_854,Epithelial
c_1_23_855,Lymphoid-Other
c_1_23_856,Lymphoid-Other
c_1_23_857,Lymphoid-Other
c_1_23_858,Lymphoid-DC
