cell_id,UMAP_1,UMAP_2
c_1_23_1,-6.319106,2.2589
c_1_23_2,-6.6084075,3.2490513
c_1_23_3,-6.255439,2.2938592
c_1_23_4,0.1433199,0.194818
c_1_23_5,0.84225225,4.010603
c_1_23_6,-6.6801124,2.5200737
c_1_23_7,-2.5748243,1.9064422
c_1_23_8,0.5495507,3.865588
c_1_23_9,1.4825143,4.5617833
c_1_23_10,-1.5188804,0.7342614
c_1_23_12,-1.9340888,1.2382596
c_1_23_13,-3.688428,1.6727593
c_1_23_14,-4.6619596,0.41883075
c_1_23_15,-5.049343,0.6072672
c_1_23_16,1.1425883,1.561234
c_1_23_17,-5.871441,3.3010075
c_1_23_18,1.297582,1.0797539
c_1_23_19,-7.841393,-0.29504612
c_1_23_20,-6.6066933,2.867555
c_1_23_21,0.511844,-0.75766796
c_1_23_22,0.83325064,-0.14370736
c_1_23_23,-2.7598276,1.1702505
c_1_23_24,-2.7191153,2.089252
c_1_23_25,-5.7524843,0.7087419
c_1_23_26,-5.7751536,0.97598773
c_1_23_27,-1.0327629,-0.26687926
c_1_23_28,-4.354378,-1.0092018
c_1_23_29,-6.0160255,2.415152
c_1_23_30,1.0551804,-0.5624442
c_1_23_31,-4.638589,1.2127753
c_1_23_32,-3.43928,-0.06362541
c_1_23_33,-3.7776678,-0.31940258
c_1_23_34,-5.419064,0.24679402
c_1_23_35,-3.154022,0.9497769
c_1_23_36,-1.0309153,0.59311545
c_1_23_37,-3.9391823,1.3122656
c_1_23_38,-5.369454,2.789728
c_1_23_39,-0.21778636,0.12564343
c_1_23_40,-5.9318647,2.3884592
c_1_23_41,-4.8061094,1.5058949
c_1_23_42,-7.9170775,0.99327266
c_1_23_43,-6.6655927,0.4106637
c_1_23_44,-2.0351489,1.7052823
c_1_23_45,0.65586084,3.6029258
c_1_23_46,-0.23685908,0.7057366
c_1_23_47,-2.1404085,1.18274
c_1_23_48,-7.030925,1.3656507
c_1_23_49,-0.746993,0.96089685
c_1_23_50,0.67550594,3.763868
c_1_23_51,-1.8108317,0.6375724
c_1_23_52,-0.48429453,0.6847444
c_1_23_53,-1.0999265,0.23481332
c_1_23_54,-2.2705667,0.47786996
c_1_23_55,0.25853652,4.1813216
c_1_23_56,-5.69752,1.0144217
c_1_23_57,-3.945041,1.1760648
c_1_23_58,-3.5928984,-1.1842198
c_1_23_59,-1.3787246,2.6053085
c_1_23_61,1.0490695,4.4603295
c_1_23_62,-0.89796907,0.19141608
c_1_23_63,-1.9359714,1.6259751
c_1_23_64,-2.2445428,1.1983558
c_1_23_65,-0.89323425,-0.0032869587
c_1_23_66,-0.24353592,-0.5466251
c_1_23_67,0.29504362,3.9127824
c_1_23_68,0.03726725,3.499873
c_1_23_69,-3.4578094,0.12767512
c_1_23_70,-7.7797194,1.8796709
c_1_23_71,-0.94926643,2.6893399
c_1_23_72,0.4411163,3.8535063
c_1_23_73,0.12686935,3.3886669
c_1_23_74,-3.619506,0.7122477
c_1_23_75,-2.4708164,0.6447568
c_1_23_76,-3.6174886,0.70196086
c_1_23_77,0.6196618,4.4943357
c_1_23_78,-2.1960697,2.2120512
c_1_23_79,1.3347677,4.111423
c_1_23_80,-0.43446907,2.3501494
c_1_23_81,-4.3311524,0.989377
c_1_23_82,-3.8603122,0.2116589
c_1_23_83,-7.797232,2.479657
c_1_23_84,-0.2965661,1.3076235
c_1_23_85,-0.7485446,2.5163903
c_1_23_86,0.90722543,4.216713
c_1_23_87,-3.628338,1.6499054
c_1_23_88,0.616325,4.2364764
c_1_23_89,-2.4353173,-0.24794878
c_1_23_90,-0.18693574,3.176353
c_1_23_91,-7.0669193,2.73438
c_1_23_92,0.25485224,0.91324
c_1_23_93,-0.21010828,0.7364815
