cell_id,PC_1,PC_2
c_1_39_1,-4.1508255,-1.2337693
c_1_39_2,-3.793125,0.4134208
c_1_39_4,-2.5662525,1.3762443
c_1_39_5,-2.2837963,0.80212414
c_1_39_6,-2.4792805,-0.821157
c_1_39_7,-0.99891615,1.8808948
c_1_39_8,-3.0759015,0.16377512
c_1_39_9,-0.47794023,0.94279766
c_1_39_10,-1.602662,-0.13124609
c_1_39_11,-0.52519065,3.591402
c_1_39_12,-1.4918709,1.1026608
c_1_39_13,-4.8853273,-2.1126525
c_1_39_14,-1.6736351,-0.50791556
c_1_39_15,-0.15159574,3.3512259
c_1_39_16,1.5612705,0.25847816
c_1_39_17,-2.3513298,-1.5997549
c_1_39_18,-0.9541369,1.6342049
c_1_39_19,-2.6856718,-0.019206492
c_1_39_20,-1.2903228,1.6991507
c_1_39_21,-2.7208292,-2.8719342
c_1_39_22,-3.3645275,-0.35065624
c_1_39_23,-0.0137707805,-1.528621
c_1_39_24,-0.8213287,-0.3692802
c_1_39_25,-2.7458584,0.2637883
c_1_39_26,-3.6408024,0.07315688
c_1_39_27,-2.1421049,2.5219836
c_1_39_28,-0.24573188,0.043496594
c_1_39_29,-3.9247801,0.6473903
c_1_39_30,-2.5968354,1.227458
c_1_39_31,-2.358349,1.2294309
c_1_39_32,-1.048969,1.6489435
c_1_39_33,-1.9676111,-2.1186638
c_1_39_34,-1.6577972,0.21154468
c_1_39_35,-2.0308762,0.35201988
c_1_39_36,-2.6695533,2.524216
c_1_39_37,1.4870129,-0.2161722
c_1_39_38,-3.527521,7.530329
c_1_39_39,-1.9001077,2.8355172
c_1_39_40,-0.4820347,0.45527902
c_1_39_41,-3.7464619,-0.17819141
c_1_39_44,-3.6655686,-2.2422721
c_1_39_45,-1.4529896,-2.2790687
c_1_39_46,-2.084457,0.35709447
c_1_39_47,-2.098002,0.5803554
c_1_39_48,-3.5841587,-0.37964493
c_1_39_49,0.7364832,1.3642242
c_1_39_50,-3.5504146,-2.7587767
c_1_39_51,-5.014322,4.475366
c_1_39_52,0.5240089,0.2138116
c_1_39_53,-3.4030778,1.226538
c_1_39_54,-3.1626837,-1.927128
c_1_39_55,-2.6010919,4.601968
c_1_39_56,-4.069933,-1.9498112
c_1_39_59,-5.6232944,-6.64831
c_1_39_62,2.195032,1.2887806
c_1_39_63,1.7997825,0.881795
c_1_39_64,-2.4284966,-0.28587946
c_1_39_65,1.8171716,0.3323182
c_1_39_66,-3.258741,-1.972244
c_1_39_67,-1.6290785,-1.9897684
c_1_39_68,-2.1096957,-2.4714906
c_1_39_69,-2.2380364,-2.1659925
c_1_39_70,-0.7828494,-0.905183
c_1_39_71,0.91320693,-0.7029272
c_1_39_72,0.12136633,-0.6225922
c_1_39_73,2.2283256,-0.6863618
c_1_39_74,0.4408109,-0.27730963
c_1_39_75,1.9609007,0.21252684
c_1_39_76,2.463884,0.22912264
c_1_39_77,-0.32373893,-1.8160385
c_1_39_78,-0.9675048,-1.2842054
c_1_39_79,1.5556538,0.7563048
c_1_39_80,-0.33376643,0.9006615
c_1_39_81,-1.7101587,-2.0870926
c_1_39_82,-1.5399753,2.0904422
c_1_39_83,-0.51549083,-0.4746357
c_1_39_84,2.6201587,-0.5288266
c_1_39_85,0.08974699,-1.4471145
c_1_39_86,0.075869545,-1.4930001
c_1_39_87,1.0684048,-1.2426325
c_1_39_88,1.5535424,-0.8973375
c_1_39_89,1.7308152,0.42194065
c_1_39_90,0.121850915,-0.8815871
c_1_39_91,-1.3724468,1.2272822
c_1_39_92,1.6631255,-1.0931168
c_1_39_93,-0.4665883,-0.109496415
c_1_39_94,1.4659584,-1.4370967
c_1_39_95,-0.9505341,-0.09140047
c_1_39_96,2.119605,-1.2656616
c_1_39_97,-0.70886636,2.7283683
c_1_39_98,-0.08022809,-1.171218
c_1_39_99,-1.188231,-1.006725
c_1_39_100,0.27273786,0.20283765
c_1_39_101,-0.048291095,-0.5961574
c_1_39_103,0.89111745,-2.851538
c_1_39_104,1.3238448,-0.084724076
c_1_39_105,-2.9327183,-0.67514795
c_1_39_106,1.3119835,1.3021171
c_1_39_107,-0.25651106,0.7799867
c_1_39_108,1.3347385,-0.62604475
c_1_39_109,-0.8733328,-1.265194
c_1_39_110,-0.81935966,-0.50854975
c_1_39_111,-0.29748893,0.16918181
c_1_39_112,-1.4623449,1.1580294
c_1_39_113,-2.7775407,0.2491972
c_1_39_114,-0.7509567,-1.6483198
