cell_id,UMAP_1,UMAP_2
c_1_14_1,1.5798138,1.2337621
c_1_14_2,0.35719788,3.5461636
c_1_14_3,0.22954832,3.565669
c_1_14_4,9.450155,-6.2663355
c_1_14_5,0.076411836,3.2695198
c_1_14_6,14.552078,0.8995489
c_1_14_7,0.4573831,3.2259161
c_1_14_8,0.5353196,1.5335445
c_1_14_9,14.643055,-0.50467795
c_1_14_10,0.3475372,4.621473
c_1_14_11,9.131449,-1.8693482
c_1_14_12,0.1625287,4.0688324
c_1_14_13,0.43559167,4.437285
c_1_14_14,14.499784,-0.866963
c_1_14_15,-0.30764267,3.9820523
c_1_14_16,-0.53187114,5.1486874
c_1_14_17,7.20617,-5.2019215
c_1_14_18,0.2532622,2.1342509
c_1_14_19,-0.49069303,4.005237
c_1_14_20,-0.7334928,2.3728607
c_1_14_21,0.7976203,3.253042
c_1_14_22,0.38044053,4.032179
c_1_14_23,-0.40133226,2.9908025
c_1_14_24,-0.08941006,3.8611627
c_1_14_25,14.958571,0.4108253
c_1_14_26,0.051871985,3.9037356
c_1_14_27,0.4107357,4.4088836
c_1_14_28,9.599963,1.7906471
c_1_14_29,0.44545853,4.2593985
c_1_14_30,0.28345165,3.8925984
c_1_14_31,6.243259,-0.10930639
c_1_14_32,0.4889274,4.3003917
c_1_14_33,0.47043106,4.10516
c_1_14_34,0.6276255,3.5712504
c_1_14_35,-0.7084801,3.4348185
c_1_14_36,9.463078,-5.994411
c_1_14_37,-0.054260492,3.1949742
c_1_14_38,0.2471991,4.6354833
c_1_14_39,-0.3363919,3.319744
c_1_14_40,0.23282206,1.6697007
c_1_14_41,0.60029954,4.5122294
c_1_14_42,0.39459056,4.26613
c_1_14_43,-2.1411712,0.20513919
c_1_14_44,13.202876,1.1737367
c_1_14_45,0.41869283,4.272226
c_1_14_46,0.2608395,0.7173583
c_1_14_47,7.336808,-6.8326974
c_1_14_48,13.112272,0.2617887
c_1_14_49,1.0555153,2.136582
c_1_14_50,-1.4934849,0.40855095
c_1_14_51,14.593116,-0.6715829
c_1_14_52,8.097524,-6.2204714
c_1_14_53,-1.3892385,0.68749195
c_1_14_54,7.6779623,-7.1993237
c_1_14_55,15.020641,0.8693638
c_1_14_56,2.1680682,0.2881238
c_1_14_57,6.5756397,-6.647143
c_1_14_58,7.412381,-7.0714946
c_1_14_59,8.469402,-7.399947
c_1_14_60,-0.4969544,1.5544538
c_1_14_61,9.062037,-5.9812183
c_1_14_62,2.2973413,0.5839549
c_1_14_63,-1.7144535,1.0889101
c_1_14_64,-0.79438806,1.6534815
c_1_14_65,-0.03299226,2.2081912
c_1_14_66,0.032263115,1.3923516
c_1_14_67,14.25208,0.43628603
c_1_14_68,0.27603048,1.4812379
c_1_14_69,-1.9712566,1.33025
c_1_14_70,-0.45288885,2.3118844
c_1_14_71,1.8980118,1.0201236
c_1_14_72,-1.9068819,0.89454204
c_1_14_73,-0.108883254,-0.28928474
c_1_14_74,-1.2363795,1.9092573
c_1_14_75,1.8201861,0.27592325
c_1_14_76,7.043647,0.543543
c_1_14_77,2.1299353,1.0867444
c_1_14_78,-1.1937512,2.0780373
c_1_14_79,9.560135,-2.087387
c_1_14_80,-0.6704805,1.8923492
c_1_14_81,0.071716495,-0.14740534
c_1_14_82,10.332717,-0.49076572
c_1_14_83,9.117302,-0.50841874
c_1_14_84,-0.4264996,2.9139397
c_1_14_87,-0.47583118,1.9491564
c_1_14_88,12.515397,1.727857
c_1_14_89,-1.0283859,2.7486913
c_1_14_90,0.2912214,4.437409
c_1_14_91,0.30368668,4.2802644
c_1_14_92,0.5818974,4.24907
c_1_14_93,-0.33244374,3.9927838
c_1_14_94,8.224668,-0.9342877
c_1_14_95,0.20370546,3.187248
c_1_14_96,0.2555963,4.8394127
c_1_14_97,-0.72517014,1.3980069
c_1_14_98,0.36802647,4.3222513
c_1_14_99,0.6010407,4.5139723
c_1_14_100,0.15421085,3.286582
c_1_14_101,0.09789992,4.447724
c_1_14_102,0.12970075,4.3878956
c_1_14_103,0.47104943,4.769939
c_1_14_104,-0.60230106,1.2480794
c_1_14_105,0.18766081,3.9952786
c_1_14_106,-0.15231282,3.7604942
c_1_14_107,0.70524824,3.3237662
c_1_14_108,0.6704624,3.6842003
c_1_14_109,0.0018049484,1.541286
c_1_14_110,0.30280405,3.921764
c_1_14_111,0.5498835,4.053839
c_1_14_112,0.5609015,4.22273
c_1_14_113,-0.12574045,3.7579937
c_1_14_114,-0.565636,1.8421391
c_1_14_115,-0.055627663,4.0812387
c_1_14_116,0.77815926,4.112603
c_1_14_117,0.504672,4.119321
c_1_14_118,0.50275105,4.2331986
c_1_14_119,-0.9737445,2.2036343
c_1_14_120,0.084855646,3.9674544
c_1_14_121,-0.5865279,5.0741825
c_1_14_122,0.2544407,4.1995287
c_1_14_123,0.50205904,4.482629
c_1_14_124,0.4469498,3.912434
c_1_14_125,0.94128996,3.4482083
c_1_14_126,0.8828912,3.8368485
c_1_14_127,0.3684242,3.626932
c_1_14_128,0.6952837,4.337691
c_1_14_129,0.49311703,3.9356248
c_1_14_130,-0.014510496,5.09425
c_1_14_131,0.37405172,3.6163924
c_1_14_132,0.2898076,4.9260817
c_1_14_133,0.056193054,2.4328187
c_1_14_134,0.48710248,3.5903394
c_1_14_135,0.882628,1.8200326
c_1_14_136,0.30712277,4.2960715
c_1_14_137,0.77623034,3.9611511
c_1_14_138,-0.35129052,4.0437965
c_1_14_139,-0.02686366,4.9590974
c_1_14_140,0.47294798,4.320837
c_1_14_141,0.30920032,3.711721
c_1_14_142,0.6643353,4.276488
c_1_14_143,0.16499563,1.3828331
c_1_14_144,0.6863761,1.0812999
c_1_14_145,0.5852141,4.2859383
c_1_14_146,14.211368,0.32781848
c_1_14_147,0.91021454,3.7607236
c_1_14_148,0.63922924,2.8850887
c_1_14_149,0.3218855,4.445155
c_1_14_150,0.09760044,5.060884
c_1_14_151,0.559927,4.5366583
c_1_14_152,0.6427073,3.8318763
c_1_14_153,-0.58153665,2.3855133
c_1_14_154,0.5739163,3.575222
c_1_14_155,0.5597157,4.5123763
c_1_14_156,0.21430536,4.5078735
c_1_14_157,12.129956,0.13100286
c_1_14_158,-0.10070679,4.287017
c_1_14_159,1.6570418,1.1697255
c_1_14_160,0.25370046,4.439996
c_1_14_161,-0.04285797,2.884792
c_1_14_162,0.10270669,2.1009023
c_1_14_163,2.100566,1.0207013
c_1_14_164,-0.3075388,4.314457
c_1_14_165,0.35169852,4.616576
c_1_14_166,0.32247746,2.8513167
c_1_14_167,-0.5741016,2.175466
c_1_14_168,0.34380758,4.0668597
c_1_14_169,0.95297617,3.8862267
c_1_14_170,0.37434775,4.7093644
c_1_14_171,0.39808753,4.8656917
c_1_14_172,-0.17376807,2.9091015
c_1_14_173,0.100375876,4.4621825
c_1_14_174,-0.1672179,4.2958026
c_1_14_175,0.48094255,3.526197
c_1_14_176,0.16883436,1.5057051
c_1_14_177,-0.15687491,1.3330266
c_1_14_178,0.39174032,2.8386846
c_1_14_179,0.8938406,4.312439
c_1_14_180,-0.16793534,4.072074
c_1_14_181,-0.2740694,4.713604
c_1_14_182,0.5878225,4.3288336
c_1_14_183,0.6849221,3.908659
c_1_14_184,0.43039867,4.2121434
c_1_14_185,0.4246998,4.0399113
c_1_14_186,0.62477696,4.3893943
c_1_14_187,0.66713387,4.033365
c_1_14_188,0.5807992,3.561653
c_1_14_189,0.4963269,3.649292
c_1_14_190,0.07723169,4.766158
c_1_14_191,0.77812505,3.9856985
c_1_14_192,0.87683594,3.7399263
c_1_14_193,0.252742,3.9678137
c_1_14_194,0.6766647,3.925027
c_1_14_195,0.7241127,4.267889
c_1_14_196,-0.15544389,4.9652605
c_1_14_197,0.6663796,3.741708
c_1_14_198,-0.3712389,2.758384
c_1_14_199,-0.14498952,4.6194715
c_1_14_200,0.45636496,3.95984
c_1_14_201,0.7090654,3.8552282
c_1_14_202,-0.21388929,2.178495
c_1_14_203,0.51266724,4.181844
c_1_14_204,0.6230654,3.1901407
c_1_14_205,0.7029222,3.474327
c_1_14_206,0.9255802,2.0644522
c_1_14_207,2.2904255,0.3462354
c_1_14_208,0.39913362,4.406282
c_1_14_209,0.8279184,4.6424217
c_1_14_210,0.8999467,3.9951878
c_1_14_211,0.829785,3.990607
c_1_14_212,0.35813814,4.41916
c_1_14_213,0.36654273,4.7762747
c_1_14_214,0.098702446,3.0739462
c_1_14_215,0.59994113,3.8400776
c_1_14_216,0.3258788,4.592999
c_1_14_217,0.75693154,3.935441
c_1_14_218,0.47204927,4.143847
c_1_14_219,0.6395818,4.4713655
c_1_14_220,0.34972486,4.51906
c_1_14_221,-0.7305033,2.4163835
c_1_14_222,0.75617087,4.003978
c_1_14_223,-0.13909185,4.7333713
c_1_14_224,0.2382864,4.389554
c_1_14_225,0.79040164,3.7489154
c_1_14_226,0.67334235,4.4499183
c_1_14_227,0.59547144,3.441775
c_1_14_228,0.57004297,4.7133074
c_1_14_229,0.44592983,3.7180336
c_1_14_230,0.30250075,3.9049733
c_1_14_231,0.5744974,4.294365
c_1_14_232,0.6729351,4.3869424
c_1_14_233,0.54861736,3.42269
c_1_14_234,0.74107295,4.086544
c_1_14_235,0.4822739,4.254834
c_1_14_236,-0.34580675,2.6797936
c_1_14_237,-0.43058202,3.3080318
c_1_14_238,0.32195675,3.8522744
c_1_14_239,-0.13811268,3.9991188
c_1_14_240,0.14755417,3.197198
c_1_14_241,-2.457607,-0.029989865
c_1_14_242,-0.009237131,4.014647
c_1_14_243,0.1968657,3.3713202
c_1_14_244,0.42149973,3.8522115
c_1_14_245,9.510255,-2.9672277
c_1_14_246,0.12760256,3.3725839
c_1_14_247,0.41845226,4.779793
c_1_14_248,0.8674892,2.4326003
c_1_14_249,0.56030893,3.7674234
c_1_14_250,0.40679762,3.629973
c_1_14_251,-0.46925974,2.9264266
c_1_14_253,0.83560026,2.0688405
c_1_14_254,0.40548435,1.9381957
c_1_14_255,-0.038418785,3.9101665
c_1_14_257,0.5292176,4.009534
c_1_14_258,0.5737081,3.3890567
c_1_14_259,11.985977,0.8237775
c_1_14_260,1.1986325,2.3546746
c_1_14_261,0.3424674,4.066128
c_1_14_262,0.29657543,4.090307
c_1_14_263,-0.17174111,3.5434904
c_1_14_264,2.01007,0.73587865
c_1_14_265,-0.30245844,3.4958394
c_1_14_266,0.68134314,1.966576
c_1_14_267,0.1259119,4.9799294
c_1_14_268,-0.2102171,4.6916785
c_1_14_269,-0.21981257,3.7454696
c_1_14_270,0.4209967,4.142731
c_1_14_271,-0.19358934,4.936127
c_1_14_272,-0.4327823,5.2864275
c_1_14_273,-0.18219958,4.6278224
c_1_14_274,0.13952665,4.538593
c_1_14_275,-0.4562147,3.8386083
c_1_14_276,0.21931711,3.4577363
c_1_14_277,-0.18854326,3.9550622
c_1_14_278,-0.36493802,4.3735113
c_1_14_279,-0.12864073,4.1822777
c_1_14_280,-0.5260267,5.0935206
c_1_14_281,0.20041795,4.9821095
c_1_14_282,0.03663344,4.081468
c_1_14_283,0.4140348,4.134468
c_1_14_284,0.6448318,3.83854
c_1_14_285,-0.51439273,4.75489
c_1_14_286,0.5792099,3.7758617
c_1_14_287,0.6326717,3.5742915
c_1_14_289,-0.37463096,5.0447226
c_1_14_290,-0.39863107,5.168252
c_1_14_291,0.56412125,4.69371
c_1_14_292,0.089561395,4.989784
c_1_14_293,0.30074057,4.5726876
c_1_14_294,0.527178,4.307789
c_1_14_295,0.37219065,4.1428776
c_1_14_296,-0.0066398443,4.5381436
c_1_14_297,0.01492544,5.0618258
c_1_14_298,0.5021503,4.4334383
c_1_14_300,0.4953335,3.4527981
c_1_14_301,0.4729805,3.9206986
c_1_14_302,-0.37864557,5.148579
c_1_14_303,0.17311093,4.8834386
c_1_14_304,0.42810643,4.482658
c_1_14_305,-0.06969118,4.1005244
c_1_14_306,0.44902936,4.542184
c_1_14_307,-0.9515904,3.4638257
c_1_14_308,-0.067446195,4.412343
c_1_14_309,0.24983278,4.9414024
c_1_14_310,0.4681304,3.7761173
c_1_14_311,0.14475718,4.9160256
c_1_14_312,0.30683532,4.777771
c_1_14_313,-0.2421668,5.0482106
c_1_14_314,-0.23451397,5.0311646
c_1_14_315,0.2007875,5.151133
c_1_14_316,-0.025993397,5.0160675
c_1_14_317,-0.6107296,3.2832165
c_1_14_318,-0.6265469,3.8322349
c_1_14_319,0.092891194,4.688521
c_1_14_320,0.6889259,4.295319
c_1_14_321,0.23917976,4.379458
c_1_14_322,-0.33034283,4.520154
c_1_14_323,0.246719,5.1051106
c_1_14_324,0.52757263,4.438401
c_1_14_325,-0.1399793,5.02357
c_1_14_326,0.4704131,4.4533715
c_1_14_327,-0.22272545,5.317201
c_1_14_328,0.44687763,4.4285364
c_1_14_329,-0.01252312,4.4669414
c_1_14_330,-0.12995052,3.6548648
c_1_14_331,-0.3212951,4.227879
c_1_14_332,0.45151392,4.9865184
c_1_14_333,7.2010074,-1.5644186
c_1_14_334,0.4572727,4.5366945
c_1_14_335,1.0875052,2.7398498
c_1_14_336,0.6463883,4.3604503
c_1_14_337,-0.04481108,5.1316705
c_1_14_338,-0.55398923,5.003093
c_1_14_339,0.2626283,1.8826596
c_1_14_340,0.0047532413,3.7249968
c_1_14_341,0.48105526,4.3682137
c_1_14_342,0.37729624,4.5577617
c_1_14_343,-0.1928402,5.3120427
c_1_14_344,0.19435668,4.405994
c_1_14_345,0.510472,4.277344
c_1_14_346,0.64224815,4.404553
c_1_14_347,0.559944,4.619408
c_1_14_348,0.46208882,4.777455
c_1_14_349,-0.040290292,3.0169694
c_1_14_350,-1.4307587,1.424973
c_1_14_351,0.6015864,4.0127096
c_1_14_352,-0.61908764,5.3121686
c_1_14_353,0.4016522,4.490387
c_1_14_354,-0.028893596,3.8538566
c_1_14_355,0.06271687,4.817943
c_1_14_356,9.757908,-3.904467
c_1_14_357,0.1659145,5.2152214
c_1_14_358,0.5186176,3.8168695
c_1_14_359,-0.40145898,3.6357412
c_1_14_360,0.5284056,4.5318747
c_1_14_362,8.897044,-6.7979627
c_1_14_364,12.180037,-0.49506298
c_1_14_365,8.936245,2.8770902
c_1_14_366,14.520396,-0.95641166
c_1_14_368,7.5720654,-7.2447367
c_1_14_369,9.465952,-7.2192497
c_1_14_370,8.459708,2.8327277
c_1_14_371,5.3717036,0.43456095
c_1_14_373,12.916121,-0.7043027
c_1_14_374,7.03279,-5.8757
c_1_14_375,14.425536,-0.36655074
