cell_id,PC_1,PC_2
c_1_1_1,4.9427037,-0.097963095
c_1_1_2,3.7112832,0.117720775
c_1_1_3,3.6956437,-0.29946998
c_1_1_4,2.3272998,-0.9624536
c_1_1_5,6.1949296,-0.28952366
c_1_1_6,1.9216177,2.083774
c_1_1_7,6.7409167,-1.105359
c_1_1_8,3.4541762,-2.0689716
c_1_1_9,2.2526484,-0.77334803
c_1_1_10,6.803654,0.13685693
c_1_1_11,6.651068,-2.0221426
c_1_1_12,3.9744859,0.043915246
c_1_1_13,1.492602,1.5290071
c_1_1_14,6.2270007,-0.048258472
c_1_1_15,3.7615592,0.8134438
c_1_1_16,1.7244946,1.229406
c_1_1_17,2.2670078,0.19898091
c_1_1_18,8.3138485,-2.1122801
c_1_1_19,5.832737,-0.21343337
c_1_1_20,3.0199885,3.785257
c_1_1_23,7.4587064,-2.90314
c_1_1_24,3.4784489,0.7473345
c_1_1_25,6.092848,-0.6134501
c_1_1_26,5.3384686,1.3017496
c_1_1_27,1.7946322,1.0895456
c_1_1_29,5.0253577,-0.7893895
c_1_1_30,6.5190682,3.6560395
c_1_1_31,5.1460876,-1.3494176
c_1_1_32,5.4538083,-2.2404068
c_1_1_33,3.270278,-0.91420823
c_1_1_34,7.6363087,-0.7496789
c_1_1_35,4.6735516,-2.043795
c_1_1_36,2.8405156,-0.63114387
c_1_1_37,6.5796614,-0.19926195
c_1_1_38,6.0084815,-0.52614653
c_1_1_39,2.610131,0.94125265
c_1_1_40,0.3949291,-0.7384801
c_1_1_41,5.8161006,1.3534071
c_1_1_42,2.6805189,1.4423231
c_1_1_43,0.55551267,4.3634386
c_1_1_44,6.7471566,-2.3427248
c_1_1_45,8.058453,-0.3290735
c_1_1_46,4.315798,-0.73775536
c_1_1_47,4.0417833,-0.3709655
c_1_1_48,-1.102549,-1.1260437
c_1_1_50,1.7951328,-1.1079401
c_1_1_52,9.196595,-0.3602788
c_1_1_53,2.5820475,1.7280759
c_1_1_54,5.9152985,0.07057826
c_1_1_55,6.8188257,-1.5755502
c_1_1_56,7.670705,-1.5619023
c_1_1_57,5.4394317,-0.35984996
c_1_1_58,2.775366,1.5600212
c_1_1_59,2.9284968,-1.7799556
c_1_1_60,5.4433436,-1.2449275
c_1_1_61,2.7646558,1.2722412
c_1_1_62,2.1267738,0.4145467
c_1_1_63,1.8012108,-0.02809142
c_1_1_64,3.751445,0.53316617
c_1_1_65,7.216569,-1.873484
c_1_1_66,7.802437,-3.1380358
c_1_1_67,2.4846177,-0.6417733
c_1_1_68,5.098648,-0.5525513
c_1_1_69,8.22781,-2.436826
c_1_1_70,3.4212983,0.4109753
c_1_1_71,3.4476936,0.75518954
c_1_1_72,6.129002,-1.4922636
c_1_1_73,3.67869,0.5539761
c_1_1_74,2.2698839,-0.42782584
c_1_1_75,5.6914682,-0.9868062
c_1_1_76,6.114443,-1.1821433
c_1_1_77,3.787352,-0.013419811
c_1_1_78,5.8803515,1.1134815
c_1_1_79,4.6309733,-0.49235228
c_1_1_80,4.6913652,0.7301846
c_1_1_81,8.495232,-0.5134649
c_1_1_82,13.221334,0.46120593
c_1_1_83,3.889408,0.21884893
c_1_1_84,1.732833,-1.1977783
c_1_1_85,5.912074,0.33406836
c_1_1_86,7.3353276,-2.343117
c_1_1_87,2.9468043,3.9827569
c_1_1_88,3.8481336,-0.011610167
c_1_1_89,6.3980675,-0.053183775
c_1_1_90,0.5047725,0.6902636
c_1_1_91,11.327406,-2.9244256
c_1_1_92,7.9554243,0.07241062
c_1_1_93,7.08801,-1.576552
c_1_1_94,4.5823174,-0.086639546
c_1_1_95,2.297396,0.4310321
c_1_1_96,1.8508431,-0.9301109
c_1_1_97,6.4119334,0.26314318
c_1_1_98,7.3281307,0.5614598
