cell_id,PC_1,PC_2
c_1_43_1,2.513327,-1.273575
c_1_43_2,-5.4547977,0.3255823
c_1_43_3,-0.87692726,-2.0112927
c_1_43_4,-0.693184,0.32527694
c_1_43_5,-1.0468347,0.42057234
c_1_43_6,-1.205649,-0.5264055
c_1_43_7,-1.9323211,1.5109752
c_1_43_8,-4.6501646,0.3538055
c_1_43_9,-1.6586041,0.22602022
c_1_43_10,-1.6538967,-0.22621377
c_1_43_11,-1.2964494,-1.8506006
c_1_43_12,-4.522739,0.3230615
c_1_43_13,3.2629538,-1.4913046
c_1_43_14,-4.5111055,-0.42696646
c_1_43_15,-1.6532431,-1.1629072
c_1_43_16,0.11820185,-1.4689252
c_1_43_17,-2.960562,0.11341715
c_1_43_18,-1.1125818,-0.9335592
c_1_43_19,-0.9802555,-0.80345684
c_1_43_20,-1.4119811,-1.2845311
c_1_43_21,-0.80929923,-1.8335551
c_1_43_22,-1.4808671,-0.45790127
c_1_43_23,-3.4435797,-0.47833383
c_1_43_24,-0.40914845,2.3587816
c_1_43_25,-4.258908,-0.4698371
c_1_43_26,-4.2666836,0.52570236
c_1_43_27,-2.1076787,-1.853615
c_1_43_28,-1.1534047,-0.18754283
c_1_43_29,-1.976891,2.2445385
c_1_43_30,-3.4712536,-0.96110064
c_1_43_31,2.0499516,0.35635975
c_1_43_32,-1.7455301,3.59597
c_1_43_33,-0.93381727,-0.24256927
c_1_43_34,1.6739751,-2.2430193
c_1_43_35,-0.36667046,-2.6402593
c_1_43_36,-2.3505027,-1.4099793
c_1_43_38,-2.5256891,-0.85320354
c_1_43_39,-3.241462,-2.7521842
c_1_43_40,-1.7250699,0.18215606
c_1_43_41,-0.47011185,-0.9031507
c_1_43_42,-1.271328,-2.1109993
c_1_43_43,-5.33299,-2.1013541
c_1_43_44,0.78515106,-0.045426425
c_1_43_45,-3.2210183,-1.5363927
c_1_43_46,-2.5955095,-0.5571293
c_1_43_48,2.6681557,1.183345
c_1_43_49,-1.5961156,-0.97358024
c_1_43_50,0.53723073,-2.0528872
c_1_43_51,0.19202691,-0.17609648
c_1_43_52,-4.0786223,-0.77792376
c_1_43_53,0.134033,2.6573133
c_1_43_54,-0.6151082,0.45791364
c_1_43_55,-0.93551505,-0.31795162
c_1_43_56,-5.244945,3.6372964
c_1_43_57,-2.8442616,-1.5415976
c_1_43_58,-1.7422322,1.4387695
c_1_43_59,-3.0264573,-0.40245345
c_1_43_60,2.7478652,-0.22676332
c_1_43_61,0.6962814,3.2986176
c_1_43_62,-1.4116764,0.33208138
c_1_43_63,-2.3042789,0.87439567
c_1_43_64,-1.5210525,2.8568773
c_1_43_65,-2.5688498,1.937282
c_1_43_66,-1.854292,-0.466911
c_1_43_67,0.1317065,-1.350107
c_1_43_69,-1.0679023,-2.9771464
c_1_43_70,0.24400887,-0.9512473
c_1_43_71,1.9215517,0.19219284
c_1_43_72,-2.180823,1.4463139
c_1_43_73,-1.9902203,-0.73720634
c_1_43_74,0.4122839,-0.26535583
c_1_43_75,-0.12556458,-1.0254087
c_1_43_76,-0.5020769,-0.39078444
c_1_43_77,-1.4781971,-0.325546
c_1_43_78,-0.3281093,-2.2348213
c_1_43_79,-0.03765571,-0.9451917
c_1_43_80,-1.9806985,-0.32511705
c_1_43_81,0.7366212,0.49977002
c_1_43_82,-2.1345177,-1.4586164
c_1_43_83,-2.5703084,-0.38037628
c_1_43_84,-0.86476445,-2.4790056
c_1_43_85,-1.0220572,-0.6807975
c_1_43_86,0.81974494,0.5628046
c_1_43_87,-2.345055,1.0786004
c_1_43_88,0.2780556,0.68246824
c_1_43_89,-0.053915672,0.49726057
c_1_43_90,-0.30656534,-0.1549452
c_1_43_91,-4.4733496,0.72411317
c_1_43_92,0.25140384,-1.6120502
c_1_43_93,-3.9662023,1.4899911
c_1_43_94,-1.7259473,0.5331859
c_1_43_95,0.10581496,-2.4883878
c_1_43_96,-0.538103,0.38143042
c_1_43_97,-3.987894,-2.4846246
c_1_43_98,-2.3513732,0.65331125
c_1_43_99,0.1395265,-1.1049799
c_1_43_100,1.4262713,0.51077104
c_1_43_101,-1.5279683,0.4346366
c_1_43_102,-0.45945486,-0.10652084
c_1_43_103,-1.8554722,1.8127838
c_1_43_104,-2.4589584,-0.44103244
c_1_43_105,-0.04112923,-2.93104
c_1_43_106,-0.57059294,-0.4053429
c_1_43_107,0.9320742,-1.3854307
c_1_43_108,-0.14347172,-1.0519545
c_1_43_109,-1.5331154,0.037692674
c_1_43_110,-2.188201,-1.0286014
c_1_43_111,-1.3371471,0.57758665
c_1_43_114,-0.97632855,-1.6260964
c_1_43_115,1.5521549,0.39231312
c_1_43_116,1.8004824,-0.81900483
c_1_43_117,3.7060513,-0.49008864
c_1_43_118,1.7324667,0.074809425
c_1_43_119,0.037863433,-0.26861206
c_1_43_120,1.2260127,-0.01626471
c_1_43_121,0.52552724,0.86271805
c_1_43_122,-1.2972432,-2.0515668
c_1_43_123,-0.97124267,-0.97192943
c_1_43_124,-3.1007786,2.0476873
c_1_43_125,-0.5954592,-0.46351632
c_1_43_126,1.5212934,1.1789378
c_1_43_127,1.7746991,0.6087091
c_1_43_128,-0.86332506,-2.3102365
c_1_43_129,1.3925685,-0.4299524
c_1_43_130,1.3939241,0.03348534
c_1_43_131,-1.9066141,-0.26047322
c_1_43_132,-2.3499656,-2.2975087
c_1_43_133,0.9950574,-0.2670125
c_1_43_134,-0.5424826,0.3970057
c_1_43_135,1.66208,0.16201645
c_1_43_136,-2.4728248,0.28269547
c_1_43_137,-2.0044503,-0.11250479
c_1_43_138,-2.2576532,0.5112826
c_1_43_139,-1.7955774,-0.88770056
c_1_43_140,-0.9604915,-0.5246369
c_1_43_142,1.7375909,1.114703
c_1_43_143,-0.33106184,-2.0378075
c_1_43_145,-0.5930953,3.1933157
c_1_43_146,0.9244736,-1.0648727
c_1_43_148,0.7815908,0.06145505
c_1_43_149,1.8673072,-0.2532794
c_1_43_150,-0.06586788,-0.25408
c_1_43_152,-0.8477097,-1.5683676
c_1_43_154,1.0277781,-1.1832168
c_1_43_155,2.0875192,-1.0565411
c_1_43_156,-2.016302,-0.6074319
c_1_43_157,-0.84805703,-2.1556358
c_1_43_158,2.1031725,-1.2763023
c_1_43_159,1.8499421,2.32291
c_1_43_160,0.9277955,-0.14425464
c_1_43_161,-0.68704104,2.1673653
c_1_43_162,1.4234858,0.36502343
c_1_43_164,1.0394905,2.6854215
c_1_43_165,2.3143973,0.58620024
c_1_43_166,2.3987346,0.5705909
c_1_43_167,1.7678539,-0.26648605
c_1_43_169,1.5207888,0.15798236
c_1_43_171,1.9021422,-1.7715613
c_1_43_172,-1.979409,-0.6340566
c_1_43_173,0.8441863,-1.3309715
c_1_43_174,1.8499792,0.20811453
c_1_43_175,0.89361006,-0.6831535
c_1_43_176,-0.83331215,-2.177907
c_1_43_177,-1.6571962,0.48915973
c_1_43_178,0.8912745,0.19881919
c_1_43_180,1.5897393,-1.2364113
c_1_43_181,-3.2477384,-3.1288512
c_1_43_182,-0.2142252,-0.8017908
c_1_43_183,-0.20585002,0.62974215
c_1_43_184,0.90752524,0.12552965
c_1_43_185,1.3947248,0.48338535
c_1_43_186,1.6436805,-0.40101567
c_1_43_187,2.942975,-0.13129607
c_1_43_188,-0.33610332,0.6324674
c_1_43_189,-0.5785475,2.4073846
c_1_43_190,-0.07011309,0.4488901
c_1_43_191,-0.12657715,0.28884482
c_1_43_192,2.0102649,-0.19356385
c_1_43_193,1.7120304,-0.08041271
c_1_43_194,-1.4391214,-1.1175102
c_1_43_195,0.8895027,0.033943895
c_1_43_196,2.8292246,-0.9233177
c_1_43_198,1.7424151,0.32686698
c_1_43_199,0.7541064,-0.14501132
c_1_43_201,2.0802815,1.0307597
c_1_43_202,-0.3713121,-2.41862
c_1_43_204,2.8023589,1.0471184
c_1_43_205,-2.047033,0.10043367
c_1_43_206,0.15036626,-0.8778248
c_1_43_207,-2.3177485,-4.292122
c_1_43_208,1.4991726,-0.72009456
c_1_43_209,1.9769499,0.11362675
c_1_43_210,2.3015854,0.98448694
c_1_43_211,1.1990758,-0.22344008
c_1_43_212,-2.0017931,-1.9275026
c_1_43_213,1.6626865,0.20938289
c_1_43_214,2.4940326,0.13027613
c_1_43_215,1.245819,0.8611627
c_1_43_216,2.073844,0.4973707
c_1_43_217,2.0462668,-0.96556187
c_1_43_219,1.1951159,-2.0591023
c_1_43_220,1.5727684,0.3679179
c_1_43_221,2.0171757,1.7886255
c_1_43_222,2.013726,1.8126334
c_1_43_223,1.4749542,-0.56082183
c_1_43_224,-0.9623031,0.5343912
c_1_43_225,-1.71376,0.2131533
c_1_43_226,-3.4916017,0.79543585
c_1_43_227,1.5588297,-0.82022125
c_1_43_230,0.61402327,1.4488621
c_1_43_231,1.3851811,1.7318572
c_1_43_232,1.047746,-0.863391
c_1_43_233,-4.6420465,-4.6227455
c_1_43_236,0.6393232,-3.3490896
c_1_43_237,0.80477124,-0.15024108
c_1_43_238,-1.1164409,-1.0551122
c_1_43_239,-1.7723138,-3.3833756
c_1_43_240,-0.8012743,-0.37218353
c_1_43_241,4.6906295,0.37389326
c_1_43_242,1.9977162,0.613452
c_1_43_243,1.3779099,0.7715452
c_1_43_244,0.3793945,3.080368
c_1_43_245,3.735461,0.46319097
c_1_43_247,1.3870685,0.2865535
c_1_43_248,-1.4836966,-0.65790933
c_1_43_249,3.8536682,0.47688004
c_1_43_250,0.8611105,-1.0012199
c_1_43_251,0.4252412,-0.8921863
c_1_43_252,1.0013468,0.53898174
c_1_43_255,1.0646533,-0.7102092
c_1_43_256,1.0459282,-0.18214415
c_1_43_257,2.7099357,-0.6462203
c_1_43_258,-2.738623,-1.9997431
c_1_43_259,-1.926017,-1.5820613
c_1_43_261,-1.7144773,1.2653415
c_1_43_262,1.5272137,-1.5761061
c_1_43_265,-1.0138828,-1.8341441
c_1_43_266,3.8738127,0.08002641
c_1_43_267,1.5354819,-0.25256506
c_1_43_268,1.1887574,0.3826823
c_1_43_270,1.2523603,0.29120585
c_1_43_271,1.4257308,-0.41252512
c_1_43_272,0.22244309,-2.068475
c_1_43_273,-0.9705837,0.49758658
c_1_43_274,1.8937576,-0.39987862
c_1_43_275,1.9653999,0.84813625
c_1_43_276,1.7409241,0.7800849
c_1_43_277,1.2895764,0.65242475
c_1_43_278,-0.31305563,0.21447483
c_1_43_279,3.6232538,2.1942291
c_1_43_280,-5.218972,-1.3442813
c_1_43_282,1.0492984,-0.28103605
c_1_43_284,0.07870918,0.14112069
c_1_43_286,1.7345344,-0.8422767
c_1_43_287,3.6640246,-0.37305075
c_1_43_288,0.33826196,-2.81218
c_1_43_289,1.9417576,1.6617479
c_1_43_290,0.45889223,0.661108
c_1_43_292,-0.6000369,1.9736974
c_1_43_293,1.6007378,0.670766
c_1_43_294,0.6711097,0.46463186
c_1_43_295,0.5098312,-0.75000465
c_1_43_296,0.8304376,0.32444534
c_1_43_297,2.0261102,-0.63171333
c_1_43_298,1.508661,-0.318259
c_1_43_299,0.14505896,-0.06314453
c_1_43_300,3.4225802,0.6662262
c_1_43_301,0.9997765,0.09583766
c_1_43_303,1.3876904,0.21945319
c_1_43_304,-0.81351197,1.1315845
c_1_43_305,-2.1809144,2.1151388
c_1_43_306,-0.738507,-1.6812959
c_1_43_307,0.8851426,-1.5593536
c_1_43_308,-2.2042787,0.1957533
c_1_43_309,-2.5868504,1.5445951
c_1_43_310,1.8466526,-0.63784957
c_1_43_311,-0.00037221995,0.31583098
c_1_43_312,3.626625,-0.81908435
c_1_43_313,-1.0758717,-1.2318878
c_1_43_314,-2.5701332,1.7602764
c_1_43_315,-2.1990042,-1.8512623
c_1_43_316,-2.1360939,-0.6768538
c_1_43_317,1.3082113,0.37995127
c_1_43_318,0.49633366,0.23408902
c_1_43_319,1.2286545,-0.0033984461
c_1_43_320,1.3284209,-0.3510976
c_1_43_321,1.1973175,-0.77712315
c_1_43_322,-1.7836136,-1.6259537
c_1_43_323,-3.8519099,3.2633216
c_1_43_324,-2.5946538,-2.3407545
c_1_43_325,-1.527113,-3.6341972
